variant,continent,year,gender,dependencyratio2569
estimates,909,1950,male,99.117
estimates,909,1951,male,100.03
estimates,909,1952,male,100.591
estimates,909,1953,male,101.191
estimates,909,1954,male,101.963
estimates,909,1955,male,102.864
estimates,909,1956,male,104.361
estimates,909,1957,male,106.179
estimates,909,1958,male,108.04
estimates,909,1959,male,109.68
estimates,909,1960,male,110.987
estimates,909,1961,male,113.074
estimates,909,1962,male,114.706
estimates,909,1963,male,115.939
estimates,909,1964,male,116.897
estimates,909,1965,male,117.644
estimates,909,1966,male,118.942
estimates,909,1967,male,119.909
estimates,909,1968,male,120.517
estimates,909,1969,male,120.687
estimates,909,1970,male,120.369
estimates,909,1971,male,119.964
estimates,909,1972,male,119.283
estimates,909,1973,male,118.363
estimates,909,1974,male,117.244
estimates,909,1975,male,115.961
estimates,909,1976,male,115.529
estimates,909,1977,male,114.663
estimates,909,1978,male,113.541
estimates,909,1979,male,112.396
estimates,909,1980,male,111.34
estimates,909,1981,male,110.057
estimates,909,1982,male,109.012
estimates,909,1983,male,108.03
estimates,909,1984,male,106.846
estimates,909,1985,male,105.389
estimates,909,1986,male,104.362
estimates,909,1987,male,102.967
estimates,909,1988,male,101.436
estimates,909,1989,male,100.059
estimates,909,1990,male,98.954
estimates,909,1991,male,98.123
estimates,909,1992,male,97.514
estimates,909,1993,male,97.034
estimates,909,1994,male,96.5
estimates,909,1995,male,95.833
estimates,909,1996,male,95.154
estimates,909,1997,male,94.339
estimates,909,1998,male,93.49
estimates,909,1999,male,92.741
estimates,909,2000,male,92.157
estimates,909,2001,male,91.861
estimates,909,2002,male,91.636
estimates,909,2003,male,91.432
estimates,909,2004,male,91.164
estimates,909,2005,male,90.793
estimates,909,2006,male,90.783
estimates,909,2007,male,90.611
estimates,909,2008,male,90.286
estimates,909,2009,male,89.81
estimates,909,2010,male,89.179
estimates,909,2011,male,88.997
estimates,909,2012,male,88.666
estimates,909,2013,male,88.315
estimates,909,2014,male,88.078
estimates,909,2015,male,87.975
medium_variant,909,2015,male,87.975
medium_variant,909,2016,male,87.894
medium_variant,909,2017,male,87.956
medium_variant,909,2018,male,88.097
medium_variant,909,2019,male,88.216
medium_variant,909,2020,male,88.274
medium_variant,909,2021,male,88.541
medium_variant,909,2022,male,88.714
medium_variant,909,2023,male,88.836
medium_variant,909,2024,male,88.977
medium_variant,909,2025,male,89.169
medium_variant,909,2026,male,89.47
medium_variant,909,2027,male,89.792
medium_variant,909,2028,male,90.104
medium_variant,909,2029,male,90.348
medium_variant,909,2030,male,90.5
medium_variant,909,2031,male,90.7
medium_variant,909,2032,male,90.79
medium_variant,909,2033,male,90.782
medium_variant,909,2034,male,90.7
medium_variant,909,2035,male,90.563
medium_variant,909,2036,male,90.468
medium_variant,909,2037,male,90.294
medium_variant,909,2038,male,90.069
medium_variant,909,2039,male,89.822
medium_variant,909,2040,male,89.575
medium_variant,909,2041,male,89.445
medium_variant,909,2042,male,89.294
medium_variant,909,2043,male,89.109
medium_variant,909,2044,male,88.871
medium_variant,909,2045,male,88.579
medium_variant,909,2046,male,88.338
medium_variant,909,2047,male,88.017
medium_variant,909,2048,male,87.672
medium_variant,909,2049,male,87.373
medium_variant,909,2050,male,87.161
medium_variant,909,2051,male,87.102
medium_variant,909,2052,male,87.09
medium_variant,909,2053,male,87.114
medium_variant,909,2054,male,87.153
medium_variant,909,2055,male,87.199
medium_variant,909,2056,male,87.329
medium_variant,909,2057,male,87.436
medium_variant,909,2058,male,87.53
medium_variant,909,2059,male,87.623
medium_variant,909,2060,male,87.729
medium_variant,909,2061,male,87.897
medium_variant,909,2062,male,88.038
medium_variant,909,2063,male,88.152
medium_variant,909,2064,male,88.226
medium_variant,909,2065,male,88.257
medium_variant,909,2066,male,88.285
medium_variant,909,2067,male,88.24
medium_variant,909,2068,male,88.137
medium_variant,909,2069,male,88.002
medium_variant,909,2070,male,87.864
medium_variant,909,2071,male,87.732
medium_variant,909,2072,male,87.557
medium_variant,909,2073,male,87.379
medium_variant,909,2074,male,87.242
medium_variant,909,2075,male,87.17
medium_variant,909,2076,male,87.155
medium_variant,909,2077,male,87.168
medium_variant,909,2078,male,87.203
medium_variant,909,2079,male,87.249
medium_variant,909,2080,male,87.315
medium_variant,909,2081,male,87.393
medium_variant,909,2082,male,87.444
medium_variant,909,2083,male,87.497
medium_variant,909,2084,male,87.58
medium_variant,909,2085,male,87.717
medium_variant,909,2086,male,87.875
medium_variant,909,2087,male,88.031
medium_variant,909,2088,male,88.194
medium_variant,909,2089,male,88.371
medium_variant,909,2090,male,88.578
medium_variant,909,2091,male,88.753
medium_variant,909,2092,male,88.903
medium_variant,909,2093,male,89.048
medium_variant,909,2094,male,89.21
medium_variant,909,2095,male,89.405
medium_variant,909,2096,male,89.541
medium_variant,909,2097,male,89.657
medium_variant,909,2098,male,89.771
medium_variant,909,2099,male,89.899
medium_variant,909,2100,male,90.064
estimates,909,1950,female,98.932
estimates,909,1951,female,99.88
estimates,909,1952,female,100.63
estimates,909,1953,female,101.532
estimates,909,1954,female,102.692
estimates,909,1955,female,104.057
estimates,909,1956,female,105.757
estimates,909,1957,female,107.737
estimates,909,1958,female,109.755
estimates,909,1959,female,111.587
estimates,909,1960,female,113.151
estimates,909,1961,female,115.237
estimates,909,1962,female,116.932
estimates,909,1963,female,118.282
estimates,909,1964,female,119.399
estimates,909,1965,female,120.341
estimates,909,1966,female,121.578
estimates,909,1967,female,122.556
estimates,909,1968,female,123.231
estimates,909,1969,female,123.473
estimates,909,1970,female,123.193
estimates,909,1971,female,122.695
estimates,909,1972,female,121.87
estimates,909,1973,female,120.8
estimates,909,1974,female,119.558
estimates,909,1975,female,118.184
estimates,909,1976,female,117.529
estimates,909,1977,female,116.442
estimates,909,1978,female,115.124
estimates,909,1979,female,113.829
estimates,909,1980,female,112.685
estimates,909,1981,female,111.324
estimates,909,1982,female,110.253
estimates,909,1983,female,109.292
estimates,909,1984,female,108.165
estimates,909,1985,female,106.793
estimates,909,1986,female,105.822
estimates,909,1987,female,104.453
estimates,909,1988,female,102.907
estimates,909,1989,female,101.478
estimates,909,1990,female,100.299
estimates,909,1991,female,99.406
estimates,909,1992,female,98.731
estimates,909,1993,female,98.174
estimates,909,1994,female,97.551
estimates,909,1995,female,96.773
estimates,909,1996,female,96.026
estimates,909,1997,female,95.096
estimates,909,1998,female,94.072
estimates,909,1999,female,93.096
estimates,909,2000,female,92.257
estimates,909,2001,female,91.708
estimates,909,2002,female,91.226
estimates,909,2003,female,90.78
estimates,909,2004,female,90.301
estimates,909,2005,female,89.758
estimates,909,2006,female,89.525
estimates,909,2007,female,89.17
estimates,909,2008,female,88.7
estimates,909,2009,female,88.119
estimates,909,2010,female,87.443
estimates,909,2011,female,87.178
estimates,909,2012,female,86.747
estimates,909,2013,female,86.263
estimates,909,2014,female,85.862
estimates,909,2015,female,85.601
medium_variant,909,2015,female,85.601
medium_variant,909,2016,female,85.56
medium_variant,909,2017,female,85.71
medium_variant,909,2018,female,85.976
medium_variant,909,2019,female,86.24
medium_variant,909,2020,female,86.451
medium_variant,909,2021,female,86.814
medium_variant,909,2022,female,87.091
medium_variant,909,2023,female,87.33
medium_variant,909,2024,female,87.604
medium_variant,909,2025,female,87.95
medium_variant,909,2026,female,88.381
medium_variant,909,2027,female,88.849
medium_variant,909,2028,female,89.322
medium_variant,909,2029,female,89.74
medium_variant,909,2030,female,90.073
medium_variant,909,2031,female,90.397
medium_variant,909,2032,female,90.62
medium_variant,909,2033,female,90.757
medium_variant,909,2034,female,90.838
medium_variant,909,2035,female,90.886
medium_variant,909,2036,female,90.916
medium_variant,909,2037,female,90.883
medium_variant,909,2038,female,90.813
medium_variant,909,2039,female,90.734
medium_variant,909,2040,female,90.669
medium_variant,909,2041,female,90.649
medium_variant,909,2042,female,90.618
medium_variant,909,2043,female,90.563
medium_variant,909,2044,female,90.46
medium_variant,909,2045,female,90.311
medium_variant,909,2046,female,90.128
medium_variant,909,2047,female,89.865
medium_variant,909,2048,female,89.583
medium_variant,909,2049,female,89.363
medium_variant,909,2050,female,89.252
medium_variant,909,2051,female,89.216
medium_variant,909,2052,female,89.241
medium_variant,909,2053,female,89.319
medium_variant,909,2054,female,89.43
medium_variant,909,2055,female,89.57
medium_variant,909,2056,female,89.708
medium_variant,909,2057,female,89.838
medium_variant,909,2058,female,89.964
medium_variant,909,2059,female,90.097
medium_variant,909,2060,female,90.247
medium_variant,909,2061,female,90.352
medium_variant,909,2062,female,90.424
medium_variant,909,2063,female,90.48
medium_variant,909,2064,female,90.531
medium_variant,909,2065,female,90.588
medium_variant,909,2066,female,90.575
medium_variant,909,2067,female,90.526
medium_variant,909,2068,female,90.452
medium_variant,909,2069,female,90.377
medium_variant,909,2070,female,90.332
medium_variant,909,2071,female,90.206
medium_variant,909,2072,female,90.058
medium_variant,909,2073,female,89.938
medium_variant,909,2074,female,89.892
medium_variant,909,2075,female,89.944
