variant,continent,year,gender,dependencyratio2569
estimates,935,1950,male,134.905
estimates,935,1951,male,136.61
estimates,935,1952,male,138.517
estimates,935,1953,male,139.911
estimates,935,1954,male,140.55
estimates,935,1955,male,140.602
estimates,935,1956,male,142.315
estimates,935,1957,male,142.98
estimates,935,1958,male,143.196
estimates,935,1959,male,143.47
estimates,935,1960,male,143.987
estimates,935,1961,male,144.558
estimates,935,1962,male,145.735
estimates,935,1963,male,147.189
estimates,935,1964,male,148.49
estimates,935,1965,male,149.522
estimates,935,1966,male,151.771
estimates,935,1967,male,153.546
estimates,935,1968,male,154.945
estimates,935,1969,male,156.12
estimates,935,1970,male,157.076
estimates,935,1971,male,158.351
estimates,935,1972,male,159.188
estimates,935,1973,male,159.516
estimates,935,1974,male,159.14
estimates,935,1975,male,157.987
estimates,935,1976,male,156.734
estimates,935,1977,male,154.705
estimates,935,1978,male,152.225
estimates,935,1979,male,149.76
estimates,935,1980,male,147.582
estimates,935,1981,male,145.892
estimates,935,1982,male,144.567
estimates,935,1983,male,143.357
estimates,935,1984,male,141.948
estimates,935,1985,male,140.222
estimates,935,1986,male,139.127
estimates,935,1987,male,137.712
estimates,935,1988,male,136.01
estimates,935,1989,male,134.013
estimates,935,1990,male,131.701
estimates,935,1991,male,129.796
estimates,935,1992,male,127.3
estimates,935,1993,male,124.502
estimates,935,1994,male,121.74
estimates,935,1995,male,119.179
estimates,935,1996,male,116.58
estimates,935,1997,male,114.306
estimates,935,1998,male,112.236
estimates,935,1999,male,110.228
estimates,935,2000,male,108.258
estimates,935,2001,male,106.858
estimates,935,2002,male,105.485
estimates,935,2003,male,104.094
estimates,935,2004,male,102.656
estimates,935,2005,male,101.147
estimates,935,2006,male,99.893
estimates,935,2007,male,98.505
estimates,935,2008,male,96.987
estimates,935,2009,male,95.312
estimates,935,2010,male,93.489
estimates,935,2011,male,91.812
estimates,935,2012,male,89.974
estimates,935,2013,male,88.089
estimates,935,2014,male,86.293
estimates,935,2015,male,84.669
medium_variant,935,2015,male,84.669
medium_variant,935,2016,male,83.414
medium_variant,935,2017,male,82.265
medium_variant,935,2018,male,81.234
medium_variant,935,2019,male,80.329
medium_variant,935,2020,male,79.552
medium_variant,935,2021,male,79.119
medium_variant,935,2022,male,78.787
medium_variant,935,2023,male,78.493
medium_variant,935,2024,male,78.159
medium_variant,935,2025,male,77.746
medium_variant,935,2026,male,77.481
medium_variant,935,2027,male,77.134
medium_variant,935,2028,male,76.73
medium_variant,935,2029,male,76.307
medium_variant,935,2030,male,75.891
medium_variant,935,2031,male,75.693
medium_variant,935,2032,male,75.455
medium_variant,935,2033,male,75.195
medium_variant,935,2034,male,74.935
medium_variant,935,2035,male,74.69
medium_variant,935,2036,male,74.656
medium_variant,935,2037,male,74.603
medium_variant,935,2038,male,74.532
medium_variant,935,2039,male,74.436
medium_variant,935,2040,male,74.316
medium_variant,935,2041,male,74.367
medium_variant,935,2042,male,74.378
medium_variant,935,2043,male,74.341
medium_variant,935,2044,male,74.238
medium_variant,935,2045,male,74.065
medium_variant,935,2046,male,74.026
medium_variant,935,2047,male,73.9
medium_variant,935,2048,male,73.725
medium_variant,935,2049,male,73.547
medium_variant,935,2050,male,73.402
medium_variant,935,2051,male,73.478
medium_variant,935,2052,male,73.536
medium_variant,935,2053,male,73.61
medium_variant,935,2054,male,73.74
medium_variant,935,2055,male,73.952
medium_variant,935,2056,male,74.438
medium_variant,935,2057,male,74.969
medium_variant,935,2058,male,75.501
medium_variant,935,2059,male,75.968
medium_variant,935,2060,male,76.333
medium_variant,935,2061,male,76.802
medium_variant,935,2062,male,77.142
medium_variant,935,2063,male,77.372
medium_variant,935,2064,male,77.517
medium_variant,935,2065,male,77.599
medium_variant,935,2066,male,77.801
medium_variant,935,2067,male,77.896
medium_variant,935,2068,male,77.914
medium_variant,935,2069,male,77.893
medium_variant,935,2070,male,77.864
medium_variant,935,2071,male,77.991
medium_variant,935,2072,male,78.071
medium_variant,935,2073,male,78.13
medium_variant,935,2074,male,78.187
medium_variant,935,2075,male,78.259
medium_variant,935,2076,male,78.506
medium_variant,935,2077,male,78.729
medium_variant,935,2078,male,78.941
medium_variant,935,2079,male,79.151
medium_variant,935,2080,male,79.37
medium_variant,935,2081,male,79.77
medium_variant,935,2082,male,80.133
