variant,continent,year,gender,dependencyratio2569
estimates,903,1950,male,167.311
estimates,903,1951,male,168.395
estimates,903,1952,male,169.05
estimates,903,1953,male,169.377
estimates,903,1954,male,169.456
estimates,903,1955,male,169.355
estimates,903,1956,male,170.583
estimates,903,1957,male,171.405
estimates,903,1958,male,171.953
estimates,903,1959,male,172.352
estimates,903,1960,male,172.685
estimates,903,1961,male,174.278
estimates,903,1962,male,175.636
estimates,903,1963,male,176.8
estimates,903,1964,male,177.785
estimates,903,1965,male,178.615
estimates,903,1966,male,180.605
estimates,903,1967,male,182.208
estimates,903,1968,male,183.487
estimates,903,1969,male,184.505
estimates,903,1970,male,185.309
estimates,903,1971,male,186.976
estimates,903,1972,male,188.317
estimates,903,1973,male,189.367
estimates,903,1974,male,190.14
estimates,903,1975,male,190.671
estimates,903,1976,male,191.806
estimates,903,1977,male,192.482
estimates,903,1978,male,192.803
estimates,903,1979,male,192.868
estimates,903,1980,male,192.759
estimates,903,1981,male,193.844
estimates,903,1982,male,194.578
estimates,903,1983,male,195.017
estimates,903,1984,male,195.194
estimates,903,1985,male,195.138
estimates,903,1986,male,195.752
estimates,903,1987,male,195.953
estimates,903,1988,male,195.816
estimates,903,1989,male,195.397
estimates,903,1990,male,194.748
estimates,903,1991,male,194.658
estimates,903,1992,male,194.206
estimates,903,1993,male,193.456
estimates,903,1994,male,192.472
estimates,903,1995,male,191.311
estimates,903,1996,male,191.107
estimates,903,1997,male,190.649
estimates,903,1998,male,189.946
estimates,903,1999,male,188.995
estimates,903,2000,male,187.824
estimates,903,2001,male,187.225
estimates,903,2002,male,186.335
estimates,903,2003,male,185.207
estimates,903,2004,male,183.891
estimates,903,2005,male,182.439
estimates,903,2006,male,181.345
estimates,903,2007,male,180.064
estimates,903,2008,male,178.674
estimates,903,2009,male,177.256
estimates,903,2010,male,175.863
estimates,903,2011,male,174.673
estimates,903,2012,male,173.451
estimates,903,2013,male,172.209
estimates,903,2014,male,170.922
estimates,903,2015,male,169.577
medium_variant,903,2015,male,169.577
medium_variant,903,2016,male,168.647
medium_variant,903,2017,male,167.489
medium_variant,903,2018,male,166.194
medium_variant,903,2019,male,164.865
medium_variant,903,2020,male,163.542
medium_variant,903,2021,male,162.34
medium_variant,903,2022,male,161.156
medium_variant,903,2023,male,159.929
medium_variant,903,2024,male,158.58
medium_variant,903,2025,male,157.088
medium_variant,903,2026,male,155.865
medium_variant,903,2027,male,154.467
medium_variant,903,2028,male,152.927
medium_variant,903,2029,male,151.291
medium_variant,903,2030,male,149.584
medium_variant,903,2031,male,148.092
medium_variant,903,2032,male,146.498
medium_variant,903,2033,male,144.81
medium_variant,903,2034,male,143.018
medium_variant,903,2035,male,141.129
medium_variant,903,2036,male,139.437
medium_variant,903,2037,male,137.629
medium_variant,903,2038,male,135.767
medium_variant,903,2039,male,133.916
medium_variant,903,2040,male,132.116
medium_variant,903,2041,male,130.604
medium_variant,903,2042,male,129.096
medium_variant,903,2043,male,127.601
medium_variant,903,2044,male,126.122
medium_variant,903,2045,male,124.659
medium_variant,903,2046,male,123.437
medium_variant,903,2047,male,122.197
medium_variant,903,2048,male,120.947
medium_variant,903,2049,male,119.696
medium_variant,903,2050,male,118.447
medium_variant,903,2051,male,117.414
medium_variant,903,2052,male,116.348
medium_variant,903,2053,male,115.255
medium_variant,903,2054,male,114.135
medium_variant,903,2055,male,112.992
medium_variant,903,2056,male,112.035
medium_variant,903,2057,male,111.025
medium_variant,903,2058,male,109.974
medium_variant,903,2059,male,108.891
medium_variant,903,2060,male,107.785
medium_variant,903,2061,male,106.85
medium_variant,903,2062,male,105.869
medium_variant,903,2063,male,104.857
medium_variant,903,2064,male,103.826
medium_variant,903,2065,male,102.786
