variant,region,year,gender,dependencyratio2569
estimates,1503,1950,male,99.268
estimates,1503,1951,male,99.524
estimates,1503,1952,male,99.353
estimates,1503,1953,male,99.246
estimates,1503,1954,male,99.322
estimates,1503,1955,male,99.517
estimates,1503,1956,male,99.839
estimates,1503,1957,male,100.372
estimates,1503,1958,male,100.884
estimates,1503,1959,male,101.204
estimates,1503,1960,male,101.311
estimates,1503,1961,male,102.008
estimates,1503,1962,male,102.407
estimates,1503,1963,male,102.552
estimates,1503,1964,male,102.562
estimates,1503,1965,male,102.503
estimates,1503,1966,male,102.89
estimates,1503,1967,male,103.091
estimates,1503,1968,male,103.074
estimates,1503,1969,male,102.796
estimates,1503,1970,male,102.267
estimates,1503,1971,male,101.965
estimates,1503,1972,male,101.383
estimates,1503,1973,male,100.515
estimates,1503,1974,male,99.396
estimates,1503,1975,male,98.09
estimates,1503,1976,male,97.445
estimates,1503,1977,male,96.587
estimates,1503,1978,male,95.554
estimates,1503,1979,male,94.411
estimates,1503,1980,male,93.203
estimates,1503,1981,male,92.106
estimates,1503,1982,male,90.968
estimates,1503,1983,male,89.717
estimates,1503,1984,male,88.241
estimates,1503,1985,male,86.521
estimates,1503,1986,male,85.179
estimates,1503,1987,male,83.587
estimates,1503,1988,male,81.898
estimates,1503,1989,male,80.302
estimates,1503,1990,male,78.888
estimates,1503,1991,male,77.895
estimates,1503,1992,male,77.027
estimates,1503,1993,male,76.235
estimates,1503,1994,male,75.438
estimates,1503,1995,male,74.605
estimates,1503,1996,male,74.163
estimates,1503,1997,male,73.603
estimates,1503,1998,male,72.958
estimates,1503,1999,male,72.292
estimates,1503,2000,male,71.646
estimates,1503,2001,male,71.197
estimates,1503,2002,male,70.768
estimates,1503,2003,male,70.325
estimates,1503,2004,male,69.82
estimates,1503,2005,male,69.246
estimates,1503,2006,male,69.011
estimates,1503,2007,male,68.685
estimates,1503,2008,male,68.279
estimates,1503,2009,male,67.805
estimates,1503,2010,male,67.285
estimates,1503,2011,male,67.116
estimates,1503,2012,male,66.825
estimates,1503,2013,male,66.481
estimates,1503,2014,male,66.177
estimates,1503,2015,male,65.966
medium_variant,1503,2015,male,65.966
medium_variant,1503,2016,male,66.064
medium_variant,1503,2017,male,66.253
medium_variant,1503,2018,male,66.476
medium_variant,1503,2019,male,66.666
medium_variant,1503,2020,male,66.809
medium_variant,1503,2021,male,67.35
medium_variant,1503,2022,male,67.831
medium_variant,1503,2023,male,68.273
medium_variant,1503,2024,male,68.721
medium_variant,1503,2025,male,69.204
medium_variant,1503,2026,male,69.925
medium_variant,1503,2027,male,70.66
medium_variant,1503,2028,male,71.388
medium_variant,1503,2029,male,72.077
medium_variant,1503,2030,male,72.719
medium_variant,1503,2031,male,73.521
medium_variant,1503,2032,male,74.264
medium_variant,1503,2033,male,74.947
medium_variant,1503,2034,male,75.585
medium_variant,1503,2035,male,76.197
medium_variant,1503,2036,male,76.941
medium_variant,1503,2037,male,77.638
medium_variant,1503,2038,male,78.285
medium_variant,1503,2039,male,78.88
medium_variant,1503,2040,male,79.428
medium_variant,1503,2041,male,80.074
medium_variant,1503,2042,male,80.647
medium_variant,1503,2043,male,81.145
medium_variant,1503,2044,male,81.571
medium_variant,1503,2045,male,81.94
medium_variant,1503,2046,male,82.379
medium_variant,1503,2047,male,82.725
medium_variant,1503,2048,male,83.008
medium_variant,1503,2049,male,83.267
medium_variant,1503,2050,male,83.532
medium_variant,1503,2051,male,83.896
medium_variant,1503,2052,male,84.23
medium_variant,1503,2053,male,84.542
medium_variant,1503,2054,male,84.84
medium_variant,1503,2055,male,85.144
medium_variant,1503,2056,male,85.537
medium_variant,1503,2057,male,85.889
medium_variant,1503,2058,male,86.219
medium_variant,1503,2059,male,86.556
medium_variant,1503,2060,male,86.93
medium_variant,1503,2061,male,87.389
medium_variant,1503,2062,male,87.834
medium_variant,1503,2063,male,88.258
medium_variant,1503,2064,male,88.649
medium_variant,1503,2065,male,89.008
medium_variant,1503,2066,male,89.357
medium_variant,1503,2067,male,89.627
medium_variant,1503,2068,male,89.839
medium_variant,1503,2069,male,90.024
medium_variant,1503,2070,male,90.214
medium_variant,1503,2071,male,90.38
medium_variant,1503,2072,male,90.492
medium_variant,1503,2073,male,90.588
medium_variant,1503,2074,male,90.716
medium_variant,1503,2075,male,90.912
medium_variant,1503,2076,male,91.109
medium_variant,1503,2077,male,91.321
medium_variant,1503,2078,male,91.547
medium_variant,1503,2079,male,91.78
medium_variant,1503,2080,male,92.033
medium_variant,1503,2081,male,92.211
medium_variant,1503,2082,male,92.347
medium_variant,1503,2083,male,92.476
medium_variant,1503,2084,male,92.643
medium_variant,1503,2085,male,92.887
medium_variant,1503,2086,male,93.073
medium_variant,1503,2087,male,93.264
medium_variant,1503,2088,male,93.475
medium_variant,1503,2089,male,93.726
medium_variant,1503,2090,male,94.049
medium_variant,1503,2091,male,94.269
medium_variant,1503,2092,male,94.483
medium_variant,1503,2093,male,94.718
medium_variant,1503,2094,male,95.004
medium_variant,1503,2095,male,95.364
medium_variant,1503,2096,male,95.57
medium_variant,1503,2097,male,95.774
medium_variant,1503,2098,male,95.998
medium_variant,1503,2099,male,96.266
medium_variant,1503,2100,male,96.609
estimates,1503,1950,female,91.298
estimates,1503,1951,female,91.404
estimates,1503,1952,female,91.28
estimates,1503,1953,female,91.315
estimates,1503,1954,female,91.554
estimates,1503,1955,female,91.904
estimates,1503,1956,female,92.204
estimates,1503,1957,female,92.734
estimates,1503,1958,female,93.324
estimates,1503,1959,female,93.84
estimates,1503,1960,female,94.247
estimates,1503,1961,female,95.052
estimates,1503,1962,female,95.672
estimates,1503,1963,female,96.156
estimates,1503,1964,female,96.594
estimates,1503,1965,female,97.018
estimates,1503,1966,female,97.661
estimates,1503,1967,female,98.195
estimates,1503,1968,female,98.595
estimates,1503,1969,female,98.797
estimates,1503,1970,female,98.766
estimates,1503,1971,female,98.636
estimates,1503,1972,female,98.262
estimates,1503,1973,female,97.681
estimates,1503,1974,female,96.955
estimates,1503,1975,female,96.141
estimates,1503,1976,female,95.568
estimates,1503,1977,female,94.854
estimates,1503,1978,female,94.038
estimates,1503,1979,female,93.176
estimates,1503,1980,female,92.3
estimates,1503,1981,female,91.571
estimates,1503,1982,female,90.851
estimates,1503,1983,female,90.063
estimates,1503,1984,female,89.076
estimates,1503,1985,female,87.844
estimates,1503,1986,female,86.753
estimates,1503,1987,female,85.384
estimates,1503,1988,female,83.92
estimates,1503,1989,female,82.598
estimates,1503,1990,female,81.535
estimates,1503,1991,female,80.81
estimates,1503,1992,female,80.268
estimates,1503,1993,female,79.831
estimates,1503,1994,female,79.369
estimates,1503,1995,female,78.819
estimates,1503,1996,female,78.444
estimates,1503,1997,female,77.926
estimates,1503,1998,female,77.314
estimates,1503,1999,female,76.692
estimates,1503,2000,female,76.11
estimates,1503,2001,female,75.651
estimates,1503,2002,female,75.221
estimates,1503,2003,female,74.797
estimates,1503,2004,female,74.346
estimates,1503,2005,female,73.867
estimates,1503,2006,female,73.632
estimates,1503,2007,female,73.357
estimates,1503,2008,female,73.045
estimates,1503,2009,female,72.704
estimates,1503,2010,female,72.349
estimates,1503,2011,female,72.166
estimates,1503,2012,female,71.89
estimates,1503,2013,female,71.603
estimates,1503,2014,female,71.406
estimates,1503,2015,female,71.35
medium_variant,1503,2015,female,71.35
medium_variant,1503,2016,female,71.46
medium_variant,1503,2017,female,71.722
medium_variant,1503,2018,female,72.083
medium_variant,1503,2019,female,72.47
medium_variant,1503,2020,female,72.86
medium_variant,1503,2021,female,73.448
medium_variant,1503,2022,female,74.007
medium_variant,1503,2023,female,74.57
medium_variant,1503,2024,female,75.189
medium_variant,1503,2025,female,75.892
medium_variant,1503,2026,female,76.673
medium_variant,1503,2027,female,77.494
medium_variant,1503,2028,female,78.344
medium_variant,1503,2029,female,79.197
medium_variant,1503,2030,female,80.045
medium_variant,1503,2031,female,80.884
medium_variant,1503,2032,female,81.684
medium_variant,1503,2033,female,82.456
medium_variant,1503,2034,female,83.226
medium_variant,1503,2035,female,84.014
medium_variant,1503,2036,female,84.766
medium_variant,1503,2037,female,85.494
medium_variant,1503,2038,female,86.207
medium_variant,1503,2039,female,86.913
medium_variant,1503,2040,female,87.616
medium_variant,1503,2041,female,88.265
medium_variant,1503,2042,female,88.867
medium_variant,1503,2043,female,89.422
medium_variant,1503,2044,female,89.941
medium_variant,1503,2045,female,90.452
medium_variant,1503,2046,female,90.874
medium_variant,1503,2047,female,91.22
medium_variant,1503,2048,female,91.539
medium_variant,1503,2049,female,91.885
medium_variant,1503,2050,female,92.294
medium_variant,1503,2051,female,92.647
medium_variant,1503,2052,female,93.003
medium_variant,1503,2053,female,93.373
medium_variant,1503,2054,female,93.765
medium_variant,1503,2055,female,94.199
medium_variant,1503,2056,female,94.541
medium_variant,1503,2057,female,94.854
medium_variant,1503,2058,female,95.167
medium_variant,1503,2059,female,95.518
medium_variant,1503,2060,female,95.944
medium_variant,1503,2061,female,96.269
medium_variant,1503,2062,female,96.59
medium_variant,1503,2063,female,96.92
medium_variant,1503,2064,female,97.259
medium_variant,1503,2065,female,97.615
medium_variant,1503,2066,female,97.784
medium_variant,1503,2067,female,97.897
medium_variant,1503,2068,female,97.982
medium_variant,1503,2069,female,98.084
medium_variant,1503,2070,female,98.249
medium_variant,1503,2071,female,98.223
medium_variant,1503,2072,female,98.17
medium_variant,1503,2073,female,98.145
medium_variant,1503,2074,female,98.207
medium_variant,1503,2075,female,98.399
medium_variant,1503,2076,female,98.443
medium_variant,1503,2077,female,98.538
medium_variant,1503,2078,female,98.686
medium_variant,1503,2079,female,98.888
medium_variant,1503,2080,female,99.162
medium_variant,1503,2081,female,99.221
medium_variant,1503,2082,female,99.262
medium_variant,1503,2083,female,99.338
medium_variant,1503,2084,female,99.504
medium_variant,1503,2085,female,99.803
medium_variant,1503,2086,female,99.911
medium_variant,1503,2087,female,100.056
medium_variant,1503,2088,female,100.26
medium_variant,1503,2089,female,100.548
medium_variant,1503,2090,female,100.957
medium_variant,1503,2091,female,101.132
medium_variant,1503,2092,female,101.326
medium_variant,1503,2093,female,101.577
medium_variant,1503,2094,female,101.918
medium_variant,1503,2095,female,102.379
medium_variant,1503,2096,female,102.559
medium_variant,1503,2097,female,102.757
medium_variant,1503,2098,female,103.003
medium_variant,1503,2099,female,103.328
medium_variant,1503,2100,female,103.77
