variant,region,year,gender,dependencyratio2569
estimates,5501,1950,male,142.534
estimates,5501,1951,male,143.108
estimates,5501,1952,male,143.812
estimates,5501,1953,male,144.231
estimates,5501,1954,male,144.341
estimates,5501,1955,male,144.312
estimates,5501,1956,male,145.789
estimates,5501,1957,male,146.691
estimates,5501,1958,male,147.319
estimates,5501,1959,male,147.886
estimates,5501,1960,male,148.456
estimates,5501,1961,male,149.382
estimates,5501,1962,male,150.349
estimates,5501,1963,male,151.314
estimates,5501,1964,male,152.176
estimates,5501,1965,male,152.917
estimates,5501,1966,male,154.586
estimates,5501,1967,male,155.974
estimates,5501,1968,male,157.115
estimates,5501,1969,male,158.083
estimates,5501,1970,male,158.905
estimates,5501,1971,male,160.179
estimates,5501,1972,male,161.184
estimates,5501,1973,male,161.845
estimates,5501,1974,male,162.048
estimates,5501,1975,male,161.778
estimates,5501,1976,male,162.336
estimates,5501,1977,male,162.315
estimates,5501,1978,male,161.855
estimates,5501,1979,male,161.151
estimates,5501,1980,male,160.329
estimates,5501,1981,male,160.242
estimates,5501,1982,male,159.976
estimates,5501,1983,male,159.51
estimates,5501,1984,male,158.777
estimates,5501,1985,male,157.759
estimates,5501,1986,male,157.408
estimates,5501,1987,male,156.656
estimates,5501,1988,male,155.611
estimates,5501,1989,male,154.396
estimates,5501,1990,male,153.072
estimates,5501,1991,male,152.108
estimates,5501,1992,male,150.976
estimates,5501,1993,male,149.684
estimates,5501,1994,male,148.231
estimates,5501,1995,male,146.638
estimates,5501,1996,male,145.413
estimates,5501,1997,male,144.055
estimates,5501,1998,male,142.55
estimates,5501,1999,male,140.881
estimates,5501,2000,male,139.05
estimates,5501,2001,male,137.481
estimates,5501,2002,male,135.722
estimates,5501,2003,male,133.786
estimates,5501,2004,male,131.681
estimates,5501,2005,male,129.422
estimates,5501,2006,male,127.489
estimates,5501,2007,male,125.413
estimates,5501,2008,male,123.233
estimates,5501,2009,male,120.975
estimates,5501,2010,male,118.663
estimates,5501,2011,male,116.567
estimates,5501,2012,male,114.351
estimates,5501,2013,male,112.08
estimates,5501,2014,male,109.841
estimates,5501,2015,male,107.682
medium_variant,5501,2015,male,107.682
medium_variant,5501,2016,male,105.715
medium_variant,5501,2017,male,103.864
medium_variant,5501,2018,male,102.093
medium_variant,5501,2019,male,100.346
medium_variant,5501,2020,male,98.603
medium_variant,5501,2021,male,97.223
medium_variant,5501,2022,male,95.771
medium_variant,5501,2023,male,94.28
medium_variant,5501,2024,male,92.8
medium_variant,5501,2025,male,91.355
medium_variant,5501,2026,male,90.101
medium_variant,5501,2027,male,88.859
medium_variant,5501,2028,male,87.624
medium_variant,5501,2029,male,86.377
medium_variant,5501,2030,male,85.117
medium_variant,5501,2031,male,84.076
medium_variant,5501,2032,male,82.999
medium_variant,5501,2033,male,81.912
medium_variant,5501,2034,male,80.851
medium_variant,5501,2035,male,79.839
medium_variant,5501,2036,male,79.072
medium_variant,5501,2037,male,78.329
medium_variant,5501,2038,male,77.597
medium_variant,5501,2039,male,76.854
medium_variant,5501,2040,male,76.089
medium_variant,5501,2041,male,75.512
medium_variant,5501,2042,male,74.9
medium_variant,5501,2043,male,74.268
medium_variant,5501,2044,male,73.637
medium_variant,5501,2045,male,73.024
medium_variant,5501,2046,male,72.635
medium_variant,5501,2047,male,72.234
medium_variant,5501,2048,male,71.836
medium_variant,5501,2049,male,71.458
medium_variant,5501,2050,male,71.111
medium_variant,5501,2051,male,71.002
medium_variant,5501,2052,male,70.89
medium_variant,5501,2053,male,70.778
medium_variant,5501,2054,male,70.666
medium_variant,5501,2055,male,70.558
medium_variant,5501,2056,male,70.653
medium_variant,5501,2057,male,70.724
medium_variant,5501,2058,male,70.773
medium_variant,5501,2059,male,70.8
medium_variant,5501,2060,male,70.806
medium_variant,5501,2061,male,70.996
medium_variant,5501,2062,male,71.14
medium_variant,5501,2063,male,71.247
medium_variant,5501,2064,male,71.329
