continent,variant,freq,year,netreporductionrate
935,Constant_fertility,5yearly,2090,1.35709268405215
935,Constant_mortality,5yearly,2090,0.830820990789558
935,High_variant,5yearly,2090,1.11248680136529
935,Instant_replacement,5yearly,2090,1
935,Low_variant,5yearly,2090,0.637552057945296
935,Medium_variant,5yearly,2090,0.874612080806765
935,No_change,5yearly,2090,1.26327510634351
935,Zero_migration,5yearly,2090,0.87450343951192
935,Constant_fertility,5yearly,2095,1.38425427371023
935,Constant_mortality,5yearly,2095,0.830841772928195
935,High_variant,5yearly,2095,1.11336275057385
935,Instant_replacement,5yearly,2095,1
935,Low_variant,5yearly,2095,0.637974320982987
935,Medium_variant,5yearly,2095,0.875079448343405
935,No_change,5yearly,2095,1.28414943266117
935,Zero_migration,5yearly,2095,0.874973124610559
