continent,variant,freq,year,netreporductionrate
909,high_variant,5yearly,2035,1.23482673511533
909,instant_replacement,5yearly,2035,1
909,low_variant,5yearly,2035,0.760341995448128
909,medium_variant,5yearly,2035,0.997520240375553
909,momentum,5yearly,2035,1
909,no_change,5yearly,2035,1.15902616187684
909,zero_migration,5yearly,2035,1.02117947126925
909,constant_fertility,5yearly,2040,1.19660746604869
909,constant_mortality,5yearly,2040,0.965349775211232
909,high_variant,5yearly,2040,1.22155246161836
909,instant_replacement,5yearly,2040,1
909,low_variant,5yearly,2040,0.747566419581291
909,medium_variant,5yearly,2040,0.984462077410916
909,momentum,5yearly,2040,1
909,no_change,5yearly,2040,1.1695074472861
909,zero_migration,5yearly,2040,1.0106475811527
909,constant_fertility,5yearly,2045,1.21080398482232
909,constant_mortality,5yearly,2045,0.950904643361009
909,high_variant,5yearly,2045,1.20932556110975
909,instant_replacement,5yearly,2045,1
909,low_variant,5yearly,2045,0.735622079190115
909,medium_variant,5yearly,2045,0.972304990278164
909,momentum,5yearly,2045,1
909,no_change,5yearly,2045,1.17925132747657
909,zero_migration,5yearly,2045,0.999698030199646
909,constant_fertility,5yearly,2050,1.22452793777948
909,constant_mortality,5yearly,2050,0.937780000966735
909,high_variant,5yearly,2050,1.19832303606552
909,instant_replacement,5yearly,2050,1
909,low_variant,5yearly,2050,0.723865911006291
909,medium_variant,5yearly,2050,0.960609788375685
909,momentum,5yearly,2050,1
909,no_change,5yearly,2050,1.18818695139005
909,zero_migration,5yearly,2050,0.988352545948847
909,constant_fertility,5yearly,2055,1.23907949826271
909,constant_mortality,5yearly,2055,0.926490915935985
909,high_variant,5yearly,2055,1.1882666128937
909,instant_replacement,5yearly,2055,1
909,low_variant,5yearly,2055,0.713372212839151
909,medium_variant,5yearly,2055,0.950261214231144
909,momentum,5yearly,2055,1
909,no_change,5yearly,2055,1.19794812972452
909,zero_migration,5yearly,2055,0.977387511160435
909,constant_fertility,5yearly,2060,1.25596381847753
909,constant_mortality,5yearly,2060,0.916679140377356
909,high_variant,5yearly,2060,1.17947709963599
909,instant_replacement,5yearly,2060,1
909,low_variant,5yearly,2060,0.704262175335355
909,medium_variant,5yearly,2060,0.941362112985454
909,momentum,5yearly,2060,1
909,no_change,5yearly,2060,1.20937977199233
909,zero_migration,5yearly,2060,0.967331080716103
909,constant_fertility,5yearly,2065,1.27399620676334
909,constant_mortality,5yearly,2065,0.907331170452601
909,high_variant,5yearly,2065,1.17099812702143
909,instant_replacement,5yearly,2065,1
909,low_variant,5yearly,2065,0.695094252622701
909,medium_variant,5yearly,2065,0.933164471861718
909,momentum,5yearly,2065,1
909,no_change,5yearly,2065,1.22225294280781
909,zero_migration,5yearly,2065,0.957379710693973
909,constant_fertility,5yearly,2070,1.29281211025534
909,constant_mortality,5yearly,2070,0.898757033502304
909,high_variant,5yearly,2070,1.16393087306661
909,instant_replacement,5yearly,2070,1
909,low_variant,5yearly,2070,0.686716805171627
909,medium_variant,5yearly,2070,0.92500125036307
909,momentum,5yearly,2070,1
909,no_change,5yearly,2070,1.23596027389311
909,zero_migration,5yearly,2070,0.946826743251139
909,constant_fertility,5yearly,2075,1.31263809613089
909,constant_mortality,5yearly,2075,0.890658765077091
909,high_variant,5yearly,2075,1.1560126986582
909,instant_replacement,5yearly,2075,1
909,low_variant,5yearly,2075,0.677898998100662
909,medium_variant,5yearly,2075,0.916960095459109
909,momentum,5yearly,2075,1
909,no_change,5yearly,2075,1.24993811343115
909,zero_migration,5yearly,2075,0.936214292295919
909,constant_fertility,5yearly,2080,1.33237801940811
909,constant_mortality,5yearly,2080,0.883240720527253
909,high_variant,5yearly,2080,1.14957551211082
909,instant_replacement,5yearly,2080,1
909,low_variant,5yearly,2080,0.670501224193054
909,medium_variant,5yearly,2080,0.909942776093994
909,momentum,5yearly,2080,1
909,no_change,5yearly,2080,1.26417451570826
909,zero_migration,5yearly,2080,0.926175599844536
909,constant_fertility,5yearly,2085,1.35259057182671
909,constant_mortality,5yearly,2085,0.876778664127549
909,high_variant,5yearly,2085,1.14336623263317
909,instant_replacement,5yearly,2085,1
909,low_variant,5yearly,2085,0.663538105251113
909,medium_variant,5yearly,2085,0.903312417637819
909,momentum,5yearly,2085,1
909,no_change,5yearly,2085,1.2788937953593
909,zero_migration,5yearly,2085,0.916629983923593
909,constant_fertility,5yearly,2090,1.37362668569924
909,constant_mortality,5yearly,2090,0.871528265197028
909,high_variant,5yearly,2090,1.13829181821049
909,instant_replacement,5yearly,2090,1
909,low_variant,5yearly,2090,0.657734537848104
909,medium_variant,5yearly,2090,0.898031834151738
909,momentum,5yearly,2090,1
909,no_change,5yearly,2090,1.29431869980081
909,zero_migration,5yearly,2090,0.908688175874964
909,constant_fertility,5yearly,2095,1.39601202334686
909,constant_mortality,5yearly,2095,0.867535646209901
909,high_variant,5yearly,2095,1.13428383067442
909,instant_replacement,5yearly,2095,1
909,low_variant,5yearly,2095,0.653507708775037
909,medium_variant,5yearly,2095,0.893949918890231
909,momentum,5yearly,2095,1
909,no_change,5yearly,2095,1.31046555545939
909,zero_migration,5yearly,2095,0.901872802744712
