country,year,variant,agebroad,sexratio_maleper100female
703,1950,estimates,total,94.0827119134161
703,1950,estimates,0_1,104.368277828172
703,1950,estimates,0_4,103.355693708347
703,1950,estimates,0_14,101.757104152099
703,1950,estimates,0_17,101.371678074433
703,1950,estimates,0_19,101.063816581636
703,1950,estimates,0_24,100.194249268587
703,1950,estimates,3_4,102.314641654918
703,1950,estimates,3_5,102.09375669204
703,1950,estimates,3_6,101.90546692823
703,1950,estimates,4_5,101.843502506452
703,1950,estimates,4_6,101.669723483368
703,1950,estimates,5_10,101.069944010859
703,1950,estimates,5_11,101.017182130584
703,1950,estimates,5_14,100.804068829073
703,1950,estimates,6_9,101.011430440228
703,1950,estimates,6_10,100.949880299637
703,1950,estimates,6_11,100.906879965411
703,1950,estimates,6_12,100.862406533778
703,1950,estimates,7_10,100.855840113137
703,1950,estimates,7_12,100.783355748909
703,1950,estimates,11_16,100.078428318742
703,1950,estimates,11_17,99.917467093561
703,1950,estimates,11_18,99.7312317030813
703,1950,estimates,12_14,100.281826143585
703,1950,estimates,12_16,99.9593712534968
703,1950,estimates,12_17,99.7924750114525
703,1950,estimates,12_18,99.5984957728957
703,1950,estimates,13_17,99.6387535679677
703,1950,estimates,13_18,99.4395674160993
703,1950,estimates,13_19,99.211333567498
703,1950,estimates,15plus,91.1420744239166
703,1950,estimates,15_17,99.3193734327678
703,1950,estimates,15_24,97.6963630557891
703,1950,estimates,15_49,95.5774185992035
703,1950,estimates,15_59,93.8410345693387
703,1950,estimates,15_64,92.827701135244
703,1950,estimates,16plus,90.936265339988
703,1950,estimates,17plus,90.7238685068596
703,1950,estimates,18plus,90.5079997845176
703,1950,estimates,18_23,97.10440946774
703,1950,estimates,20plus,90.0877638509542
703,1950,estimates,20_64,91.8970343823879
703,1950,estimates,20_69,91.2292283895475
703,1950,estimates,21plus,89.8877204383119
703,1950,estimates,25plus,89.0752296179696
703,1950,estimates,25_49,94.5129466762913
703,1950,estimates,25_64,91.0573719604377
703,1950,estimates,25_69,90.321956219146
703,1950,estimates,50plus,79.9063253826749
703,1950,estimates,60plus,75.9260603546614
703,1950,estimates,65plus,76.1274194921485
703,1950,estimates,70plus,75.0638180149139
703,1950,estimates,75plus,71.3218592670648
703,1950,estimates,80plus,72.3395445134576
703,1950,estimates,85plus,61.5443571565434
703,1950,estimates,90plus,52.8397565922921
703,1955,estimates,total,96.2690628726282
703,1955,estimates,0_1,104.449416884068
703,1955,estimates,0_4,105.036578132209
703,1955,estimates,0_14,103.962742581302
703,1955,estimates,0_17,103.639601914292
703,1955,estimates,0_19,103.405411254811
703,1955,estimates,0_24,102.568143242063
703,1955,estimates,3_4,105.58084956583
703,1955,estimates,3_5,105.557595300428
703,1955,estimates,3_6,105.47850716021
703,1955,estimates,4_5,105.565472551657
703,1955,estimates,4_6,105.455270768924
703,1955,estimates,5_10,104.396649391895
703,1955,estimates,5_11,104.057201711298
703,1955,estimates,5_14,103.256019732752
703,1955,estimates,6_9,104.46883789684
703,1955,estimates,6_10,104.148837312827
703,1955,estimates,6_11,103.783455446104
703,1955,estimates,6_12,103.432404321013
703,1955,estimates,7_10,103.856097578252
703,1955,estimates,7_12,103.097224653325
703,1955,estimates,11_16,101.346839484997
703,1955,estimates,11_17,101.382623769758
703,1955,estimates,11_18,101.354044500578
703,1955,estimates,12_14,101.090157526692
703,1955,estimates,12_16,101.255745132187
703,1955,estimates,12_17,101.312571111343
703,1955,estimates,12_18,101.289280928775
703,1955,estimates,13_17,101.359732983351
703,1955,estimates,13_18,101.324614072352
703,1955,estimates,13_19,101.19370695308
703,1955,estimates,15plus,93.0501420601716
703,1955,estimates,15_17,101.547113560394
703,1955,estimates,15_24,99.8946914459366
703,1955,estimates,15_49,97.2588458620475
703,1955,estimates,15_59,96.219506605659
703,1955,estimates,15_64,95.3351135565384
703,1955,estimates,16plus,92.8637815468296
703,1955,estimates,17plus,92.6668847893019
703,1955,estimates,18plus,92.4632252569045
703,1955,estimates,18_23,99.4921434875034
703,1955,estimates,20plus,92.0637230535789
703,1955,estimates,20_64,94.5284801879977
703,1955,estimates,20_69,93.4478788930414
703,1955,estimates,21plus,91.8710885254475
703,1955,estimates,25plus,91.1392771309238
703,1955,estimates,25_49,96.0432142736
703,1955,estimates,25_64,93.8631595306551
703,1955,estimates,25_69,92.6544148745812
703,1955,estimates,50plus,83.6173236875152
703,1955,estimates,60plus,75.9394740159392
703,1955,estimates,65plus,73.7161476490608
703,1955,estimates,70plus,74.1737912819754
703,1955,estimates,75plus,73.4774867537594
703,1955,estimates,80plus,70.7682388533452
703,1955,estimates,85plus,71.785028790787
703,1955,estimates,90plus,55.2136752136752
703,1960,estimates,total,97.4746915865027
703,1960,estimates,0_1,104.328776306654
703,1960,estimates,0_4,104.198382652718
703,1960,estimates,0_14,104.153384175106
703,1960,estimates,0_17,104.111544787827
703,1960,estimates,0_19,104.007266121708
703,1960,estimates,0_24,103.452890905926
703,1960,estimates,3_4,104.099134957279
703,1960,estimates,3_5,104.092642282164
703,1960,estimates,3_6,104.091811072084
703,1960,estimates,4_5,104.083440551771
703,1960,estimates,4_6,104.085377904515
703,1960,estimates,5_10,104.12104283054
703,1960,estimates,5_11,104.128923941902
703,1960,estimates,5_14,104.129173466264
703,1960,estimates,6_9,104.119469616205
703,1960,estimates,6_10,104.129898912232
703,1960,estimates,6_11,104.13789389049
703,1960,estimates,6_12,104.142109481824
703,1960,estimates,7_10,104.140816455369
703,1960,estimates,7_12,104.152004222784
703,1960,estimates,11_16,104.080292039301
703,1960,estimates,11_17,104.022076549988
703,1960,estimates,11_18,103.919063218287
703,1960,estimates,12_14,104.129886800175
703,1960,estimates,12_16,104.057310733426
703,1960,estimates,12_17,103.991701526396
703,1960,estimates,12_18,103.87581553443
703,1960,estimates,13_17,103.952373077559
703,1960,estimates,13_18,103.821207978686
703,1960,estimates,13_19,103.633896718092
703,1960,estimates,15plus,94.5528832111283
703,1960,estimates,15_17,103.84132639634
703,1960,estimates,15_24,101.983310207866
703,1960,estimates,15_49,98.6279637949693
703,1960,estimates,15_59,98.1496931944343
703,1960,estimates,15_64,97.2889955719335
703,1960,estimates,16plus,94.3287730849413
703,1960,estimates,17plus,94.1025027502157
703,1960,estimates,18plus,93.8779892975132
703,1960,estimates,18_23,101.352354297563
703,1960,estimates,20plus,93.458347037035
703,1960,estimates,20_64,96.4237545383155
703,1960,estimates,20_69,95.4475778527925
703,1960,estimates,21plus,93.2678128805224
703,1960,estimates,25plus,92.5951626037389
703,1960,estimates,25_49,97.1085614572136
703,1960,estimates,25_64,95.8496360063836
703,1960,estimates,25_69,94.7733798740514
703,1960,estimates,50plus,86.315159249392
703,1960,estimates,60plus,77.5865313002234
703,1960,estimates,65plus,72.7206683617871
703,1960,estimates,70plus,69.9304430304707
703,1960,estimates,75plus,69.6345993480403
703,1960,estimates,80plus,67.6249563089829
703,1960,estimates,85plus,63.4004163775156
703,1960,estimates,90plus,63.4749034749035
703,1965,estimates,total,97.7523578542962
703,1965,estimates,0_1,105.253469793469
703,1965,estimates,0_4,104.95576686997
703,1965,estimates,0_14,104.204280081161
703,1965,estimates,0_17,104.219944688466
703,1965,estimates,0_19,104.19822991097
703,1965,estimates,0_24,103.845890700398
703,1965,estimates,3_4,104.659148413215
703,1965,estimates,3_5,104.561132397104
703,1965,estimates,3_6,104.46691851308
703,1965,estimates,4_5,104.463915203396
703,1965,estimates,4_6,104.372307933276
703,1965,estimates,5_10,103.995752472721
703,1965,estimates,5_11,103.931527884637
703,1965,estimates,5_14,103.859751780573
703,1965,estimates,6_9,103.984484793974
703,1965,estimates,6_10,103.924685333107
703,1965,estimates,6_11,103.86263557644
703,1965,estimates,6_12,103.814498308835
703,1965,estimates,7_10,103.860037648101
703,1965,estimates,7_12,103.754426959728
703,1965,estimates,11_16,103.835971211964
703,1965,estimates,11_17,103.912121406246
703,1965,estimates,11_18,103.943086856478
703,1965,estimates,12_14,103.692607351017
703,1965,estimates,12_16,103.895221948501
703,1965,estimates,12_17,103.976995301406
703,1965,estimates,12_18,104.005069085599
703,1965,estimates,13_17,104.078280157977
703,1965,estimates,13_18,104.096960847254
703,1965,estimates,13_19,104.047456482318
703,1965,estimates,15plus,95.0577797902161
703,1965,estimates,15_17,104.30862592111
703,1965,estimates,15_24,103.159296734503
703,1965,estimates,15_49,99.1476047880722
703,1965,estimates,15_59,98.6439244387175
