country,year,variant,agebroad,sexratio_maleper100female
434,1950,estimates,total,107.179204681121
434,1950,estimates,0_1,107.117239845422
434,1950,estimates,0_4,107.984332270507
434,1950,estimates,0_14,104.738759489506
434,1950,estimates,0_17,104.165682786024
434,1950,estimates,0_19,103.941640899403
434,1950,estimates,0_24,103.531343406585
434,1950,estimates,3_4,108.718146470002
434,1950,estimates,3_5,108.521286825771
434,1950,estimates,3_6,108.205153898826
434,1950,estimates,4_5,108.38189002746
434,1950,estimates,4_6,107.996271286633
434,1950,estimates,5_10,105.114853386513
434,1950,estimates,5_11,104.330405795243
434,1950,estimates,5_14,102.63186455394
434,1950,estimates,6_9,105.214797799226
434,1950,estimates,6_10,104.458158775921
434,1950,estimates,6_11,103.631090340312
434,1950,estimates,6_12,102.867497666246
434,1950,estimates,7_10,103.725512615291
434,1950,estimates,7_12,102.075805235657
434,1950,estimates,11_16,98.9275909402883
434,1950,estimates,11_17,99.2449133944181
434,1950,estimates,11_18,99.4987441181955
434,1950,estimates,12_14,98.1413479464437
434,1950,estimates,12_16,98.8745310546061
434,1950,estimates,12_17,99.2576105896651
434,1950,estimates,12_18,99.549555265128
434,1950,estimates,13_17,99.5533410445769
434,1950,estimates,13_18,99.8516031358206
434,1950,estimates,13_19,100.027252553305
434,1950,estimates,15plus,108.752245933081
434,1950,estimates,15_17,100.459092152869
434,1950,estimates,15_24,101.031590011094
434,1950,estimates,15_49,103.234455197426
434,1950,estimates,15_59,105.345562730501
434,1950,estimates,15_64,106.477450296306
434,1950,estimates,16plus,109.076566474605
434,1950,estimates,17plus,109.379374859923
434,1950,estimates,18plus,109.670200235571
434,1950,estimates,18_23,101.17617866005
434,1950,estimates,20plus,110.301931318045
434,1950,estimates,20_64,107.693653431727
434,1950,estimates,20_69,108.735704118664
434,1950,estimates,21plus,110.65571922441
434,1950,estimates,25plus,112.242671160251
434,1950,estimates,25_49,104.702098827069
434,1950,estimates,25_64,109.24075948742
434,1950,estimates,25_69,110.445904717203
434,1950,estimates,50plus,128.161187002108
434,1950,estimates,60plus,134.713334203996
434,1950,estimates,65plus,136.772657574046
434,1950,estimates,70plus,139.130434782609
434,1950,estimates,75plus,154.876396884524
434,1950,estimates,80plus,166.597831698503
434,1950,estimates,85plus,169.429097605893
434,1950,estimates,90plus,161.98347107438
434,1955,estimates,total,104.981186609738
434,1955,estimates,0_1,97.6814598065512
434,1955,estimates,0_4,100.413727554814
434,1955,estimates,0_14,104.192819180915
434,1955,estimates,0_17,103.641530100539
434,1955,estimates,0_19,103.263385880385
434,1955,estimates,0_24,102.899797430419
434,1955,estimates,3_4,103.782557008538
434,1955,estimates,3_5,104.568622691884
434,1955,estimates,3_6,105.241090146751
434,1955,estimates,4_5,105.506646455224
434,1955,estimates,4_6,106.145307365553
434,1955,estimates,5_10,107.907822514564
434,1955,estimates,5_11,107.84361434995
434,1955,estimates,5_14,107.045245145273
434,1955,estimates,6_9,108.290252363785
434,1955,estimates,6_10,108.268541494348
434,1955,estimates,6_11,108.134853881226
434,1955,estimates,6_12,107.896214871723
434,1955,estimates,7_10,108.465645637207
434,1955,estimates,7_12,107.960571686761
434,1955,estimates,11_16,104.029856518544
434,1955,estimates,11_17,103.264579812653
434,1955,estimates,11_18,102.678686541113
434,1955,estimates,12_14,104.965132496513
434,1955,estimates,12_16,103.304440341709
434,1955,estimates,12_17,102.514003381949
434,1955,estimates,12_18,101.93516564192
434,1955,estimates,13_17,101.675591361539
434,1955,estimates,13_18,101.121261894743
434,1955,estimates,13_19,100.826163818503
434,1955,estimates,15plus,105.53054339083
434,1955,estimates,15_17,99.8483218885304
434,1955,estimates,15_24,99.9900786492532
434,1955,estimates,15_49,102.209528105409
434,1955,estimates,15_59,102.795028144055
434,1955,estimates,15_64,103.631087499476
434,1955,estimates,16plus,105.66981527824
434,1955,estimates,17plus,105.890235603428
434,1955,estimates,18plus,106.170852147539
434,1955,estimates,18_23,99.8979149910289
434,1955,estimates,20plus,106.752383626857
434,1955,estimates,20_64,104.55312402272
434,1955,estimates,20_69,105.452997800165
434,1955,estimates,21plus,107.021798488018
434,1955,estimates,25plus,108.015745865294
434,1955,estimates,25_49,103.632756696106
434,1955,estimates,25_64,105.440932526339
434,1955,estimates,25_69,106.501147613991
434,1955,estimates,50plus,118.218290991828
434,1955,estimates,60plus,128.511040512511
434,1955,estimates,65plus,131.820442675951
434,1955,estimates,70plus,133.931711606096
434,1955,estimates,75plus,135.517452541335
434,1955,estimates,80plus,153.510531594784
434,1955,estimates,85plus,164.12037037037
434,1955,estimates,90plus,160.810810810811
434,1960,estimates,total,105.384986245427
434,1960,estimates,0_1,102.995821519176
434,1960,estimates,0_4,101.000411561718
434,1960,estimates,0_14,102.549140460654
434,1960,estimates,0_17,103.244451521961
434,1960,estimates,0_19,103.447123104493
434,1960,estimates,0_24,103.352862052801
434,1960,estimates,3_4,99.0843109123133
434,1960,estimates,3_5,98.9879184567919
434,1960,estimates,3_6,99.036061718672
434,1960,estimates,4_5,98.7981728679764
434,1960,estimates,4_6,98.9239151881251
434,1960,estimates,5_10,100.972144652332
434,1960,estimates,5_11,101.741808801448
434,1960,estimates,5_14,103.685592157227
434,1960,estimates,6_9,100.761557719783
434,1960,estimates,6_10,101.492021678578
434,1960,estimates,6_11,102.344785401162
434,1960,estimates,6_12,103.192141415297
434,1960,estimates,7_10,102.156270445592
434,1960,estimates,7_12,104.009884419241
434,1960,estimates,11_16,108.957952468007
434,1960,estimates,11_17,108.785477068519
434,1960,estimates,11_18,108.537813011199
434,1960,estimates,12_14,109.650511590539
434,1960,estimates,12_16,109.274657613074
434,1960,estimates,12_17,109.019290858859
434,1960,estimates,12_18,108.700317757983
434,1960,estimates,13_17,108.914870295944
434,1960,estimates,13_18,108.556077575103
434,1960,estimates,13_19,108.145122792129
434,1960,estimates,15plus,107.46665748682
434,1960,estimates,15_17,108.360857776682
434,1960,estimates,15_24,105.257559279517
434,1960,estimates,15_49,105.916487490227
434,1960,estimates,15_59,105.994345778245
434,1960,estimates,15_64,106.250654793085
434,1960,estimates,16plus,107.415662298077
434,1960,estimates,17plus,107.379016851342
434,1960,estimates,18plus,107.367570018409
434,1960,estimates,18_23,103.875246508361
434,1960,estimates,20plus,107.463309411716
434,1960,estimates,20_64,105.99099527569
434,1960,estimates,20_69,106.52245155481
434,1960,estimates,21plus,107.587164078943
434,1960,estimates,25plus,108.457984375724
434,1960,estimates,25_49,106.328523278383
434,1960,estimates,25_64,106.739658131017
434,1960,estimates,25_69,107.358527320542
434,1960,estimates,50plus,113.870104965684
434,1960,estimates,60plus,121.278876834716
434,1960,estimates,65plus,126.121022179364
434,1960,estimates,70plus,129.764065335753
434,1960,estimates,75plus,131.796379390376
434,1960,estimates,80plus,132.086450540316
434,1960,estimates,85plus,147.8
434,1960,estimates,90plus,149.253731343284
434,1965,estimates,total,105.73645471929
434,1965,estimates,0_1,102.661248218544
434,1965,estimates,0_4,102.503326731931
434,1965,estimates,0_14,101.500296180992
434,1965,estimates,0_17,102.2062375103
434,1965,estimates,0_19,102.763532826808
434,1965,estimates,0_24,103.72012511181
434,1965,estimates,3_4,102.259798549136
434,1965,estimates,3_5,102.097735114677
434,1965,estimates,3_6,101.920440219742
434,1965,estimates,4_5,101.931108400784
434,1965,estimates,4_6,101.739845628242
434,1965,estimates,5_10,100.798438735319
434,1965,estimates,5_11,100.621909885258
434,1965,estimates,5_14,100.758345964731
434,1965,estimates,6_9,100.747390576006
434,1965,estimates,6_10,100.580941949617
434,1965,estimates,6_11,100.402911069647
434,1965,estimates,6_12,100.304229372081
434,1965,estimates,7_10,100.373280722797
434,1965,estimates,7_12,100.10754851289
434,1965,estimates,11_16,102.486136439763
434,1965,estimates,11_17,103.43775126762
434,1965,estimates,11_18,104.253252487196
434,1965,estimates,12_14,101.15293990683
434,1965,estimates,12_16,103.207395498392
434,1965,estimates,12_17,104.247876554402
434,1965,estimates,12_18,105.109090909091
434,1965,estimates,13_17,105.356335601794
434,1965,estimates,13_18,106.231939996453
434,1965,estimates,13_19,106.841539414702
434,1965,estimates,15plus,109.158423277471
