country,year,variant,agebroad,sexratio_maleper100female
344,1950,estimates,total,105.667841562991
344,1950,estimates,0_1,110.785741382053
344,1950,estimates,0_4,111.78834561286
344,1950,estimates,0_14,112.63307310149
344,1950,estimates,0_17,113.059257075472
344,1950,estimates,0_19,113.464566929134
344,1950,estimates,0_24,114.411229455006
344,1950,estimates,3_4,113.623666835957
344,1950,estimates,3_5,114.026217228464
344,1950,estimates,3_6,114.334742906171
344,1950,estimates,4_5,114.63678959615
344,1950,estimates,4_6,114.934899747924
344,1950,estimates,5_10,114.796297354437
344,1950,estimates,5_11,114.298339902066
344,1950,estimates,5_14,113.584905660377
344,1950,estimates,6_9,115.174734544462
344,1950,estimates,6_10,114.705987424979
344,1950,estimates,6_11,114.125663462918
344,1950,estimates,6_12,113.643206624012
344,1950,estimates,7_10,114.432405476471
344,1950,estimates,7_12,113.305812236864
344,1950,estimates,11_16,113.176173437171
344,1950,estimates,11_17,113.627643958097
344,1950,estimates,11_18,114.0492106386
344,1950,estimates,12_14,112.360057412344
344,1950,estimates,12_16,113.40228949968
344,1950,estimates,12_17,113.869266271075
344,1950,estimates,12_18,114.296972276073
344,1950,estimates,13_17,114.27753808224
344,1950,estimates,13_18,114.688116149848
344,1950,estimates,13_19,115.057743336148
344,1950,estimates,15plus,102.772857267172
344,1950,estimates,15_17,115.151567944251
344,1950,estimates,15_24,116.835428952932
344,1950,estimates,15_49,112.696585638823
344,1950,estimates,15_59,107.95601242363
344,1950,estimates,15_64,106.560189744804
344,1950,estimates,16plus,102.455722442448
344,1950,estimates,17plus,102.075146006249
344,1950,estimates,18plus,101.627938079378
344,1950,estimates,18_23,117.600636957591
344,1950,estimates,20plus,100.535589952333
344,1950,estimates,20_64,104.865770574963
344,1950,estimates,20_69,103.379943319955
344,1950,estimates,21plus,99.8817744241661
344,1950,estimates,25plus,96.6053469127944
344,1950,estimates,25_49,110.306925659633
344,1950,estimates,25_64,101.677689579152
344,1950,estimates,25_69,99.9324569831231
344,1950,estimates,50plus,53.3107380536285
344,1950,estimates,60plus,40.5013724398718
344,1950,estimates,65plus,35.8156321459074
344,1950,estimates,70plus,30.8454861876019
344,1950,estimates,75plus,32.7194540525381
344,1950,estimates,80plus,35.7313006193425
344,1950,estimates,85plus,37.0344827586207
344,1950,estimates,90plus,42.6470588235294
344,1955,estimates,total,105.665647741529
344,1955,estimates,0_1,105.314398943197
344,1955,estimates,0_4,107.44118137406
344,1955,estimates,0_14,110.524445928063
344,1955,estimates,0_17,110.960253268766
344,1955,estimates,0_19,111.309888175399
344,1955,estimates,0_24,112.495824358103
344,1955,estimates,3_4,109.274387313791
344,1955,estimates,3_5,109.665214978729
344,1955,estimates,3_6,110.018671159889
344,1955,estimates,4_5,110.104789456766
344,1955,estimates,4_6,110.451726405203
344,1955,estimates,5_10,112.1238206934
344,1955,estimates,5_11,112.45208068598
344,1955,estimates,5_14,113.280290441442
344,1955,estimates,6_9,112.234659427698
344,1955,estimates,6_10,112.57593898275
344,1955,estimates,6_11,112.94419808576
344,1955,estimates,6_12,113.312175238806
344,1955,estimates,7_10,113.042224101059
344,1955,estimates,7_12,113.887741812522
344,1955,estimates,11_16,116.664710255507
344,1955,estimates,11_17,116.285422379954
344,1955,estimates,11_18,116.116619131694
344,1955,estimates,12_14,117.820970669165
344,1955,estimates,12_16,116.713091922006
344,1955,estimates,12_17,116.255394770246
344,1955,estimates,12_18,116.067123857024
344,1955,estimates,13_17,115.928457305166
344,1955,estimates,13_18,115.782543265613
344,1955,estimates,13_19,115.89496776937
344,1955,estimates,15plus,103.090636601892
344,1955,estimates,15_17,115.056703572549
344,1955,estimates,15_24,116.886710285933
344,1955,estimates,15_49,113.696581364778
344,1955,estimates,15_59,108.8826308543
344,1955,estimates,15_64,106.792254538064
344,1955,estimates,16plus,102.868142815824
344,1955,estimates,17plus,102.634938025356
344,1955,estimates,18plus,102.375659533439
344,1955,estimates,18_23,117.347588453683
344,1955,estimates,20plus,101.696529429721
344,1955,estimates,20_64,105.753812175888
344,1955,estimates,20_69,104.282513471918
344,1955,estimates,21plus,101.255099383734
344,1955,estimates,25plus,98.7830438661365
344,1955,estimates,25_49,112.352455476517
344,1955,estimates,25_64,103.395639742673
344,1955,estimates,25_69,101.717904233171
344,1955,estimates,50plus,59.9508206169195
344,1955,estimates,60plus,44.1999943552257
344,1955,estimates,65plus,39.3930329943399
344,1955,estimates,70plus,35.3349336133823
344,1955,estimates,75plus,37.9094494940834
344,1955,estimates,80plus,27.5087175513367
344,1955,estimates,85plus,21.8978102189781
344,1955,estimates,90plus,20.5714285714286
344,1960,estimates,total,105.737747281108
344,1960,estimates,0_1,106.126265942418
344,1960,estimates,0_4,105.935051333925
344,1960,estimates,0_14,108.539929205438
344,1960,estimates,0_17,109.26852170647
344,1960,estimates,0_19,109.796545360441
344,1960,estimates,0_24,111.240015239984
344,1960,estimates,3_4,105.853376477522
344,1960,estimates,3_5,106.050205110835
344,1960,estimates,3_6,106.304902157408
344,1960,estimates,4_5,106.222395576409
344,1960,estimates,4_6,106.511732606789
344,1960,estimates,5_10,108.450781187607
344,1960,estimates,5_11,108.956643929857
344,1960,estimates,5_14,110.26556217766
344,1960,estimates,6_9,108.39849534047
344,1960,estimates,6_10,108.888467199705
344,1960,estimates,6_11,109.421397190338
344,1960,estimates,6_12,109.938595359358
344,1960,estimates,7_10,109.369761875257
344,1960,estimates,7_12,110.468449949963
344,1960,estimates,11_16,114.774042138706
344,1960,estimates,11_17,115.312645423596
344,1960,estimates,11_18,115.875799107759
344,1960,estimates,12_14,114.442874327023
344,1960,estimates,12_16,115.500059520773
344,1960,estimates,12_17,116.128830567952
344,1960,estimates,12_18,116.773104149979
344,1960,estimates,13_17,117.036740118775
344,1960,estimates,13_18,117.792068595927
344,1960,estimates,13_19,118.434241166346
344,1960,estimates,15plus,103.865888488206
344,1960,estimates,15_17,119.53974104527
344,1960,estimates,15_24,121.192277992278
344,1960,estimates,15_49,114.949376281301
344,1960,estimates,15_59,110.687357067921
344,1960,estimates,15_64,108.227892110671
344,1960,estimates,16plus,103.582359861837
344,1960,estimates,17plus,103.328773899291
344,1960,estimates,18plus,103.086242012615
344,1960,estimates,18_23,122.217574075586
344,1960,estimates,20plus,102.485885268694
344,1960,estimates,20_64,107.11682704764
344,1960,estimates,20_69,105.100826487867
344,1960,estimates,21plus,102.099924734322
344,1960,estimates,25plus,100.030766201482
344,1960,estimates,25_49,113.015227143973
344,1960,estimates,25_64,105.106070906329
344,1960,estimates,25_69,102.890994447162
344,1960,estimates,50plus,67.5445569208079
344,1960,estimates,60plus,48.666008408066
344,1960,estimates,65plus,42.2845827056852
344,1960,estimates,70plus,37.9702048417132
344,1960,estimates,75plus,34.2916378714582
344,1960,estimates,80plus,31.7199499910698
344,1960,estimates,85plus,19.0588235294118
344,1960,estimates,90plus,13.8014527845036
344,1965,estimates,total,106.144729573645
344,1965,estimates,0_1,105.345774655038
344,1965,estimates,0_4,105.680036437361
344,1965,estimates,0_14,106.943362435639
344,1965,estimates,0_17,107.711317170681
344,1965,estimates,0_19,108.332012371575
344,1965,estimates,0_24,110.096453018046
344,1965,estimates,3_4,105.999477869708
344,1965,estimates,3_5,106.0928303005
344,1965,estimates,3_6,106.189404432133
344,1965,estimates,4_5,106.188005726063
344,1965,estimates,4_6,106.286416885823
344,1965,estimates,5_10,106.878639093216
344,1965,estimates,5_11,107.026835707817
344,1965,estimates,5_14,107.686164098845
344,1965,estimates,6_9,106.859963995418
344,1965,estimates,6_10,107.008056309739
344,1965,estimates,6_11,107.164227593137
344,1965,estimates,6_12,107.349168143465
344,1965,estimates,7_10,107.148461977047
344,1965,estimates,7_12,107.511058383551
344,1965,estimates,11_16,110.188345698515
344,1965,estimates,11_17,110.731791850275
344,1965,estimates,11_18,111.316881610067
344,1965,estimates,12_14,109.594705605449
344,1965,estimates,12_16,110.678719432195
344,1965,estimates,12_17,111.256765357423
344,1965,estimates,12_18,111.882337031204
344,1965,estimates,13_17,111.853966983734
344,1965,estimates,13_18,112.52003989702
344,1965,estimates,13_19,113.255642535245
344,1965,estimates,15plus,105.621409117358
344,1965,estimates,15_17,113.165370020987
344,1965,estimates,15_24,119.551830005102
344,1965,estimates,15_49,116.240852350315
344,1965,estimates,15_59,113.03810387969
344,1965,estimates,15_64,110.827175339681
344,1965,estimates,16plus,105.41259668419
344,1965,estimates,17plus,105.157331980344
344,1965,estimates,18plus,104.854617871622
344,1965,estimates,18_23,123.689591983074
344,1965,estimates,20plus,104.119234778176
344,1965,estimates,20_64,110.11402300915
344,1965,estimates,20_69,107.692040976394
344,1965,estimates,21plus,103.693536863222
344,1965,estimates,25plus,101.726289022954
344,1965,estimates,25_49,114.879115013299
344,1965,estimates,25_64,108.127388076341
344,1965,estimates,25_69,105.541216847519
344,1965,estimates,50plus,73.7945025564051
344,1965,estimates,60plus,50.9496676163343
344,1965,estimates,65plus,41.7272444052131
344,1965,estimates,70plus,33.6751532296087
344,1965,estimates,75plus,30.3407247160627
344,1965,estimates,80plus,23.0264849575726
344,1965,estimates,85plus,23.6394557823129
344,1965,estimates,90plus,12.5214408233276
344,1970,estimates,total,104.026960539
344,1970,estimates,0_1,106.472073497201
344,1970,estimates,0_4,106.255106530074
344,1970,estimates,0_14,105.545953846065
344,1970,estimates,0_17,105.703325937997
344,1970,estimates,0_19,105.787016984505
344,1970,estimates,0_24,105.979154081447
344,1970,estimates,3_4,106.065088757396
344,1970,estimates,3_5,105.973101562207
344,1970,estimates,3_6,105.88077129907
344,1970,estimates,4_5,105.889932299629
344,1970,estimates,4_6,105.798949790884
344,1970,estimates,5_10,105.397682806209
344,1970,estimates,5_11,105.323417581231
344,1970,estimates,5_14,105.274480712166
344,1970,estimates,6_9,105.392120391451
344,1970,estimates,6_10,105.322491513381
344,1970,estimates,6_11,105.249523709589
344,1970,estimates,6_12,105.196750801057
344,1970,estimates,7_10,105.249624817297
344,1970,estimates,7_12,105.128221832075
344,1970,estimates,11_16,105.461440591589
344,1970,estimates,11_17,105.661391515481
344,1970,estimates,11_18,105.796238990717
344,1970,estimates,12_14,105.157222426496
344,1970,estimates,12_16,105.587781933096
344,1970,estimates,12_17,105.807466427537
344,1970,estimates,12_18,105.947071835693
344,1970,estimates,13_17,106.020453816223
344,1970,estimates,13_18,106.156556408057
344,1970,estimates,13_19,106.193008603753
344,1970,estimates,15plus,103.160168718839
344,1970,estimates,15_17,106.569995847839
344,1970,estimates,15_24,106.825066959609
344,1970,estimates,15_49,111.552266923335
344,1970,estimates,15_59,110.221877361702
344,1970,estimates,15_64,108.584611167238
344,1970,estimates,16plus,103.052279138164
344,1970,estimates,17plus,102.917782752345
344,1970,estimates,18plus,102.766009292949
344,1970,estimates,18_23,106.368159692717
344,1970,estimates,20plus,102.4771635556
344,1970,estimates,20_64,109.017808468108
344,1970,estimates,20_69,106.813615174409
344,1970,estimates,21plus,102.349772986642
344,1970,estimates,25plus,101.646988684186
344,1970,estimates,25_49,114.753259202454
344,1970,estimates,25_64,109.41492723165
344,1970,estimates,25_69,106.760227446432
344,1970,estimates,50plus,81.1694224778337
344,1970,estimates,60plus,59.6000094896918
344,1970,estimates,65plus,47.294075853752
344,1970,estimates,70plus,38.2752195900985
344,1970,estimates,75plus,26.4182577157326
344,1970,estimates,80plus,23.3419023136247
344,1970,estimates,85plus,16.4291701592624
344,1970,estimates,90plus,17.3978819969743
344,1975,estimates,total,102.377890188599
344,1975,estimates,0_1,104.708060415031
344,1975,estimates,0_4,106.301937214861
344,1975,estimates,0_14,105.485480613173
344,1975,estimates,0_17,105.077486678783
344,1975,estimates,0_19,104.803279374795
344,1975,estimates,0_24,104.131854165641
344,1975,estimates,3_4,108.05201037808
344,1975,estimates,3_5,108.122495364555
344,1975,estimates,3_6,108.047579015678
344,1975,estimates,4_5,108.277693588801
344,1975,estimates,4_6,108.1243071973
344,1975,estimates,5_10,106.542434761541
344,1975,estimates,5_11,106.102500034322
344,1975,estimates,5_14,105.150069107896
344,1975,estimates,6_9,106.687436282239
344,1975,estimates,6_10,106.261299791987
344,1975,estimates,6_11,105.820635493421
344,1975,estimates,6_12,105.427435324075
344,1975,estimates,7_10,105.935564107378
344,1975,estimates,7_12,105.121076071474
344,1975,estimates,11_16,103.572696011846
344,1975,estimates,11_17,103.549046805621
344,1975,estimates,11_18,103.476363602638
344,1975,estimates,12_14,103.4773960217
344,1975,estimates,12_16,103.477590277298
344,1975,estimates,12_17,103.465582008001
344,1975,estimates,12_18,103.394240731416
344,1975,estimates,13_17,103.442429657405
344,1975,estimates,13_18,103.36268620374
344,1975,estimates,13_19,103.21633592485
344,1975,estimates,15plus,100.993430307601
344,1975,estimates,15_17,103.453488659081
344,1975,estimates,15_24,102.282546082949
344,1975,estimates,15_49,107.330964649084
344,1975,estimates,15_59,107.041446759344
344,1975,estimates,15_64,106.166450591717
344,1975,estimates,16plus,100.897277161099
344,1975,estimates,17plus,100.791181544574
344,1975,estimates,18plus,100.683388480845
344,1975,estimates,18_23,101.632450695949
344,1975,estimates,20plus,100.520591674245
344,1975,estimates,20_64,106.936594676643
344,1975,estimates,20_69,105.147657525093
344,1975,estimates,21plus,100.475408396276
344,1975,estimates,25plus,100.369637464248
344,1975,estimates,25_49,111.592943612188
344,1975,estimates,25_64,108.384740063381
344,1975,estimates,25_69,106.075871355736
344,1975,estimates,50plus,85.297648488108
344,1975,estimates,60plus,67.9802142710591
344,1975,estimates,65plus,55.9212776946761
344,1975,estimates,70plus,44.1195451409751
344,1975,estimates,75plus,33.5625660252294
344,1975,estimates,80plus,21.4761524114042
344,1975,estimates,85plus,17.3775671406003
344,1975,estimates,90plus,11.8222222222222
344,1980,estimates,total,109.062451620367
344,1980,estimates,0_1,107.221482347186
344,1980,estimates,0_4,107.59931376898
344,1980,estimates,0_14,106.768570224686
344,1980,estimates,0_17,106.969466139261
344,1980,estimates,0_19,107.275481581442
344,1980,estimates,0_24,108.423851160161
344,1980,estimates,3_4,107.859802386622
344,1980,estimates,3_5,107.773447058412
344,1980,estimates,3_6,107.651522076972
344,1980,estimates,4_5,107.709386305163
344,1980,estimates,4_6,107.568936653742
344,1980,estimates,5_10,106.740006001259
344,1980,estimates,5_11,106.563928995787
344,1980,estimates,5_14,106.392501838733
344,1980,estimates,6_9,106.748372757581
344,1980,estimates,6_10,106.572786534542
344,1980,estimates,6_11,106.397168514348
344,1980,estimates,6_12,106.266618858788
344,1980,estimates,7_10,106.39837469745
344,1980,estimates,7_12,106.103348218879
344,1980,estimates,11_16,106.486044436892
344,1980,estimates,11_17,106.781985893847
344,1980,estimates,11_18,107.093329967817
344,1980,estimates,12_14,106.041387041107
