country,year,variant,agebroad,sexratio_maleper100female
554,1950,estimates,total,101.053840601472
554,1950,estimates,0_1,105.876009684836
554,1950,estimates,0_4,105.309734513274
554,1950,estimates,0_14,104.044117647059
554,1950,estimates,0_17,104.042920469194
554,1950,estimates,0_19,104.153993608328
554,1950,estimates,0_24,104.444444444444
554,1950,estimates,3_4,104.661170611416
554,1950,estimates,3_5,104.473266278454
554,1950,estimates,3_6,104.295165394402
554,1950,estimates,4_5,104.265306122449
554,1950,estimates,4_6,104.087041428372
554,1950,estimates,5_10,103.335972397345
554,1950,estimates,5_11,103.237566702241
554,1950,estimates,5_14,103.14465408805
554,1950,estimates,6_9,103.274681587278
554,1950,estimates,6_10,103.168557146977
554,1950,estimates,6_11,103.076295389637
554,1950,estimates,6_12,103.013130738026
554,1950,estimates,7_10,103.019731989181
554,1950,estimates,7_12,102.880453233746
554,1950,estimates,11_16,103.123191202007
554,1950,estimates,11_17,103.303472613753
554,1950,estimates,11_18,103.521074912571
554,1950,estimates,12_14,102.884776119403
554,1950,estimates,12_16,103.246124031008
554,1950,estimates,12_17,103.439885378326
554,1950,estimates,12_18,103.673117087933
554,1950,estimates,13_17,103.624951196805
554,1950,estimates,13_18,103.870350797725
554,1950,estimates,13_19,104.146668396247
554,1950,estimates,15plus,99.8524383128633
554,1950,estimates,15_17,104.034589505462
554,1950,estimates,15_24,105.263157894737
554,1950,estimates,15_49,102.406319405696
554,1950,estimates,15_59,101.276813167763
554,1950,estimates,15_64,101.02006108802
554,1950,estimates,16plus,99.7764231929299
554,1950,estimates,17plus,99.6923634843754
554,1950,estimates,18plus,99.5961863436993
554,1950,estimates,18_23,106.19462381739
554,1950,estimates,20plus,99.3467362958412
554,1950,estimates,20_64,100.57341927293
554,1950,estimates,20_69,100.358241801567
554,1950,estimates,21plus,99.1902191702126
554,1950,estimates,25plus,98.5296091028575
554,1950,estimates,25_49,101.233622937918
554,1950,estimates,25_64,99.7797821557613
554,1950,estimates,25_69,99.5914319066783
554,1950,estimates,50plus,94.5472727272727
554,1950,estimates,60plus,93.8015503875969
554,1950,estimates,65plus,92.1382905810047
554,1950,estimates,70plus,88.8946500990723
554,1950,estimates,75plus,85.2
554,1950,estimates,80plus,75.0395866322193
554,1950,estimates,85plus,70.1142513529766
554,1950,estimates,90plus,63.0257801899593
554,1955,estimates,total,101.35171433607
554,1955,estimates,0_1,108.051596796005
554,1955,estimates,0_4,106.16344618593
554,1955,estimates,0_14,104.781550343337
554,1955,estimates,0_17,104.689442082303
554,1955,estimates,0_19,104.657670963908
554,1955,estimates,0_24,104.841022778505
554,1955,estimates,3_4,104.513331191776
554,1955,estimates,3_5,104.253885242145
554,1955,estimates,3_6,104.061960728253
554,1955,estimates,4_5,103.949427810639
554,1955,estimates,4_6,103.790838920194
554,1955,estimates,5_10,103.577379128966
554,1955,estimates,5_11,103.688473520249
554,1955,estimates,5_14,103.945974967614
554,1955,estimates,6_9,103.460203751437
554,1955,estimates,6_10,103.544738621206
554,1955,estimates,6_11,103.681728757456
554,1955,estimates,6_12,103.825823104594
554,1955,estimates,7_10,103.56759531476
554,1955,estimates,7_12,103.89662582222
554,1955,estimates,11_16,104.48422403079
554,1955,estimates,11_17,104.408573928259
554,1955,estimates,11_18,104.369529327477
554,1955,estimates,12_14,104.722804796011
554,1955,estimates,12_16,104.483719095861
554,1955,estimates,12_17,104.393410407041
554,1955,estimates,12_18,104.34968755124
554,1955,estimates,13_17,104.284799590216
554,1955,estimates,13_18,104.249365523524
554,1955,estimates,13_19,104.271721899298
554,1955,estimates,15plus,99.8320299217953
554,1955,estimates,15_17,104.024465916142
554,1955,estimates,15_24,104.979395359135
554,1955,estimates,15_49,103.448992058644
554,1955,estimates,15_59,102.860685576637
554,1955,estimates,15_64,102.039809101076
554,1955,estimates,16plus,99.7375189496312
554,1955,estimates,17plus,99.6472027406358
554,1955,estimates,18plus,99.5579068170161
554,1955,estimates,18_23,105.011515771064
554,1955,estimates,20plus,99.3609567528388
554,1955,estimates,20_64,101.770164730121
554,1955,estimates,20_69,100.978619331506
554,1955,estimates,21plus,99.2493175263548
554,1955,estimates,25plus,98.6212121975764
554,1955,estimates,25_49,102.838644992779
554,1955,estimates,25_64,101.20349486945
554,1955,estimates,25_69,100.351325455126
554,1955,estimates,50plus,92.556625025599
554,1955,estimates,60plus,87.4071812238893
554,1955,estimates,65plus,86.292599167661
554,1955,estimates,70plus,84.7701758102097
554,1955,estimates,75plus,85.3788809231384
554,1955,estimates,80plus,79.4207519596121
554,1955,estimates,85plus,66.5927866209954
554,1955,estimates,90plus,62.120189061445
554,1960,estimates,total,101.008431411753
554,1960,estimates,0_1,105.544349797463
554,1960,estimates,0_4,104.859074097692
554,1960,estimates,0_14,104.308902429125
554,1960,estimates,0_17,104.510953705353
