country,year,variant,agebroad,sexratio_maleper100female
807,1950,estimates,total,100.749583920113
807,1950,estimates,0_1,103.21455607224
807,1950,estimates,0_4,104.315960912052
807,1950,estimates,0_14,104.304959530664
807,1950,estimates,0_17,104.469960726445
807,1950,estimates,0_19,104.270851195621
807,1950,estimates,0_24,102.603828565658
807,1950,estimates,3_4,105.49611218183
807,1950,estimates,3_5,105.613836762378
807,1950,estimates,3_6,105.655433939498
807,1950,estimates,4_5,105.786787933488
807,1950,estimates,4_6,105.787471825695
807,1950,estimates,5_10,105.12720680383
807,1950,estimates,5_11,104.813218390805
807,1950,estimates,5_14,104.298273703822
807,1950,estimates,6_9,105.245166507388
807,1950,estimates,6_10,104.974064332212
807,1950,estimates,6_11,104.631799980467
807,1950,estimates,6_12,104.326647265597
807,1950,estimates,7_10,104.76708188988
807,1950,estimates,7_12,104.081085690617
807,1950,estimates,11_16,103.764178446312
807,1950,estimates,11_17,104.03456993854
807,1950,estimates,11_18,104.004658746797
807,1950,estimates,12_14,103.102330979785
807,1950,estimates,12_16,103.930420926836
807,1950,estimates,12_17,104.220690681012
807,1950,estimates,12_18,104.160871332891
807,1950,estimates,13_17,104.57318444128
807,1950,estimates,13_18,104.446149395651
807,1950,estimates,13_19,103.927797051171
807,1950,estimates,15plus,98.8053627479132
807,1950,estimates,15_17,105.397019176967
807,1950,estimates,15_24,99.6141514912846
807,1950,estimates,15_49,102.958786432136
807,1950,estimates,15_59,101.682338982451
807,1950,estimates,15_64,101.089363284485
807,1950,estimates,16plus,98.6051059930013
807,1950,estimates,17plus,98.3559749860283
807,1950,estimates,18plus,98.0946321718669
807,1950,estimates,18_23,97.2295690737624
807,1950,estimates,20plus,97.7825547210649
807,1950,estimates,20_64,100.404294552536
807,1950,estimates,20_69,99.7947861947077
807,1950,estimates,21plus,97.7825556964429
807,1950,estimates,25plus,98.4400323421076
807,1950,estimates,25_49,105.359733184087
807,1950,estimates,25_64,101.898107562336
807,1950,estimates,25_69,101.042990669484
807,1950,estimates,50plus,86.6961317398932
807,1950,estimates,60plus,83.8454218975413
807,1950,estimates,65plus,82.2570110625791
807,1950,estimates,70plus,79.4814550217301
807,1950,estimates,75plus,74.7751843993129
807,1950,estimates,80plus,71.3135495744191
807,1950,estimates,85plus,64.2108605906637
807,1950,estimates,90plus,55.5555555555556
807,1955,estimates,total,102.055143372478
807,1955,estimates,0_1,105.621646306656
807,1955,estimates,0_4,105.14249401183
807,1955,estimates,0_14,105.176206187539
807,1955,estimates,0_17,104.905898102213
807,1955,estimates,0_19,104.78911539052
807,1955,estimates,0_24,104.724820444296
807,1955,estimates,3_4,104.669189132377
807,1955,estimates,3_5,104.637982674821
807,1955,estimates,3_6,104.637010725152
807,1955,estimates,4_5,104.584930109454
807,1955,estimates,4_6,104.600447814552
807,1955,estimates,5_10,104.934065240709
807,1955,estimates,5_11,105.069844860724
807,1955,estimates,5_14,105.199400017488
807,1955,estimates,6_9,104.89665432216
807,1955,estimates,6_10,105.01711996899
807,1955,estimates,6_11,105.166846071044
807,1955,estimates,6_12,105.291355184972
807,1955,estimates,7_10,105.124010641286
807,1955,estimates,7_12,105.418229214305
807,1955,estimates,11_16,104.959066063169
807,1955,estimates,11_17,104.622061711969
807,1955,estimates,11_18,104.427162612201
807,1955,estimates,12_14,105.552216378663
807,1955,estimates,12_16,104.744476679313
807,1955,estimates,12_17,104.387361044281
807,1955,estimates,12_18,104.198328267477
807,1955,estimates,13_17,104.042625418801
807,1955,estimates,13_18,103.880717951236
807,1955,estimates,13_19,103.896541911276
807,1955,estimates,15plus,100.267690264336
807,1955,estimates,15_17,103.256243768391
807,1955,estimates,15_24,103.868030133422
807,1955,estimates,15_49,102.724702152077
807,1955,estimates,15_59,102.597671994349
807,1955,estimates,15_64,101.958918973479
807,1955,estimates,16plus,100.147178297677
807,1955,estimates,17plus,100.048916059069
807,1955,estimates,18plus,99.9581939799331
807,1955,estimates,18_23,104.64660352378
807,1955,estimates,20plus,99.6961718737329
807,1955,estimates,20_64,101.666244973982
807,1955,estimates,20_69,101.108452646962
807,1955,estimates,21plus,99.5055554932672
807,1955,estimates,25plus,98.7120115301277
807,1955,estimates,25_49,101.990479891199
807,1955,estimates,25_64,101.003112716697
807,1955,estimates,25_69,100.348826314765
