country,year,variant,agebroad,sexratio_maleper100female
392,1950,estimates,total,96.2153988007228
392,1950,estimates,0_1,104.896716043618
392,1950,estimates,0_4,104.219470570997
392,1950,estimates,0_14,103.140932534746
392,1950,estimates,0_17,102.917477406187
392,1950,estimates,0_19,102.766401769858
392,1950,estimates,0_24,102.049128184053
392,1950,estimates,3_4,103.511826480486
392,1950,estimates,3_5,103.357236422317
392,1950,estimates,3_6,103.224138598215
392,1950,estimates,4_5,103.182376439218
392,1950,estimates,4_6,103.058344431836
392,1950,estimates,5_10,102.628390995726
392,1950,estimates,5_11,102.587535576619
392,1950,estimates,5_14,102.478282402613
392,1950,estimates,6_9,102.585311922588
392,1950,estimates,6_10,102.541198030713
392,1950,estimates,6_11,102.506740468214
392,1950,estimates,6_12,102.476576007636
392,1950,estimates,7_10,102.472934209952
392,1950,estimates,7_12,102.41863951221
392,1950,estimates,11_16,102.083391402151
392,1950,estimates,11_17,101.984578764773
392,1950,estimates,11_18,101.897860069478
392,1950,estimates,12_14,102.203275553389
392,1950,estimates,12_16,102.03472379401
392,1950,estimates,12_17,101.927369308823
392,1950,estimates,12_18,101.836204583085
392,1950,estimates,13_17,101.855973720726
392,1950,estimates,13_18,101.761386702027
392,1950,estimates,13_19,101.678495970017
392,1950,estimates,15plus,92.6213474673994
392,1950,estimates,15_17,101.652235963692
392,1950,estimates,15_24,100.105882562079
392,1950,estimates,15_49,93.5658574396104
392,1950,estimates,15_59,94.5660769634619
392,1950,estimates,15_64,94.4785612673156
392,1950,estimates,16plus,92.3282297526143
392,1950,estimates,17plus,92.0250207664878
392,1950,estimates,18plus,91.7101200765631
392,1950,estimates,18_23,100.326031463687
392,1950,estimates,20plus,91.0381224137134
392,1950,estimates,20_64,93.0881157266763
392,1950,estimates,20_69,92.5790857575089
392,1950,estimates,21plus,90.68274609868
392,1950,estimates,25plus,89.5408686911223
392,1950,estimates,25_49,89.5297641617495
392,1950,estimates,25_64,91.8474829707849
392,1950,estimates,25_69,91.2959274362892
392,1950,estimates,50plus,89.5631027604164
