country,variant,freq,year,rateofnaturalincreaseper1000population
795,estimates,5yearly,1950,22.504
795,estimates,5yearly,1955,28.115
795,estimates,5yearly,1960,30.042
795,estimates,5yearly,1965,26.854
795,estimates,5yearly,1970,25.832
795,estimates,5yearly,1975,26.398
795,estimates,5yearly,1980,26.336
795,estimates,5yearly,1985,27.694
795,estimates,5yearly,1990,24.341
795,estimates,5yearly,1995,17.1
795,estimates,5yearly,2000,15.722
795,estimates,5yearly,2005,16.065
795,estimates,5yearly,2010,19.83
795,constant_fertility,5yearly,2015,18.637
795,constant_mortality,5yearly,2015,16.672
795,high_variant,5yearly,2015,18.89
795,instant_replacement,5yearly,2015,12.043
795,low_variant,5yearly,2015,14.955
795,medium_variant,5yearly,2015,16.934
795,momentum,5yearly,2015,11.915
795,no_change,5yearly,2015,18.371
795,zero_migration,5yearly,2015,16.946
795,constant_fertility,5yearly,2020,16.235
795,constant_mortality,5yearly,2020,13.159
795,high_variant,5yearly,2020,16.368
795,instant_replacement,5yearly,2020,10.534
795,low_variant,5yearly,2020,10.778
795,medium_variant,5yearly,2020,13.621
795,momentum,5yearly,2020,10.294
795,no_change,5yearly,2020,15.76
795,zero_migration,5yearly,2020,13.641
795,constant_fertility,5yearly,2025,14.259
795,constant_mortality,5yearly,2025,10.315
795,high_variant,5yearly,2025,14.062
795,instant_replacement,5yearly,2025,9.085
795,low_variant,5yearly,2025,7.667
795,medium_variant,5yearly,2025,10.968
795,momentum,5yearly,2025,8.715
795,no_change,5yearly,2025,13.591
795,zero_migration,5yearly,2025,10.999
795,constant_fertility,5yearly,2030,13.73
795,constant_mortality,5yearly,2030,8.725
795,high_variant,5yearly,2030,12.556
795,instant_replacement,5yearly,2030,8.393
795,low_variant,5yearly,2030,6.296
795,medium_variant,5yearly,2030,9.568
795,momentum,5yearly,2030,7.892
795,no_change,5yearly,2030,12.874
795,zero_migration,5yearly,2030,9.605
795,constant_fertility,5yearly,2035,14.226
795,constant_mortality,5yearly,2035,7.906
795,high_variant,5yearly,2035,12.221
795,instant_replacement,5yearly,2035,7.833
795,low_variant,5yearly,2035,5.339
795,medium_variant,5yearly,2035,8.935
795,momentum,5yearly,2035,7.227
795,no_change,5yearly,2035,13.188
795,zero_migration,5yearly,2035,8.972
795,constant_fertility,5yearly,2040,14.415
795,constant_mortality,5yearly,2040,6.896
795,high_variant,5yearly,2040,11.974
795,instant_replacement,5yearly,2040,6.688
795,low_variant,5yearly,2040,3.978
795,medium_variant,5yearly,2040,8.114
795,momentum,5yearly,2040,5.995
795,no_change,5yearly,2040,13.196
795,zero_migration,5yearly,2040,8.158
795,constant_fertility,5yearly,2045,13.836
795,constant_mortality,5yearly,2045,5.309
795,high_variant,5yearly,2045,11.201
795,instant_replacement,5yearly,2045,5.131
795,low_variant,5yearly,2045,2.038
795,medium_variant,5yearly,2045,6.737
795,momentum,5yearly,2045,4.334
795,no_change,5yearly,2045,12.431
795,zero_migration,5yearly,2045,6.804
795,constant_fertility,5yearly,2050,13.017
795,constant_mortality,5yearly,2050,3.436
795,high_variant,5yearly,2050,9.973
795,instant_replacement,5yearly,2050,3.697
795,low_variant,5yearly,2050,-0.115
795,medium_variant,5yearly,2050,5.059
795,momentum,5yearly,2050,2.813
795,no_change,5yearly,2050,11.455
795,zero_migration,5yearly,2050,5.159
795,constant_fertility,5yearly,2055,12.683
795,constant_mortality,5yearly,2055,1.818
795,high_variant,5yearly,2055,8.841
795,instant_replacement,5yearly,2055,2.891
795,low_variant,5yearly,2055,-1.931
795,medium_variant,5yearly,2055,3.643
795,momentum,5yearly,2055,1.917
795,no_change,5yearly,2055,10.972
795,zero_migration,5yearly,2055,3.771
795,constant_fertility,5yearly,2060,12.959
795,constant_mortality,5yearly,2060,0.690000000000001
795,high_variant,5yearly,2060,8.152
795,instant_replacement,5yearly,2060,2.491
795,low_variant,5yearly,2060,-3.304
795,medium_variant,5yearly,2060,2.696
795,momentum,5yearly,2060,1.459
795,no_change,5yearly,2060,11.127
795,zero_migration,5yearly,2060,2.838
795,constant_fertility,5yearly,2065,13.475
795,constant_mortality,5yearly,2065,-0.032
795,high_variant,5yearly,2065,7.954
795,instant_replacement,5yearly,2065,2.281
795,low_variant,5yearly,2065,-4.295
795,medium_variant,5yearly,2065,2.183
795,momentum,5yearly,2065,1.176
795,no_change,5yearly,2065,11.519
795,zero_migration,5yearly,2065,2.329
795,constant_fertility,5yearly,2070,13.729
795,constant_mortality,5yearly,2070,-0.684000000000001
795,high_variant,5yearly,2070,7.891
795,instant_replacement,5yearly,2070,1.949
795,low_variant,5yearly,2070,-5.276
795,medium_variant,5yearly,2070,1.736
795,momentum,5yearly,2070,0.794
795,no_change,5yearly,2070,11.662
795,zero_migration,5yearly,2070,1.886
795,constant_fertility,5yearly,2075,13.723
795,constant_mortality,5yearly,2075,-1.436
795,high_variant,5yearly,2075,7.686
795,instant_replacement,5yearly,2075,1.541
795,low_variant,5yearly,2075,-6.339
795,medium_variant,5yearly,2075,1.183
795,momentum,5yearly,2075,0.368
795,no_change,5yearly,2075,11.551
795,zero_migration,5yearly,2075,1.342
795,constant_fertility,5yearly,2080,13.732
795,constant_mortality,5yearly,2080,-2.33
795,high_variant,5yearly,2080,7.303
795,instant_replacement,5yearly,2080,1.233
795,low_variant,5yearly,2080,-7.423
795,medium_variant,5yearly,2080,0.545999999999999
795,momentum,5yearly,2080,-0.0080000000000009
795,no_change,5yearly,2080,11.418
795,zero_migration,5yearly,2080,0.719000000000001
795,constant_fertility,5yearly,2085,13.89
795,constant_mortality,5yearly,2085,-3.245
795,high_variant,5yearly,2085,6.839
795,instant_replacement,5yearly,2085,1.147
795,low_variant,5yearly,2085,-8.461
