country,variant,freq,year,rateofnaturalincreaseper1000population
760,estimates,5yearly,1950,31.027
760,estimates,5yearly,1955,31.916
760,estimates,5yearly,1960,32.801
760,estimates,5yearly,1965,33.894
760,estimates,5yearly,1970,36.488
760,estimates,5yearly,1975,37.816
760,estimates,5yearly,1980,36.872
760,estimates,5yearly,1985,33.671
760,estimates,5yearly,1990,29.402
760,estimates,5yearly,1995,28.551
760,estimates,5yearly,2000,26.09
760,estimates,5yearly,2005,23.953
760,estimates,5yearly,2010,18.856
760,constant_fertility,5yearly,2015,16.965
760,constant_mortality,5yearly,2015,14.696
760,high_variant,5yearly,2015,16.88
760,instant_replacement,5yearly,2015,10.079
760,low_variant,5yearly,2015,13.471
760,medium_variant,5yearly,2015,15.183
760,momentum,5yearly,2015,10.234
760,no_change,5yearly,2015,16.477
760,zero_migration,5yearly,2015,15.883
760,constant_fertility,5yearly,2020,19.409
760,constant_mortality,5yearly,2020,14.102
760,high_variant,5yearly,2020,18.856
760,instant_replacement,5yearly,2020,12.484
760,low_variant,5yearly,2020,13.305
760,medium_variant,5yearly,2020,16.123
760,momentum,5yearly,2020,11.432
760,no_change,5yearly,2020,17.421
760,zero_migration,5yearly,2020,17.149
760,constant_fertility,5yearly,2025,20.422
760,constant_mortality,5yearly,2025,13.515
760,high_variant,5yearly,2025,19.382
760,instant_replacement,5yearly,2025,13.668
760,low_variant,5yearly,2025,12.36
760,medium_variant,5yearly,2025,15.974
760,momentum,5yearly,2025,12.353
760,no_change,5yearly,2025,18.067
760,zero_migration,5yearly,2025,17.077
760,constant_fertility,5yearly,2030,19.992
760,constant_mortality,5yearly,2030,12.214
760,high_variant,5yearly,2030,18.002
760,instant_replacement,5yearly,2030,13.576
760,low_variant,5yearly,2030,11.21
760,medium_variant,5yearly,2030,14.753
760,momentum,5yearly,2030,12.232
760,no_change,5yearly,2030,17.658
760,zero_migration,5yearly,2030,15.755
760,constant_fertility,5yearly,2035,19.097
760,constant_mortality,5yearly,2035,10.567
760,high_variant,5yearly,2035,16.379
760,instant_replacement,5yearly,2035,12.603
760,low_variant,5yearly,2035,9.616
760,medium_variant,5yearly,2035,13.16
760,momentum,5yearly,2035,10.646
760,no_change,5yearly,2035,16.815
760,zero_migration,5yearly,2035,13.523
760,constant_fertility,5yearly,2040,17.934
760,constant_mortality,5yearly,2040,8.543
760,high_variant,5yearly,2040,14.596
760,instant_replacement,5yearly,2040,10.785
760,low_variant,5yearly,2040,7.552
760,medium_variant,5yearly,2040,11.218
760,momentum,5yearly,2040,8.184
760,no_change,5yearly,2040,15.683
760,zero_migration,5yearly,2040,11.082
760,constant_fertility,5yearly,2045,16.981
760,constant_mortality,5yearly,2045,6.524
760,high_variant,5yearly,2045,13.041
760,instant_replacement,5yearly,2045,8.811
760,low_variant,5yearly,2045,5.337
760,medium_variant,5yearly,2045,9.294
760,momentum,5yearly,2045,5.958
760,no_change,5yearly,2045,14.759
