country,variant,freq,year,rateofnaturalincreaseper1000population
784,estimates,5yearly,1950,27.153
784,estimates,5yearly,1955,30.743
784,estimates,5yearly,1960,32.663
784,estimates,5yearly,1965,32.463
784,estimates,5yearly,1970,27.204
784,estimates,5yearly,1975,25.109
784,estimates,5yearly,1980,27.042
784,estimates,5yearly,1985,25.562
784,estimates,5yearly,1990,20.471
784,estimates,5yearly,1995,15.822
784,estimates,5yearly,2000,13.635
784,estimates,5yearly,2005,11.21
784,estimates,5yearly,2010,9.266
784,constant_fertility,5yearly,2015,8.142
784,constant_mortality,5yearly,2015,7.42
784,high_variant,5yearly,2015,8.846
784,instant_replacement,5yearly,2015,9.31
784,low_variant,5yearly,2015,6.24
784,medium_variant,5yearly,2015,7.547
784,momentum,5yearly,2015,8.122
784,no_change,5yearly,2015,8.014
784,zero_migration,5yearly,2015,6.627
784,constant_fertility,5yearly,2020,7.459
784,constant_mortality,5yearly,2020,6.269
784,high_variant,5yearly,2020,8.514
784,instant_replacement,5yearly,2020,8.539
784,low_variant,5yearly,2020,4.563
784,medium_variant,5yearly,2020,6.561
784,momentum,5yearly,2020,5.309
784,no_change,5yearly,2020,7.167
784,zero_migration,5yearly,2020,4.109
784,constant_fertility,5yearly,2025,7.17
784,constant_mortality,5yearly,2025,5.609
784,high_variant,5yearly,2025,8.562
784,instant_replacement,5yearly,2025,8.286
784,low_variant,5yearly,2025,3.587
784,medium_variant,5yearly,2025,6.129
784,momentum,5yearly,2025,3.5
784,no_change,5yearly,2025,6.655
784,zero_migration,5yearly,2025,2.642
784,constant_fertility,5yearly,2030,6.879
784,constant_mortality,5yearly,2030,4.956
784,high_variant,5yearly,2030,8.25
784,instant_replacement,5yearly,2030,8.073
784,low_variant,5yearly,2030,3.151
784,medium_variant,5yearly,2030,5.777
784,momentum,5yearly,2030,1.998
784,no_change,5yearly,2030,6.073
784,zero_migration,5yearly,2030,1.558
784,constant_fertility,5yearly,2035,6.205
784,constant_mortality,5yearly,2035,3.922
784,high_variant,5yearly,2035,7.704
784,instant_replacement,5yearly,2035,7.57
784,low_variant,5yearly,2035,2.394
784,medium_variant,5yearly,2035,5.115
784,momentum,5yearly,2035,-0.122000000000002
784,no_change,5yearly,2035,5.04
784,zero_migration,5yearly,2035,0.0259999999999998
784,constant_fertility,5yearly,2040,5.179
784,constant_mortality,5yearly,2040,2.511
784,high_variant,5yearly,2040,6.954
784,instant_replacement,5yearly,2040,6.809
784,low_variant,5yearly,2040,1.191
784,medium_variant,5yearly,2040,4.084
784,momentum,5yearly,2040,-3.34
784,no_change,5yearly,2040,3.656
784,zero_migration,5yearly,2040,-2.491
784,constant_fertility,5yearly,2045,4.121
784,constant_mortality,5yearly,2045,1.062
784,high_variant,5yearly,2045,6.245
784,instant_replacement,5yearly,2045,5.978
784,low_variant,5yearly,2045,-0.21
784,medium_variant,5yearly,2045,2.962
784,momentum,5yearly,2045,-7.471
784,no_change,5yearly,2045,2.295
784,zero_migration,5yearly,2045,-5.842
784,constant_fertility,5yearly,2050,3.246
784,constant_mortality,5yearly,2050,-0.0879999999999992
784,high_variant,5yearly,2050,5.71
784,instant_replacement,5yearly,2050,5.233
784,low_variant,5yearly,2050,-1.478
784,medium_variant,5yearly,2050,2.026
784,momentum,5yearly,2050,-11.541
784,no_change,5yearly,2050,1.234
784,zero_migration,5yearly,2050,-9.442
784,constant_fertility,5yearly,2055,2.556
784,constant_mortality,5yearly,2055,-0.898999999999999
784,high_variant,5yearly,2055,5.311
784,instant_replacement,5yearly,2055,4.664
784,low_variant,5yearly,2055,-2.515
784,medium_variant,5yearly,2055,1.309
784,momentum,5yearly,2055,-14.511
784,no_change,5yearly,2055,0.475000000000001
784,zero_migration,5yearly,2055,-12.966
784,constant_fertility,5yearly,2060,1.99
784,constant_mortality,5yearly,2060,-1.473
784,high_variant,5yearly,2060,5.033
784,instant_replacement,5yearly,2060,4.269
784,low_variant,5yearly,2060,-3.325
784,medium_variant,5yearly,2060,0.784000000000001
784,momentum,5yearly,2060,-15.643
784,no_change,5yearly,2060,-0.119999999999999
784,zero_migration,5yearly,2060,-16.171
784,constant_fertility,5yearly,2065,1.481
784,constant_mortality,5yearly,2065,-1.985
784,high_variant,5yearly,2065,4.83
784,instant_replacement,5yearly,2065,3.976
784,low_variant,5yearly,2065,-4.033
784,medium_variant,5yearly,2065,0.339999999999999
784,momentum,5yearly,2065,-14.301
784,no_change,5yearly,2065,-0.679
784,zero_migration,5yearly,2065,-18.664
784,constant_fertility,5yearly,2070,0.999
784,constant_mortality,5yearly,2070,-2.534
784,high_variant,5yearly,2070,4.693
784,instant_replacement,5yearly,2070,3.701
784,low_variant,5yearly,2070,-4.74
784,medium_variant,5yearly,2070,-0.0860000000000003
784,momentum,5yearly,2070,-10.68
784,no_change,5yearly,2070,-1.267
784,zero_migration,5yearly,2070,-19.574
784,constant_fertility,5yearly,2075,0.538
784,constant_mortality,5yearly,2075,-3.094
784,high_variant,5yearly,2075,4.557
784,instant_replacement,5yearly,2075,3.408
784,low_variant,5yearly,2075,-5.529
784,medium_variant,5yearly,2075,-0.550000000000001
784,momentum,5yearly,2075,-6.132
784,no_change,5yearly,2075,-1.814
784,zero_migration,5yearly,2075,-17.978
784,constant_fertility,5yearly,2080,0.0609999999999999
784,constant_mortality,5yearly,2080,-3.525
784,high_variant,5yearly,2080,4.425
784,instant_replacement,5yearly,2080,3.079
784,low_variant,5yearly,2080,-6.391
784,medium_variant,5yearly,2080,-1.029
784,momentum,5yearly,2080,-2.524
784,no_change,5yearly,2080,-2.261
784,zero_migration,5yearly,2080,-13.996
784,constant_fertility,5yearly,2085,-0.391999999999999
784,constant_mortality,5yearly,2085,-3.777
