country,variant,freq,year,rateofnaturalincreaseper1000population
548,estimates,5yearly,1950,28.584
548,estimates,5yearly,1955,30.007
548,estimates,5yearly,1960,30.492
548,estimates,5yearly,1965,29.077
548,estimates,5yearly,1970,28.18
548,estimates,5yearly,1975,28.787
548,estimates,5yearly,1980,28.83
548,estimates,5yearly,1985,28.058
548,estimates,5yearly,1990,27.819
548,estimates,5yearly,1995,27.07
548,estimates,5yearly,2000,25.169
548,estimates,5yearly,2005,23.147
548,estimates,5yearly,2010,22.118
548,constant_fertility,5yearly,2015,21.927
548,constant_mortality,5yearly,2015,20.225
548,high_variant,5yearly,2015,22.391
548,instant_replacement,5yearly,2015,12.497
548,low_variant,5yearly,2015,18.744
548,medium_variant,5yearly,2015,20.577
548,momentum,5yearly,2015,12.194
548,no_change,5yearly,2015,21.572
548,zero_migration,5yearly,2015,20.496
548,constant_fertility,5yearly,2020,21.312
548,constant_mortality,5yearly,2020,18.291
548,high_variant,5yearly,2020,21.613
548,instant_replacement,5yearly,2020,12.549
548,low_variant,5yearly,2020,16.147
548,medium_variant,5yearly,2020,18.924
548,momentum,5yearly,2020,12.038
548,no_change,5yearly,2020,20.675
548,zero_migration,5yearly,2020,18.863
548,constant_fertility,5yearly,2025,20.679
548,constant_mortality,5yearly,2025,16.602
548,high_variant,5yearly,2025,20.6
548,instant_replacement,5yearly,2025,12.503
548,low_variant,5yearly,2025,14.145
548,medium_variant,5yearly,2025,17.474
548,momentum,5yearly,2025,11.923
548,no_change,5yearly,2025,19.813
548,zero_migration,5yearly,2025,17.594
548,constant_fertility,5yearly,2030,20.094
548,constant_mortality,5yearly,2030,15.135
548,high_variant,5yearly,2030,19.145
548,instant_replacement,5yearly,2030,12.19
548,low_variant,5yearly,2030,13.034
548,medium_variant,5yearly,2030,16.224
548,momentum,5yearly,2030,11.588
548,no_change,5yearly,2030,19.035
548,zero_migration,5yearly,2030,16.556
548,constant_fertility,5yearly,2035,19.54
548,constant_mortality,5yearly,2035,13.685
548,high_variant,5yearly,2035,17.979
548,instant_replacement,5yearly,2035,11.077
548,low_variant,5yearly,2035,11.714
548,medium_variant,5yearly,2035,14.98
548,momentum,5yearly,2035,10.306
548,no_change,5yearly,2035,18.306
548,zero_migration,5yearly,2035,15.361
548,constant_fertility,5yearly,2040,19.127
548,constant_mortality,5yearly,2040,12.244
548,high_variant,5yearly,2040,17.103
548,instant_replacement,5yearly,2040,9.363
548,low_variant,5yearly,2040,10.148
548,medium_variant,5yearly,2040,13.738
548,momentum,5yearly,2040,8.258
548,no_change,5yearly,2040,17.743
548,zero_migration,5yearly,2040,13.995
548,constant_fertility,5yearly,2045,18.817
548,constant_mortality,5yearly,2045,10.814
548,high_variant,5yearly,2045,16.337
548,instant_replacement,5yearly,2045,7.789
548,low_variant,5yearly,2045,8.479
548,medium_variant,5yearly,2045,12.505
548,momentum,5yearly,2045,6.294
548,no_change,5yearly,2045,17.303
548,zero_migration,5yearly,2045,12.602
548,constant_fertility,5yearly,2050,18.551
548,constant_mortality,5yearly,2050,9.423
548,high_variant,5yearly,2050,15.532
548,instant_replacement,5yearly,2050,6.649
548,low_variant,5yearly,2050,6.873
548,medium_variant,5yearly,2050,11.305
548,momentum,5yearly,2050,4.795
548,no_change,5yearly,2050,16.933
548,zero_migration,5yearly,2050,11.305
548,constant_fertility,5yearly,2055,18.317
548,constant_mortality,5yearly,2055,8.103
548,high_variant,5yearly,2055,14.659
548,instant_replacement,5yearly,2055,5.939
548,low_variant,5yearly,2055,5.437
548,medium_variant,5yearly,2055,10.184
548,momentum,5yearly,2055,3.806
548,no_change,5yearly,2055,16.613
548,zero_migration,5yearly,2055,10.163
548,constant_fertility,5yearly,2060,18.114
548,constant_mortality,5yearly,2060,6.832
548,high_variant,5yearly,2060,13.733
548,instant_replacement,5yearly,2060,5.39
548,low_variant,5yearly,2060,4.109
548,medium_variant,5yearly,2060,9.098
548,momentum,5yearly,2060,3.051
548,no_change,5yearly,2060,16.354
548,zero_migration,5yearly,2060,9.092
548,constant_fertility,5yearly,2065,17.975
548,constant_mortality,5yearly,2065,5.667
548,high_variant,5yearly,2065,12.899
548,instant_replacement,5yearly,2065,4.718
