country,variant,freq,year,rateofnaturalincreaseper1000population
434,estimates,5yearly,1950,20.395
434,estimates,5yearly,1955,23.318
434,estimates,5yearly,1960,30.047
434,estimates,5yearly,1965,36.435
434,estimates,5yearly,1970,37.915
434,estimates,5yearly,1975,35.248
434,estimates,5yearly,1980,30.504
434,estimates,5yearly,1985,26.829
434,estimates,5yearly,1990,21.657
434,estimates,5yearly,1995,18.024
434,estimates,5yearly,2000,16.414
434,estimates,5yearly,2005,16.553
434,estimates,5yearly,2010,16.098
434,constant_fertility,5yearly,2015,15.091
434,constant_mortality,5yearly,2015,13.314
434,high_variant,5yearly,2015,15.555
434,instant_replacement,5yearly,2015,12.988
434,low_variant,5yearly,2015,11.543
434,medium_variant,5yearly,2015,13.56
434,momentum,5yearly,2015,12.823
434,no_change,5yearly,2015,14.84
434,zero_migration,5yearly,2015,13.563
434,constant_fertility,5yearly,2020,13.564
434,constant_mortality,5yearly,2020,10.625
434,high_variant,5yearly,2020,13.965
434,instant_replacement,5yearly,2020,11.652
434,low_variant,5yearly,2020,8.112
434,medium_variant,5yearly,2020,11.09
434,momentum,5yearly,2020,11.328
434,no_change,5yearly,2020,13.093
434,zero_migration,5yearly,2020,11.101
434,constant_fertility,5yearly,2025,11.936
434,constant_mortality,5yearly,2025,8.233
434,high_variant,5yearly,2025,12.184
434,instant_replacement,5yearly,2025,10.183
434,low_variant,5yearly,2025,5.429
434,medium_variant,5yearly,2025,8.919
434,momentum,5yearly,2025,9.682
434,no_change,5yearly,2025,11.253
434,zero_migration,5yearly,2025,8.937
434,constant_fertility,5yearly,2030,10.601
434,constant_mortality,5yearly,2030,6.31
434,high_variant,5yearly,2030,10.309
434,instant_replacement,5yearly,2030,8.959
434,low_variant,5yearly,2030,3.905
434,medium_variant,5yearly,2030,7.263
434,momentum,5yearly,2030,8.228
434,no_change,5yearly,2030,9.67
434,zero_migration,5yearly,2030,7.285
434,constant_fertility,5yearly,2035,9.602
434,constant_mortality,5yearly,2035,4.725
434,high_variant,5yearly,2035,9.056
434,instant_replacement,5yearly,2035,7.953
434,low_variant,5yearly,2035,2.577
434,medium_variant,5yearly,2035,6.002
434,momentum,5yearly,2035,6.943
434,no_change,5yearly,2035,8.385
434,zero_migration,5yearly,2035,6.022
434,constant_fertility,5yearly,2040,8.731
434,constant_mortality,5yearly,2040,3.121
434,high_variant,5yearly,2040,8.111
434,instant_replacement,5yearly,2040,6.821
434,low_variant,5yearly,2040,1.055
434,medium_variant,5yearly,2040,4.762
434,momentum,5yearly,2040,5.512
434,no_change,5yearly,2040,7.206
434,zero_migration,5yearly,2040,4.78
434,constant_fertility,5yearly,2045,7.769
434,constant_mortality,5yearly,2045,1.234
434,high_variant,5yearly,2045,7.153
434,instant_replacement,5yearly,2045,5.374
434,low_variant,5yearly,2045,-0.98
434,medium_variant,5yearly,2045,3.224
434,momentum,5yearly,2045,3.806
434,no_change,5yearly,2045,5.975
434,zero_migration,5yearly,2045,3.249
434,constant_fertility,5yearly,2050,6.736
434,constant_mortality,5yearly,2050,-0.782999999999999
434,high_variant,5yearly,2050,6.115
434,instant_replacement,5yearly,2050,3.868
434,low_variant,5yearly,2050,-3.334
434,medium_variant,5yearly,2050,1.498
434,momentum,5yearly,2050,2.119
434,no_change,5yearly,2050,4.748
434,zero_migration,5yearly,2050,1.536
434,constant_fertility,5yearly,2055,5.814
434,constant_mortality,5yearly,2055,-2.529
434,high_variant,5yearly,2055,5.103
434,instant_replacement,5yearly,2055,2.685
434,low_variant,5yearly,2055,-5.533
434,medium_variant,5yearly,2055,-0.0760000000000005
434,momentum,5yearly,2055,0.887
434,no_change,5yearly,2055,3.76
434,zero_migration,5yearly,2055,-0.0229999999999997
434,constant_fertility,5yearly,2060,5.218
434,constant_mortality,5yearly,2060,-3.668
434,high_variant,5yearly,2060,4.363
434,instant_replacement,5yearly,2060,2.009
434,low_variant,5yearly,2060,-7.185
434,medium_variant,5yearly,2060,-1.175
434,momentum,5yearly,2060,0.285
434,no_change,5yearly,2060,3.22
