country,variant,freq,year,rateofnaturalincreaseper1000population
324,estimates,5yearly,1950,13.885
324,estimates,5yearly,1955,15.736
324,estimates,5yearly,1960,16.861
324,estimates,5yearly,1965,17.577
324,estimates,5yearly,1970,19.558
324,estimates,5yearly,1975,22.549
324,estimates,5yearly,1980,25.461
324,estimates,5yearly,1985,28.541
324,estimates,5yearly,1990,29.617
324,estimates,5yearly,1995,28.382
324,estimates,5yearly,2000,26.811
324,estimates,5yearly,2005,27.634
324,estimates,5yearly,2010,27.045
324,constant_fertility,5yearly,2015,29.036
324,constant_mortality,5yearly,2015,24.999
324,high_variant,5yearly,2015,28.075
324,instant_replacement,5yearly,2015,10.342
324,low_variant,5yearly,2015,24.825
324,medium_variant,5yearly,2015,26.457
324,momentum,5yearly,2015,9.789
324,no_change,5yearly,2015,27.547
324,zero_migration,5yearly,2015,26.457
324,constant_fertility,5yearly,2020,30.337
324,constant_mortality,5yearly,2020,23.085
324,high_variant,5yearly,2020,28.056
324,instant_replacement,5yearly,2020,12.218
324,low_variant,5yearly,2020,23.114
324,medium_variant,5yearly,2020,25.621
324,momentum,5yearly,2020,11.285
324,no_change,5yearly,2020,27.706
324,zero_migration,5yearly,2020,25.621
324,constant_fertility,5yearly,2025,30.98
324,constant_mortality,5yearly,2025,21.214
324,high_variant,5yearly,2025,27.422
324,instant_replacement,5yearly,2025,13.556
324,low_variant,5yearly,2025,21.496
324,medium_variant,5yearly,2025,24.544
324,momentum,5yearly,2025,12.288
324,no_change,5yearly,2025,27.503
324,zero_migration,5yearly,2025,24.543
324,constant_fertility,5yearly,2030,31.26
324,constant_mortality,5yearly,2030,19.346
324,high_variant,5yearly,2030,26.052
324,instant_replacement,5yearly,2030,13.632
324,low_variant,5yearly,2030,20.282
324,medium_variant,5yearly,2030,23.273
324,momentum,5yearly,2030,12.001
324,no_change,5yearly,2030,27.15
324,zero_migration,5yearly,2030,23.272
324,constant_fertility,5yearly,2035,31.546
324,constant_mortality,5yearly,2035,17.484
324,high_variant,5yearly,2035,24.837
324,instant_replacement,5yearly,2035,12.493
324,low_variant,5yearly,2035,18.748
324,medium_variant,5yearly,2035,21.901
324,momentum,5yearly,2035,10.49
324,no_change,5yearly,2035,26.905
324,zero_migration,5yearly,2035,21.901
324,constant_fertility,5yearly,2040,31.861
324,constant_mortality,5yearly,2040,15.69
324,high_variant,5yearly,2040,23.752
324,instant_replacement,5yearly,2040,10.892
324,low_variant,5yearly,2040,17.06
324,medium_variant,5yearly,2040,20.512
324,momentum,5yearly,2040,8.62
324,no_change,5yearly,2040,26.778
324,zero_migration,5yearly,2040,20.512
324,constant_fertility,5yearly,2045,32.141
324,constant_mortality,5yearly,2045,13.913
324,high_variant,5yearly,2045,22.683
324,instant_replacement,5yearly,2045,9.129
324,low_variant,5yearly,2045,15.306
324,medium_variant,5yearly,2045,19.103
324,momentum,5yearly,2045,6.613
324,no_change,5yearly,2045,26.698
324,zero_migration,5yearly,2045,19.102
324,constant_fertility,5yearly,2050,32.352
324,constant_mortality,5yearly,2050,12.128
324,high_variant,5yearly,2050,21.537
324,instant_replacement,5yearly,2050,7.663
324,low_variant,5yearly,2050,13.538
324,medium_variant,5yearly,2050,17.659
324,momentum,5yearly,2050,4.978
324,no_change,5yearly,2050,26.613
324,zero_migration,5yearly,2050,17.658
324,constant_fertility,5yearly,2055,32.482
324,constant_mortality,5yearly,2055,10.409
324,high_variant,5yearly,2055,20.356
324,instant_replacement,5yearly,2055,6.755
324,low_variant,5yearly,2055,11.877
324,medium_variant,5yearly,2055,16.26
324,momentum,5yearly,2055,3.907
324,no_change,5yearly,2055,26.513
324,zero_migration,5yearly,2055,16.26
324,constant_fertility,5yearly,2060,32.552
324,constant_mortality,5yearly,2060,8.734
324,high_variant,5yearly,2060,19.13
324,instant_replacement,5yearly,2060,5.959
324,low_variant,5yearly,2060,10.262
324,medium_variant,5yearly,2060,14.865
324,momentum,5yearly,2060,2.992
324,no_change,5yearly,2060,26.422
324,zero_migration,5yearly,2060,14.864
324,constant_fertility,5yearly,2065,32.612
324,constant_mortality,5yearly,2065,7.124
324,high_variant,5yearly,2065,17.954
324,instant_replacement,5yearly,2065,5.031
324,low_variant,5yearly,2065,8.698
324,medium_variant,5yearly,2065,13.519
324,momentum,5yearly,2065,1.975
324,no_change,5yearly,2065,26.358
324,zero_migration,5yearly,2065,13.519
324,constant_fertility,5yearly,2070,32.698
324,constant_mortality,5yearly,2070,5.555
324,high_variant,5yearly,2070,16.859
324,instant_replacement,5yearly,2070,3.977
324,low_variant,5yearly,2070,7.163
324,medium_variant,5yearly,2070,12.226
324,momentum,5yearly,2070,0.885999999999999
324,no_change,5yearly,2070,26.334
324,zero_migration,5yearly,2070,12.226
324,constant_fertility,5yearly,2075,32.791
324,constant_mortality,5yearly,2075,4.059
324,high_variant,5yearly,2075,15.854
324,instant_replacement,5yearly,2075,2.866
324,low_variant,5yearly,2075,5.668
324,medium_variant,5yearly,2075,11.004
324,momentum,5yearly,2075,-0.104000000000003
324,no_change,5yearly,2075,26.339
324,zero_migration,5yearly,2075,11.004
324,constant_fertility,5yearly,2080,32.886
324,constant_mortality,5yearly,2080,2.605
324,high_variant,5yearly,2080,14.883
324,instant_replacement,5yearly,2080,1.939
324,low_variant,5yearly,2080,4.2
324,medium_variant,5yearly,2080,9.819
324,momentum,5yearly,2080,-0.699999999999999
324,no_change,5yearly,2080,26.356
324,zero_migration,5yearly,2080,9.819
324,constant_fertility,5yearly,2085,32.96
324,constant_mortality,5yearly,2085,1.246
324,high_variant,5yearly,2085,13.952
324,instant_replacement,5yearly,2085,1.336
324,low_variant,5yearly,2085,2.801
324,medium_variant,5yearly,2085,8.696
324,momentum,5yearly,2085,-0.716999999999999
324,no_change,5yearly,2085,26.368
324,zero_migration,5yearly,2085,8.696
324,constant_fertility,5yearly,2090,33.017
324,constant_mortality,5yearly,2090,-0.0339999999999989
324,high_variant,5yearly,2090,13.034
324,instant_replacement,5yearly,2090,1.132
324,low_variant,5yearly,2090,1.465
324,medium_variant,5yearly,2090,7.614
324,momentum,5yearly,2090,-0.227
324,no_change,5yearly,2090,26.369
324,zero_migration,5yearly,2090,7.614
324,constant_fertility,5yearly,2095,33.062
324,constant_mortality,5yearly,2095,-1.194
324,high_variant,5yearly,2095,12.19
324,instant_replacement,5yearly,2095,1.317
324,low_variant,5yearly,2095,0.256
324,medium_variant,5yearly,2095,6.625
324,momentum,5yearly,2095,0.323
324,no_change,5yearly,2095,26.362
324,zero_migration,5yearly,2095,6.626
