country,variant,freq,year,rateofnaturalincreaseper1000population
496,estimates,5yearly,1950,18.321
496,estimates,5yearly,1955,22.183
496,estimates,5yearly,1960,29.402
496,estimates,5yearly,1965,28.785
496,estimates,5yearly,1970,29.122
496,estimates,5yearly,1975,26.501
496,estimates,5yearly,1980,25.725
496,estimates,5yearly,1985,25.548
496,estimates,5yearly,1990,18.056
496,estimates,5yearly,1995,12.937
496,estimates,5yearly,2000,11.699
496,estimates,5yearly,2005,15.362
496,estimates,5yearly,2010,19.631
496,constant_fertility,5yearly,2015,17.366
496,constant_mortality,5yearly,2015,15.611
496,high_variant,5yearly,2015,17.97
496,instant_replacement,5yearly,2015,11.462
496,low_variant,5yearly,2015,14.018
496,medium_variant,5yearly,2015,16.004
496,momentum,5yearly,2015,11.258
496,no_change,5yearly,2015,16.969
496,zero_migration,5yearly,2015,16.087
496,constant_fertility,5yearly,2020,14.455
496,constant_mortality,5yearly,2020,11.845
496,high_variant,5yearly,2020,15.29
496,instant_replacement,5yearly,2020,9.622
496,low_variant,5yearly,2020,9.767
496,medium_variant,5yearly,2020,12.576
496,momentum,5yearly,2020,9.256
496,no_change,5yearly,2020,13.723
496,zero_migration,5yearly,2020,12.788
496,constant_fertility,5yearly,2025,12.38
496,constant_mortality,5yearly,2025,8.929
496,high_variant,5yearly,2025,13.007
496,instant_replacement,5yearly,2025,8.058
496,low_variant,5yearly,2025,6.749
496,medium_variant,5yearly,2025,9.978
496,momentum,5yearly,2025,7.483
496,no_change,5yearly,2025,11.34
496,zero_migration,5yearly,2025,10.288
496,constant_fertility,5yearly,2030,11.996
496,constant_mortality,5yearly,2030,7.006
496,high_variant,5yearly,2030,11.257
496,instant_replacement,5yearly,2030,7.067
496,low_variant,5yearly,2030,5.236
496,medium_variant,5yearly,2030,8.381
496,momentum,5yearly,2030,6.245
496,no_change,5yearly,2030,10.659
496,zero_migration,5yearly,2030,8.745
496,constant_fertility,5yearly,2035,12.541
496,constant_mortality,5yearly,2035,5.955
496,high_variant,5yearly,2035,10.727
496,instant_replacement,5yearly,2035,6.439
496,low_variant,5yearly,2035,4.273
496,medium_variant,5yearly,2035,7.652
496,momentum,5yearly,2035,5.358
496,no_change,5yearly,2035,10.934
496,zero_migration,5yearly,2035,8.032
496,constant_fertility,5yearly,2040,12.712
496,constant_mortality,5yearly,2040,5.33
496,high_variant,5yearly,2040,10.845
496,instant_replacement,5yearly,2040,5.875
496,low_variant,5yearly,2040,3.451
496,medium_variant,5yearly,2040,7.3
496,momentum,5yearly,2040,4.582
496,no_change,5yearly,2040,10.899
496,zero_migration,5yearly,2040,7.679
496,constant_fertility,5yearly,2045,12.183
496,constant_mortality,5yearly,2045,4.59
496,high_variant,5yearly,2045,10.88
496,instant_replacement,5yearly,2045,5.144
496,low_variant,5yearly,2045,2.413
496,medium_variant,5yearly,2045,6.794
496,momentum,5yearly,2045,3.687
496,no_change,5yearly,2045,10.216
496,zero_migration,5yearly,2045,7.189
496,constant_fertility,5yearly,2050,11.373
496,constant_mortality,5yearly,2050,3.212
496,high_variant,5yearly,2050,10.192
496,instant_replacement,5yearly,2050,3.741
496,low_variant,5yearly,2050,0.720000000000001
496,medium_variant,5yearly,2050,5.606
496,momentum,5yearly,2050,2.213
496,no_change,5yearly,2050,9.316
496,zero_migration,5yearly,2050,6.063
496,constant_fertility,5yearly,2055,10.938
496,constant_mortality,5yearly,2055,1.539
496,high_variant,5yearly,2055,9.076
496,instant_replacement,5yearly,2055,2.367
496,low_variant,5yearly,2055,-1.193
496,medium_variant,5yearly,2055,4.122
496,momentum,5yearly,2055,0.794
496,no_change,5yearly,2055,8.827
496,zero_migration,5yearly,2055,4.665
496,constant_fertility,5yearly,2060,11.094
496,constant_mortality,5yearly,2060,0.299999999999999
496,high_variant,5yearly,2060,8.192
496,instant_replacement,5yearly,2060,1.754
496,low_variant,5yearly,2060,-2.654
496,medium_variant,5yearly,2060,3.02
496,momentum,5yearly,2060,0.187000000000001
496,no_change,5yearly,2060,8.998
496,zero_migration,5yearly,2060,3.62
496,constant_fertility,5yearly,2065,11.569
496,constant_mortality,5yearly,2065,-0.228
496,high_variant,5yearly,2065,7.893
496,instant_replacement,5yearly,2065,1.643
496,low_variant,5yearly,2065,-3.503
496,medium_variant,5yearly,2065,2.531
496,momentum,5yearly,2065,0.164
496,no_change,5yearly,2065,9.559
496,zero_migration,5yearly,2065,3.138
496,constant_fertility,5yearly,2070,11.966
496,constant_mortality,5yearly,2070,-0.237
496,high_variant,5yearly,2070,8.089
496,instant_replacement,5yearly,2070,1.764
496,low_variant,5yearly,2070,-3.959
496,medium_variant,5yearly,2070,2.483
496,momentum,5yearly,2070,0.435000000000001
496,no_change,5yearly,2070,10.064
496,zero_migration,5yearly,2070,3.055
496,constant_fertility,5yearly,2075,12.164
496,constant_mortality,5yearly,2075,-0.189
496,high_variant,5yearly,2075,8.47
496,instant_replacement,5yearly,2075,1.916
496,low_variant,5yearly,2075,-4.279
496,medium_variant,5yearly,2075,2.581
496,momentum,5yearly,2075,0.642000000000001
496,no_change,5yearly,2075,10.261
496,zero_migration,5yearly,2075,3.107
496,constant_fertility,5yearly,2080,12.255
496,constant_mortality,5yearly,2080,-0.577
496,high_variant,5yearly,2080,8.609
496,instant_replacement,5yearly,2080,1.885
496,low_variant,5yearly,2080,-4.755
496,medium_variant,5yearly,2080,2.477
496,momentum,5yearly,2080,0.458
496,no_change,5yearly,2080,10.173
496,zero_migration,5yearly,2080,2.974
496,constant_fertility,5yearly,2085,12.317
496,constant_mortality,5yearly,2085,-1.44
496,high_variant,5yearly,2085,8.329
496,instant_replacement,5yearly,2085,1.588
496,low_variant,5yearly,2085,-5.568
496,medium_variant,5yearly,2085,2.008
496,momentum,5yearly,2085,-0.0280000000000005
496,no_change,5yearly,2085,10.006
496,zero_migration,5yearly,2085,2.514
496,constant_fertility,5yearly,2090,12.37
496,constant_mortality,5yearly,2090,-2.402
496,high_variant,5yearly,2090,7.757
496,instant_replacement,5yearly,2090,1.207
496,low_variant,5yearly,2090,-6.659
496,medium_variant,5yearly,2090,1.278
496,momentum,5yearly,2090,-0.399000000000001
496,no_change,5yearly,2090,9.951
496,zero_migration,5yearly,2090,1.818
496,constant_fertility,5yearly,2095,12.337
496,constant_mortality,5yearly,2095,-2.988
496,high_variant,5yearly,2095,7.174
496,instant_replacement,5yearly,2095,0.92
496,low_variant,5yearly,2095,-7.825
496,medium_variant,5yearly,2095,0.526
496,momentum,5yearly,2095,-0.377000000000001
496,no_change,5yearly,2095,10.036
496,zero_migration,5yearly,2095,1.1
