country,variant,freq,year,rateofnaturalincreaseper1000population
266,estimates,5yearly,1950,2.619
266,estimates,5yearly,1955,5.553
266,estimates,5yearly,1960,9.271
266,estimates,5yearly,1965,14.757
266,estimates,5yearly,1970,18.261
266,estimates,5yearly,1975,21.596
266,estimates,5yearly,1980,24.608
266,estimates,5yearly,1985,26.287
266,estimates,5yearly,1990,25.3
266,estimates,5yearly,1995,23.375
266,estimates,5yearly,2000,21.444
266,estimates,5yearly,2005,22.129
266,estimates,5yearly,2010,22.913
266,constant_fertility,5yearly,2015,23.537
266,constant_mortality,5yearly,2015,20.253
266,high_variant,5yearly,2015,22.934
266,instant_replacement,5yearly,2015,10.542
266,low_variant,5yearly,2015,19.41
266,medium_variant,5yearly,2015,21.18
266,momentum,5yearly,2015,10.013
266,no_change,5yearly,2015,22.6
266,zero_migration,5yearly,2015,21.172
266,constant_fertility,5yearly,2020,23.057
266,constant_mortality,5yearly,2020,17.577
266,high_variant,5yearly,2020,21.57
266,instant_replacement,5yearly,2020,11.028
266,low_variant,5yearly,2020,16.354
266,medium_variant,5yearly,2020,19.003
266,momentum,5yearly,2020,10.156
266,no_change,5yearly,2020,21.617
266,zero_migration,5yearly,2020,18.988
266,constant_fertility,5yearly,2025,22.85
266,constant_mortality,5yearly,2025,15.606
266,high_variant,5yearly,2025,20.507
266,instant_replacement,5yearly,2025,11.525
266,low_variant,5yearly,2025,14.336
266,medium_variant,5yearly,2025,17.513
266,momentum,5yearly,2025,10.254
266,no_change,5yearly,2025,20.947
266,zero_migration,5yearly,2025,17.505
266,constant_fertility,5yearly,2030,22.949
266,constant_mortality,5yearly,2030,14.124
266,high_variant,5yearly,2030,19.301
266,instant_replacement,5yearly,2030,11.514
266,low_variant,5yearly,2030,13.308
266,medium_variant,5yearly,2030,16.423
266,momentum,5yearly,2030,9.914
266,no_change,5yearly,2030,20.699
266,zero_migration,5yearly,2030,16.43
266,constant_fertility,5yearly,2035,23.178
266,constant_mortality,5yearly,2035,12.864
266,high_variant,5yearly,2035,18.484
266,instant_replacement,5yearly,2035,10.79
266,low_variant,5yearly,2035,12.244
266,medium_variant,5yearly,2035,15.489
266,momentum,5yearly,2035,8.9
266,no_change,5yearly,2035,20.664
266,zero_migration,5yearly,2035,15.513
266,constant_fertility,5yearly,2040,23.298
266,constant_mortality,5yearly,2040,11.515
266,high_variant,5yearly,2040,17.736
266,instant_replacement,5yearly,2040,9.449
266,low_variant,5yearly,2040,10.908
266,medium_variant,5yearly,2040,14.439
266,momentum,5yearly,2040,7.258
266,no_change,5yearly,2040,20.575
266,zero_migration,5yearly,2040,14.475
266,constant_fertility,5yearly,2045,23.248
266,constant_mortality,5yearly,2045,9.962
266,high_variant,5yearly,2045,16.848
266,instant_replacement,5yearly,2045,7.831
266,low_variant,5yearly,2045,9.27
266,medium_variant,5yearly,2045,13.17
266,momentum,5yearly,2045,5.393
266,no_change,5yearly,2045,20.352
266,zero_migration,5yearly,2045,13.207
266,constant_fertility,5yearly,2050,23.139
266,constant_mortality,5yearly,2050,8.265
266,high_variant,5yearly,2050,15.79
266,instant_replacement,5yearly,2050,6.368
266,low_variant,5yearly,2050,7.485
266,medium_variant,5yearly,2050,11.755
266,momentum,5yearly,2050,3.765
266,no_change,5yearly,2050,20.085
266,zero_migration,5yearly,2050,11.788
266,constant_fertility,5yearly,2055,23.055
266,constant_mortality,5yearly,2055,6.644
266,high_variant,5yearly,2055,14.66
266,instant_replacement,5yearly,2055,5.198
266,low_variant,5yearly,2055,5.742
266,medium_variant,5yearly,2055,10.341
266,momentum,5yearly,2055,2.565
266,no_change,5yearly,2055,19.919
266,zero_migration,5yearly,2055,10.37
266,constant_fertility,5yearly,2060,23.074
266,constant_mortality,5yearly,2060,5.276
266,high_variant,5yearly,2060,13.619
266,instant_replacement,5yearly,2060,4.551
266,low_variant,5yearly,2060,4.221
266,medium_variant,5yearly,2060,9.095
266,momentum,5yearly,2060,1.991
266,no_change,5yearly,2060,19.927
266,zero_migration,5yearly,2060,9.127
266,constant_fertility,5yearly,2065,23.19
266,constant_mortality,5yearly,2065,4.162
266,high_variant,5yearly,2065,12.749
266,instant_replacement,5yearly,2065,4.041
266,low_variant,5yearly,2065,2.923
266,medium_variant,5yearly,2065,8.049
266,momentum,5yearly,2065,1.61
266,no_change,5yearly,2065,20.077
266,zero_migration,5yearly,2065,8.087
266,constant_fertility,5yearly,2070,23.343
266,constant_mortality,5yearly,2070,3.197
266,high_variant,5yearly,2070,12.037
266,instant_replacement,5yearly,2070,3.364
266,low_variant,5yearly,2070,1.729
266,medium_variant,5yearly,2070,7.132
266,momentum,5yearly,2070,1.084
266,no_change,5yearly,2070,20.267
266,zero_migration,5yearly,2070,7.178
266,constant_fertility,5yearly,2075,23.487
266,constant_mortality,5yearly,2075,2.211
266,high_variant,5yearly,2075,11.386
266,instant_replacement,5yearly,2075,2.604
266,low_variant,5yearly,2075,0.525
266,medium_variant,5yearly,2075,6.241
266,momentum,5yearly,2075,0.453999999999999
266,no_change,5yearly,2075,20.409
266,zero_migration,5yearly,2075,6.292
266,constant_fertility,5yearly,2080,23.596
266,constant_mortality,5yearly,2080,1.159
266,high_variant,5yearly,2080,10.746
266,instant_replacement,5yearly,2080,1.902
266,low_variant,5yearly,2080,-0.697999999999999
266,medium_variant,5yearly,2080,5.352
266,momentum,5yearly,2080,-0.118
266,no_change,5yearly,2080,20.469
266,zero_migration,5yearly,2080,5.404
266,constant_fertility,5yearly,2085,23.666
266,constant_mortality,5yearly,2085,0.0449999999999999
266,high_variant,5yearly,2085,10.063
266,instant_replacement,5yearly,2085,1.366
266,low_variant,5yearly,2085,-1.957
266,medium_variant,5yearly,2085,4.438
266,momentum,5yearly,2085,-0.458
266,no_change,5yearly,2085,20.466
266,zero_migration,5yearly,2085,4.484
266,constant_fertility,5yearly,2090,23.705
266,constant_mortality,5yearly,2090,-1.029
266,high_variant,5yearly,2090,9.348
266,instant_replacement,5yearly,2090,1.05
266,low_variant,5yearly,2090,-3.232
266,medium_variant,5yearly,2090,3.511
266,momentum,5yearly,2090,-0.436
266,no_change,5yearly,2090,20.444
266,zero_migration,5yearly,2090,3.549
266,constant_fertility,5yearly,2095,23.732
266,constant_mortality,5yearly,2095,-1.943
266,high_variant,5yearly,2095,8.668
266,instant_replacement,5yearly,2095,0.982000000000001
266,low_variant,5yearly,2095,-4.438
266,medium_variant,5yearly,2095,2.64
266,momentum,5yearly,2095,-0.103
266,no_change,5yearly,2095,20.439
266,zero_migration,5yearly,2095,2.668
266,constant_fertility,5yearly,Regi,Gabon
266,constant_mortality,5yearly,Regi,Gabon
266,estimates,5yearly,Regi,Gabon
266,high_variant,5yearly,Regi,Gabon
266,instant_replacement,5yearly,Regi,Gabon
266,low_variant,5yearly,Regi,Gabon
266,medium_variant,5yearly,Regi,Gabon
266,momentum,5yearly,Regi,Gabon
266,no_change,5yearly,Regi,Gabon
266,zero_migration,5yearly,Regi,Gabon
