country,variant,freq,year,rateofnaturalincreaseper1000population
108,estimates,5yearly,1950,24.149
108,estimates,5yearly,1955,24.447
108,estimates,5yearly,1960,25.7
108,estimates,5yearly,1965,26.671
108,estimates,5yearly,1970,26.742
108,estimates,5yearly,1975,30.59
108,estimates,5yearly,1980,32.857
108,estimates,5yearly,1985,34.163
108,estimates,5yearly,1990,29.853
108,estimates,5yearly,1995,28.607
108,estimates,5yearly,2000,28.117
108,estimates,5yearly,2005,30.675
108,estimates,5yearly,2010,31.684
108,constant_fertility,5yearly,2015,33.184
108,constant_mortality,5yearly,2015,30.072
108,high_variant,5yearly,2015,32.638
108,instant_replacement,5yearly,2015,10.416
108,low_variant,5yearly,2015,29.501
108,medium_variant,5yearly,2015,31.077
108,momentum,5yearly,2015,10.045
108,no_change,5yearly,2015,32.163
108,zero_migration,5yearly,2015,31.054
108,constant_fertility,5yearly,2020,32.938
108,constant_mortality,5yearly,2020,27.119
108,high_variant,5yearly,2020,31.149
108,instant_replacement,5yearly,2020,12.158
108,low_variant,5yearly,2020,26.599
108,medium_variant,5yearly,2020,28.906
108,momentum,5yearly,2020,11.542
108,no_change,5yearly,2020,31.094
108,zero_migration,5yearly,2020,28.871
108,constant_fertility,5yearly,2025,32.39
108,constant_mortality,5yearly,2025,24.342
108,high_variant,5yearly,2025,29.288
108,instant_replacement,5yearly,2025,13.203
108,low_variant,5yearly,2025,24.039
108,medium_variant,5yearly,2025,26.733
108,momentum,5yearly,2025,12.319
108,no_change,5yearly,2025,29.903
108,zero_migration,5yearly,2025,26.718
108,constant_fertility,5yearly,2030,32.47
108,constant_mortality,5yearly,2030,22.687
108,high_variant,5yearly,2030,27.949
108,instant_replacement,5yearly,2030,14.378
108,low_variant,5yearly,2030,23.069
108,medium_variant,5yearly,2030,25.601
108,momentum,5yearly,2030,13.264
108,no_change,5yearly,2030,29.435
108,zero_migration,5yearly,2030,25.614
108,constant_fertility,5yearly,2035,33.092
108,constant_mortality,5yearly,2035,21.593
108,high_variant,5yearly,2035,27.432
108,instant_replacement,5yearly,2035,14.149
108,low_variant,5yearly,2035,22.367
108,medium_variant,5yearly,2035,25.002
108,momentum,5yearly,2035,12.767
108,no_change,5yearly,2035,29.547
108,zero_migration,5yearly,2035,25.032
108,constant_fertility,5yearly,2040,33.885
108,constant_mortality,5yearly,2040,20.158
108,high_variant,5yearly,2040,26.919
108,instant_replacement,5yearly,2040,11.264
108,low_variant,5yearly,2040,21.053
108,medium_variant,5yearly,2040,24.083
108,momentum,5yearly,2040,9.499
108,no_change,5yearly,2040,29.802
108,zero_migration,5yearly,2040,24.11
108,constant_fertility,5yearly,2045,34.377
108,constant_mortality,5yearly,2045,18.19
108,high_variant,5yearly,2045,25.911
108,instant_replacement,5yearly,2045,8.11
108,low_variant,5yearly,2045,19.081
108,medium_variant,5yearly,2045,22.588
108,momentum,5yearly,2045,6.025
108,no_change,5yearly,2045,29.79
108,zero_migration,5yearly,2045,22.602
108,constant_fertility,5yearly,2050,34.482
108,constant_mortality,5yearly,2050,16.041
108,high_variant,5yearly,2050,24.466
108,instant_replacement,5yearly,2050,6.791
108,low_variant,5yearly,2050,16.992
108,medium_variant,5yearly,2050,20.836
108,momentum,5yearly,2050,4.608
108,no_change,5yearly,2050,29.464
108,zero_migration,5yearly,2050,20.845
108,constant_fertility,5yearly,2055,34.459
108,constant_mortality,5yearly,2055,14.086
108,high_variant,5yearly,2055,22.956
108,instant_replacement,5yearly,2055,6.578
108,low_variant,5yearly,2055,15.178
108,medium_variant,5yearly,2055,19.205
108,momentum,5yearly,2055,4.439
108,no_change,5yearly,2055,29.106
108,zero_migration,5yearly,2055,19.219
108,constant_fertility,5yearly,2060,34.57
108,constant_mortality,5yearly,2060,12.488
108,high_variant,5yearly,2060,21.738
108,instant_replacement,5yearly,2060,6.345
108,low_variant,5yearly,2060,13.711
108,medium_variant,5yearly,2060,17.894
108,momentum,5yearly,2060,4.227
108,no_change,5yearly,2060,28.948
108,zero_migration,5yearly,2060,17.916
108,constant_fertility,5yearly,2065,34.858
108,constant_mortality,5yearly,2065,11.089
108,high_variant,5yearly,2065,20.813
108,instant_replacement,5yearly,2065,5.325
108,low_variant,5yearly,2065,12.362
108,medium_variant,5yearly,2065,16.776
108,momentum,5yearly,2065,3.143
108,no_change,5yearly,2065,28.994
108,zero_migration,5yearly,2065,16.8
108,constant_fertility,5yearly,2070,35.176
108,constant_mortality,5yearly,2070,9.64
108,high_variant,5yearly,2070,19.907
108,instant_replacement,5yearly,2070,3.67
108,low_variant,5yearly,2070,10.89
108,medium_variant,5yearly,2070,15.597
108,momentum,5yearly,2070,1.36
108,no_change,5yearly,2070,29.099
108,zero_migration,5yearly,2070,15.617
108,constant_fertility,5yearly,2075,35.403
108,constant_mortality,5yearly,2075,8.085
108,high_variant,5yearly,2075,18.879
108,instant_replacement,5yearly,2075,2.183
108,low_variant,5yearly,2075,9.319
108,medium_variant,5yearly,2075,14.313
108,momentum,5yearly,2075,-0.155000000000001
108,no_change,5yearly,2075,29.131
108,zero_migration,5yearly,2075,14.327
108,constant_fertility,5yearly,2080,35.494
108,constant_mortality,5yearly,2080,6.453
108,high_variant,5yearly,2080,17.704
108,instant_replacement,5yearly,2080,1.49
108,low_variant,5yearly,2080,7.734
108,medium_variant,5yearly,2080,12.959
108,momentum,5yearly,2080,-0.728000000000002
108,no_change,5yearly,2080,29.068
108,zero_migration,5yearly,2080,12.969
108,constant_fertility,5yearly,2085,35.538
108,constant_mortality,5yearly,2085,4.963
108,high_variant,5yearly,2085,16.61
108,instant_replacement,5yearly,2085,1.434
108,low_variant,5yearly,2085,6.304
108,medium_variant,5yearly,2085,11.734
108,momentum,5yearly,2085,-0.466999999999999
108,no_change,5yearly,2085,28.987
108,zero_migration,5yearly,2085,11.742
108,constant_fertility,5yearly,2090,35.609
108,constant_mortality,5yearly,2090,3.58
108,high_variant,5yearly,2090,15.597
108,instant_replacement,5yearly,2090,1.621
108,low_variant,5yearly,2090,4.948
108,medium_variant,5yearly,2090,10.584
108,momentum,5yearly,2090,0.0860000000000021
108,no_change,5yearly,2090,28.955
108,zero_migration,5yearly,2090,10.593
108,constant_fertility,5yearly,2095,35.713
108,constant_mortality,5yearly,2095,2.336
108,high_variant,5yearly,2095,14.71
108,instant_replacement,5yearly,2095,1.779
108,low_variant,5yearly,2095,3.685
108,medium_variant,5yearly,2095,9.536
108,momentum,5yearly,2095,0.420999999999999
108,no_change,5yearly,2095,28.98
108,zero_migration,5yearly,2095,9.542
