country,variant,freq,year,rateofnaturalincreaseper1000population
368,estimates,5yearly,1950,25.66
368,estimates,5yearly,1955,22.859
368,estimates,5yearly,1960,27.778
368,estimates,5yearly,1965,33.871
368,estimates,5yearly,1970,32.87
368,estimates,5yearly,1975,31.835
368,estimates,5yearly,1980,29.052
368,estimates,5yearly,1985,30.537
368,estimates,5yearly,1990,30.717
368,estimates,5yearly,1995,30.839
368,estimates,5yearly,2000,29.338
368,estimates,5yearly,2005,29.161
368,estimates,5yearly,2010,29.243
368,constant_fertility,5yearly,2015,29.219
368,constant_mortality,5yearly,2015,27.219
368,high_variant,5yearly,2015,29.274
368,instant_replacement,5yearly,2015,12.529
368,low_variant,5yearly,2015,25.832
368,medium_variant,5yearly,2015,27.561
368,momentum,5yearly,2015,12.366
368,no_change,5yearly,2015,28.87
368,zero_migration,5yearly,2015,27.553
368,constant_fertility,5yearly,2020,28.886
368,constant_mortality,5yearly,2020,25.336
368,high_variant,5yearly,2020,28.451
368,instant_replacement,5yearly,2020,13.525
368,low_variant,5yearly,2020,23.317
368,medium_variant,5yearly,2020,25.925
368,momentum,5yearly,2020,13.215
368,no_change,5yearly,2020,28.281
368,zero_migration,5yearly,2020,25.895
368,constant_fertility,5yearly,2025,28.487
368,constant_mortality,5yearly,2025,23.736
368,high_variant,5yearly,2025,27.452
368,instant_replacement,5yearly,2025,14.388
368,low_variant,5yearly,2025,21.408
368,medium_variant,5yearly,2025,24.52
368,momentum,5yearly,2025,13.937
368,no_change,5yearly,2025,27.682
368,zero_migration,5yearly,2025,24.495
368,constant_fertility,5yearly,2030,28.14
368,constant_mortality,5yearly,2030,22.295
368,high_variant,5yearly,2030,26.017
368,instant_replacement,5yearly,2030,14.423
368,low_variant,5yearly,2030,20.247
368,medium_variant,5yearly,2030,23.244
368,momentum,5yearly,2030,13.835
368,no_change,5yearly,2030,27.174
368,zero_migration,5yearly,2030,23.248
368,constant_fertility,5yearly,2035,27.924
368,constant_mortality,5yearly,2035,20.886
368,high_variant,5yearly,2035,24.955
368,instant_replacement,5yearly,2035,12.774
368,low_variant,5yearly,2035,18.824
368,medium_variant,5yearly,2035,21.998
368,momentum,5yearly,2035,12.027
368,no_change,5yearly,2035,26.813
368,zero_migration,5yearly,2035,22.011
368,constant_fertility,5yearly,2040,27.818
368,constant_mortality,5yearly,2040,19.408
368,high_variant,5yearly,2040,24.08
368,instant_replacement,5yearly,2040,10.417
368,low_variant,5yearly,2040,17.133
368,medium_variant,5yearly,2040,20.702
368,momentum,5yearly,2040,9.472
368,no_change,5yearly,2040,26.55
368,zero_migration,5yearly,2040,20.703
368,constant_fertility,5yearly,2045,27.722
368,constant_mortality,5yearly,2045,17.859
368,high_variant,5yearly,2045,23.145
368,instant_replacement,5yearly,2045,8.354
368,low_variant,5yearly,2045,15.314
368,medium_variant,5yearly,2045,19.327
368,momentum,5yearly,2045,7.201
368,no_change,5yearly,2045,26.312
368,zero_migration,5yearly,2045,19.314
368,constant_fertility,5yearly,2050,27.625
368,constant_mortality,5yearly,2050,16.352
368,high_variant,5yearly,2050,22.115
368,instant_replacement,5yearly,2050,6.919
368,low_variant,5yearly,2050,13.603
368,medium_variant,5yearly,2050,17.979
368,momentum,5yearly,2050,5.567
368,no_change,5yearly,2050,26.099
368,zero_migration,5yearly,2050,17.96
368,constant_fertility,5yearly,2055,27.558
368,constant_mortality,5yearly,2055,14.925
368,high_variant,5yearly,2055,21.013
368,instant_replacement,5yearly,2055,6.222
368,low_variant,5yearly,2055,12.059
368,medium_variant,5yearly,2055,16.687
368,momentum,5yearly,2055,4.704
368,no_change,5yearly,2055,25.952
368,zero_migration,5yearly,2055,16.673
368,constant_fertility,5yearly,2060,27.568
368,constant_mortality,5yearly,2060,13.682
368,high_variant,5yearly,2060,20.063
368,instant_replacement,5yearly,2060,5.612
368,low_variant,5yearly,2060,10.752
368,medium_variant,5yearly,2060,15.585
368,momentum,5yearly,2060,3.924
368,no_change,5yearly,2060,25.891
368,zero_migration,5yearly,2060,15.577
368,constant_fertility,5yearly,2065,27.636
368,constant_mortality,5yearly,2065,12.434
368,high_variant,5yearly,2065,19.15
368,instant_replacement,5yearly,2065,4.655
368,low_variant,5yearly,2065,9.43
368,medium_variant,5yearly,2065,14.486
368,momentum,5yearly,2065,2.788
368,no_change,5yearly,2065,25.892
368,zero_migration,5yearly,2065,14.48
368,constant_fertility,5yearly,2070,27.723
368,constant_mortality,5yearly,2070,11.212
368,high_variant,5yearly,2070,18.311
368,instant_replacement,5yearly,2070,3.526
368,low_variant,5yearly,2070,8.112
368,medium_variant,5yearly,2070,13.428
368,momentum,5yearly,2070,1.486
368,no_change,5yearly,2070,25.916
368,zero_migration,5yearly,2070,13.419
368,constant_fertility,5yearly,2075,27.806
368,constant_mortality,5yearly,2075,9.963
368,high_variant,5yearly,2075,17.454
368,instant_replacement,5yearly,2075,2.533
368,low_variant,5yearly,2075,6.772
368,medium_variant,5yearly,2075,12.357
368,momentum,5yearly,2075,0.372999999999999
368,no_change,5yearly,2075,25.933
368,zero_migration,5yearly,2075,12.345
368,constant_fertility,5yearly,2080,27.865
368,constant_mortality,5yearly,2080,8.731
368,high_variant,5yearly,2080,16.573
368,instant_replacement,5yearly,2080,1.818
368,low_variant,5yearly,2080,5.46
368,medium_variant,5yearly,2080,11.299
368,momentum,5yearly,2080,-0.310000000000001
368,no_change,5yearly,2080,25.935
368,zero_migration,5yearly,2080,11.284
