country,variant,freq,year,rateofnaturalincreaseper1000population
807,estimates,5yearly,1950,20.855
807,estimates,5yearly,1955,19.597
807,estimates,5yearly,1960,18.787
807,estimates,5yearly,1965,18.996
807,estimates,5yearly,1970,16.257
807,estimates,5yearly,1975,14.588
807,estimates,5yearly,1980,13.323
807,estimates,5yearly,1985,11.415
807,estimates,5yearly,1990,8.758
807,estimates,5yearly,1995,5.631
807,estimates,5yearly,2000,3.91
807,estimates,5yearly,2005,1.729
807,estimates,5yearly,2010,1.68
807,constant_fertility,5yearly,2015,0.933
807,constant_mortality,5yearly,2015,0.709
807,high_variant,5yearly,2015,3.101
807,instant_replacement,5yearly,2015,5.103
807,low_variant,5yearly,2015,-0.481
807,medium_variant,5yearly,2015,1.318
807,momentum,5yearly,2015,4.563
807,no_change,5yearly,2015,0.323
807,zero_migration,5yearly,2015,1.343
807,constant_fertility,5yearly,2020,-0.282999999999999
807,constant_mortality,5yearly,2020,-0.551
807,high_variant,5yearly,2020,3.158
807,instant_replacement,5yearly,2020,3.745
807,low_variant,5yearly,2020,-2.23
807,medium_variant,5yearly,2020,0.507
807,momentum,5yearly,2020,2.868
807,no_change,5yearly,2020,-1.348
807,zero_migration,5yearly,2020,0.584
807,constant_fertility,5yearly,2025,-1.697
807,constant_mortality,5yearly,2025,-2.138
807,high_variant,5yearly,2025,2.366
807,instant_replacement,5yearly,2025,2.108
807,low_variant,5yearly,2025,-3.895
807,medium_variant,5yearly,2025,-0.67
807,momentum,5yearly,2025,0.936999999999999
807,no_change,5yearly,2025,-3.185
807,zero_migration,5yearly,2025,-0.539
807,constant_fertility,5yearly,2030,-3.014
807,constant_mortality,5yearly,2030,-3.846
807,high_variant,5yearly,2030,0.902999999999999
807,instant_replacement,5yearly,2030,0.565000000000001
807,low_variant,5yearly,2030,-5.073
807,medium_variant,5yearly,2030,-1.956
807,momentum,5yearly,2030,-0.913
807,no_change,5yearly,2030,-4.947
807,zero_migration,5yearly,2030,-1.776
807,constant_fertility,5yearly,2035,-4.096
807,constant_mortality,5yearly,2035,-5.232
807,high_variant,5yearly,2035,-0.0939999999999994
807,instant_replacement,5yearly,2035,-0.427
807,low_variant,5yearly,2035,-6.221
807,medium_variant,5yearly,2035,-3.012
807,momentum,5yearly,2035,-2.115
807,no_change,5yearly,2035,-6.387
807,zero_migration,5yearly,2035,-2.791
807,constant_fertility,5yearly,2040,-4.922
807,constant_mortality,5yearly,2040,-6.056
807,high_variant,5yearly,2040,-0.257999999999999
807,instant_replacement,5yearly,2040,-0.43
807,low_variant,5yearly,2040,-7.23
807,medium_variant,5yearly,2040,-3.621
807,momentum,5yearly,2040,-2.196
807,no_change,5yearly,2040,-7.47
807,zero_migration,5yearly,2040,-3.362
807,constant_fertility,5yearly,2045,-5.676
807,constant_mortality,5yearly,2045,-6.531
807,high_variant,5yearly,2045,0.296000000000001
807,instant_replacement,5yearly,2045,0.298
807,low_variant,5yearly,2045,-8.285
807,medium_variant,5yearly,2045,-3.935
807,momentum,5yearly,2045,-1.452
807,no_change,5yearly,2045,-8.449
807,zero_migration,5yearly,2045,-3.633
807,constant_fertility,5yearly,2050,-6.481
807,constant_mortality,5yearly,2050,-7.028
807,high_variant,5yearly,2050,0.927999999999999
807,instant_replacement,5yearly,2050,0.716000000000001
807,low_variant,5yearly,2050,-9.483
807,medium_variant,5yearly,2050,-4.25
807,momentum,5yearly,2050,-1.01
807,no_change,5yearly,2050,-9.525
807,zero_migration,5yearly,2050,-3.897
807,constant_fertility,5yearly,2055,-7.336
807,constant_mortality,5yearly,2055,-7.706
807,high_variant,5yearly,2055,1.036
807,instant_replacement,5yearly,2055,0.280999999999999
807,low_variant,5yearly,2055,-10.738
807,medium_variant,5yearly,2055,-4.757
807,momentum,5yearly,2055,-1.427
807,no_change,5yearly,2055,-10.659
807,zero_migration,5yearly,2055,-4.353
807,constant_fertility,5yearly,2060,-8.139
807,constant_mortality,5yearly,2060,-8.389
807,high_variant,5yearly,2060,0.731
807,instant_replacement,5yearly,2060,-0.447000000000001
807,low_variant,5yearly,2060,-11.892
807,medium_variant,5yearly,2060,-5.342
807,momentum,5yearly,2060,-2.109
807,no_change,5yearly,2060,-11.675
807,zero_migration,5yearly,2060,-4.891
807,constant_fertility,5yearly,2065,-8.865
807,constant_mortality,5yearly,2065,-8.71
807,high_variant,5yearly,2065,0.478
807,instant_replacement,5yearly,2065,-0.845000000000001
807,low_variant,5yearly,2065,-12.97
807,medium_variant,5yearly,2065,-5.841
807,momentum,5yearly,2065,-2.278
807,no_change,5yearly,2065,-12.327
807,zero_migration,5yearly,2065,-5.355
807,constant_fertility,5yearly,2070,-9.42
807,constant_mortality,5yearly,2070,-8.405
807,high_variant,5yearly,2070,0.737
807,instant_replacement,5yearly,2070,-0.614000000000001
807,low_variant,5yearly,2070,-13.902
807,medium_variant,5yearly,2070,-6.022
807,momentum,5yearly,2070,-1.634
807,no_change,5yearly,2070,-12.472
807,zero_migration,5yearly,2070,-5.525
807,constant_fertility,5yearly,2075,-9.723
807,constant_mortality,5yearly,2075,-7.585
807,high_variant,5yearly,2075,1.572
807,instant_replacement,5yearly,2075,0.157
807,low_variant,5yearly,2075,-14.609
807,medium_variant,5yearly,2075,-5.81
807,momentum,5yearly,2075,-0.447000000000001
807,no_change,5yearly,2075,-12.208
807,zero_migration,5yearly,2075,-5.323
807,constant_fertility,5yearly,2080,-9.759
807,constant_mortality,5yearly,2080,-6.711
807,high_variant,5yearly,2080,2.623
807,instant_replacement,5yearly,2080,1.018
807,low_variant,5yearly,2080,-15.078
807,medium_variant,5yearly,2080,-5.343
807,momentum,5yearly,2080,0.577999999999999
807,no_change,5yearly,2080,-11.857
807,zero_migration,5yearly,2080,-4.882
807,constant_fertility,5yearly,2085,-9.59
807,constant_mortality,5yearly,2085,-6.17
807,high_variant,5yearly,2085,3.496
807,instant_replacement,5yearly,2085,1.541
807,low_variant,5yearly,2085,-15.293
807,medium_variant,5yearly,2085,-4.782
807,momentum,5yearly,2085,0.855
807,no_change,5yearly,2085,-11.73
807,zero_migration,5yearly,2085,-4.349
807,constant_fertility,5yearly,2090,-9.426
807,constant_mortality,5yearly,2090,-6.067
807,high_variant,5yearly,2090,3.911
807,instant_replacement,5yearly,2090,1.6
807,low_variant,5yearly,2090,-15.434
807,medium_variant,5yearly,2090,-4.379
807,momentum,5yearly,2090,0.399000000000001
807,no_change,5yearly,2090,-11.879
807,zero_migration,5yearly,2090,-3.966
807,constant_fertility,5yearly,2095,-9.395
807,constant_mortality,5yearly,2095,-6.146
807,high_variant,5yearly,2095,3.981
807,instant_replacement,5yearly,2095,1.393
807,low_variant,5yearly,2095,-15.533
807,medium_variant,5yearly,2095,-4.164
807,momentum,5yearly,2095,-0.318000000000001
807,no_change,5yearly,2095,-12.109
807,zero_migration,5yearly,2095,-3.761
