country,variant,freq,year,rateofnaturalincreaseper1000population
858,estimates,5yearly,1950,10.762
858,estimates,5yearly,1955,11.898
858,estimates,5yearly,1960,12.373
858,estimates,5yearly,1965,10.847
858,estimates,5yearly,1970,11.09
858,estimates,5yearly,1975,10.136
858,estimates,5yearly,1980,8.511
858,estimates,5yearly,1985,8.369
858,estimates,5yearly,1990,8.513
858,estimates,5yearly,1995,7.481
858,estimates,5yearly,2000,6.521
858,estimates,5yearly,2005,5.899
858,estimates,5yearly,2010,5.121
858,constant_fertility,5yearly,2015,4.92
858,constant_mortality,5yearly,2015,4.072
858,high_variant,5yearly,2015,6.2
858,instant_replacement,5yearly,2015,5.266
858,low_variant,5yearly,2015,2.775
858,medium_variant,5yearly,2015,4.495
858,momentum,5yearly,2015,4.908
858,no_change,5yearly,2015,4.496
858,zero_migration,5yearly,2015,4.535
858,constant_fertility,5yearly,2020,4.655
858,constant_mortality,5yearly,2020,3.204
858,high_variant,5yearly,2020,6.582
858,instant_replacement,5yearly,2020,4.971
858,low_variant,5yearly,2020,1.236
858,medium_variant,5yearly,2020,3.95
858,momentum,5yearly,2020,4.387
858,no_change,5yearly,2020,3.911
858,zero_migration,5yearly,2020,4.055
858,constant_fertility,5yearly,2025,4.273
858,constant_mortality,5yearly,2025,2.35
858,high_variant,5yearly,2025,6.521
858,instant_replacement,5yearly,2025,4.574
858,low_variant,5yearly,2025,0.0419999999999998
858,medium_variant,5yearly,2025,3.379
858,momentum,5yearly,2025,3.796
858,no_change,5yearly,2025,3.254
858,zero_migration,5yearly,2025,3.537
858,constant_fertility,5yearly,2030,3.8
858,constant_mortality,5yearly,2030,1.431
858,high_variant,5yearly,2030,5.799
858,instant_replacement,5yearly,2030,4.089
858,low_variant,5yearly,2030,-0.595999999999998
858,medium_variant,5yearly,2030,2.729
858,momentum,5yearly,2030,3.124
858,no_change,5yearly,2030,2.527
858,zero_migration,5yearly,2030,2.927
858,constant_fertility,5yearly,2035,3.327
858,constant_mortality,5yearly,2035,0.51
858,high_variant,5yearly,2035,5.287
858,instant_replacement,5yearly,2035,3.61
858,low_variant,5yearly,2035,-1.416
858,medium_variant,5yearly,2035,2.055
858,momentum,5yearly,2035,2.478
858,no_change,5yearly,2035,1.825
858,zero_migration,5yearly,2035,2.291
858,constant_fertility,5yearly,2040,2.919
858,constant_mortality,5yearly,2040,-0.347999999999999
858,high_variant,5yearly,2040,5.092
858,instant_replacement,5yearly,2040,3.226
858,low_variant,5yearly,2040,-2.404
858,medium_variant,5yearly,2040,1.427
858,momentum,5yearly,2040,1.96
858,no_change,5yearly,2040,1.214
858,zero_migration,5yearly,2040,1.702
858,constant_fertility,5yearly,2045,2.563
858,constant_mortality,5yearly,2045,-1.129
858,high_variant,5yearly,2045,5.141
858,instant_replacement,5yearly,2045,2.933
858,low_variant,5yearly,2045,-3.539
858,medium_variant,5yearly,2045,0.840999999999999
858,momentum,5yearly,2045,1.58
858,no_change,5yearly,2045,0.698
858,zero_migration,5yearly,2045,1.163
858,constant_fertility,5yearly,2050,2.222
858,constant_mortality,5yearly,2050,-1.858
858,high_variant,5yearly,2050,5.198
858,instant_replacement,5yearly,2050,2.657
858,low_variant,5yearly,2050,-4.716
858,medium_variant,5yearly,2050,0.274000000000001
858,momentum,5yearly,2050,1.26
858,no_change,5yearly,2050,0.236000000000001
858,zero_migration,5yearly,2050,0.644
858,constant_fertility,5yearly,2055,1.856
858,constant_mortality,5yearly,2055,-2.545
858,high_variant,5yearly,2055,5.067
858,instant_replacement,5yearly,2055,2.316
858,low_variant,5yearly,2055,-5.825
858,medium_variant,5yearly,2055,-0.297000000000001
858,momentum,5yearly,2055,0.914000000000001
858,no_change,5yearly,2055,-0.196999999999999
858,zero_migration,5yearly,2055,0.116
858,constant_fertility,5yearly,2060,1.479
858,constant_mortality,5yearly,2060,-3.181
858,high_variant,5yearly,2060,4.768
858,instant_replacement,5yearly,2060,1.928
858,low_variant,5yearly,2060,-6.857
858,medium_variant,5yearly,2060,-0.878
858,momentum,5yearly,2060,0.567
858,no_change,5yearly,2060,-0.583
858,zero_migration,5yearly,2060,-0.429
858,constant_fertility,5yearly,2065,1.135
858,constant_mortality,5yearly,2065,-3.762
858,high_variant,5yearly,2065,4.487
858,instant_replacement,5yearly,2065,1.572
858,low_variant,5yearly,2065,-7.882
858,medium_variant,5yearly,2065,-1.441
858,momentum,5yearly,2065,0.274000000000001
858,no_change,5yearly,2065,-0.892999999999999
858,zero_migration,5yearly,2065,-0.965999999999999
858,constant_fertility,5yearly,2070,0.862
858,constant_mortality,5yearly,2070,-4.277
858,high_variant,5yearly,2070,4.373
858,instant_replacement,5yearly,2070,1.308
858,low_variant,5yearly,2070,-8.965
858,medium_variant,5yearly,2070,-1.951
858,momentum,5yearly,2070,0.0729999999999986
858,no_change,5yearly,2070,-1.122
858,zero_migration,5yearly,2070,-1.461
858,constant_fertility,5yearly,2075,0.654
858,constant_mortality,5yearly,2075,-4.67
858,high_variant,5yearly,2075,4.442
858,instant_replacement,5yearly,2075,1.137
858,low_variant,5yearly,2075,-10.105
858,medium_variant,5yearly,2075,-2.378
858,momentum,5yearly,2075,-0.0120000000000005
858,no_change,5yearly,2075,-1.257
858,zero_migration,5yearly,2075,-1.882
858,constant_fertility,5yearly,2080,0.515000000000001
858,constant_mortality,5yearly,2080,-4.954
858,high_variant,5yearly,2080,4.578
858,instant_replacement,5yearly,2080,1.039
858,low_variant,5yearly,2080,-11.258
858,medium_variant,5yearly,2080,-2.732
858,momentum,5yearly,2080,-0.0150000000000006
858,no_change,5yearly,2080,-1.306
858,zero_migration,5yearly,2080,-2.233
858,constant_fertility,5yearly,2085,0.398
858,constant_mortality,5yearly,2085,-5.164
858,high_variant,5yearly,2085,4.636
858,instant_replacement,5yearly,2085,0.940999999999999
858,low_variant,5yearly,2085,-12.422
858,medium_variant,5yearly,2085,-3.067
858,momentum,5yearly,2085,0.00100000000000122
858,no_change,5yearly,2085,-1.305
858,zero_migration,5yearly,2085,-2.567
858,constant_fertility,5yearly,2090,0.406000000000001
858,constant_mortality,5yearly,2090,-5.261
858,high_variant,5yearly,2090,4.708
858,instant_replacement,5yearly,2090,0.933999999999999
858,low_variant,5yearly,2090,-13.327
858,medium_variant,5yearly,2090,-3.23
858,momentum,5yearly,2090,0.0199999999999996
858,no_change,5yearly,2090,-1.26
858,zero_migration,5yearly,2090,-2.735
858,constant_fertility,5yearly,2095,0.494
858,constant_mortality,5yearly,2095,-5.319
858,high_variant,5yearly,2095,4.755
858,instant_replacement,5yearly,2095,0.986000000000001
858,low_variant,5yearly,2095,-13.973
858,medium_variant,5yearly,2095,-3.293
858,momentum,5yearly,2095,0.0220000000000002
858,no_change,5yearly,2095,-1.209
858,zero_migration,5yearly,2095,-2.808
858,constant_fertility,5yearly,Regi,Uruguay
858,constant_mortality,5yearly,Regi,Uruguay
858,estimates,5yearly,Regi,Uruguay
858,high_variant,5yearly,Regi,Uruguay
858,instant_replacement,5yearly,Regi,Uruguay
858,low_variant,5yearly,Regi,Uruguay
858,medium_variant,5yearly,Regi,Uruguay
858,momentum,5yearly,Regi,Uruguay
858,no_change,5yearly,Regi,Uruguay
858,zero_migration,5yearly,Regi,Uruguay
