country,variant,freq,year,rateofnaturalincreaseper1000population
51,estimates,5yearly,1950,21.959
51,estimates,5yearly,1955,29.169
51,estimates,5yearly,1960,26.128
51,estimates,5yearly,1965,17.765
51,estimates,5yearly,1970,16.52
51,estimates,5yearly,1975,16.842
51,estimates,5yearly,1980,17.864
51,estimates,5yearly,1985,15.697
51,estimates,5yearly,1990,10.39
51,estimates,5yearly,1995,4.843
51,estimates,5yearly,2000,4.772
51,estimates,5yearly,2005,5.422
51,estimates,5yearly,2010,4.844
51,constant_fertility,5yearly,2015,3.389
51,constant_mortality,5yearly,2015,2.677
51,high_variant,5yearly,2015,5.152
51,instant_replacement,5yearly,2015,7.595
51,low_variant,5yearly,2015,1.211
51,medium_variant,5yearly,2015,3.192
51,momentum,5yearly,2015,7.2
51,no_change,5yearly,2015,2.874
51,zero_migration,5yearly,2015,3.256
51,constant_fertility,5yearly,2020,1.292
51,constant_mortality,5yearly,2020,0.497999999999999
51,high_variant,5yearly,2020,4.136
51,instant_replacement,5yearly,2020,5.224
51,low_variant,5yearly,2020,-1.414
51,medium_variant,5yearly,2020,1.409
51,momentum,5yearly,2020,4.618
51,no_change,5yearly,2020,0.383000000000001
51,zero_migration,5yearly,2020,1.587
51,constant_fertility,5yearly,2025,-0.0969999999999995
51,constant_mortality,5yearly,2025,-1.429
51,high_variant,5yearly,2025,2.877
51,instant_replacement,5yearly,2025,3.109
51,low_variant,5yearly,2025,-3.339
51,medium_variant,5yearly,2025,-0.131
51,momentum,5yearly,2025,2.308
51,no_change,5yearly,2025,-1.392
51,zero_migration,5yearly,2025,0.166
51,constant_fertility,5yearly,2030,-0.689
51,constant_mortality,5yearly,2030,-2.858
51,high_variant,5yearly,2030,1.758
51,instant_replacement,5yearly,2030,1.888
51,low_variant,5yearly,2030,-4.285
51,medium_variant,5yearly,2030,-1.131
51,momentum,5yearly,2030,0.833
51,no_change,5yearly,2030,-2.41
51,zero_migration,5yearly,2030,-0.734999999999999
51,constant_fertility,5yearly,2035,-1.254
51,constant_mortality,5yearly,2035,-3.703
51,high_variant,5yearly,2035,1.549
51,instant_replacement,5yearly,2035,1.76
51,low_variant,5yearly,2035,-5.03
51,medium_variant,5yearly,2035,-1.602
51,momentum,5yearly,2035,0.477
51,no_change,5yearly,2035,-3.346
51,zero_migration,5yearly,2035,-1.137
51,constant_fertility,5yearly,2040,-2.267
51,constant_mortality,5yearly,2040,-4.386
51,high_variant,5yearly,2040,1.676
51,instant_replacement,5yearly,2040,2.116
51,low_variant,5yearly,2040,-6.006
51,medium_variant,5yearly,2040,-2.063
51,momentum,5yearly,2040,0.754000000000001
51,no_change,5yearly,2040,-4.594
51,zero_migration,5yearly,2040,-1.526
51,constant_fertility,5yearly,2045,-3.53
51,constant_mortality,5yearly,2045,-5.367
51,high_variant,5yearly,2045,1.636
51,instant_replacement,5yearly,2045,2.234
51,low_variant,5yearly,2045,-7.489
51,medium_variant,5yearly,2045,-2.887
51,momentum,5yearly,2045,0.901999999999999
51,no_change,5yearly,2045,-6.04
51,zero_migration,5yearly,2045,-2.229
51,constant_fertility,5yearly,2050,-4.583
51,constant_mortality,5yearly,2050,-6.653
51,high_variant,5yearly,2050,1.316
51,instant_replacement,5yearly,2050,1.746
51,low_variant,5yearly,2050,-9.199
51,medium_variant,5yearly,2050,-3.918
51,momentum,5yearly,2050,0.413
51,no_change,5yearly,2050,-7.364
51,zero_migration,5yearly,2050,-3.107
51,constant_fertility,5yearly,2055,-5.256
51,constant_mortality,5yearly,2055,-7.994
51,high_variant,5yearly,2055,0.877000000000001
51,instant_replacement,5yearly,2055,0.850000000000001
51,low_variant,5yearly,2055,-10.705
51,medium_variant,5yearly,2055,-4.818
51,momentum,5yearly,2055,-0.631
51,no_change,5yearly,2055,-8.485
51,zero_migration,5yearly,2055,-3.861
