country,variant,freq,year,rateofnaturalincreaseper1000population
76,estimates,5yearly,1950,28.365
76,estimates,5yearly,1955,28.605
76,estimates,5yearly,1960,29.005
76,estimates,5yearly,1965,26.459
76,estimates,5yearly,1970,24.215
76,estimates,5yearly,1975,23.687
76,estimates,5yearly,1980,22.608
76,estimates,5yearly,1985,19.192
76,estimates,5yearly,1990,16.614
76,estimates,5yearly,1995,15.392
76,estimates,5yearly,2000,12.844
76,estimates,5yearly,2005,10.298
76,estimates,5yearly,2010,9.087
76,constant_fertility,5yearly,2015,8.079
76,constant_mortality,5yearly,2015,7.062
76,high_variant,5yearly,2015,9.447
76,instant_replacement,5yearly,2015,10.548
76,low_variant,5yearly,2015,5.532
76,medium_variant,5yearly,2015,7.499
76,momentum,5yearly,2015,10.167
76,no_change,5yearly,2015,7.641
76,zero_migration,5yearly,2015,7.498
76,constant_fertility,5yearly,2020,6.867
76,constant_mortality,5yearly,2020,5.105
76,high_variant,5yearly,2020,8.842
76,instant_replacement,5yearly,2020,9.102
76,low_variant,5yearly,2020,2.991
76,medium_variant,5yearly,2020,5.967
76,momentum,5yearly,2020,8.346
76,no_change,5yearly,2020,6.008
76,zero_migration,5yearly,2020,5.964
76,constant_fertility,5yearly,2025,5.522
76,constant_mortality,5yearly,2025,3.274
76,high_variant,5yearly,2025,7.855
76,instant_replacement,5yearly,2025,7.587
76,low_variant,5yearly,2025,1.019
76,medium_variant,5yearly,2025,4.55
76,momentum,5yearly,2025,6.475
76,no_change,5yearly,2025,4.261
76,zero_migration,5yearly,2025,4.545
76,constant_fertility,5yearly,2030,4.245
76,constant_mortality,5yearly,2030,1.577
76,high_variant,5yearly,2030,6.429
76,instant_replacement,5yearly,2030,6.296
76,low_variant,5yearly,2030,-0.154000000000001
76,medium_variant,5yearly,2030,3.273
76,momentum,5yearly,2030,4.837
76,no_change,5yearly,2030,2.579
76,zero_migration,5yearly,2030,3.268
76,constant_fertility,5yearly,2035,3.117
76,constant_mortality,5yearly,2035,-0.0329999999999995
76,high_variant,5yearly,2035,5.373
76,instant_replacement,5yearly,2035,5.347
76,low_variant,5yearly,2035,-1.445
76,medium_variant,5yearly,2035,2.073
76,momentum,5yearly,2035,3.573
76,no_change,5yearly,2035,1.06
76,zero_migration,5yearly,2035,2.068
76,constant_fertility,5yearly,2040,2.1
76,constant_mortality,5yearly,2040,-1.533
76,high_variant,5yearly,2040,4.682
76,instant_replacement,5yearly,2040,4.688
76,low_variant,5yearly,2040,-2.874
76,medium_variant,5yearly,2040,0.958
76,momentum,5yearly,2040,2.657
76,no_change,5yearly,2040,-0.317
76,zero_migration,5yearly,2040,0.952999999999999
76,constant_fertility,5yearly,2045,1.141
76,constant_mortality,5yearly,2045,-2.885
76,high_variant,5yearly,2045,4.296
76,instant_replacement,5yearly,2045,4.206
76,low_variant,5yearly,2045,-4.374
76,medium_variant,5yearly,2045,-0.0399999999999991
76,momentum,5yearly,2045,1.98
76,no_change,5yearly,2045,-1.595
76,zero_migration,5yearly,2045,-0.0460000000000012
76,constant_fertility,5yearly,2050,0.220000000000001
76,constant_mortality,5yearly,2050,-4.144
76,high_variant,5yearly,2050,3.946
76,instant_replacement,5yearly,2050,3.661
76,low_variant,5yearly,2050,-5.913
76,medium_variant,5yearly,2050,-0.998999999999999
76,momentum,5yearly,2050,1.316
76,no_change,5yearly,2050,-2.78
76,zero_migration,5yearly,2050,-1.007
76,constant_fertility,5yearly,2055,-0.697000000000001
76,constant_mortality,5yearly,2055,-5.285
76,high_variant,5yearly,2055,3.453
76,instant_replacement,5yearly,2055,2.93
76,low_variant,5yearly,2055,-7.423
76,medium_variant,5yearly,2055,-1.956
76,momentum,5yearly,2055,0.57
76,no_change,5yearly,2055,-3.846
76,zero_migration,5yearly,2055,-1.965
76,constant_fertility,5yearly,2060,-1.567
76,constant_mortality,5yearly,2060,-6.273
76,high_variant,5yearly,2060,2.893
76,instant_replacement,5yearly,2060,2.202
76,low_variant,5yearly,2060,-8.858
76,medium_variant,5yearly,2060,-2.869
76,momentum,5yearly,2060,-0.0820000000000007
76,no_change,5yearly,2060,-4.76
76,zero_migration,5yearly,2060,-2.877
76,constant_fertility,5yearly,2065,-2.351
76,constant_mortality,5yearly,2065,-7.07
76,high_variant,5yearly,2065,2.438
76,instant_replacement,5yearly,2065,1.661
76,low_variant,5yearly,2065,-10.268
76,medium_variant,5yearly,2065,-3.705
76,momentum,5yearly,2065,-0.455
76,no_change,5yearly,2065,-5.483
76,zero_migration,5yearly,2065,-3.714
76,constant_fertility,5yearly,2070,-3.03
76,constant_mortality,5yearly,2070,-7.615
76,high_variant,5yearly,2070,2.232
76,instant_replacement,5yearly,2070,1.347
76,low_variant,5yearly,2070,-11.695
76,medium_variant,5yearly,2070,-4.419
76,momentum,5yearly,2070,-0.513
76,no_change,5yearly,2070,-5.99
76,zero_migration,5yearly,2070,-4.428
76,constant_fertility,5yearly,2075,-3.537
76,constant_mortality,5yearly,2075,-7.901
76,high_variant,5yearly,2075,2.3
76,instant_replacement,5yearly,2075,1.244
76,low_variant,5yearly,2075,-13.069
76,medium_variant,5yearly,2075,-4.941
76,momentum,5yearly,2075,-0.35
76,no_change,5yearly,2075,-6.28
76,zero_migration,5yearly,2075,-4.95
76,constant_fertility,5yearly,2080,-3.864
76,constant_mortality,5yearly,2080,-7.976
76,high_variant,5yearly,2080,2.524
76,instant_replacement,5yearly,2080,1.253
76,low_variant,5yearly,2080,-14.334
76,medium_variant,5yearly,2080,-5.274
76,momentum,5yearly,2080,-0.128
76,no_change,5yearly,2080,-6.393
76,zero_migration,5yearly,2080,-5.282
76,constant_fertility,5yearly,2085,-3.996
76,constant_mortality,5yearly,2085,-7.894
76,high_variant,5yearly,2085,2.814
76,instant_replacement,5yearly,2085,1.317
76,low_variant,5yearly,2085,-15.366
76,medium_variant,5yearly,2085,-5.394
76,momentum,5yearly,2085,0.0190000000000001
76,no_change,5yearly,2085,-6.392
76,zero_migration,5yearly,2085,-5.403
76,constant_fertility,5yearly,2090,-4.01
76,constant_mortality,5yearly,2090,-7.704
76,high_variant,5yearly,2090,3.094
76,instant_replacement,5yearly,2090,1.384
76,low_variant,5yearly,2090,-16.155
76,medium_variant,5yearly,2090,-5.359
76,momentum,5yearly,2090,0.052999999999999
76,no_change,5yearly,2090,-6.35
76,zero_migration,5yearly,2090,-5.367
76,constant_fertility,5yearly,2095,-3.975
76,constant_mortality,5yearly,2095,-7.466
76,high_variant,5yearly,2095,3.332
76,instant_replacement,5yearly,2095,1.445
76,low_variant,5yearly,2095,-16.704
76,medium_variant,5yearly,2095,-5.238
76,momentum,5yearly,2095,0.0180000000000007
76,no_change,5yearly,2095,-6.321
76,zero_migration,5yearly,2095,-5.245
76,constant_fertility,5yearly,Regi,Brazil
76,constant_mortality,5yearly,Regi,Brazil
76,estimates,5yearly,Regi,Brazil
76,high_variant,5yearly,Regi,Brazil
76,instant_replacement,5yearly,Regi,Brazil
76,low_variant,5yearly,Regi,Brazil
76,medium_variant,5yearly,Regi,Brazil
76,momentum,5yearly,Regi,Brazil
76,no_change,5yearly,Regi,Brazil
76,zero_migration,5yearly,Regi,Brazil
