variant,country,year,totaldeaths,gender
estimates,140,1950,21.997,male
estimates,140,1951,21.962,male
estimates,140,1952,21.898,male
estimates,140,1953,21.849,male
estimates,140,1954,21.815,male
estimates,140,1955,21.795,male
estimates,140,1956,21.791,male
estimates,140,1957,21.8,male
estimates,140,1958,21.823,male
estimates,140,1959,21.857,male
estimates,140,1960,21.902,male
estimates,140,1961,21.953,male
estimates,140,1962,22.006,male
estimates,140,1963,22.055,male
estimates,140,1964,22.093,male
estimates,140,1965,22.109,male
estimates,140,1966,22.092,male
estimates,140,1967,22.039,male
estimates,140,1968,21.951,male
estimates,140,1969,21.829,male
estimates,140,1970,21.675,male
estimates,140,1971,21.49,male
estimates,140,1972,21.287,male
estimates,140,1973,21.083,male
estimates,140,1974,20.898,male
estimates,140,1975,20.751,male
estimates,140,1976,20.663,male
estimates,140,1977,20.647,male
estimates,140,1978,20.709,male
estimates,140,1979,20.858,male
estimates,140,1980,21.093,male
estimates,140,1981,21.407,male
estimates,140,1982,21.786,male
estimates,140,1983,22.218,male
estimates,140,1984,22.7,male
estimates,140,1985,23.229,male
estimates,140,1986,23.807,male
estimates,140,1987,24.437,male
estimates,140,1988,25.125,male
estimates,140,1989,25.873,male
estimates,140,1990,26.693,male
estimates,140,1991,27.598,male
estimates,140,1992,28.589,male
estimates,140,1993,29.658,male
estimates,140,1994,30.786,male
estimates,140,1995,31.965,male
estimates,140,1996,33.185,male
estimates,140,1997,34.418,male
estimates,140,1998,35.627,male
estimates,140,1999,36.768,male
estimates,140,2000,37.794,male
estimates,140,2001,38.66,male
estimates,140,2002,39.344,male
estimates,140,2003,39.83,male
estimates,140,2004,40.106,male
estimates,140,2005,40.163,male
estimates,140,2006,40.003,male
estimates,140,2007,39.661,male
estimates,140,2008,39.176,male
estimates,140,2009,38.578,male
estimates,140,2010,37.886,male
estimates,140,2011,37.112,male
estimates,140,2012,36.276,male
estimates,140,2013,35.409,male
estimates,140,2014,34.551,male
estimates,140,2015,33.753,male
medium_variant,140,2015,33.753,male
medium_variant,140,2016,33.058,male
medium_variant,140,2017,32.485,male
medium_variant,140,2018,32.044,male
medium_variant,140,2019,31.74,male
medium_variant,140,2020,31.567,male
medium_variant,140,2021,31.505,male
medium_variant,140,2022,31.514,male
medium_variant,140,2023,31.558,male
medium_variant,140,2024,31.615,male
medium_variant,140,2025,31.669,male
medium_variant,140,2026,31.712,male
medium_variant,140,2027,31.748,male
medium_variant,140,2028,31.781,male
medium_variant,140,2029,31.806,male
medium_variant,140,2030,31.821,male
medium_variant,140,2031,31.826,male
medium_variant,140,2032,31.825,male
medium_variant,140,2033,31.823,male
medium_variant,140,2034,31.821,male
medium_variant,140,2035,31.824,male
medium_variant,140,2036,31.832,male
medium_variant,140,2037,31.848,male
medium_variant,140,2038,31.874,male
medium_variant,140,2039,31.913,male
medium_variant,140,2040,31.968,male
medium_variant,140,2041,32.042,male
medium_variant,140,2042,32.133,male
medium_variant,140,2043,32.242,male
medium_variant,140,2044,32.369,male
medium_variant,140,2045,32.512,male
medium_variant,140,2046,32.668,male
medium_variant,140,2047,32.835,male
medium_variant,140,2048,33.013,male
medium_variant,140,2049,33.201,male
medium_variant,140,2050,33.403,male
medium_variant,140,2051,33.62,male
medium_variant,140,2052,33.856,male
medium_variant,140,2053,34.116,male
medium_variant,140,2054,34.4,male
medium_variant,140,2055,34.71,male
medium_variant,140,2056,35.046,male
medium_variant,140,2057,35.407,male
medium_variant,140,2058,35.794,male
medium_variant,140,2059,36.205,male
medium_variant,140,2060,36.642,male
medium_variant,140,2061,37.105,male
medium_variant,140,2062,37.594,male
medium_variant,140,2063,38.11,male
medium_variant,140,2064,38.653,male
medium_variant,140,2065,39.223,male
medium_variant,140,2066,39.822,male
medium_variant,140,2067,40.447,male
medium_variant,140,2068,41.101,male
medium_variant,140,2069,41.78,male
medium_variant,140,2070,42.487,male
medium_variant,140,2071,43.223,male
medium_variant,140,2072,43.986,male
medium_variant,140,2073,44.773,male
medium_variant,140,2074,45.581,male
medium_variant,140,2075,46.406,male
medium_variant,140,2076,47.242,male
medium_variant,140,2077,48.085,male
medium_variant,140,2078,48.931,male
medium_variant,140,2079,49.776,male
medium_variant,140,2080,50.615,male
medium_variant,140,2081,51.448,male
medium_variant,140,2082,52.276,male
medium_variant,140,2083,53.099,male
medium_variant,140,2084,53.915,male
medium_variant,140,2085,54.724,male
medium_variant,140,2086,55.523,male
medium_variant,140,2087,56.314,male
medium_variant,140,2088,57.096,male
medium_variant,140,2089,57.87,male
medium_variant,140,2090,58.637,male
medium_variant,140,2091,59.396,male
medium_variant,140,2092,60.15,male
medium_variant,140,2093,60.899,male
medium_variant,140,2094,61.644,male
medium_variant,140,2095,62.385,male
medium_variant,140,2096,63.122,male
medium_variant,140,2097,63.856,male
medium_variant,140,2098,64.586,male
medium_variant,140,2099,65.313,male
estimates,140,1950,20.562,female
estimates,140,1951,20.523,female
estimates,140,1952,20.452,female
estimates,140,1953,20.393,female
estimates,140,1954,20.346,female
estimates,140,1955,20.312,female
estimates,140,1956,20.29,female
estimates,140,1957,20.28,female
estimates,140,1958,20.281,female
estimates,140,1959,20.293,female
estimates,140,1960,20.312,female
estimates,140,1961,20.337,female
estimates,140,1962,20.363,female
estimates,140,1963,20.384,female
estimates,140,1964,20.393,female
estimates,140,1965,20.379,female
estimates,140,1966,20.33,female
estimates,140,1967,20.244,female
estimates,140,1968,20.121,female
estimates,140,1969,19.963,female
estimates,140,1970,19.772,female
estimates,140,1971,19.553,female
estimates,140,1972,19.319,female
estimates,140,1973,19.087,female
estimates,140,1974,18.873,female
estimates,140,1975,18.691,female
estimates,140,1976,18.555,female
estimates,140,1977,18.472,female
estimates,140,1978,18.45,female
estimates,140,1979,18.498,female
estimates,140,1980,18.62,female
estimates,140,1981,18.817,female
estimates,140,1982,19.083,female
estimates,140,1983,19.415,female
estimates,140,1984,19.813,female
estimates,140,1985,20.278,female
estimates,140,1986,20.81,female
estimates,140,1987,21.409,female
estimates,140,1988,22.077,female
estimates,140,1989,22.819,female
estimates,140,1990,23.646,female
estimates,140,1991,24.576,female
estimates,140,1992,25.611,female
estimates,140,1993,26.74,female
estimates,140,1994,27.944,female
estimates,140,1995,29.214,female
estimates,140,1996,30.541,female
estimates,140,1997,31.894,female
estimates,140,1998,33.225,female
estimates,140,1999,34.484,female
estimates,140,2000,35.607,female
estimates,140,2001,36.535,female
estimates,140,2002,37.238,female
estimates,140,2003,37.699,female
estimates,140,2004,37.908,female
estimates,140,2005,37.864,female
estimates,140,2006,37.587,female
estimates,140,2007,37.128,female
estimates,140,2008,36.539,female
estimates,140,2009,35.856,female
estimates,140,2010,35.097,female
estimates,140,2011,34.272,female
estimates,140,2012,33.387,female
estimates,140,2013,32.465,female
estimates,140,2014,31.544,female
estimates,140,2015,30.671,female
medium_variant,140,2015,30.671,female
medium_variant,140,2016,29.889,female
medium_variant,140,2017,29.22,female
medium_variant,140,2018,28.676,female
medium_variant,140,2019,28.264,female
medium_variant,140,2020,27.979,female
medium_variant,140,2021,27.801,female
medium_variant,140,2022,27.693,female
medium_variant,140,2023,27.619,female
medium_variant,140,2024,27.559,female
medium_variant,140,2025,27.497,female
medium_variant,140,2026,27.428,female
medium_variant,140,2027,27.355,female
medium_variant,140,2028,27.283,female
medium_variant,140,2029,27.206,female
medium_variant,140,2030,27.123,female
medium_variant,140,2031,27.033,female
medium_variant,140,2032,26.94,female
medium_variant,140,2033,26.848,female
medium_variant,140,2034,26.757,female
medium_variant,140,2035,26.671,female
medium_variant,140,2036,26.589,female
medium_variant,140,2037,26.514,female
medium_variant,140,2038,26.449,female
medium_variant,140,2039,26.395,female
medium_variant,140,2040,26.354,female
medium_variant,140,2041,26.329,female
medium_variant,140,2042,26.32,female
medium_variant,140,2043,26.328,female
medium_variant,140,2044,26.354,female
medium_variant,140,2045,26.399,female
medium_variant,140,2046,26.464,female
medium_variant,140,2047,26.548,female
medium_variant,140,2048,26.651,female
medium_variant,140,2049,26.774,female
medium_variant,140,2050,26.918,female
medium_variant,140,2051,27.086,female
medium_variant,140,2052,27.278,female
medium_variant,140,2053,27.494,female
medium_variant,140,2054,27.735,female
medium_variant,140,2055,27.998,female
medium_variant,140,2056,28.281,female
medium_variant,140,2057,28.582,female
medium_variant,140,2058,28.903,female
medium_variant,140,2059,29.244,female
medium_variant,140,2060,29.612,female
medium_variant,140,2061,30.012,female
medium_variant,140,2062,30.448,female
medium_variant,140,2063,30.924,female
medium_variant,140,2064,31.443,female
medium_variant,140,2065,32.004,female
medium_variant,140,2066,32.607,female
medium_variant,140,2067,33.248,female
medium_variant,140,2068,33.923,female
medium_variant,140,2069,34.629,female
medium_variant,140,2070,35.364,female
medium_variant,140,2071,36.127,female
medium_variant,140,2072,36.916,female
medium_variant,140,2073,37.73,female
medium_variant,140,2074,38.566,female
medium_variant,140,2075,39.422,female
medium_variant,140,2076,40.297,female
medium_variant,140,2077,41.19,female
medium_variant,140,2078,42.099,female
medium_variant,140,2079,43.021,female
medium_variant,140,2080,43.953,female
medium_variant,140,2081,44.893,female
medium_variant,140,2082,45.839,female
medium_variant,140,2083,46.788,female
medium_variant,140,2084,47.738,female
medium_variant,140,2085,48.684,female
medium_variant,140,2086,49.623,female
medium_variant,140,2087,50.554,female
medium_variant,140,2088,51.476,female
medium_variant,140,2089,52.391,female
medium_variant,140,2090,53.299,female
medium_variant,140,2091,54.201,female
medium_variant,140,2092,55.101,female
medium_variant,140,2093,55.999,female
medium_variant,140,2094,56.899,female
medium_variant,140,2095,57.801,female
medium_variant,140,2096,58.705,female
medium_variant,140,2097,59.613,female
medium_variant,140,2098,60.524,female
medium_variant,140,2099,61.438,female
