variant,country,year,totaldeaths,gender
estimates,8,1950,11.045,male
estimates,8,1951,11.037,male
estimates,8,1952,11.004,male
estimates,8,1953,10.935,male
estimates,8,1954,10.831,male
estimates,8,1955,10.693,male
estimates,8,1956,10.523,male
estimates,8,1957,10.324,male
estimates,8,1958,10.102,male
estimates,8,1959,9.869,male
estimates,8,1960,9.636,male
estimates,8,1961,9.419,male
estimates,8,1962,9.232,male
estimates,8,1963,9.085,male
estimates,8,1964,8.984,male
estimates,8,1965,8.932,male
estimates,8,1966,8.928,male
estimates,8,1967,8.957,male
estimates,8,1968,9.005,male
estimates,8,1969,9.061,male
estimates,8,1970,9.109,male
estimates,8,1971,9.129,male
estimates,8,1972,9.116,male
estimates,8,1973,9.073,male
estimates,8,1974,9.005,male
estimates,8,1975,8.931,male
estimates,8,1976,8.875,male
estimates,8,1977,8.861,male
estimates,8,1978,8.901,male
estimates,8,1979,8.998,male
estimates,8,1980,9.145,male
estimates,8,1981,9.324,male
estimates,8,1982,9.512,male
estimates,8,1983,9.692,male
estimates,8,1984,9.857,male
estimates,8,1985,10.011,male
estimates,8,1986,10.169,male
estimates,8,1987,10.341,male
estimates,8,1988,10.532,male
estimates,8,1989,10.735,male
estimates,8,1990,10.933,male
estimates,8,1991,11.106,male
estimates,8,1992,11.235,male
estimates,8,1993,11.309,male
estimates,8,1994,11.323,male
estimates,8,1995,11.275,male
estimates,8,1996,11.167,male
estimates,8,1997,11.016,male
estimates,8,1998,10.848,male
estimates,8,1999,10.682,male
estimates,8,2000,10.554,male
estimates,8,2001,10.498,male
estimates,8,2002,10.527,male
estimates,8,2003,10.642,male
estimates,8,2004,10.83,male
estimates,8,2005,11.057,male
estimates,8,2006,11.276,male
estimates,8,2007,11.443,male
estimates,8,2008,11.534,male
estimates,8,2009,11.548,male
estimates,8,2010,11.507,male
estimates,8,2011,11.451,male
estimates,8,2012,11.428,male
estimates,8,2013,11.471,male
estimates,8,2014,11.59,male
estimates,8,2015,11.782,male
medium_variant,8,2015,11.782,male
medium_variant,8,2016,12.028,male
medium_variant,8,2017,12.295,male
medium_variant,8,2018,12.555,male
medium_variant,8,2019,12.795,male
medium_variant,8,2020,13.009,male
medium_variant,8,2021,13.195,male
medium_variant,8,2022,13.364,male
medium_variant,8,2023,13.524,male
medium_variant,8,2024,13.675,male
medium_variant,8,2025,13.819,male
medium_variant,8,2026,13.956,male
medium_variant,8,2027,14.088,male
medium_variant,8,2028,14.214,male
medium_variant,8,2029,14.338,male
medium_variant,8,2030,14.461,male
medium_variant,8,2031,14.585,male
medium_variant,8,2032,14.71,male
medium_variant,8,2033,14.837,male
medium_variant,8,2034,14.965,male
medium_variant,8,2035,15.095,male
medium_variant,8,2036,15.227,male
medium_variant,8,2037,15.358,male
medium_variant,8,2038,15.486,male
medium_variant,8,2039,15.61,male
medium_variant,8,2040,15.729,male
medium_variant,8,2041,15.839,male
medium_variant,8,2042,15.941,male
medium_variant,8,2043,16.033,male
medium_variant,8,2044,16.113,male
medium_variant,8,2045,16.179,male
medium_variant,8,2046,16.229,male
medium_variant,8,2047,16.263,male
medium_variant,8,2048,16.282,male
medium_variant,8,2049,16.288,male
medium_variant,8,2050,16.281,male
medium_variant,8,2051,16.265,male
medium_variant,8,2052,16.242,male
medium_variant,8,2053,16.215,male
medium_variant,8,2054,16.187,male
medium_variant,8,2055,16.16,male
medium_variant,8,2056,16.136,male
medium_variant,8,2057,16.114,male
medium_variant,8,2058,16.096,male
medium_variant,8,2059,16.084,male
medium_variant,8,2060,16.08,male
medium_variant,8,2061,16.088,male
medium_variant,8,2062,16.106,male
medium_variant,8,2063,16.137,male
medium_variant,8,2064,16.181,male
medium_variant,8,2065,16.238,male
medium_variant,8,2066,16.311,male
medium_variant,8,2067,16.396,male
medium_variant,8,2068,16.492,male
medium_variant,8,2069,16.595,male
medium_variant,8,2070,16.703,male
medium_variant,8,2071,16.813,male
medium_variant,8,2072,16.924,male
medium_variant,8,2073,17.031,male
medium_variant,8,2074,17.129,male
medium_variant,8,2075,17.215,male
medium_variant,8,2076,17.289,male
medium_variant,8,2077,17.348,male
medium_variant,8,2078,17.391,male
medium_variant,8,2079,17.415,male
medium_variant,8,2080,17.415,male
medium_variant,8,2081,17.39,male
medium_variant,8,2082,17.339,male
medium_variant,8,2083,17.26,male
medium_variant,8,2084,17.154,male
medium_variant,8,2085,17.018,male
medium_variant,8,2086,16.85,male
medium_variant,8,2087,16.652,male
medium_variant,8,2088,16.427,male
medium_variant,8,2089,16.179,male
medium_variant,8,2090,15.911,male
medium_variant,8,2091,15.628,male
medium_variant,8,2092,15.334,male
medium_variant,8,2093,15.031,male
medium_variant,8,2094,14.723,male
medium_variant,8,2095,14.41,male
medium_variant,8,2096,14.095,male
medium_variant,8,2097,13.776,male
medium_variant,8,2098,13.455,male
medium_variant,8,2099,13.132,male
estimates,8,1950,10.763,female
estimates,8,1951,10.745,female
estimates,8,1952,10.688,female
estimates,8,1953,10.589,female
estimates,8,1954,10.447,female
estimates,8,1955,10.263,female
estimates,8,1956,10.04,female
estimates,8,1957,9.784,female
estimates,8,1958,9.503,female
estimates,8,1959,9.213,female
estimates,8,1960,8.932,female
estimates,8,1961,8.679,female
estimates,8,1962,8.471,female
estimates,8,1963,8.321,female
estimates,8,1964,8.23,female
estimates,8,1965,8.19,female
estimates,8,1966,8.184,female
estimates,8,1967,8.188,female
estimates,8,1968,8.185,female
estimates,8,1969,8.165,female
estimates,8,1970,8.127,female
estimates,8,1971,8.073,female
estimates,8,1972,8.015,female
estimates,8,1973,7.962,female
estimates,8,1974,7.915,female
estimates,8,1975,7.876,female
estimates,8,1976,7.845,female
estimates,8,1977,7.82,female
estimates,8,1978,7.798,female
estimates,8,1979,7.779,female
estimates,8,1980,7.759,female
estimates,8,1981,7.734,female
estimates,8,1982,7.704,female
estimates,8,1983,7.672,female
estimates,8,1984,7.644,female
estimates,8,1985,7.635,female
estimates,8,1986,7.664,female
estimates,8,1987,7.736,female
estimates,8,1988,7.853,female
