variant,country,year,totaldeaths,gender
estimates,450,1950,61.038,male
estimates,450,1951,61.344,male
estimates,450,1952,61.944,male
estimates,450,1953,62.522,male
estimates,450,1954,63.075,male
estimates,450,1955,63.606,male
estimates,450,1956,64.113,male
estimates,450,1957,64.599,male
estimates,450,1958,65.065,male
estimates,450,1959,65.515,male
estimates,450,1960,65.953,male
estimates,450,1961,66.384,male
estimates,450,1962,66.815,male
estimates,450,1963,67.253,male
estimates,450,1964,67.704,male
estimates,450,1965,68.173,male
estimates,450,1966,68.662,male
estimates,450,1967,69.169,male
estimates,450,1968,69.698,male
estimates,450,1969,70.253,male
estimates,450,1970,70.839,male
estimates,450,1971,71.466,male
estimates,450,1972,72.134,male
estimates,450,1973,72.841,male
estimates,450,1974,73.581,male
estimates,450,1975,74.326,male
estimates,450,1976,75.035,male
estimates,450,1977,75.699,male
estimates,450,1978,76.334,male
estimates,450,1979,76.975,male
estimates,450,1980,77.721,male
estimates,450,1981,78.693,male
estimates,450,1982,79.954,male
estimates,450,1983,81.51,male
estimates,450,1984,83.316,male
estimates,450,1985,85.28,male
estimates,450,1986,87.277,male
estimates,450,1987,89.151,male
estimates,450,1988,90.761,male
estimates,450,1989,92.017,male
estimates,450,1990,92.837,male
estimates,450,1991,93.181,male
estimates,450,1992,93.11,male
estimates,450,1993,92.697,male
estimates,450,1994,91.992,male
estimates,450,1995,91.044,male
estimates,450,1996,89.907,male
estimates,450,1997,88.654,male
estimates,450,1998,87.372,male
estimates,450,1999,86.142,male
estimates,450,2000,85.051,male
estimates,450,2001,84.169,male
estimates,450,2002,83.503,male
estimates,450,2003,83.047,male
estimates,450,2004,82.798,male
estimates,450,2005,82.721,male
estimates,450,2006,82.757,male
estimates,450,2007,82.838,male
estimates,450,2008,82.912,male
estimates,450,2009,82.961,male
estimates,450,2010,82.985,male
estimates,450,2011,83.008,male
estimates,450,2012,83.075,male
estimates,450,2013,83.22,male
estimates,450,2014,83.455,male
estimates,450,2015,83.78,male
medium_variant,450,2015,83.78,male
medium_variant,450,2016,84.185,male
medium_variant,450,2017,84.655,male
medium_variant,450,2018,85.182,male
medium_variant,450,2019,85.768,male
medium_variant,450,2020,86.424,male
medium_variant,450,2021,87.162,male
medium_variant,450,2022,87.996,male
medium_variant,450,2023,88.935,male
medium_variant,450,2024,89.984,male
medium_variant,450,2025,91.145,male
medium_variant,450,2026,92.413,male
medium_variant,450,2027,93.778,male
medium_variant,450,2028,95.234,male
medium_variant,450,2029,96.775,male
medium_variant,450,2030,98.4,male
medium_variant,450,2031,100.109,male
medium_variant,450,2032,101.903,male
medium_variant,450,2033,103.783,male
medium_variant,450,2034,105.747,male
medium_variant,450,2035,107.796,male
medium_variant,450,2036,109.93,male
medium_variant,450,2037,112.148,male
medium_variant,450,2038,114.449,male
medium_variant,450,2039,116.828,male
medium_variant,450,2040,119.28,male
medium_variant,450,2041,121.8,male
medium_variant,450,2042,124.384,male
medium_variant,450,2043,127.031,male
medium_variant,450,2044,129.739,male
medium_variant,450,2045,132.511,male
medium_variant,450,2046,135.35,male
medium_variant,450,2047,138.261,male
medium_variant,450,2048,141.247,male
medium_variant,450,2049,144.31,male
medium_variant,450,2050,147.449,male
medium_variant,450,2051,150.665,male
medium_variant,450,2052,153.952,male
medium_variant,450,2053,157.309,male
medium_variant,450,2054,160.733,male
medium_variant,450,2055,164.221,male
medium_variant,450,2056,167.772,male
medium_variant,450,2057,171.384,male
medium_variant,450,2058,175.057,male
medium_variant,450,2059,178.789,male
medium_variant,450,2060,182.582,male
medium_variant,450,2061,186.435,male
medium_variant,450,2062,190.351,male
medium_variant,450,2063,194.328,male
medium_variant,450,2064,198.365,male
medium_variant,450,2065,202.461,male
medium_variant,450,2066,206.615,male
medium_variant,450,2067,210.826,male
medium_variant,450,2068,215.087,male
medium_variant,450,2069,219.391,male
medium_variant,450,2070,223.729,male
medium_variant,450,2071,228.091,male
medium_variant,450,2072,232.473,male
medium_variant,450,2073,236.87,male
medium_variant,450,2074,241.282,male
medium_variant,450,2075,245.716,male
medium_variant,450,2076,250.184,male
medium_variant,450,2077,254.693,male
medium_variant,450,2078,259.245,male
medium_variant,450,2079,263.833,male
medium_variant,450,2080,268.44,male
medium_variant,450,2081,273.047,male
medium_variant,450,2082,277.638,male
medium_variant,450,2083,282.2,male
medium_variant,450,2084,286.731,male
medium_variant,450,2085,291.239,male
medium_variant,450,2086,295.744,male
medium_variant,450,2087,300.263,male
medium_variant,450,2088,304.802,male
medium_variant,450,2089,309.354,male
medium_variant,450,2090,313.904,male
medium_variant,450,2091,318.432,male
medium_variant,450,2092,322.918,male
medium_variant,450,2093,327.344,male
medium_variant,450,2094,331.694,male
medium_variant,450,2095,335.96,male
medium_variant,450,2096,340.137,male
medium_variant,450,2097,344.221,male
medium_variant,450,2098,348.212,male
medium_variant,450,2099,352.109,male
estimates,450,1950,56.211,female
estimates,450,1951,56.53,female
estimates,450,1952,57.152,female
estimates,450,1953,57.743,female
estimates,450,1954,58.303,female
estimates,450,1955,58.833,female
estimates,450,1956,59.334,female
estimates,450,1957,59.806,female
estimates,450,1958,60.254,female
estimates,450,1959,60.683,female
estimates,450,1960,61.097,female
estimates,450,1961,61.505,female
estimates,450,1962,61.913,female
estimates,450,1963,62.328,female
estimates,450,1964,62.753,female
estimates,450,1965,63.188,female
estimates,450,1966,63.626,female
estimates,450,1967,64.062,female
estimates,450,1968,64.497,female
estimates,450,1969,64.934,female
estimates,450,1970,65.386,female
estimates,450,1971,65.864,female
estimates,450,1972,66.379,female
estimates,450,1973,66.934,female
estimates,450,1974,67.527,female
estimates,450,1975,68.133,female
estimates,450,1976,68.715,female
estimates,450,1977,69.258,female
estimates,450,1978,69.775,female
estimates,450,1979,70.298,female
estimates,450,1980,70.92,female
