variant,country,year,totaldeaths,gender
estimates,604,1950,90.79,male
estimates,604,1951,91.411,male
estimates,604,1952,92.601,male
estimates,604,1953,93.689,male
estimates,604,1954,94.675,male
estimates,604,1955,95.561,male
estimates,604,1956,96.356,male
estimates,604,1957,97.068,male
estimates,604,1958,97.714,male
estimates,604,1959,98.327,male
estimates,604,1960,98.938,male
estimates,604,1961,99.576,male
estimates,604,1962,100.256,male
estimates,604,1963,100.965,male
estimates,604,1964,101.655,male
estimates,604,1965,102.212,male
estimates,604,1966,102.494,male
estimates,604,1967,102.414,male
estimates,604,1968,101.945,male
estimates,604,1969,101.117,male
estimates,604,1970,100.037,male
estimates,604,1971,98.864,male
estimates,604,1972,97.759,male
estimates,604,1973,96.841,male
estimates,604,1974,96.145,male
estimates,604,1975,95.641,male
estimates,604,1976,95.237,male
estimates,604,1977,94.803,male
estimates,604,1978,94.247,male
estimates,604,1979,93.556,male
estimates,604,1980,92.754,male
estimates,604,1981,91.898,male
estimates,604,1982,91.074,male
estimates,604,1983,90.343,male
estimates,604,1984,89.727,male
estimates,604,1985,89.229,male
estimates,604,1986,88.832,male
estimates,604,1987,88.49,male
estimates,604,1988,88.164,male
estimates,604,1989,87.838,male
estimates,604,1990,87.494,male
estimates,604,1991,87.124,male
estimates,604,1992,86.732,male
estimates,604,1993,86.33,male
estimates,604,1994,85.92,male
estimates,604,1995,85.501,male
estimates,604,1996,85.065,male
estimates,604,1997,84.628,male
estimates,604,1998,84.215,male
estimates,604,1999,83.859,male
estimates,604,2000,83.604,male
estimates,604,2001,83.495,male
estimates,604,2002,83.561,male
estimates,604,2003,83.822,male
estimates,604,2004,84.286,male
estimates,604,2005,84.959,male
estimates,604,2006,85.832,male
estimates,604,2007,86.865,male
estimates,604,2008,88.018,male
estimates,604,2009,89.258,male
estimates,604,2010,90.548,male
estimates,604,2011,91.859,male
estimates,604,2012,93.174,male
estimates,604,2013,94.485,male
estimates,604,2014,95.782,male
estimates,604,2015,97.067,male
medium_variant,604,2015,97.067,male
medium_variant,604,2016,98.354,male
medium_variant,604,2017,99.665,male
medium_variant,604,2018,101.02,male
medium_variant,604,2019,102.426,male
medium_variant,604,2020,103.886,male
medium_variant,604,2021,105.397,male
medium_variant,604,2022,106.952,male
medium_variant,604,2023,108.543,male
medium_variant,604,2024,110.17,male
medium_variant,604,2025,111.834,male
medium_variant,604,2026,113.535,male
medium_variant,604,2027,115.276,male
medium_variant,604,2028,117.06,male
medium_variant,604,2029,118.886,male
medium_variant,604,2030,120.757,male
medium_variant,604,2031,122.674,male
medium_variant,604,2032,124.635,male
medium_variant,604,2033,126.641,male
medium_variant,604,2034,128.691,male
medium_variant,604,2035,130.786,male
medium_variant,604,2036,132.929,male
medium_variant,604,2037,135.118,male
medium_variant,604,2038,137.35,male
medium_variant,604,2039,139.619,male
medium_variant,604,2040,141.922,male
medium_variant,604,2041,144.255,male
medium_variant,604,2042,146.613,male
medium_variant,604,2043,148.988,male
medium_variant,604,2044,151.372,male
medium_variant,604,2045,153.757,male
medium_variant,604,2046,156.138,male
medium_variant,604,2047,158.512,male
medium_variant,604,2048,160.876,male
medium_variant,604,2049,163.227,male
medium_variant,604,2050,165.559,male
medium_variant,604,2051,167.868,male
medium_variant,604,2052,170.156,male
medium_variant,604,2053,172.429,male
medium_variant,604,2054,174.696,male
medium_variant,604,2055,176.968,male
medium_variant,604,2056,179.259,male
medium_variant,604,2057,181.579,male
medium_variant,604,2058,183.934,male
medium_variant,604,2059,186.326,male
medium_variant,604,2060,188.751,male
medium_variant,604,2061,191.205,male
medium_variant,604,2062,193.673,male
medium_variant,604,2063,196.145,male
medium_variant,604,2064,198.612,male
medium_variant,604,2065,201.072,male
medium_variant,604,2066,203.528,male
medium_variant,604,2067,205.98,male
medium_variant,604,2068,208.424,male
medium_variant,604,2069,210.855,male
medium_variant,604,2070,213.266,male
medium_variant,604,2071,215.658,male
medium_variant,604,2072,218.02,male
medium_variant,604,2073,220.341,male
medium_variant,604,2074,222.602,male
medium_variant,604,2075,224.784,male
medium_variant,604,2076,226.867,male
medium_variant,604,2077,228.841,male
medium_variant,604,2078,230.697,male
medium_variant,604,2079,232.429,male
medium_variant,604,2080,234.038,male
medium_variant,604,2081,235.528,male
medium_variant,604,2082,236.913,male
medium_variant,604,2083,238.207,male
medium_variant,604,2084,239.417,male
medium_variant,604,2085,240.542,male
medium_variant,604,2086,241.582,male
medium_variant,604,2087,242.535,male
medium_variant,604,2088,243.405,male
medium_variant,604,2089,244.201,male
medium_variant,604,2090,244.933,male
medium_variant,604,2091,245.611,male
medium_variant,604,2092,246.245,male
medium_variant,604,2093,246.842,male
medium_variant,604,2094,247.408,male
medium_variant,604,2095,247.946,male
medium_variant,604,2096,248.459,male
medium_variant,604,2097,248.948,male
medium_variant,604,2098,249.412,male
medium_variant,604,2099,249.852,male
estimates,604,1950,84.539,female
estimates,604,1951,85.025,female
estimates,604,1952,85.948,female
estimates,604,1953,86.772,female
estimates,604,1954,87.497,female
estimates,604,1955,88.126,female
estimates,604,1956,88.667,female
estimates,604,1957,89.129,female
estimates,604,1958,89.53,female
estimates,604,1959,89.901,female
estimates,604,1960,90.277,female
estimates,604,1961,90.685,female
estimates,604,1962,91.141,female
estimates,604,1963,91.634,female
estimates,604,1964,92.116,female
estimates,604,1965,92.475,female
estimates,604,1966,92.572,female
estimates,604,1967,92.32,female
estimates,604,1968,91.688,female
estimates,604,1969,90.702,female
estimates,604,1970,89.461,female
estimates,604,1971,88.115,female
estimates,604,1972,86.82,female
estimates,604,1973,85.689,female
estimates,604,1974,84.756,female
estimates,604,1975,83.991,female
estimates,604,1976,83.307,female
estimates,604,1977,82.581,female
estimates,604,1978,81.728,female
estimates,604,1979,80.737,female
estimates,604,1980,79.628,female
estimates,604,1981,78.454,female
estimates,604,1982,77.297,female
estimates,604,1983,76.224,female
estimates,604,1984,75.265,female
estimates,604,1985,74.441,female
estimates,604,1986,73.755,female
estimates,604,1987,73.174,female
estimates,604,1988,72.663,female
estimates,604,1989,72.203,female
estimates,604,1990,71.76,female
estimates,604,1991,71.303,female
estimates,604,1992,70.814,female
estimates,604,1993,70.286,female
estimates,604,1994,69.72,female
estimates,604,1995,69.113,female
estimates,604,1996,68.469,female
estimates,604,1997,67.824,female
estimates,604,1998,67.221,female
estimates,604,1999,66.701,female
estimates,604,2000,66.319,female
estimates,604,2001,66.126,female
estimates,604,2002,66.148,female
estimates,604,2003,66.399,female
estimates,604,2004,66.885,female
estimates,604,2005,67.605,female
estimates,604,2006,68.545,female
estimates,604,2007,69.658,female
estimates,604,2008,70.89,female
estimates,604,2009,72.201,female
estimates,604,2010,73.542,female
estimates,604,2011,74.875,female
estimates,604,2012,76.184,female
estimates,604,2013,77.458,female
estimates,604,2014,78.688,female
estimates,604,2015,79.877,female
medium_variant,604,2015,79.877,female
medium_variant,604,2016,81.042,female
medium_variant,604,2017,82.214,female
medium_variant,604,2018,83.422,female
medium_variant,604,2019,84.68,female
medium_variant,604,2020,85.994,female
medium_variant,604,2021,87.364,female
medium_variant,604,2022,88.785,female
medium_variant,604,2023,90.255,female
medium_variant,604,2024,91.78,female
medium_variant,604,2025,93.369,female
medium_variant,604,2026,95.028,female
medium_variant,604,2027,96.765,female
medium_variant,604,2028,98.585,female
medium_variant,604,2029,100.493,female
medium_variant,604,2030,102.493,female
medium_variant,604,2031,104.586,female
medium_variant,604,2032,106.768,female
medium_variant,604,2033,109.036,female
medium_variant,604,2034,111.387,female
medium_variant,604,2035,113.823,female
medium_variant,604,2036,116.344,female
medium_variant,604,2037,118.949,female
medium_variant,604,2038,121.631,female
medium_variant,604,2039,124.382,female
medium_variant,604,2040,127.194,female
medium_variant,604,2041,130.062,female
medium_variant,604,2042,132.978,female
medium_variant,604,2043,135.932,female
medium_variant,604,2044,138.912,female
medium_variant,604,2045,141.913,female
medium_variant,604,2046,144.931,female
medium_variant,604,2047,147.964,female
medium_variant,604,2048,151.007,female
medium_variant,604,2049,154.05,female
medium_variant,604,2050,157.083,female
medium_variant,604,2051,160.099,female
medium_variant,604,2052,163.093,female
medium_variant,604,2053,166.06,female
medium_variant,604,2054,168.995,female
medium_variant,604,2055,171.894,female
medium_variant,604,2056,174.758,female
medium_variant,604,2057,177.591,female
medium_variant,604,2058,180.393,female
medium_variant,604,2059,183.164,female
medium_variant,604,2060,185.906,female
medium_variant,604,2061,188.619,female
medium_variant,604,2062,191.304,female
medium_variant,604,2063,193.955,female
medium_variant,604,2064,196.566,female
medium_variant,604,2065,199.128,female
medium_variant,604,2066,201.631,female
medium_variant,604,2067,204.069,female
medium_variant,604,2068,206.436,female
medium_variant,604,2069,208.73,female
medium_variant,604,2070,210.956,female
medium_variant,604,2071,213.124,female
medium_variant,604,2072,215.241,female
medium_variant,604,2073,217.307,female
medium_variant,604,2074,219.312,female
medium_variant,604,2075,221.24,female
medium_variant,604,2076,223.069,female
medium_variant,604,2077,224.781,female
medium_variant,604,2078,226.368,female
medium_variant,604,2079,227.826,female
medium_variant,604,2080,229.167,female
medium_variant,604,2081,230.406,female
medium_variant,604,2082,231.564,female
medium_variant,604,2083,232.657,female
medium_variant,604,2084,233.686,female
medium_variant,604,2085,234.641,female
medium_variant,604,2086,235.505,female
medium_variant,604,2087,236.263,female
medium_variant,604,2088,236.911,female
medium_variant,604,2089,237.456,female
medium_variant,604,2090,237.917,female
medium_variant,604,2091,238.314,female
medium_variant,604,2092,238.669,female
medium_variant,604,2093,239.001,female
medium_variant,604,2094,239.326,female
medium_variant,604,2095,239.653,female
medium_variant,604,2096,239.988,female
medium_variant,604,2097,240.333,female
medium_variant,604,2098,240.69,female
medium_variant,604,2099,241.057,female
