variant,country,year,totaldeaths,gender
estimates,398,1950,62.95,male
estimates,398,1951,63.299,male
estimates,398,1952,64.034,male
estimates,398,1953,64.838,male
estimates,398,1954,65.714,male
estimates,398,1955,66.656,male
estimates,398,1956,67.65,male
estimates,398,1957,68.675,male
estimates,398,1958,69.696,male
estimates,398,1959,70.646,male
estimates,398,1960,71.452,male
estimates,398,1961,72.039,male
estimates,398,1962,72.345,male
estimates,398,1963,72.342,male
estimates,398,1964,72.052,male
estimates,398,1965,71.542,male
estimates,398,1966,70.908,male
estimates,398,1967,70.276,male
estimates,398,1968,69.749,male
estimates,398,1969,69.385,male
estimates,398,1970,69.221,male
estimates,398,1971,69.261,male
estimates,398,1972,69.446,male
estimates,398,1973,69.72,male
estimates,398,1974,70.058,male
estimates,398,1975,70.436,male
estimates,398,1976,70.833,male
estimates,398,1977,71.231,male
estimates,398,1978,71.603,male
estimates,398,1979,71.923,male
estimates,398,1980,72.117,male
estimates,398,1981,72.106,male
estimates,398,1982,71.893,male
estimates,398,1983,71.53,male
estimates,398,1984,71.104,male
estimates,398,1985,70.752,male
estimates,398,1986,70.636,male
estimates,398,1987,70.897,male
estimates,398,1988,71.646,male
estimates,398,1989,72.944,male
estimates,398,1990,74.911,male
estimates,398,1991,77.643,male
estimates,398,1992,81.019,male
estimates,398,1993,84.817,male
estimates,398,1994,88.794,male
estimates,398,1995,92.538,male
estimates,398,1996,95.594,male
estimates,398,1997,97.695,male
estimates,398,1998,98.715,male
estimates,398,1999,98.67,male
estimates,398,2000,97.8,male
estimates,398,2001,96.511,male
estimates,398,2002,95.264,male
estimates,398,2003,94.377,male
estimates,398,2004,93.937,male
estimates,398,2005,93.804,male
estimates,398,2006,93.667,male
estimates,398,2007,93.182,male
estimates,398,2008,92.16,male
estimates,398,2009,90.642,male
estimates,398,2010,88.843,male
estimates,398,2011,87.097,male
estimates,398,2012,85.748,male
estimates,398,2013,85.035,male
estimates,398,2014,85.016,male
estimates,398,2015,85.629,male
medium_variant,398,2015,85.629,male
medium_variant,398,2016,86.691,male
medium_variant,398,2017,87.912,male
medium_variant,398,2018,89.056,male
medium_variant,398,2019,90.032,male
medium_variant,398,2020,90.804,male
medium_variant,398,2021,91.404,male
medium_variant,398,2022,91.952,male
medium_variant,398,2023,92.545,male
medium_variant,398,2024,93.209,male
medium_variant,398,2025,93.963,male
medium_variant,398,2026,94.816,male
medium_variant,398,2027,95.749,male
medium_variant,398,2028,96.742,male
medium_variant,398,2029,97.788,male
medium_variant,398,2030,98.877,male
medium_variant,398,2031,100.002,male
medium_variant,398,2032,101.151,male
medium_variant,398,2033,102.307,male
medium_variant,398,2034,103.454,male
medium_variant,398,2035,104.58,male
medium_variant,398,2036,105.68,male
medium_variant,398,2037,106.748,male
medium_variant,398,2038,107.774,male
medium_variant,398,2039,108.742,male
medium_variant,398,2040,109.632,male
medium_variant,398,2041,110.422,male
medium_variant,398,2042,111.107,male
medium_variant,398,2043,111.688,male
medium_variant,398,2044,112.172,male
medium_variant,398,2045,112.566,male
medium_variant,398,2046,112.885,male
medium_variant,398,2047,113.154,male
medium_variant,398,2048,113.396,male
medium_variant,398,2049,113.633,male
medium_variant,398,2050,113.88,male
medium_variant,398,2051,114.148,male
medium_variant,398,2052,114.438,male
medium_variant,398,2053,114.752,male
medium_variant,398,2054,115.093,male
medium_variant,398,2055,115.468,male
medium_variant,398,2056,115.879,male
medium_variant,398,2057,116.319,male
medium_variant,398,2058,116.779,male
medium_variant,398,2059,117.254,male
medium_variant,398,2060,117.736,male
medium_variant,398,2061,118.216,male
medium_variant,398,2062,118.689,male
medium_variant,398,2063,119.147,male
medium_variant,398,2064,119.583,male
medium_variant,398,2065,119.998,male
medium_variant,398,2066,120.393,male
medium_variant,398,2067,120.772,male
medium_variant,398,2068,121.133,male
medium_variant,398,2069,121.467,male
medium_variant,398,2070,121.756,male
medium_variant,398,2071,121.978,male
medium_variant,398,2072,122.123,male
medium_variant,398,2073,122.194,male
medium_variant,398,2074,122.204,male
medium_variant,398,2075,122.169,male
medium_variant,398,2076,122.112,male
medium_variant,398,2077,122.064,male
medium_variant,398,2078,122.057,male
medium_variant,398,2079,122.116,male
medium_variant,398,2080,122.26,male
medium_variant,398,2081,122.495,male
medium_variant,398,2082,122.818,male
medium_variant,398,2083,123.231,male
medium_variant,398,2084,123.745,male
medium_variant,398,2085,124.379,male
medium_variant,398,2086,125.151,male
medium_variant,398,2087,126.063,male
medium_variant,398,2088,127.107,male
medium_variant,398,2089,128.272,male
medium_variant,398,2090,129.538,male
medium_variant,398,2091,130.881,male
medium_variant,398,2092,132.278,male
medium_variant,398,2093,133.71,male
medium_variant,398,2094,135.159,male
medium_variant,398,2095,136.616,male
medium_variant,398,2096,138.075,male
medium_variant,398,2097,139.532,male
medium_variant,398,2098,140.987,male
medium_variant,398,2099,142.441,male
estimates,398,1950,40.459,female
estimates,398,1951,40.983,female
estimates,398,1952,42.052,female
estimates,398,1953,43.166,female
estimates,398,1954,44.325,female
estimates,398,1955,45.526,female
estimates,398,1956,46.757,female
estimates,398,1957,48.005,female
estimates,398,1958,49.241,female
estimates,398,1959,50.416,female
estimates,398,1960,51.474,female
estimates,398,1961,52.362,female
estimates,398,1962,53.03,female
