variant,country,year,totaldeaths,gender
estimates,732,1950,0.221,male
estimates,732,1951,0.23,male
estimates,732,1952,0.248,male
estimates,732,1953,0.269,male
estimates,732,1954,0.291,male
estimates,732,1955,0.315,male
estimates,732,1956,0.341,male
estimates,732,1957,0.369,male
estimates,732,1958,0.4,male
estimates,732,1959,0.434,male
estimates,732,1960,0.472,male
estimates,732,1961,0.513,male
estimates,732,1962,0.558,male
estimates,732,1963,0.606,male
estimates,732,1964,0.655,male
estimates,732,1965,0.702,male
estimates,732,1966,0.743,male
estimates,732,1967,0.777,male
estimates,732,1968,0.802,male
estimates,732,1969,0.819,male
estimates,732,1970,0.832,male
estimates,732,1971,0.845,male
estimates,732,1972,0.862,male
estimates,732,1973,0.887,male
estimates,732,1974,0.921,male
estimates,732,1975,0.964,male
estimates,732,1976,1.017,male
estimates,732,1977,1.076,male
estimates,732,1978,1.136,male
estimates,732,1979,1.195,male
estimates,732,1980,1.248,male
estimates,732,1981,1.289,male
estimates,732,1982,1.316,male
estimates,732,1983,1.33,male
estimates,732,1984,1.33,male
estimates,732,1985,1.318,male
estimates,732,1986,1.298,male
estimates,732,1987,1.274,male
estimates,732,1988,1.252,male
estimates,732,1989,1.233,male
estimates,732,1990,1.218,male
estimates,732,1991,1.208,male
estimates,732,1992,1.2,male
estimates,732,1993,1.194,male
estimates,732,1994,1.189,male
estimates,732,1995,1.189,male
estimates,732,1996,1.195,male
estimates,732,1997,1.209,male
estimates,732,1998,1.229,male
estimates,732,1999,1.256,male
estimates,732,2000,1.289,male
estimates,732,2001,1.325,male
estimates,732,2002,1.361,male
estimates,732,2003,1.396,male
estimates,732,2004,1.427,male
estimates,732,2005,1.452,male
estimates,732,2006,1.471,male
estimates,732,2007,1.483,male
estimates,732,2008,1.491,male
estimates,732,2009,1.495,male
estimates,732,2010,1.498,male
estimates,732,2011,1.501,male
estimates,732,2012,1.507,male
estimates,732,2013,1.517,male
estimates,732,2014,1.534,male
estimates,732,2015,1.557,male
medium_variant,732,2015,1.557,male
medium_variant,732,2016,1.588,male
medium_variant,732,2017,1.625,male
medium_variant,732,2018,1.666,male
medium_variant,732,2019,1.712,male
medium_variant,732,2020,1.763,male
medium_variant,732,2021,1.818,male
medium_variant,732,2022,1.877,male
medium_variant,732,2023,1.939,male
medium_variant,732,2024,2.006,male
medium_variant,732,2025,2.075,male
medium_variant,732,2026,2.148,male
medium_variant,732,2027,2.224,male
medium_variant,732,2028,2.303,male
medium_variant,732,2029,2.385,male
medium_variant,732,2030,2.47,male
medium_variant,732,2031,2.557,male
medium_variant,732,2032,2.647,male
medium_variant,732,2033,2.739,male
medium_variant,732,2034,2.833,male
medium_variant,732,2035,2.929,male
medium_variant,732,2036,3.026,male
medium_variant,732,2037,3.123,male
medium_variant,732,2038,3.222,male
medium_variant,732,2039,3.32,male
medium_variant,732,2040,3.417,male
medium_variant,732,2041,3.515,male
medium_variant,732,2042,3.611,male
medium_variant,732,2043,3.707,male
medium_variant,732,2044,3.802,male
medium_variant,732,2045,3.896,male
medium_variant,732,2046,3.99,male
medium_variant,732,2047,4.084,male
medium_variant,732,2048,4.178,male
medium_variant,732,2049,4.272,male
medium_variant,732,2050,4.365,male
medium_variant,732,2051,4.459,male
medium_variant,732,2052,4.552,male
medium_variant,732,2053,4.646,male
medium_variant,732,2054,4.738,male
medium_variant,732,2055,4.829,male
medium_variant,732,2056,4.919,male
medium_variant,732,2057,5.007,male
medium_variant,732,2058,5.092,male
medium_variant,732,2059,5.175,male
medium_variant,732,2060,5.256,male
medium_variant,732,2061,5.335,male
medium_variant,732,2062,5.411,male
medium_variant,732,2063,5.485,male
medium_variant,732,2064,5.556,male
medium_variant,732,2065,5.625,male
medium_variant,732,2066,5.69,male
medium_variant,732,2067,5.751,male
medium_variant,732,2068,5.808,male
medium_variant,732,2069,5.86,male
medium_variant,732,2070,5.909,male
medium_variant,732,2071,5.955,male
medium_variant,732,2072,5.998,male
medium_variant,732,2073,6.039,male
medium_variant,732,2074,6.079,male
medium_variant,732,2075,6.117,male
medium_variant,732,2076,6.154,male
medium_variant,732,2077,6.189,male
medium_variant,732,2078,6.223,male
medium_variant,732,2079,6.255,male
medium_variant,732,2080,6.287,male
medium_variant,732,2081,6.317,male
medium_variant,732,2082,6.347,male
medium_variant,732,2083,6.376,male
medium_variant,732,2084,6.405,male
medium_variant,732,2085,6.435,male
medium_variant,732,2086,6.465,male
medium_variant,732,2087,6.497,male
medium_variant,732,2088,6.531,male
medium_variant,732,2089,6.566,male
medium_variant,732,2090,6.602,male
medium_variant,732,2091,6.64,male
medium_variant,732,2092,6.679,male
medium_variant,732,2093,6.718,male
medium_variant,732,2094,6.758,male
medium_variant,732,2095,6.798,male
medium_variant,732,2096,6.839,male
medium_variant,732,2097,6.879,male
medium_variant,732,2098,6.92,male
medium_variant,732,2099,6.961,male
estimates,732,1950,0.2,female
estimates,732,1951,0.206,female
estimates,732,1952,0.219,female
estimates,732,1953,0.233,female
estimates,732,1954,0.249,female
estimates,732,1955,0.266,female
estimates,732,1956,0.286,female
estimates,732,1957,0.307,female
estimates,732,1958,0.33,female
estimates,732,1959,0.355,female
estimates,732,1960,0.383,female
estimates,732,1961,0.414,female
estimates,732,1962,0.447,female
estimates,732,1963,0.483,female
estimates,732,1964,0.519,female
estimates,732,1965,0.553,female
estimates,732,1966,0.583,female
estimates,732,1967,0.607,female
estimates,732,1968,0.625,female
estimates,732,1969,0.637,female
estimates,732,1970,0.646,female
estimates,732,1971,0.655,female
estimates,732,1972,0.668,female
estimates,732,1973,0.687,female
estimates,732,1974,0.714,female
estimates,732,1975,0.748,female
estimates,732,1976,0.789,female
estimates,732,1977,0.834,female
estimates,732,1978,0.88,female
estimates,732,1979,0.925,female
estimates,732,1980,0.964,female
estimates,732,1981,0.994,female
estimates,732,1982,1.014,female
estimates,732,1983,1.023,female
estimates,732,1984,1.022,female
estimates,732,1985,1.013,female
estimates,732,1986,0.998,female
estimates,732,1987,0.982,female
estimates,732,1988,0.967,female
estimates,732,1989,0.955,female
estimates,732,1990,0.948,female
estimates,732,1991,0.945,female
estimates,732,1992,0.943,female
estimates,732,1993,0.943,female
estimates,732,1994,0.943,female
estimates,732,1995,0.945,female
estimates,732,1996,0.95,female
estimates,732,1997,0.956,female
estimates,732,1998,0.966,female
estimates,732,1999,0.978,female
estimates,732,2000,0.991,female
estimates,732,2001,1.006,female
estimates,732,2002,1.02,female
estimates,732,2003,1.033,female
estimates,732,2004,1.045,female
estimates,732,2005,1.054,female
estimates,732,2006,1.06,female
estimates,732,2007,1.062,female
estimates,732,2008,1.062,female
estimates,732,2009,1.059,female
estimates,732,2010,1.057,female
estimates,732,2011,1.054,female
estimates,732,2012,1.053,female
estimates,732,2013,1.055,female
estimates,732,2014,1.061,female
estimates,732,2015,1.07,female
medium_variant,732,2015,1.07,female
medium_variant,732,2016,1.084,female
medium_variant,732,2017,1.102,female
medium_variant,732,2018,1.123,female
medium_variant,732,2019,1.146,female
medium_variant,732,2020,1.173,female
medium_variant,732,2021,1.203,female
medium_variant,732,2022,1.235,female
medium_variant,732,2023,1.27,female
medium_variant,732,2024,1.308,female
medium_variant,732,2025,1.348,female
medium_variant,732,2026,1.391,female
medium_variant,732,2027,1.437,female
medium_variant,732,2028,1.486,female
medium_variant,732,2029,1.537,female
medium_variant,732,2030,1.592,female
medium_variant,732,2031,1.65,female
medium_variant,732,2032,1.71,female
medium_variant,732,2033,1.773,female
medium_variant,732,2034,1.839,female
medium_variant,732,2035,1.907,female
medium_variant,732,2036,1.978,female
