variant,country,year,totaldeaths,gender
estimates,583,1950,0.253,male
estimates,583,1951,0.254,male
estimates,583,1952,0.257,male
estimates,583,1953,0.259,male
estimates,583,1954,0.261,male
estimates,583,1955,0.263,male
estimates,583,1956,0.265,male
estimates,583,1957,0.267,male
estimates,583,1958,0.268,male
estimates,583,1959,0.269,male
estimates,583,1960,0.271,male
estimates,583,1961,0.272,male
estimates,583,1962,0.274,male
estimates,583,1963,0.275,male
estimates,583,1964,0.277,male
estimates,583,1965,0.279,male
estimates,583,1966,0.28,male
estimates,583,1967,0.282,male
estimates,583,1968,0.284,male
estimates,583,1969,0.285,male
estimates,583,1970,0.286,male
estimates,583,1971,0.286,male
estimates,583,1972,0.285,male
estimates,583,1973,0.284,male
estimates,583,1974,0.282,male
estimates,583,1975,0.281,male
estimates,583,1976,0.279,male
estimates,583,1977,0.279,male
estimates,583,1978,0.28,male
estimates,583,1979,0.282,male
estimates,583,1980,0.285,male
estimates,583,1981,0.289,male
estimates,583,1982,0.293,male
estimates,583,1983,0.297,male
estimates,583,1984,0.301,male
estimates,583,1985,0.305,male
estimates,583,1986,0.309,male
estimates,583,1987,0.312,male
estimates,583,1988,0.316,male
estimates,583,1989,0.32,male
estimates,583,1990,0.323,male
estimates,583,1991,0.327,male
estimates,583,1992,0.329,male
estimates,583,1993,0.332,male
estimates,583,1994,0.334,male
estimates,583,1995,0.336,male
estimates,583,1996,0.337,male
estimates,583,1997,0.338,male
estimates,583,1998,0.339,male
estimates,583,1999,0.339,male
estimates,583,2000,0.339,male
estimates,583,2001,0.339,male
estimates,583,2002,0.338,male
estimates,583,2003,0.337,male
estimates,583,2004,0.336,male
estimates,583,2005,0.334,male
estimates,583,2006,0.333,male
estimates,583,2007,0.331,male
estimates,583,2008,0.33,male
estimates,583,2009,0.329,male
estimates,583,2010,0.329,male
estimates,583,2011,0.329,male
estimates,583,2012,0.33,male
estimates,583,2013,0.331,male
estimates,583,2014,0.332,male
estimates,583,2015,0.334,male
medium_variant,583,2015,0.334,male
medium_variant,583,2016,0.336,male
medium_variant,583,2017,0.339,male
medium_variant,583,2018,0.343,male
medium_variant,583,2019,0.347,male
medium_variant,583,2020,0.351,male
medium_variant,583,2021,0.356,male
medium_variant,583,2022,0.361,male
medium_variant,583,2023,0.366,male
medium_variant,583,2024,0.372,male
medium_variant,583,2025,0.378,male
medium_variant,583,2026,0.384,male
medium_variant,583,2027,0.39,male
medium_variant,583,2028,0.395,male
medium_variant,583,2029,0.401,male
medium_variant,583,2030,0.407,male
medium_variant,583,2031,0.413,male
medium_variant,583,2032,0.418,male
medium_variant,583,2033,0.423,male
medium_variant,583,2034,0.427,male
medium_variant,583,2035,0.432,male
medium_variant,583,2036,0.435,male
medium_variant,583,2037,0.439,male
medium_variant,583,2038,0.442,male
medium_variant,583,2039,0.445,male
medium_variant,583,2040,0.449,male
medium_variant,583,2041,0.452,male
medium_variant,583,2042,0.456,male
medium_variant,583,2043,0.459,male
medium_variant,583,2044,0.464,male
medium_variant,583,2045,0.468,male
medium_variant,583,2046,0.474,male
medium_variant,583,2047,0.48,male
medium_variant,583,2048,0.487,male
medium_variant,583,2049,0.495,male
medium_variant,583,2050,0.504,male
medium_variant,583,2051,0.513,male
medium_variant,583,2052,0.524,male
medium_variant,583,2053,0.536,male
medium_variant,583,2054,0.549,male
medium_variant,583,2055,0.563,male
medium_variant,583,2056,0.577,male
medium_variant,583,2057,0.593,male
