variant,country,year,totaldeaths,gender
estimates,854,1950,77.334,male
estimates,854,1951,77.033,male
estimates,854,1952,76.456,male
estimates,854,1953,75.928,male
estimates,854,1954,75.449,male
estimates,854,1955,75.019,male
estimates,854,1956,74.635,male
estimates,854,1957,74.298,male
estimates,854,1958,74.003,male
estimates,854,1959,73.745,male
estimates,854,1960,73.518,male
estimates,854,1961,73.314,male
estimates,854,1962,73.129,male
estimates,854,1963,72.958,male
estimates,854,1964,72.802,male
estimates,854,1965,72.673,male
estimates,854,1966,72.585,male
estimates,854,1967,72.549,male
estimates,854,1968,72.563,male
estimates,854,1969,72.618,male
estimates,854,1970,72.708,male
estimates,854,1971,72.824,male
estimates,854,1972,72.943,male
estimates,854,1973,73.033,male
estimates,854,1974,73.061,male
estimates,854,1975,72.955,male
estimates,854,1976,72.632,male
estimates,854,1977,72.081,male
estimates,854,1978,71.334,male
estimates,854,1979,70.454,male
estimates,854,1980,69.551,male
estimates,854,1981,68.763,male
estimates,854,1982,68.215,male
estimates,854,1983,68.007,male
estimates,854,1984,68.191,male
estimates,854,1985,68.793,male
estimates,854,1986,69.796,male
estimates,854,1987,71.102,male
estimates,854,1988,72.612,male
estimates,854,1989,74.269,male
estimates,854,1990,76.034,male
estimates,854,1991,77.885,male
estimates,854,1992,79.799,male
estimates,854,1993,81.729,male
estimates,854,1994,83.61,male
estimates,854,1995,85.387,male
estimates,854,1996,87.022,male
estimates,854,1997,88.482,male
estimates,854,1998,89.728,male
estimates,854,1999,90.707,male
estimates,854,2000,91.347,male
estimates,854,2001,91.582,male
estimates,854,2002,91.414,male
estimates,854,2003,90.873,male
estimates,854,2004,89.997,male
estimates,854,2005,88.83,male
estimates,854,2006,87.428,male
estimates,854,2007,85.884,male
estimates,854,2008,84.305,male
estimates,854,2009,82.787,male
estimates,854,2010,81.432,male
estimates,854,2011,80.319,male
estimates,854,2012,79.466,male
estimates,854,2013,78.873,male
estimates,854,2014,78.548,male
estimates,854,2015,78.468,male
medium_variant,854,2015,78.468,male
medium_variant,854,2016,78.588,male
medium_variant,854,2017,78.834,male
medium_variant,854,2018,79.144,male
medium_variant,854,2019,79.489,male
medium_variant,854,2020,79.852,male
medium_variant,854,2021,80.235,male
medium_variant,854,2022,80.664,male
medium_variant,854,2023,81.162,male
medium_variant,854,2024,81.731,male
medium_variant,854,2025,82.374,male
medium_variant,854,2026,83.091,male
medium_variant,854,2027,83.883,male
medium_variant,854,2028,84.749,male
medium_variant,854,2029,85.693,male
medium_variant,854,2030,86.716,male
medium_variant,854,2031,87.821,male
medium_variant,854,2032,89.01,male
medium_variant,854,2033,90.283,male
medium_variant,854,2034,91.641,male
medium_variant,854,2035,93.081,male
medium_variant,854,2036,94.602,male
medium_variant,854,2037,96.2,male
medium_variant,854,2038,97.878,male
medium_variant,854,2039,99.638,male
medium_variant,854,2040,101.489,male
medium_variant,854,2041,103.438,male
medium_variant,854,2042,105.492,male
medium_variant,854,2043,107.653,male
medium_variant,854,2044,109.925,male
medium_variant,854,2045,112.302,male
medium_variant,854,2046,114.782,male
medium_variant,854,2047,117.355,male
medium_variant,854,2048,120.016,male
medium_variant,854,2049,122.763,male
medium_variant,854,2050,125.596,male
medium_variant,854,2051,128.515,male
medium_variant,854,2052,131.524,male
medium_variant,854,2053,134.626,male
medium_variant,854,2054,137.823,male
medium_variant,854,2055,141.118,male
medium_variant,854,2056,144.516,male
medium_variant,854,2057,148.015,male
medium_variant,854,2058,151.611,male
medium_variant,854,2059,155.296,male
medium_variant,854,2060,159.059,male
medium_variant,854,2061,162.887,male
medium_variant,854,2062,166.77,male
medium_variant,854,2063,170.701,male
medium_variant,854,2064,174.679,male
medium_variant,854,2065,178.701,male
medium_variant,854,2066,182.771,male
medium_variant,854,2067,186.9,male
