variant,country,year,totaldeaths,gender
estimates,316,1950,0.367,male
estimates,316,1951,0.364,male
estimates,316,1952,0.358,male
estimates,316,1953,0.353,male
estimates,316,1954,0.348,male
estimates,316,1955,0.343,male
estimates,316,1956,0.339,male
estimates,316,1957,0.335,male
estimates,316,1958,0.332,male
estimates,316,1959,0.329,male
estimates,316,1960,0.326,male
estimates,316,1961,0.322,male
estimates,316,1962,0.319,male
estimates,316,1963,0.314,male
estimates,316,1964,0.31,male
estimates,316,1965,0.305,male
estimates,316,1966,0.3,male
estimates,316,1967,0.295,male
estimates,316,1968,0.291,male
estimates,316,1969,0.288,male
estimates,316,1970,0.285,male
estimates,316,1971,0.283,male
estimates,316,1972,0.282,male
estimates,316,1973,0.282,male
estimates,316,1974,0.283,male
estimates,316,1975,0.284,male
estimates,316,1976,0.286,male
estimates,316,1977,0.288,male
estimates,316,1978,0.291,male
estimates,316,1979,0.294,male
estimates,316,1980,0.297,male
estimates,316,1981,0.301,male
estimates,316,1982,0.305,male
estimates,316,1983,0.31,male
estimates,316,1984,0.315,male
estimates,316,1985,0.322,male
estimates,316,1986,0.329,male
estimates,316,1987,0.336,male
estimates,316,1988,0.344,male
estimates,316,1989,0.352,male
estimates,316,1990,0.359,male
estimates,316,1991,0.366,male
estimates,316,1992,0.373,male
estimates,316,1993,0.378,male
estimates,316,1994,0.384,male
estimates,316,1995,0.388,male
estimates,316,1996,0.392,male
estimates,316,1997,0.396,male
estimates,316,1998,0.401,male
estimates,316,1999,0.405,male
estimates,316,2000,0.409,male
estimates,316,2001,0.414,male
estimates,316,2002,0.419,male
estimates,316,2003,0.424,male
estimates,316,2004,0.429,male
estimates,316,2005,0.434,male
estimates,316,2006,0.437,male
estimates,316,2007,0.44,male
estimates,316,2008,0.442,male
estimates,316,2009,0.443,male
estimates,316,2010,0.444,male
estimates,316,2011,0.444,male
estimates,316,2012,0.446,male
estimates,316,2013,0.448,male
estimates,316,2014,0.452,male
estimates,316,2015,0.457,male
medium_variant,316,2015,0.457,male
medium_variant,316,2016,0.464,male
medium_variant,316,2017,0.471,male
medium_variant,316,2018,0.479,male
medium_variant,316,2019,0.487,male
medium_variant,316,2020,0.495,male
medium_variant,316,2021,0.504,male
medium_variant,316,2022,0.512,male
medium_variant,316,2023,0.521,male
medium_variant,316,2024,0.531,male
medium_variant,316,2025,0.54,male
medium_variant,316,2026,0.549,male
medium_variant,316,2027,0.559,male
medium_variant,316,2028,0.569,male
medium_variant,316,2029,0.58,male
medium_variant,316,2030,0.59,male
medium_variant,316,2031,0.601,male
medium_variant,316,2032,0.612,male
medium_variant,316,2033,0.623,male
medium_variant,316,2034,0.634,male
medium_variant,316,2035,0.645,male
medium_variant,316,2036,0.657,male
medium_variant,316,2037,0.669,male
medium_variant,316,2038,0.681,male
medium_variant,316,2039,0.693,male
medium_variant,316,2040,0.706,male
medium_variant,316,2041,0.718,male
medium_variant,316,2042,0.731,male
medium_variant,316,2043,0.744,male
medium_variant,316,2044,0.757,male
medium_variant,316,2045,0.769,male
medium_variant,316,2046,0.781,male
medium_variant,316,2047,0.792,male
medium_variant,316,2048,0.803,male
medium_variant,316,2049,0.813,male
medium_variant,316,2050,0.823,male
medium_variant,316,2051,0.832,male
medium_variant,316,2052,0.84,male
medium_variant,316,2053,0.847,male
medium_variant,316,2054,0.854,male
medium_variant,316,2055,0.859,male
