variant,country,year,totaldeaths,gender
estimates,678,1950,0.71,male
estimates,678,1951,0.7,male
estimates,678,1952,0.681,male
estimates,678,1953,0.665,male
estimates,678,1954,0.651,male
estimates,678,1955,0.639,male
estimates,678,1956,0.63,male
estimates,678,1957,0.623,male
estimates,678,1958,0.617,male
estimates,678,1959,0.611,male
estimates,678,1960,0.604,male
estimates,678,1961,0.595,male
estimates,678,1962,0.582,male
estimates,678,1963,0.566,male
estimates,678,1964,0.548,male
estimates,678,1965,0.528,male
estimates,678,1966,0.51,male
estimates,678,1967,0.497,male
estimates,678,1968,0.488,male
estimates,678,1969,0.486,male
estimates,678,1970,0.487,male
estimates,678,1971,0.49,male
estimates,678,1972,0.491,male
estimates,678,1973,0.49,male
estimates,678,1974,0.485,male
estimates,678,1975,0.48,male
estimates,678,1976,0.477,male
estimates,678,1977,0.478,male
estimates,678,1978,0.484,male
estimates,678,1979,0.497,male
estimates,678,1980,0.514,male
estimates,678,1981,0.533,male
estimates,678,1982,0.551,male
estimates,678,1983,0.567,male
estimates,678,1984,0.578,male
estimates,678,1985,0.585,male
estimates,678,1986,0.589,male
estimates,678,1987,0.592,male
estimates,678,1988,0.594,male
estimates,678,1989,0.597,male
estimates,678,1990,0.601,male
estimates,678,1991,0.607,male
estimates,678,1992,0.612,male
estimates,678,1993,0.619,male
estimates,678,1994,0.625,male
estimates,678,1995,0.632,male
estimates,678,1996,0.638,male
estimates,678,1997,0.645,male
estimates,678,1998,0.652,male
estimates,678,1999,0.658,male
estimates,678,2000,0.664,male
estimates,678,2001,0.668,male
estimates,678,2002,0.671,male
estimates,678,2003,0.673,male
estimates,678,2004,0.673,male
estimates,678,2005,0.673,male
estimates,678,2006,0.673,male
estimates,678,2007,0.675,male
estimates,678,2008,0.677,male
estimates,678,2009,0.681,male
estimates,678,2010,0.686,male
estimates,678,2011,0.692,male
estimates,678,2012,0.699,male
estimates,678,2013,0.705,male
estimates,678,2014,0.71,male
estimates,678,2015,0.715,male
medium_variant,678,2015,0.715,male
medium_variant,678,2016,0.72,male
medium_variant,678,2017,0.724,male
medium_variant,678,2018,0.729,male
medium_variant,678,2019,0.735,male
medium_variant,678,2020,0.741,male
medium_variant,678,2021,0.748,male
medium_variant,678,2022,0.756,male
medium_variant,678,2023,0.765,male
medium_variant,678,2024,0.775,male
medium_variant,678,2025,0.786,male
medium_variant,678,2026,0.798,male
medium_variant,678,2027,0.811,male
medium_variant,678,2028,0.825,male
medium_variant,678,2029,0.84,male
medium_variant,678,2030,0.856,male
medium_variant,678,2031,0.874,male
medium_variant,678,2032,0.892,male
medium_variant,678,2033,0.912,male
medium_variant,678,2034,0.932,male
medium_variant,678,2035,0.953,male
medium_variant,678,2036,0.976,male
medium_variant,678,2037,0.999,male
medium_variant,678,2038,1.023,male
medium_variant,678,2039,1.048,male
medium_variant,678,2040,1.073,male
medium_variant,678,2041,1.099,male
medium_variant,678,2042,1.126,male
medium_variant,678,2043,1.153,male
medium_variant,678,2044,1.181,male
medium_variant,678,2045,1.21,male
medium_variant,678,2046,1.238,male
medium_variant,678,2047,1.267,male
medium_variant,678,2048,1.296,male
medium_variant,678,2049,1.326,male
medium_variant,678,2050,1.356,male
medium_variant,678,2051,1.386,male
medium_variant,678,2052,1.416,male
medium_variant,678,2053,1.447,male
medium_variant,678,2054,1.478,male
medium_variant,678,2055,1.51,male
medium_variant,678,2056,1.541,male
medium_variant,678,2057,1.573,male
medium_variant,678,2058,1.605,male
medium_variant,678,2059,1.636,male
medium_variant,678,2060,1.667,male
medium_variant,678,2061,1.698,male
medium_variant,678,2062,1.729,male
medium_variant,678,2063,1.76,male
medium_variant,678,2064,1.791,male
medium_variant,678,2065,1.822,male
medium_variant,678,2066,1.853,male
medium_variant,678,2067,1.884,male
medium_variant,678,2068,1.915,male
medium_variant,678,2069,1.947,male
medium_variant,678,2070,1.979,male
medium_variant,678,2071,2.012,male
medium_variant,678,2072,2.045,male
medium_variant,678,2073,2.078,male
medium_variant,678,2074,2.112,male
medium_variant,678,2075,2.146,male
medium_variant,678,2076,2.181,male
medium_variant,678,2077,2.216,male
medium_variant,678,2078,2.251,male
medium_variant,678,2079,2.287,male
medium_variant,678,2080,2.323,male
medium_variant,678,2081,2.359,male
medium_variant,678,2082,2.396,male
medium_variant,678,2083,2.432,male
medium_variant,678,2084,2.469,male
medium_variant,678,2085,2.505,male
