variant,country,year,totaldeaths,gender
estimates,458,1950,52.177,male
estimates,458,1951,51.924,male
estimates,458,1952,51.419,male
estimates,458,1953,50.913,male
estimates,458,1954,50.407,male
estimates,458,1955,49.9,male
estimates,458,1956,49.39,male
estimates,458,1957,48.875,male
estimates,458,1958,48.353,male
estimates,458,1959,47.817,male
estimates,458,1960,47.26,male
estimates,458,1961,46.68,male
estimates,458,1962,46.076,male
estimates,458,1963,45.456,male
estimates,458,1964,44.838,male
estimates,458,1965,44.248,male
estimates,458,1966,43.715,male
estimates,458,1967,43.264,male
estimates,458,1968,42.911,male
estimates,458,1969,42.667,male
estimates,458,1970,42.531,male
estimates,458,1971,42.496,male
estimates,458,1972,42.539,male
estimates,458,1973,42.639,male
estimates,458,1974,42.786,male
estimates,458,1975,42.972,male
estimates,458,1976,43.195,male
estimates,458,1977,43.457,male
estimates,458,1978,43.755,male
estimates,458,1979,44.085,male
estimates,458,1980,44.436,male
estimates,458,1981,44.799,male
estimates,458,1982,45.171,male
estimates,458,1983,45.558,male
estimates,458,1984,45.967,male
estimates,458,1985,46.416,male
estimates,458,1986,46.926,male
estimates,458,1987,47.515,male
estimates,458,1988,48.189,male
estimates,458,1989,48.949,male
estimates,458,1990,49.782,male
estimates,458,1991,50.671,male
estimates,458,1992,51.593,male
estimates,458,1993,52.53,male
estimates,458,1994,53.478,male
estimates,458,1995,54.426,male
estimates,458,1996,55.367,male
estimates,458,1997,56.317,male
estimates,458,1998,57.301,male
estimates,458,1999,58.348,male
estimates,458,2000,59.514,male
estimates,458,2001,60.864,male
estimates,458,2002,62.425,male
estimates,458,2003,64.193,male
estimates,458,2004,66.142,male
estimates,458,2005,68.199,male
estimates,458,2006,70.262,male
estimates,458,2007,72.252,male
estimates,458,2008,74.118,male
estimates,458,2009,75.859,male
estimates,458,2010,77.519,male
estimates,458,2011,79.177,male
estimates,458,2012,80.93,male
estimates,458,2013,82.848,male
estimates,458,2014,84.954,male
estimates,458,2015,87.241,male
medium_variant,458,2015,87.241,male
medium_variant,458,2016,89.676,male
medium_variant,458,2017,92.191,male
medium_variant,458,2018,94.734,male
medium_variant,458,2019,97.282,male
medium_variant,458,2020,99.823,male
medium_variant,458,2021,102.36,male
medium_variant,458,2022,104.912,male
medium_variant,458,2023,107.494,male
medium_variant,458,2024,110.107,male
medium_variant,458,2025,112.75,male
medium_variant,458,2026,115.423,male
medium_variant,458,2027,118.123,male
medium_variant,458,2028,120.848,male
medium_variant,458,2029,123.597,male
medium_variant,458,2030,126.371,male
medium_variant,458,2031,129.173,male
medium_variant,458,2032,132.002,male
medium_variant,458,2033,134.858,male
medium_variant,458,2034,137.735,male
medium_variant,458,2035,140.633,male
medium_variant,458,2036,143.546,male
medium_variant,458,2037,146.471,male
medium_variant,458,2038,149.4,male
medium_variant,458,2039,152.326,male
medium_variant,458,2040,155.242,male
medium_variant,458,2041,158.144,male
medium_variant,458,2042,161.03,male
medium_variant,458,2043,163.896,male
medium_variant,458,2044,166.738,male
medium_variant,458,2045,169.55,male
medium_variant,458,2046,172.326,male
medium_variant,458,2047,175.067,male
medium_variant,458,2048,177.779,male
medium_variant,458,2049,180.47,male
medium_variant,458,2050,183.15,male
medium_variant,458,2051,185.831,male
medium_variant,458,2052,188.524,male
medium_variant,458,2053,191.239,male
medium_variant,458,2054,193.981,male
medium_variant,458,2055,196.748,male
medium_variant,458,2056,199.534,male
medium_variant,458,2057,202.332,male
medium_variant,458,2058,205.137,male
medium_variant,458,2059,207.955,male
medium_variant,458,2060,210.798,male
medium_variant,458,2061,213.681,male
medium_variant,458,2062,216.613,male
medium_variant,458,2063,219.6,male
medium_variant,458,2064,222.638,male
medium_variant,458,2065,225.732,male
medium_variant,458,2066,228.884,male
medium_variant,458,2067,232.075,male
medium_variant,458,2068,235.277,male
medium_variant,458,2069,238.459,male
medium_variant,458,2070,241.596,male
medium_variant,458,2071,244.669,male
medium_variant,458,2072,247.651,male
medium_variant,458,2073,250.505,male
medium_variant,458,2074,253.188,male
medium_variant,458,2075,255.659,male
medium_variant,458,2076,257.888,male
medium_variant,458,2077,259.861,male
medium_variant,458,2078,261.564,male
medium_variant,458,2079,262.978,male
medium_variant,458,2080,264.081,male
medium_variant,458,2081,264.859,male
medium_variant,458,2082,265.329,male
medium_variant,458,2083,265.517,male
medium_variant,458,2084,265.446,male
medium_variant,458,2085,265.134,male
medium_variant,458,2086,264.593,male
medium_variant,458,2087,263.857,male
medium_variant,458,2088,262.971,male
medium_variant,458,2089,261.985,male
medium_variant,458,2090,260.947,male
medium_variant,458,2091,259.897,male
medium_variant,458,2092,258.867,male
medium_variant,458,2093,257.879,male
medium_variant,458,2094,256.95,male
medium_variant,458,2095,256.091,male
medium_variant,458,2096,255.308,male
medium_variant,458,2097,254.604,male
medium_variant,458,2098,253.978,male
medium_variant,458,2099,253.431,male
estimates,458,1950,45.091,female
estimates,458,1951,44.838,female
estimates,458,1952,44.341,female
estimates,458,1953,43.86,female
estimates,458,1954,43.396,female
estimates,458,1955,42.948,female
estimates,458,1956,42.512,female
estimates,458,1957,42.086,female
estimates,458,1958,41.662,female
estimates,458,1959,41.23,female
estimates,458,1960,40.775,female
estimates,458,1961,40.287,female
estimates,458,1962,39.759,female
estimates,458,1963,39.192,female
estimates,458,1964,38.6,female
estimates,458,1965,38.01,female
estimates,458,1966,37.455,female
estimates,458,1967,36.964,female
estimates,458,1968,36.559,female
estimates,458,1969,36.251,female
estimates,458,1970,36.04,female
estimates,458,1971,35.913,female
estimates,458,1972,35.844,female
estimates,458,1973,35.812,female
estimates,458,1974,35.806,female
estimates,458,1975,35.819,female
estimates,458,1976,35.849,female
estimates,458,1977,35.901,female
estimates,458,1978,35.978,female
estimates,458,1979,36.076,female
estimates,458,1980,36.191,female
estimates,458,1981,36.318,female
estimates,458,1982,36.456,female
estimates,458,1983,36.608,female
estimates,458,1984,36.779,female
estimates,458,1985,36.978,female
estimates,458,1986,37.221,female
estimates,458,1987,37.514,female
estimates,458,1988,37.86,female
estimates,458,1989,38.258,female
estimates,458,1990,38.696,female
estimates,458,1991,39.16,female
estimates,458,1992,39.635,female
estimates,458,1993,40.111,female
estimates,458,1994,40.585,female
