variant,country,year,totaldeaths,gender
estimates,231,1950,295.19,male
estimates,231,1951,294.93,male
estimates,231,1952,294.37,male
estimates,231,1953,293.732,male
estimates,231,1954,293.018,male
estimates,231,1955,292.23,male
estimates,231,1956,291.387,male
estimates,231,1957,290.521,male
estimates,231,1958,289.689,male
estimates,231,1959,288.987,male
estimates,231,1960,288.533,male
estimates,231,1961,288.459,male
estimates,231,1962,288.907,male
estimates,231,1963,290.002,male
estimates,231,1964,291.821,male
estimates,231,1965,294.427,male
estimates,231,1966,297.832,male
estimates,231,1967,301.942,male
estimates,231,1968,306.658,male
estimates,231,1969,311.914,male
estimates,231,1970,317.588,male
estimates,231,1971,323.547,male
estimates,231,1972,329.738,male
estimates,231,1973,336.163,male
estimates,231,1974,342.866,male
estimates,231,1975,350.144,male
estimates,231,1976,358.393,male
estimates,231,1977,367.764,male
estimates,231,1978,378.174,male
estimates,231,1979,389.331,male
estimates,231,1980,400.582,male
estimates,231,1981,411.114,male
estimates,231,1982,420.323,male
estimates,231,1983,427.881,male
estimates,231,1984,433.784,male
estimates,231,1985,438.452,male
estimates,231,1986,442.61,male
estimates,231,1987,447.062,male
estimates,231,1988,452.348,male
estimates,231,1989,458.573,male
estimates,231,1990,465.643,male
estimates,231,1991,473.229,male
estimates,231,1992,480.665,male
estimates,231,1993,487.338,male
estimates,231,1994,492.89,male
estimates,231,1995,497.062,male
estimates,231,1996,499.75,male
estimates,231,1997,501.025,male
estimates,231,1998,500.905,male
estimates,231,1999,499.28,male
estimates,231,2000,495.839,male
estimates,231,2001,490.248,male
estimates,231,2002,482.534,male
estimates,231,2003,472.95,male
estimates,231,2004,461.886,male
estimates,231,2005,449.847,male
estimates,231,2006,437.397,male
estimates,231,2007,425.166,male
estimates,231,2008,413.762,male
estimates,231,2009,403.666,male
estimates,231,2010,395.312,male
estimates,231,2011,388.937,male
estimates,231,2012,384.334,male
estimates,231,2013,381.244,male
estimates,231,2014,379.528,male
estimates,231,2015,378.949,male
medium_variant,231,2015,378.949,male
medium_variant,231,2016,379.21,male
medium_variant,231,2017,379.985,male
medium_variant,231,2018,380.995,male
medium_variant,231,2019,382.065,male
medium_variant,231,2020,383.095,male
medium_variant,231,2021,384.096,male
medium_variant,231,2022,385.237,male
medium_variant,231,2023,386.66,male
medium_variant,231,2024,388.405,male
medium_variant,231,2025,390.511,male
medium_variant,231,2026,393.004,male
medium_variant,231,2027,395.896,male
medium_variant,231,2028,399.198,male
medium_variant,231,2029,402.927,male
medium_variant,231,2030,407.092,male
medium_variant,231,2031,411.691,male
medium_variant,231,2032,416.71,male
medium_variant,231,2033,422.138,male
medium_variant,231,2034,427.972,male
medium_variant,231,2035,434.213,male
medium_variant,231,2036,440.864,male
medium_variant,231,2037,447.924,male
medium_variant,231,2038,455.392,male
medium_variant,231,2039,463.26,male
medium_variant,231,2040,471.517,male
medium_variant,231,2041,480.145,male
medium_variant,231,2042,489.139,male
medium_variant,231,2043,498.499,male
medium_variant,231,2044,508.232,male
medium_variant,231,2045,518.363,male
medium_variant,231,2046,528.924,male
medium_variant,231,2047,539.935,male
medium_variant,231,2048,551.399,male
medium_variant,231,2049,563.306,male
medium_variant,231,2050,575.627,male
medium_variant,231,2051,588.326,male
medium_variant,231,2052,601.358,male
medium_variant,231,2053,614.693,male
medium_variant,231,2054,628.312,male
medium_variant,231,2055,642.222,male
medium_variant,231,2056,656.451,male
medium_variant,231,2057,671.021,male
medium_variant,231,2058,685.939,male
medium_variant,231,2059,701.186,male
medium_variant,231,2060,716.73,male
medium_variant,231,2061,732.534,male
medium_variant,231,2062,748.557,male
medium_variant,231,2063,764.764,male
medium_variant,231,2064,781.13,male
medium_variant,231,2065,797.662,male
medium_variant,231,2066,814.384,male
medium_variant,231,2067,831.316,male
medium_variant,231,2068,848.454,male
medium_variant,231,2069,865.765,male
medium_variant,231,2070,883.229,male
medium_variant,231,2071,900.826,male
medium_variant,231,2072,918.503,male
medium_variant,231,2073,936.188,male
medium_variant,231,2074,953.803,male
medium_variant,231,2075,971.275,male
medium_variant,231,2076,988.542,male
medium_variant,231,2077,1005.567,male
medium_variant,231,2078,1022.303,male
medium_variant,231,2079,1038.703,male
medium_variant,231,2080,1054.745,male
