variant,country,year,totaldeaths,gender
estimates,616,1950,157.961,male
estimates,616,1951,154.776,male
estimates,616,1952,148.706,male
estimates,616,1953,143.236,male
estimates,616,1954,138.367,male
estimates,616,1955,134.099,male
estimates,616,1956,130.433,male
estimates,616,1957,127.37,male
estimates,616,1958,124.91,male
estimates,616,1959,123.055,male
estimates,616,1960,121.806,male
estimates,616,1961,121.16,male
estimates,616,1962,121.105,male
estimates,616,1963,121.62,male
estimates,616,1964,122.676,male
estimates,616,1965,124.254,male
estimates,616,1966,126.344,male
estimates,616,1967,128.914,male
estimates,616,1968,131.919,male
estimates,616,1969,135.299,male
estimates,616,1970,139.047,male
estimates,616,1971,143.18,male
estimates,616,1972,147.66,male
estimates,616,1973,152.397,male
estimates,616,1974,157.26,male
estimates,616,1975,162.06,male
estimates,616,1976,166.605,male
estimates,616,1977,170.781,male
estimates,616,1978,174.522,male
estimates,616,1979,177.806,male
estimates,616,1980,180.7,male
estimates,616,1981,183.34,male
estimates,616,1982,185.898,male
estimates,616,1983,188.498,male
estimates,616,1984,191.167,male
estimates,616,1985,193.915,male
estimates,616,1986,196.714,male
estimates,616,1987,199.442,male
estimates,616,1988,201.968,male
estimates,616,1989,204.191,male
estimates,616,1990,205.973,male
estimates,616,1991,207.183,male
estimates,616,1992,207.78,male
estimates,616,1993,207.769,male
estimates,616,1994,207.179,male
estimates,616,1995,206.031,male
estimates,616,1996,204.368,male
estimates,616,1997,202.344,male
estimates,616,1998,200.159,male
estimates,616,1999,197.999,male
estimates,616,2000,196.128,male
estimates,616,2001,194.803,male
estimates,616,2002,194.114,male
estimates,616,2003,194.072,male
estimates,616,2004,194.637,male
estimates,616,2005,195.629,male
estimates,616,2006,196.771,male
estimates,616,2007,197.787,male
estimates,616,2008,198.489,male
estimates,616,2009,198.833,male
estimates,616,2010,198.897,male
estimates,616,2011,198.86,male
estimates,616,2012,198.968,male
estimates,616,2013,199.392,male
estimates,616,2014,200.175,male
estimates,616,2015,201.292,male
medium_variant,616,2015,201.292,male
medium_variant,616,2016,202.653,male
medium_variant,616,2017,204.104,male
medium_variant,616,2018,205.52,male
medium_variant,616,2019,206.852,male
medium_variant,616,2020,208.078,male
medium_variant,616,2021,209.21,male
medium_variant,616,2022,210.306,male
medium_variant,616,2023,211.414,male
medium_variant,616,2024,212.549,male
medium_variant,616,2025,213.726,male
medium_variant,616,2026,214.958,male
medium_variant,616,2027,216.239,male
medium_variant,616,2028,217.563,male
medium_variant,616,2029,218.923,male
medium_variant,616,2030,220.317,male
medium_variant,616,2031,221.743,male
medium_variant,616,2032,223.186,male
medium_variant,616,2033,224.618,male
medium_variant,616,2034,226.011,male
medium_variant,616,2035,227.338,male
medium_variant,616,2036,228.574,male
medium_variant,616,2037,229.701,male
medium_variant,616,2038,230.691,male
medium_variant,616,2039,231.52,male
medium_variant,616,2040,232.15,male
medium_variant,616,2041,232.553,male
medium_variant,616,2042,232.73,male
medium_variant,616,2043,232.698,male
medium_variant,616,2044,232.476,male
medium_variant,616,2045,232.084,male
medium_variant,616,2046,231.548,male
medium_variant,616,2047,230.91,male
medium_variant,616,2048,230.225,male
medium_variant,616,2049,229.541,male
medium_variant,616,2050,228.899,male
medium_variant,616,2051,228.329,male
medium_variant,616,2052,227.842,male
medium_variant,616,2053,227.456,male
medium_variant,616,2054,227.197,male
medium_variant,616,2055,227.098,male
medium_variant,616,2056,227.183,male
medium_variant,616,2057,227.445,male
medium_variant,616,2058,227.862,male
medium_variant,616,2059,228.412,male
medium_variant,616,2060,229.082,male
medium_variant,616,2061,229.857,male
medium_variant,616,2062,230.696,male
medium_variant,616,2063,231.539,male
medium_variant,616,2064,232.326,male
medium_variant,616,2065,233.002,male
medium_variant,616,2066,233.527,male
medium_variant,616,2067,233.868,male
medium_variant,616,2068,233.983,male
medium_variant,616,2069,233.821,male
medium_variant,616,2070,233.329,male
medium_variant,616,2071,232.468,male
medium_variant,616,2072,231.241,male
medium_variant,616,2073,229.657,male
medium_variant,616,2074,227.721,male
medium_variant,616,2075,225.434,male
medium_variant,616,2076,222.803,male
medium_variant,616,2077,219.869,male
medium_variant,616,2078,216.689,male
medium_variant,616,2079,213.315,male
medium_variant,616,2080,209.787,male
medium_variant,616,2081,206.131,male
medium_variant,616,2082,202.382,male
medium_variant,616,2083,198.589,male
medium_variant,616,2084,194.814,male
medium_variant,616,2085,191.114,male
medium_variant,616,2086,187.53,male
medium_variant,616,2087,184.084,male
medium_variant,616,2088,180.8,male
medium_variant,616,2089,177.717,male
medium_variant,616,2090,174.854,male
medium_variant,616,2091,172.222,male
medium_variant,616,2092,169.82,male
medium_variant,616,2093,167.643,male
medium_variant,616,2094,165.686,male
medium_variant,616,2095,163.945,male
medium_variant,616,2096,162.42,male
medium_variant,616,2097,161.108,male
medium_variant,616,2098,160.008,male
medium_variant,616,2099,159.119,male
estimates,616,1950,145.559,female
estimates,616,1951,143.218,female
estimates,616,1952,138.682,female
estimates,616,1953,134.435,female
estimates,616,1954,130.477,female
estimates,616,1955,126.812,female
estimates,616,1956,123.451,female
estimates,616,1957,120.41,female
estimates,616,1958,117.717,female
estimates,616,1959,115.425,female
estimates,616,1960,113.592,female
estimates,616,1961,112.278,female
estimates,616,1962,111.537,female
