variant,country,year,totaldeaths,gender
estimates,788,1950,50.619,male
estimates,788,1951,50.748,male
estimates,788,1952,50.972,male
estimates,788,1953,51.125,male
estimates,788,1954,51.209,male
estimates,788,1955,51.222,male
estimates,788,1956,51.164,male
estimates,788,1957,51.035,male
estimates,788,1958,50.831,male
estimates,788,1959,50.55,male
estimates,788,1960,50.188,male
estimates,788,1961,49.74,male
estimates,788,1962,49.2,male
estimates,788,1963,48.566,male
estimates,788,1964,47.834,male
estimates,788,1965,46.991,male
estimates,788,1966,46.022,male
estimates,788,1967,44.93,male
estimates,788,1968,43.734,male
estimates,788,1969,42.457,male
estimates,788,1970,41.133,male
estimates,788,1971,39.793,male
estimates,788,1972,38.474,male
estimates,788,1973,37.206,male
estimates,788,1974,36.015,male
estimates,788,1975,34.908,male
estimates,788,1976,33.88,male
estimates,788,1977,32.914,male
estimates,788,1978,32.009,male
estimates,788,1979,31.18,male
estimates,788,1980,30.464,male
estimates,788,1981,29.905,male
estimates,788,1982,29.522,male
estimates,788,1983,29.313,male
estimates,788,1984,29.257,male
estimates,788,1985,29.307,male
estimates,788,1986,29.4,male
estimates,788,1987,29.478,male
estimates,788,1988,29.501,male
estimates,788,1989,29.457,male
estimates,788,1990,29.356,male
estimates,788,1991,29.233,male
estimates,788,1992,29.141,male
estimates,788,1993,29.125,male
estimates,788,1994,29.2,male
estimates,788,1995,29.375,male
estimates,788,1996,29.649,male
estimates,788,1997,29.998,male
estimates,788,1998,30.402,male
estimates,788,1999,30.852,male
estimates,788,2000,31.34,male
estimates,788,2001,31.865,male
estimates,788,2002,32.422,male
estimates,788,2003,33.005,male
estimates,788,2004,33.602,male
estimates,788,2005,34.206,male
estimates,788,2006,34.812,male
estimates,788,2007,35.414,male
estimates,788,2008,36.002,male
estimates,788,2009,36.567,male
estimates,788,2010,37.089,male
estimates,788,2011,37.55,male
estimates,788,2012,37.948,male
estimates,788,2013,38.286,male
estimates,788,2014,38.573,male
estimates,788,2015,38.823,male
medium_variant,788,2015,38.823,male
medium_variant,788,2016,39.056,male
medium_variant,788,2017,39.294,male
medium_variant,788,2018,39.562,male
medium_variant,788,2019,39.873,male
medium_variant,788,2020,40.239,male
medium_variant,788,2021,40.662,male
medium_variant,788,2022,41.135,male
medium_variant,788,2023,41.651,male
medium_variant,788,2024,42.212,male
medium_variant,788,2025,42.82,male
medium_variant,788,2026,43.475,male
medium_variant,788,2027,44.176,male
medium_variant,788,2028,44.92,male
medium_variant,788,2029,45.707,male
medium_variant,788,2030,46.536,male
medium_variant,788,2031,47.411,male
medium_variant,788,2032,48.327,male
medium_variant,788,2033,49.281,male
medium_variant,788,2034,50.263,male
medium_variant,788,2035,51.266,male
medium_variant,788,2036,52.284,male
medium_variant,788,2037,53.309,male
medium_variant,788,2038,54.331,male
medium_variant,788,2039,55.337,male
medium_variant,788,2040,56.319,male
medium_variant,788,2041,57.269,male
medium_variant,788,2042,58.186,male
medium_variant,788,2043,59.066,male
medium_variant,788,2044,59.906,male
medium_variant,788,2045,60.698,male
medium_variant,788,2046,61.442,male
medium_variant,788,2047,62.139,male
medium_variant,788,2048,62.794,male
medium_variant,788,2049,63.411,male
medium_variant,788,2050,63.995,male
medium_variant,788,2051,64.549,male
medium_variant,788,2052,65.081,male
medium_variant,788,2053,65.598,male
medium_variant,788,2054,66.106,male
medium_variant,788,2055,66.611,male
medium_variant,788,2056,67.118,male
medium_variant,788,2057,67.626,male
medium_variant,788,2058,68.137,male
medium_variant,788,2059,68.656,male
medium_variant,788,2060,69.187,male
medium_variant,788,2061,69.734,male
medium_variant,788,2062,70.295,male
medium_variant,788,2063,70.869,male
medium_variant,788,2064,71.452,male
medium_variant,788,2065,72.042,male
medium_variant,788,2066,72.636,male
medium_variant,788,2067,73.228,male
medium_variant,788,2068,73.81,male
medium_variant,788,2069,74.375,male
medium_variant,788,2070,74.914,male
medium_variant,788,2071,75.423,male
medium_variant,788,2072,75.899,male
medium_variant,788,2073,76.336,male
medium_variant,788,2074,76.73,male
medium_variant,788,2075,77.072,male
medium_variant,788,2076,77.356,male
medium_variant,788,2077,77.582,male
medium_variant,788,2078,77.754,male
medium_variant,788,2079,77.875,male
medium_variant,788,2080,77.945,male
medium_variant,788,2081,77.967,male
medium_variant,788,2082,77.948,male
medium_variant,788,2083,77.901,male
medium_variant,788,2084,77.841,male
medium_variant,788,2085,77.78,male
medium_variant,788,2086,77.73,male
medium_variant,788,2087,77.702,male
medium_variant,788,2088,77.703,male
medium_variant,788,2089,77.743,male
medium_variant,788,2090,77.828,male
medium_variant,788,2091,77.959,male
medium_variant,788,2092,78.135,male
medium_variant,788,2093,78.354,male
medium_variant,788,2094,78.612,male
medium_variant,788,2095,78.91,male
medium_variant,788,2096,79.247,male
medium_variant,788,2097,79.621,male
medium_variant,788,2098,80.033,male
medium_variant,788,2099,80.482,male
estimates,788,1950,49.379,female
estimates,788,1951,49.438,female
estimates,788,1952,49.52,female
estimates,788,1953,49.533,female
estimates,788,1954,49.478,female
estimates,788,1955,49.352,female
estimates,788,1956,49.157,female
estimates,788,1957,48.889,female
estimates,788,1958,48.547,female
estimates,788,1959,48.125,female
estimates,788,1960,47.618,female
estimates,788,1961,47.02,female
estimates,788,1962,46.328,female
estimates,788,1963,45.537,female
estimates,788,1964,44.651,female
estimates,788,1965,43.661,female
estimates,788,1966,42.559,female
estimates,788,1967,41.354,female
