variant,country,year,totaldeaths,gender
estimates,392,1950,422.53,male
estimates,392,1951,417.873,male
estimates,392,1952,409.068,male
estimates,392,1953,401.28,male
estimates,392,1954,394.507,male
estimates,392,1955,388.747,male
estimates,392,1956,383.984,male
estimates,392,1957,380.186,male
estimates,392,1958,377.298,male
estimates,392,1959,375.228,male
estimates,392,1960,373.861,male
estimates,392,1961,373.065,male
estimates,392,1962,372.692,male
estimates,392,1963,372.602,male
estimates,392,1964,372.69,male
estimates,392,1965,372.931,male
estimates,392,1966,373.372,male
estimates,392,1967,374.071,male
estimates,392,1968,375.025,male
estimates,392,1969,376.149,male
estimates,392,1970,377.234,male
estimates,392,1971,378.032,male
estimates,392,1972,378.438,male
estimates,392,1973,378.459,male
estimates,392,1974,378.202,male
estimates,392,1975,377.929,male
estimates,392,1976,377.988,male
estimates,392,1977,378.704,male
estimates,392,1978,380.298,male
estimates,392,1979,382.842,male
estimates,392,1980,386.227,male
estimates,392,1981,390.198,male
estimates,392,1982,394.465,male
estimates,392,1983,398.858,male
estimates,392,1984,403.396,male
estimates,392,1985,408.298,male
estimates,392,1986,413.899,male
estimates,392,1987,420.466,male
estimates,392,1988,428.115,male
estimates,392,1989,436.772,male
estimates,392,1990,446.246,male
estimates,392,1991,456.239,male
estimates,392,1992,466.359,male
estimates,392,1993,476.259,male
estimates,392,1994,485.731,male
estimates,392,1995,494.565,male
estimates,392,1996,502.642,male
estimates,392,1997,510.112,male
estimates,392,1998,517.182,male
estimates,392,1999,524.018,male
estimates,392,2000,530.879,male
estimates,392,2001,538.06,male
estimates,392,2002,545.792,male
estimates,392,2003,554.244,male
estimates,392,2004,563.494,male
estimates,392,2005,573.567,male
estimates,392,2006,584.392,male
estimates,392,2007,595.735,male
estimates,392,2008,607.362,male
estimates,392,2009,619.125,male
estimates,392,2010,630.894,male
estimates,392,2011,642.585,male
estimates,392,2012,654.158,male
estimates,392,2013,665.562,male
estimates,392,2014,676.717,male
estimates,392,2015,687.563,male
medium_variant,392,2015,687.563,male
medium_variant,392,2016,698.081,male
medium_variant,392,2017,708.29,male
medium_variant,392,2018,718.202,male
medium_variant,392,2019,727.794,male
medium_variant,392,2020,737.069,male
medium_variant,392,2021,746.047,male
medium_variant,392,2022,754.728,male
medium_variant,392,2023,763.091,male
medium_variant,392,2024,771.091,male
medium_variant,392,2025,778.681,male
medium_variant,392,2026,785.817,male
medium_variant,392,2027,792.444,male
medium_variant,392,2028,798.507,male
medium_variant,392,2029,803.954,male
medium_variant,392,2030,808.759,male
medium_variant,392,2031,812.922,male
medium_variant,392,2032,816.449,male
medium_variant,392,2033,819.321,male
medium_variant,392,2034,821.494,male
medium_variant,392,2035,822.876,male
medium_variant,392,2036,823.366,male
medium_variant,392,2037,822.931,male
medium_variant,392,2038,821.586,male
medium_variant,392,2039,819.38,male
medium_variant,392,2040,816.338,male
medium_variant,392,2041,812.496,male
medium_variant,392,2042,807.996,male
medium_variant,392,2043,803.03,male
medium_variant,392,2044,797.797,male
medium_variant,392,2045,792.476,male
medium_variant,392,2046,787.211,male
medium_variant,392,2047,782.117,male
medium_variant,392,2048,777.332,male
medium_variant,392,2049,773.017,male
medium_variant,392,2050,769.359,male
medium_variant,392,2051,766.5,male
medium_variant,392,2052,764.421,male
medium_variant,392,2053,763.047,male
medium_variant,392,2054,762.308,male
medium_variant,392,2055,762.148,male
medium_variant,392,2056,762.493,male
medium_variant,392,2057,763.145,male
medium_variant,392,2058,763.853,male
medium_variant,392,2059,764.371,male
medium_variant,392,2060,764.46,male
medium_variant,392,2061,763.926,male
medium_variant,392,2062,762.66,male
medium_variant,392,2063,760.547,male
medium_variant,392,2064,757.456,male
medium_variant,392,2065,753.262,male
medium_variant,392,2066,747.901,male
medium_variant,392,2067,741.463,male
medium_variant,392,2068,734.068,male
medium_variant,392,2069,725.806,male
medium_variant,392,2070,716.722,male
medium_variant,392,2071,706.854,male
medium_variant,392,2072,696.334,male
medium_variant,392,2073,685.359,male
medium_variant,392,2074,674.149,male
medium_variant,392,2075,662.939,male
medium_variant,392,2076,651.931,male
medium_variant,392,2077,641.256,male
medium_variant,392,2078,631.036,male
medium_variant,392,2079,621.394,male
medium_variant,392,2080,612.398,male
medium_variant,392,2081,604.041,male
medium_variant,392,2082,596.217,male
medium_variant,392,2083,588.839,male
medium_variant,392,2084,581.892,male
medium_variant,392,2085,575.378,male
medium_variant,392,2086,569.313,male
medium_variant,392,2087,563.695,male
medium_variant,392,2088,558.502,male
medium_variant,392,2089,553.696,male
medium_variant,392,2090,549.226,male
medium_variant,392,2091,545.043,male
medium_variant,392,2092,541.105,male
medium_variant,392,2093,537.372,male
medium_variant,392,2094,533.817,male
medium_variant,392,2095,530.422,male
medium_variant,392,2096,527.175,male
medium_variant,392,2097,524.073,male
medium_variant,392,2098,521.115,male
medium_variant,392,2099,518.299,male
estimates,392,1950,398.607,female
estimates,392,1951,392.371,female
estimates,392,1952,380.496,female
estimates,392,1953,369.816,female
estimates,392,1954,360.331,female
estimates,392,1955,352.036,female
estimates,392,1956,344.908,female
estimates,392,1957,338.909,female
estimates,392,1958,333.97,female
estimates,392,1959,329.973,female
estimates,392,1960,326.776,female
estimates,392,1961,324.221,female
estimates,392,1962,322.139,female
estimates,392,1963,320.388,female
estimates,392,1964,318.884,female
estimates,392,1965,317.65,female
estimates,392,1966,316.791,female
estimates,392,1967,316.424,female
estimates,392,1968,316.584,female
estimates,392,1969,317.196,female
estimates,392,1970,318.087,female
estimates,392,1971,319.035,female
estimates,392,1972,319.878,female
estimates,392,1973,320.529,female
estimates,392,1974,320.994,female
estimates,392,1975,321.372,female
estimates,392,1976,321.843,female
estimates,392,1977,322.63,female
estimates,392,1978,323.904,female
estimates,392,1979,325.736,female
estimates,392,1980,328.093,female
estimates,392,1981,330.862,female
estimates,392,1982,333.917,female
estimates,392,1983,337.205,female
estimates,392,1984,340.776,female
estimates,392,1985,344.826,female
estimates,392,1986,349.616,female
estimates,392,1987,355.292,female
estimates,392,1988,361.875,female
estimates,392,1989,369.259,female
estimates,392,1990,377.203,female
estimates,392,1991,385.385,female
estimates,392,1992,393.463,female
estimates,392,1993,401.174,female
estimates,392,1994,408.389,female
estimates,392,1995,414.979,female
estimates,392,1996,420.899,female
estimates,392,1997,426.389,female
estimates,392,1998,431.756,female
estimates,392,1999,437.263,female
estimates,392,2000,443.256,female
estimates,392,2001,450.082,female
estimates,392,2002,457.973,female
estimates,392,2003,467.096,female
estimates,392,2004,477.553,female
estimates,392,2005,489.469,female
estimates,392,2006,502.889,female
estimates,392,2007,517.536,female
estimates,392,2008,533.033,female
