variant,country,year,totaldeaths,gender
estimates,28,1950,0.279,male
estimates,28,1951,0.277,male
estimates,28,1952,0.274,male
estimates,28,1953,0.271,male
estimates,28,1954,0.267,male
estimates,28,1955,0.264,male
estimates,28,1956,0.261,male
estimates,28,1957,0.257,male
estimates,28,1958,0.254,male
estimates,28,1959,0.251,male
estimates,28,1960,0.248,male
estimates,28,1961,0.246,male
estimates,28,1962,0.244,male
estimates,28,1963,0.242,male
estimates,28,1964,0.24,male
estimates,28,1965,0.238,male
estimates,28,1966,0.237,male
estimates,28,1967,0.236,male
estimates,28,1968,0.234,male
estimates,28,1969,0.232,male
estimates,28,1970,0.23,male
estimates,28,1971,0.228,male
estimates,28,1972,0.226,male
estimates,28,1973,0.224,male
estimates,28,1974,0.222,male
estimates,28,1975,0.221,male
estimates,28,1976,0.219,male
estimates,28,1977,0.219,male
estimates,28,1978,0.219,male
estimates,28,1979,0.219,male
estimates,28,1980,0.22,male
estimates,28,1981,0.22,male
estimates,28,1982,0.221,male
estimates,28,1983,0.222,male
estimates,28,1984,0.222,male
estimates,28,1985,0.223,male
estimates,28,1986,0.224,male
estimates,28,1987,0.225,male
estimates,28,1988,0.227,male
estimates,28,1989,0.23,male
estimates,28,1990,0.234,male
estimates,28,1991,0.238,male
estimates,28,1992,0.243,male
estimates,28,1993,0.248,male
estimates,28,1994,0.253,male
estimates,28,1995,0.258,male
estimates,28,1996,0.262,male
estimates,28,1997,0.266,male
estimates,28,1998,0.269,male
estimates,28,1999,0.272,male
estimates,28,2000,0.274,male
estimates,28,2001,0.276,male
estimates,28,2002,0.278,male
estimates,28,2003,0.28,male
estimates,28,2004,0.282,male
estimates,28,2005,0.284,male
estimates,28,2006,0.286,male
estimates,28,2007,0.288,male
estimates,28,2008,0.289,male
estimates,28,2009,0.29,male
estimates,28,2010,0.291,male
estimates,28,2011,0.292,male
estimates,28,2012,0.293,male
estimates,28,2013,0.294,male
estimates,28,2014,0.296,male
estimates,28,2015,0.298,male
medium_variant,28,2015,0.298,male
medium_variant,28,2016,0.3,male
medium_variant,28,2017,0.303,male
medium_variant,28,2018,0.307,male
medium_variant,28,2019,0.31,male
medium_variant,28,2020,0.314,male
medium_variant,28,2021,0.319,male
medium_variant,28,2022,0.324,male
medium_variant,28,2023,0.329,male
medium_variant,28,2024,0.335,male
medium_variant,28,2025,0.341,male
medium_variant,28,2026,0.347,male
medium_variant,28,2027,0.354,male
medium_variant,28,2028,0.362,male
medium_variant,28,2029,0.369,male
medium_variant,28,2030,0.378,male
medium_variant,28,2031,0.386,male
medium_variant,28,2032,0.396,male
medium_variant,28,2033,0.406,male
medium_variant,28,2034,0.416,male
medium_variant,28,2035,0.426,male
medium_variant,28,2036,0.437,male
medium_variant,28,2037,0.449,male
medium_variant,28,2038,0.46,male
medium_variant,28,2039,0.472,male
medium_variant,28,2040,0.484,male
medium_variant,28,2041,0.495,male
medium_variant,28,2042,0.507,male
medium_variant,28,2043,0.518,male
medium_variant,28,2044,0.528,male
medium_variant,28,2045,0.538,male
medium_variant,28,2046,0.548,male
medium_variant,28,2047,0.557,male
medium_variant,28,2048,0.565,male
medium_variant,28,2049,0.572,male
medium_variant,28,2050,0.578,male
medium_variant,28,2051,0.583,male
medium_variant,28,2052,0.588,male
medium_variant,28,2053,0.591,male
medium_variant,28,2054,0.594,male
medium_variant,28,2055,0.596,male
medium_variant,28,2056,0.597,male
medium_variant,28,2057,0.597,male
medium_variant,28,2058,0.596,male
medium_variant,28,2059,0.595,male
medium_variant,28,2060,0.594,male
medium_variant,28,2061,0.593,male
medium_variant,28,2062,0.591,male
medium_variant,28,2063,0.59,male
medium_variant,28,2064,0.589,male
medium_variant,28,2065,0.589,male
medium_variant,28,2066,0.589,male
medium_variant,28,2067,0.59,male
medium_variant,28,2068,0.592,male
medium_variant,28,2069,0.594,male
medium_variant,28,2070,0.598,male
medium_variant,28,2071,0.602,male
medium_variant,28,2072,0.607,male
medium_variant,28,2073,0.613,male
medium_variant,28,2074,0.619,male
medium_variant,28,2075,0.626,male
medium_variant,28,2076,0.633,male
medium_variant,28,2077,0.64,male
medium_variant,28,2078,0.647,male
medium_variant,28,2079,0.654,male
medium_variant,28,2080,0.66,male
medium_variant,28,2081,0.666,male
medium_variant,28,2082,0.672,male
medium_variant,28,2083,0.678,male
medium_variant,28,2084,0.683,male
medium_variant,28,2085,0.688,male
medium_variant,28,2086,0.692,male
medium_variant,28,2087,0.696,male
medium_variant,28,2088,0.699,male
medium_variant,28,2089,0.701,male
medium_variant,28,2090,0.704,male
medium_variant,28,2091,0.705,male
medium_variant,28,2092,0.707,male
medium_variant,28,2093,0.708,male
medium_variant,28,2094,0.708,male
medium_variant,28,2095,0.708,male
medium_variant,28,2096,0.708,male
medium_variant,28,2097,0.707,male
medium_variant,28,2098,0.706,male
medium_variant,28,2099,0.704,male
estimates,28,1950,0.254,female
estimates,28,1951,0.254,female
estimates,28,1952,0.255,female
estimates,28,1953,0.256,female
estimates,28,1954,0.257,female
estimates,28,1955,0.258,female
estimates,28,1956,0.259,female
estimates,28,1957,0.26,female
estimates,28,1958,0.261,female
estimates,28,1959,0.263,female
estimates,28,1960,0.264,female
estimates,28,1961,0.264,female
estimates,28,1962,0.265,female
estimates,28,1963,0.264,female
estimates,28,1964,0.264,female
estimates,28,1965,0.262,female
estimates,28,1966,0.26,female
estimates,28,1967,0.258,female
estimates,28,1968,0.256,female
estimates,28,1969,0.253,female
estimates,28,1970,0.251,female
estimates,28,1971,0.248,female
estimates,28,1972,0.245,female
estimates,28,1973,0.243,female
estimates,28,1974,0.24,female
estimates,28,1975,0.238,female
estimates,28,1976,0.236,female
estimates,28,1977,0.234,female
estimates,28,1978,0.233,female
estimates,28,1979,0.233,female
estimates,28,1980,0.232,female
estimates,28,1981,0.232,female
estimates,28,1982,0.232,female
estimates,28,1983,0.231,female
estimates,28,1984,0.229,female
estimates,28,1985,0.228,female
estimates,28,1986,0.226,female
estimates,28,1987,0.226,female
estimates,28,1988,0.226,female
estimates,28,1989,0.226,female
estimates,28,1990,0.228,female
estimates,28,1991,0.231,female
estimates,28,1992,0.234,female
estimates,28,1993,0.238,female
estimates,28,1994,0.242,female
estimates,28,1995,0.247,female
estimates,28,1996,0.25,female
estimates,28,1997,0.253,female
estimates,28,1998,0.256,female
estimates,28,1999,0.257,female
estimates,28,2000,0.258,female
estimates,28,2001,0.259,female
estimates,28,2002,0.259,female
estimates,28,2003,0.26,female
estimates,28,2004,0.261,female
estimates,28,2005,0.263,female
estimates,28,2006,0.265,female
estimates,28,2007,0.267,female
estimates,28,2008,0.268,female
estimates,28,2009,0.27,female
estimates,28,2010,0.271,female
estimates,28,2011,0.273,female
estimates,28,2012,0.274,female
estimates,28,2013,0.276,female
estimates,28,2014,0.278,female
estimates,28,2015,0.281,female
medium_variant,28,2015,0.281,female
medium_variant,28,2016,0.284,female
medium_variant,28,2017,0.287,female
medium_variant,28,2018,0.291,female
medium_variant,28,2019,0.295,female
medium_variant,28,2020,0.299,female
medium_variant,28,2021,0.304,female
medium_variant,28,2022,0.309,female
medium_variant,28,2023,0.314,female
medium_variant,28,2024,0.32,female
medium_variant,28,2025,0.326,female
medium_variant,28,2026,0.332,female
medium_variant,28,2027,0.339,female
medium_variant,28,2028,0.346,female
medium_variant,28,2029,0.354,female
medium_variant,28,2030,0.362,female
medium_variant,28,2031,0.371,female
medium_variant,28,2032,0.38,female
medium_variant,28,2033,0.39,female
medium_variant,28,2034,0.401,female
medium_variant,28,2035,0.412,female
medium_variant,28,2036,0.424,female
medium_variant,28,2037,0.437,female
medium_variant,28,2038,0.45,female
medium_variant,28,2039,0.463,female
medium_variant,28,2040,0.478,female
medium_variant,28,2041,0.492,female
medium_variant,28,2042,0.507,female
medium_variant,28,2043,0.523,female
medium_variant,28,2044,0.539,female
medium_variant,28,2045,0.554,female
medium_variant,28,2046,0.57,female
medium_variant,28,2047,0.586,female
medium_variant,28,2048,0.601,female
medium_variant,28,2049,0.616,female
medium_variant,28,2050,0.63,female
medium_variant,28,2051,0.643,female
