variant,country,year,totaldeaths,gender
estimates,262,1950,0.716,male
estimates,262,1951,0.715,male
estimates,262,1952,0.714,male
estimates,262,1953,0.716,male
estimates,262,1954,0.72,male
estimates,262,1955,0.728,male
estimates,262,1956,0.738,male
estimates,262,1957,0.752,male
estimates,262,1958,0.769,male
estimates,262,1959,0.79,male
estimates,262,1960,0.815,male
estimates,262,1961,0.846,male
estimates,262,1962,0.882,male
estimates,262,1963,0.924,male
estimates,262,1964,0.971,male
estimates,262,1965,1.021,male
estimates,262,1966,1.071,male
estimates,262,1967,1.122,male
estimates,262,1968,1.171,male
estimates,262,1969,1.22,male
estimates,262,1970,1.27,male
estimates,262,1971,1.323,male
estimates,262,1972,1.381,male
estimates,262,1973,1.447,male
estimates,262,1974,1.522,male
estimates,262,1975,1.607,male
estimates,262,1976,1.705,male
estimates,262,1977,1.813,male
estimates,262,1978,1.929,male
estimates,262,1979,2.05,male
estimates,262,1980,2.17,male
estimates,262,1981,2.284,male
estimates,262,1982,2.387,male
estimates,262,1983,2.478,male
estimates,262,1984,2.56,male
estimates,262,1985,2.639,male
estimates,262,1986,2.724,male
estimates,262,1987,2.824,male
estimates,262,1988,2.941,male
estimates,262,1989,3.073,male
estimates,262,1990,3.211,male
estimates,262,1991,3.342,male
estimates,262,1992,3.455,male
estimates,262,1993,3.543,male
estimates,262,1994,3.604,male
estimates,262,1995,3.645,male
estimates,262,1996,3.676,male
estimates,262,1997,3.707,male
estimates,262,1998,3.748,male
estimates,262,1999,3.8,male
estimates,262,2000,3.861,male
estimates,262,2001,3.925,male
estimates,262,2002,3.982,male
estimates,262,2003,4.027,male
estimates,262,2004,4.057,male
estimates,262,2005,4.071,male
estimates,262,2006,4.07,male
estimates,262,2007,4.058,male
estimates,262,2008,4.041,male
estimates,262,2009,4.023,male
estimates,262,2010,4.01,male
estimates,262,2011,4.007,male
estimates,262,2012,4.016,male
estimates,262,2013,4.039,male
estimates,262,2014,4.077,male
estimates,262,2015,4.127,male
medium_variant,262,2015,4.127,male
medium_variant,262,2016,4.188,male
medium_variant,262,2017,4.256,male
medium_variant,262,2018,4.325,male
medium_variant,262,2019,4.395,male
medium_variant,262,2020,4.464,male
medium_variant,262,2021,4.532,male
medium_variant,262,2022,4.601,male
medium_variant,262,2023,4.671,male
medium_variant,262,2024,4.744,male
medium_variant,262,2025,4.818,male
medium_variant,262,2026,4.893,male
medium_variant,262,2027,4.971,male
medium_variant,262,2028,5.05,male
medium_variant,262,2029,5.131,male
medium_variant,262,2030,5.214,male
medium_variant,262,2031,5.299,male
medium_variant,262,2032,5.386,male
medium_variant,262,2033,5.475,male
medium_variant,262,2034,5.567,male
medium_variant,262,2035,5.661,male
medium_variant,262,2036,5.758,male
medium_variant,262,2037,5.856,male
medium_variant,262,2038,5.957,male
medium_variant,262,2039,6.059,male
medium_variant,262,2040,6.164,male
medium_variant,262,2041,6.27,male
medium_variant,262,2042,6.378,male
medium_variant,262,2043,6.488,male
medium_variant,262,2044,6.599,male
medium_variant,262,2045,6.712,male
medium_variant,262,2046,6.826,male
