variant,country,year,totaldeaths,gender
estimates,76,1950,468.889,male
estimates,76,1951,471.188,male
estimates,76,1952,475.825,male
estimates,76,1953,480.541,male
estimates,76,1954,485.336,male
estimates,76,1955,490.204,male
estimates,76,1956,495.122,male
estimates,76,1957,500.061,male
estimates,76,1958,504.96,male
estimates,76,1959,509.717,male
estimates,76,1960,514.214,male
estimates,76,1961,518.333,male
estimates,76,1962,521.962,male
estimates,76,1963,525.038,male
estimates,76,1964,527.57,male
estimates,76,1965,529.537,male
estimates,76,1966,530.94,male
estimates,76,1967,531.958,male
estimates,76,1968,532.843,male
estimates,76,1969,533.849,male
estimates,76,1970,535.357,male
estimates,76,1971,537.754,male
estimates,76,1972,541.221,male
estimates,76,1973,545.813,male
estimates,76,1974,551.494,male
estimates,76,1975,558.135,male
estimates,76,1976,565.503,male
estimates,76,1977,573.181,male
estimates,76,1978,580.761,male
estimates,76,1979,587.953,male
estimates,76,1980,594.477,male
estimates,76,1981,600.142,male
estimates,76,1982,604.973,male
estimates,76,1983,609.028,male
estimates,76,1984,612.318,male
estimates,76,1985,614.985,male
estimates,76,1986,617.247,male
estimates,76,1987,619.29,male
estimates,76,1988,621.208,male
estimates,76,1989,622.969,male
estimates,76,1990,624.313,male
estimates,76,1991,624.859,male
estimates,76,1992,624.376,male
estimates,76,1993,622.828,male
estimates,76,1994,620.386,male
estimates,76,1995,617.364,male
estimates,76,1996,614.182,male
estimates,76,1997,611.352,male
estimates,76,1998,609.334,male
estimates,76,1999,608.428,male
estimates,76,2000,608.888,male
estimates,76,2001,610.823,male
estimates,76,2002,614.031,male
estimates,76,2003,618.283,male
estimates,76,2004,623.449,male
estimates,76,2005,629.275,male
estimates,76,2006,635.468,male
estimates,76,2007,641.836,male
estimates,76,2008,648.289,male
estimates,76,2009,654.843,male
estimates,76,2010,661.701,male
estimates,76,2011,669.183,male
estimates,76,2012,677.592,male
estimates,76,2013,687.093,male
estimates,76,2014,697.671,male
estimates,76,2015,709.185,male
medium_variant,76,2015,709.185,male
medium_variant,76,2016,721.391,male
medium_variant,76,2017,733.948,male
medium_variant,76,2018,746.572,male
medium_variant,76,2019,759.119,male
medium_variant,76,2020,771.516,male
medium_variant,76,2021,783.788,male
medium_variant,76,2022,796.077,male
medium_variant,76,2023,808.495,male
medium_variant,76,2024,821.061,male
medium_variant,76,2025,833.79,male
medium_variant,76,2026,846.686,male
medium_variant,76,2027,859.734,male
medium_variant,76,2028,872.914,male
medium_variant,76,2029,886.214,male
medium_variant,76,2030,899.625,male
medium_variant,76,2031,913.14,male
medium_variant,76,2032,926.745,male
medium_variant,76,2033,940.421,male
medium_variant,76,2034,954.145,male
medium_variant,76,2035,967.918,male
medium_variant,76,2036,981.751,male
medium_variant,76,2037,995.632,male
medium_variant,76,2038,1009.527,male
medium_variant,76,2039,1023.383,male
medium_variant,76,2040,1037.125,male
medium_variant,76,2041,1050.673,male
medium_variant,76,2042,1063.978,male
medium_variant,76,2043,1077.007,male
medium_variant,76,2044,1089.748,male
medium_variant,76,2045,1102.185,male
medium_variant,76,2046,1114.321,male
medium_variant,76,2047,1126.226,male
medium_variant,76,2048,1137.99,male
medium_variant,76,2049,1149.692,male
medium_variant,76,2050,1161.431,male
medium_variant,76,2051,1173.303,male
medium_variant,76,2052,1185.362,male
medium_variant,76,2053,1197.647,male
medium_variant,76,2054,1210.183,male
medium_variant,76,2055,1222.992,male
medium_variant,76,2056,1236.07,male
medium_variant,76,2057,1249.341,male
medium_variant,76,2058,1262.715,male
medium_variant,76,2059,1276.119,male
medium_variant,76,2060,1289.508,male
medium_variant,76,2061,1302.854,male
medium_variant,76,2062,1316.108,male
