continent,variant,freq,year,totalfertility
903,low_variant,5yearly,2035,2.95860884607565
903,medium_variant,5yearly,2035,3.45519432246128
903,momentum,5yearly,2035,2.39047165733397
903,no_change,5yearly,2035,4.96306624484303
903,zero_migration,5yearly,2035,3.45450569139522
903,constant_fertility,5yearly,2040,5.01633423483911
903,constant_mortality,5yearly,2040,3.25881478883807
903,high_variant,5yearly,2040,3.75916520639241
903,instant_replacement,5yearly,2040,2.16718550063308
903,low_variant,5yearly,2040,2.77204391906933
903,medium_variant,5yearly,2040,3.26517225139064
903,momentum,5yearly,2040,2.3916410071763
903,no_change,5yearly,2040,5.00526870238639
903,zero_migration,5yearly,2040,3.2644376786555
903,constant_fertility,5yearly,2045,5.06099726623364
903,constant_mortality,5yearly,2045,3.08702141905745
903,high_variant,5yearly,2045,3.58663268057992
903,instant_replacement,5yearly,2045,2.15418600313255
903,low_variant,5yearly,2045,2.60533490257858
903,medium_variant,5yearly,2045,3.09498591220592
903,momentum,5yearly,2045,2.39514237134577
903,no_change,5yearly,2045,5.04485640779971
903,zero_migration,5yearly,2045,3.09426438956579
903,constant_fertility,5yearly,2050,5.10422078112345
903,constant_mortality,5yearly,2050,2.93363128375987
903,high_variant,5yearly,2050,3.43280060404483
903,instant_replacement,5yearly,2050,2.14356271217917
903,low_variant,5yearly,2050,2.45586803528401
903,medium_variant,5yearly,2050,2.94279309706656
903,momentum,5yearly,2050,2.39867526863036
903,no_change,5yearly,2050,5.08247932084538
903,zero_migration,5yearly,2050,2.94206269508727
903,constant_fertility,5yearly,2055,5.14733264098823
903,constant_mortality,5yearly,2055,2.79564746704388
903,high_variant,5yearly,2055,3.29474944747674
903,instant_replacement,5yearly,2055,2.1300887673711
903,low_variant,5yearly,2055,2.32036639567046
903,medium_variant,5yearly,2055,2.80568485296127
903,momentum,5yearly,2055,2.39679919558397
903,no_change,5yearly,2055,5.11969153020075
903,zero_migration,5yearly,2055,2.80491762044384
903,constant_fertility,5yearly,2060,5.19022741066743
903,constant_mortality,5yearly,2060,2.67588968151441
903,high_variant,5yearly,2060,3.17526301082028
903,instant_replacement,5yearly,2060,2.1170490714932
903,low_variant,5yearly,2060,2.20201319004618
903,medium_variant,5yearly,2060,2.68665157778551
903,momentum,5yearly,2060,2.39390077116342
903,no_change,5yearly,2060,5.15663538046762
903,zero_migration,5yearly,2060,2.68585354174838
903,constant_fertility,5yearly,2065,5.23154971524598
903,constant_mortality,5yearly,2065,2.56944303337529
903,high_variant,5yearly,2065,3.06911437943896
903,instant_replacement,5yearly,2065,2.10703117807837
903,low_variant,5yearly,2065,2.09623441591573
903,medium_variant,5yearly,2065,2.58070186275108
903,momentum,5yearly,2065,2.39243057610214
903,no_change,5yearly,2065,5.19208524125521
903,zero_migration,5yearly,2065,2.5799185611569
903,constant_fertility,5yearly,2070,5.2708234758423
903,constant_mortality,5yearly,2070,2.47416855774369
903,high_variant,5yearly,2070,2.97392079358014
903,instant_replacement,5yearly,2070,2.10121783753634
903,low_variant,5yearly,2070,2.00095769278071
903,medium_variant,5yearly,2070,2.48550854466705
903,momentum,5yearly,2070,2.39307547622999
903,no_change,5yearly,2070,5.2256623952796
903,zero_migration,5yearly,2070,2.48475627075859
903,constant_fertility,5yearly,2075,5.30864466447872
903,constant_mortality,5yearly,2075,2.38993327483432
903,high_variant,5yearly,2075,2.88945531968547
903,instant_replacement,5yearly,2075,2.098618337779
903,low_variant,5yearly,2075,1.91622254924294
903,medium_variant,5yearly,2075,2.40093225987556
903,momentum,5yearly,2075,2.39587625639472
903,no_change,5yearly,2075,5.25810998949975
903,zero_migration,5yearly,2075,2.4002118921329
903,constant_fertility,5yearly,2080,5.34542482527337
903,constant_mortality,5yearly,2080,2.314943759341
903,high_variant,5yearly,2080,2.81402877366425
903,instant_replacement,5yearly,2080,2.0973095592641
903,low_variant,5yearly,2080,1.84024822474737
903,medium_variant,5yearly,2080,2.32523772683871
903,momentum,5yearly,2080,2.39916094844275
903,no_change,5yearly,2080,5.28992342547871
903,zero_migration,5yearly,2080,2.3245565979309
903,constant_fertility,5yearly,2085,5.38119492159734
903,constant_mortality,5yearly,2085,2.24792456519386
903,high_variant,5yearly,2085,2.74683914766069
903,instant_replacement,5yearly,2085,2.09396382651157
903,low_variant,5yearly,2085,1.77206286476106
903,medium_variant,5yearly,2085,2.25755529894835
903,momentum,5yearly,2085,2.39988121267008
903,no_change,5yearly,2085,5.32110551835297
903,zero_migration,5yearly,2085,2.25691598494204
903,constant_fertility,5yearly,2090,5.41577943984022
903,constant_mortality,5yearly,2090,2.18667119116792
903,high_variant,5yearly,2090,2.68555815781926
903,instant_replacement,5yearly,2090,2.08847458075886
903,low_variant,5yearly,2090,1.70903680779437
903,medium_variant,5yearly,2090,2.1954576232955
903,momentum,5yearly,2090,2.3982712870288
903,no_change,5yearly,2090,5.35140305735552
903,zero_migration,5yearly,2090,2.19486803379868
903,constant_fertility,5yearly,2095,5.44909267858009
903,constant_mortality,5yearly,2095,2.1309844989568
903,high_variant,5yearly,2095,2.629886686824
903,instant_replacement,5yearly,2095,2.08379630409743
903,low_variant,5yearly,2095,1.65130112354003
903,medium_variant,5yearly,2095,2.13886937855428
903,momentum,5yearly,2095,2.39725559191449
903,no_change,5yearly,2095,5.38070676882322
903,zero_migration,5yearly,2095,2.13833123556263
903,constant_fertility,5yearly,Regi,AFRICA
903,constant_mortality,5yearly,Regi,AFRICA
903,estimates,5yearly,Regi,AFRICA
903,high_variant,5yearly,Regi,AFRICA
903,instant_replacement,5yearly,Regi,AFRICA
903,low_variant,5yearly,Regi,AFRICA
903,medium_variant,5yearly,Regi,AFRICA
903,momentum,5yearly,Regi,AFRICA
903,no_change,5yearly,Regi,AFRICA
903,zero_migration,5yearly,Regi,AFRICA
