continent,variant,freq,year,totalfertility
908,medium_variant,5yearly,2035,1.74782666444656
908,momentum,5yearly,2035,2.08862258696861
908,no_change,5yearly,2035,1.63351654322896
908,zero_migration,5yearly,2035,1.7464703793216
908,constant_fertility,5yearly,2040,1.62879308206156
908,constant_mortality,5yearly,2040,1.7675488855969
908,high_variant,5yearly,2040,2.26809555473605
908,instant_replacement,5yearly,2040,2.07344486541656
908,low_variant,5yearly,2040,1.26707863657683
908,medium_variant,5yearly,2040,1.76756506488635
908,momentum,5yearly,2040,2.08513845394325
908,no_change,5yearly,2040,1.62887672151046
908,zero_migration,5yearly,2040,1.76721574058442
908,constant_fertility,5yearly,2045,1.62534071633052
908,constant_mortality,5yearly,2045,1.7811573290676
908,high_variant,5yearly,2045,2.279922258002
908,instant_replacement,5yearly,2045,2.06700486146432
908,low_variant,5yearly,2045,1.28283742551638
908,medium_variant,5yearly,2045,1.78118354669448
908,momentum,5yearly,2045,2.08016051658005
908,no_change,5yearly,2045,1.62544449132792
908,zero_migration,5yearly,2045,1.78160662386053
908,constant_fertility,5yearly,2050,1.63089027076027
908,constant_mortality,5yearly,2050,1.79097331112769
908,high_variant,5yearly,2050,2.28879642921462
908,instant_replacement,5yearly,2050,2.06695078222414
908,low_variant,5yearly,2050,1.29424576251227
908,medium_variant,5yearly,2050,1.7910140772201
908,momentum,5yearly,2050,2.08205064468871
908,no_change,5yearly,2050,1.63102104487746
908,zero_migration,5yearly,2050,1.79189519900471
908,constant_fertility,5yearly,2055,1.64145401851726
908,constant_mortality,5yearly,2055,1.79985017822012
908,high_variant,5yearly,2055,2.29794861495069
908,instant_replacement,5yearly,2055,2.06921480318491
908,low_variant,5yearly,2055,1.30322612700935
908,medium_variant,5yearly,2055,1.79990359937162
908,momentum,5yearly,2055,2.08601214094804
908,no_change,5yearly,2055,1.64160525837175
908,zero_migration,5yearly,2055,1.80107513112989
908,constant_fertility,5yearly,2060,1.64967023655735
908,constant_mortality,5yearly,2060,1.80852399842189
908,high_variant,5yearly,2060,2.30744985097083
908,instant_replacement,5yearly,2060,2.06988877581441
908,low_variant,5yearly,2060,1.31106305717548
908,medium_variant,5yearly,2060,1.80858569361507
908,momentum,5yearly,2060,2.08746201369175
908,no_change,5yearly,2060,1.64983154478541
908,zero_migration,5yearly,2060,1.80990921122027
908,constant_fertility,5yearly,2065,1.65275280806824
908,constant_mortality,5yearly,2065,1.81665740302919
908,high_variant,5yearly,2065,2.31647044959133
908,instant_replacement,5yearly,2065,2.06938266456234
908,low_variant,5yearly,2065,1.31816294247645
908,medium_variant,5yearly,2065,1.81673107576748
908,momentum,5yearly,2065,2.08734034792028
908,no_change,5yearly,2065,1.65292895425669
908,zero_migration,5yearly,2065,1.81814989860382
908,constant_fertility,5yearly,2070,1.65359736297288
908,constant_mortality,5yearly,2070,1.82310189248834
908,high_variant,5yearly,2070,2.32336083697029
908,instant_replacement,5yearly,2070,2.06730402212581
908,low_variant,5yearly,2070,1.32396188261474
908,medium_variant,5yearly,2070,1.82319002124872
908,momentum,5yearly,2070,2.08562049952254
908,no_change,5yearly,2070,1.65380108805371
908,zero_migration,5yearly,2070,1.82486463286348
908,constant_fertility,5yearly,2075,1.65634811970199
908,constant_mortality,5yearly,2075,1.82760846473196
908,high_variant,5yearly,2075,2.32752832224804
908,instant_replacement,5yearly,2075,2.0642306039401
908,low_variant,5yearly,2075,1.32848717891915
908,medium_variant,5yearly,2075,1.8277062791979
908,momentum,5yearly,2075,2.08315453235736
908,no_change,5yearly,2075,1.65658498407898
908,zero_migration,5yearly,2075,1.82974548444656
908,constant_fertility,5yearly,2080,1.66215330352129
908,constant_mortality,5yearly,2080,1.83103902747261
908,high_variant,5yearly,2080,2.33009963353505
908,instant_replacement,5yearly,2080,2.06213463021565
908,low_variant,5yearly,2080,1.33247944597342
908,medium_variant,5yearly,2080,1.83114893036402
908,momentum,5yearly,2080,2.08201039522684
908,no_change,5yearly,2080,1.66241928954418
908,zero_migration,5yearly,2080,1.83371297936034
908,constant_fertility,5yearly,2085,1.66892903568789
908,constant_mortality,5yearly,2085,1.83388985823111
908,high_variant,5yearly,2085,2.33233750941832
908,instant_replacement,5yearly,2085,2.06230371863724
908,low_variant,5yearly,2085,1.33591734666755
908,medium_variant,5yearly,2085,1.83400620186555
908,momentum,5yearly,2085,2.08331808635543
908,no_change,5yearly,2085,1.66921034680769
908,zero_migration,5yearly,2085,1.83691725805283
908,constant_fertility,5yearly,2090,1.67417073586303
908,constant_mortality,5yearly,2090,1.83659800363468
908,high_variant,5yearly,2090,2.33532064415535
908,instant_replacement,5yearly,2090,2.06386124478652
908,low_variant,5yearly,2090,1.3386032601912
908,medium_variant,5yearly,2090,1.83672418479548
908,momentum,5yearly,2090,2.08585663707426
908,no_change,5yearly,2090,1.67446237465207
908,zero_migration,5yearly,2090,1.83981463440084
908,constant_fertility,5yearly,2095,1.67743683350658
908,constant_mortality,5yearly,2095,1.84023778263502
908,high_variant,5yearly,2095,2.33986799423166
908,instant_replacement,5yearly,2095,2.06481211006632
908,low_variant,5yearly,2095,1.34161398608142
908,medium_variant,5yearly,2095,1.84038280585395
908,momentum,5yearly,2095,2.08728111950698
908,no_change,5yearly,2095,1.67774606588448
908,zero_migration,5yearly,2095,1.84359498457229
908,constant_fertility,5yearly,Regi,EUROPE
908,constant_mortality,5yearly,Regi,EUROPE
908,estimates,5yearly,Regi,EUROPE
908,high_variant,5yearly,Regi,EUROPE
908,instant_replacement,5yearly,Regi,EUROPE
908,low_variant,5yearly,Regi,EUROPE
908,medium_variant,5yearly,Regi,EUROPE
908,momentum,5yearly,Regi,EUROPE
908,no_change,5yearly,Regi,EUROPE
908,zero_migration,5yearly,Regi,EUROPE
