continent,variant,freq,year,totalfertility
935,low_variant,5yearly,2075,1.32596747442153
935,medium_variant,5yearly,2075,1.81856245751579
935,momentum,5yearly,2075,2.18944052134836
935,no_change,5yearly,2075,2.69439556713307
935,zero_migration,5yearly,2075,1.81861476849427
935,constant_fertility,5yearly,2080,2.764738460483
935,constant_mortality,5yearly,2080,1.81561512247924
935,high_variant,5yearly,2080,2.3108549630069
935,instant_replacement,5yearly,2080,2.09503244532168
935,low_variant,5yearly,2080,1.3238974480976
935,medium_variant,5yearly,2080,1.81592662896095
935,momentum,5yearly,2080,2.19411837193596
935,no_change,5yearly,2080,2.74299142971622
935,zero_migration,5yearly,2080,1.81583502892872
935,constant_fertility,5yearly,2085,2.8178171388327
935,constant_mortality,5yearly,2085,1.81276921642734
935,high_variant,5yearly,2085,2.30881081963749
935,instant_replacement,5yearly,2085,2.09548477793132
935,low_variant,5yearly,2085,1.32015486117936
935,medium_variant,5yearly,2085,1.81284934139146
935,momentum,5yearly,2085,2.19704393880345
935,no_change,5yearly,2085,2.79302608238163
935,zero_migration,5yearly,2085,1.81263115230193
935,constant_fertility,5yearly,2090,2.87262593892341
935,constant_mortality,5yearly,2090,1.81088001245116
935,high_variant,5yearly,2090,2.30827085709318
935,instant_replacement,5yearly,2090,2.09315932483045
935,low_variant,5yearly,2090,1.3166793896317
935,medium_variant,5yearly,2090,1.81078555951728
935,momentum,5yearly,2090,2.19701770346169
935,no_change,5yearly,2090,2.84456443924472
935,zero_migration,5yearly,2090,1.81048449452746
935,constant_fertility,5yearly,2095,2.9290819583678
935,constant_mortality,5yearly,2095,1.8107375912739
935,high_variant,5yearly,2095,2.30882785943272
935,instant_replacement,5yearly,2095,2.08976194510604
935,low_variant,5yearly,2095,1.31531658046477
935,medium_variant,5yearly,2095,1.81053821651064
935,momentum,5yearly,2095,2.19554863982469
935,no_change,5yearly,2095,2.89758709119664
935,zero_migration,5yearly,2095,1.81020259484702
935,constant_fertility,5yearly,Regi,ASIA
935,constant_mortality,5yearly,Regi,ASIA
935,estimates,5yearly,Regi,ASIA
935,high_variant,5yearly,Regi,ASIA
935,instant_replacement,5yearly,Regi,ASIA
935,low_variant,5yearly,Regi,ASIA
935,medium_variant,5yearly,Regi,ASIA
935,momentum,5yearly,Regi,ASIA
935,no_change,5yearly,Regi,ASIA
935,zero_migration,5yearly,Regi,ASIA
