variant,region,year,noofbirth
estimates,916,1950,1893.806
estimates,916,1951,1919.989
estimates,916,1952,1972.173
estimates,916,1953,2023.992
estimates,916,1954,2075.446
estimates,916,1955,2126.541
estimates,916,1956,2177.317
estimates,916,1957,2227.886
estimates,916,1958,2278.432
estimates,916,1959,2329.244
estimates,916,1960,2380.713
estimates,916,1961,2433.332
estimates,916,1962,2487.713
estimates,916,1963,2544.533
estimates,916,1964,2604.44
estimates,916,1965,2669.632
estimates,916,1966,2742.604
estimates,916,1967,2823.292
estimates,916,1968,2909.901
estimates,916,1969,2999.526
estimates,916,1970,3086.96
estimates,916,1971,3166.13
estimates,916,1972,3232.433
estimates,916,1973,3282.967
estimates,916,1974,3316.87
estimates,916,1975,3334.934
estimates,916,1976,3339.876
estimates,916,1977,3337.155
estimates,916,1978,3331.82
estimates,916,1979,3326.817
estimates,916,1980,3324.592
estimates,916,1981,3326.454
estimates,916,1982,3331.779
estimates,916,1983,3340.003
estimates,916,1984,3351.392
estimates,916,1985,3366.058
estimates,916,1986,3383.771
estimates,916,1987,3403.493
estimates,916,1988,3424.08
estimates,916,1989,3444.665
estimates,916,1990,3464.498
estimates,916,1991,3483.029
estimates,916,1992,3499.843
estimates,916,1993,3514.417
estimates,916,1994,3526.071
estimates,916,1995,3534.081
estimates,916,1996,3537.897
estimates,916,1997,3537.56
estimates,916,1998,3533.251
estimates,916,1999,3525.12
estimates,916,2000,3513.009
estimates,916,2001,3496.775
estimates,916,2002,3477.092
estimates,916,2003,3455.092
estimates,916,2004,3432.064
estimates,916,2005,3410.007
estimates,916,2006,3391.006
estimates,916,2007,3376.138
estimates,916,2008,3365.834
estimates,916,2009,3359.985
estimates,916,2010,3357.703
estimates,916,2011,3357.417
estimates,916,2012,3356.978
estimates,916,2013,3354.593
estimates,916,2014,3349.345
estimates,916,2015,3340.757
medium_variant,916,2015,3340.757
medium_variant,916,2016,3328.947
medium_variant,916,2017,3314.819
medium_variant,916,2018,3299.142
medium_variant,916,2019,3282.101
medium_variant,916,2020,3263.753
medium_variant,916,2021,3244.059
medium_variant,916,2022,3223.011
medium_variant,916,2023,3200.725
medium_variant,916,2024,3177.447
medium_variant,916,2025,3153.428
medium_variant,916,2026,3128.893
medium_variant,916,2027,3104.085
medium_variant,916,2028,3079.26
medium_variant,916,2029,3054.671
medium_variant,916,2030,3030.503
medium_variant,916,2031,3006.838
medium_variant,916,2032,2983.64
medium_variant,916,2033,2960.914
medium_variant,916,2034,2938.745
medium_variant,916,2035,2917.245
medium_variant,916,2036,2896.507
medium_variant,916,2037,2876.52
medium_variant,916,2038,2857.235
medium_variant,916,2039,2838.597
medium_variant,916,2040,2820.525
medium_variant,916,2041,2802.919
medium_variant,916,2042,2785.647
medium_variant,916,2043,2768.585
medium_variant,916,2044,2751.635
medium_variant,916,2045,2734.75
medium_variant,916,2046,2717.939
medium_variant,916,2047,2701.228
medium_variant,916,2048,2684.611
medium_variant,916,2049,2668.029
medium_variant,916,2050,2651.372
medium_variant,916,2051,2634.518
medium_variant,916,2052,2617.417
medium_variant,916,2053,2600.073
medium_variant,916,2054,2582.53
medium_variant,916,2055,2564.882
medium_variant,916,2056,2547.267
medium_variant,916,2057,2529.835
medium_variant,916,2058,2512.714
medium_variant,916,2059,2495.963
medium_variant,916,2060,2479.595
medium_variant,916,2061,2463.566
medium_variant,916,2062,2447.786
medium_variant,916,2063,2432.198
medium_variant,916,2064,2416.807
medium_variant,916,2065,2401.643
medium_variant,916,2066,2386.75
medium_variant,916,2067,2372.187
medium_variant,916,2068,2357.98
medium_variant,916,2069,2344.138
medium_variant,916,2070,2330.669
medium_variant,916,2071,2317.571
medium_variant,916,2072,2304.795
medium_variant,916,2073,2292.288
medium_variant,916,2074,2279.996
medium_variant,916,2075,2267.859
medium_variant,916,2076,2255.821
medium_variant,916,2077,2243.845
medium_variant,916,2078,2231.906
medium_variant,916,2079,2219.983
medium_variant,916,2080,2208.071
medium_variant,916,2081,2196.195
medium_variant,916,2082,2184.39
medium_variant,916,2083,2172.681
medium_variant,916,2084,2161.069
medium_variant,916,2085,2149.538
medium_variant,916,2086,2138.061
medium_variant,916,2087,2126.616
medium_variant,916,2088,2115.195
medium_variant,916,2089,2103.799
medium_variant,916,2090,2092.45
medium_variant,916,2091,2081.166
medium_variant,916,2092,2069.975
medium_variant,916,2093,2058.9
medium_variant,916,2094,2047.955
medium_variant,916,2095,2037.154
medium_variant,916,2096,2026.504
medium_variant,916,2097,2016.006
medium_variant,916,2098,2005.664
medium_variant,916,2099,1995.479
