variant,region,year,noofbirth
estimates,914,1950,3382.33
estimates,914,1951,3412.075
estimates,914,1952,3473.098
estimates,914,1953,3537.184
estimates,914,1954,3604.336
estimates,914,1955,3674.521
estimates,914,1956,3747.631
estimates,914,1957,3823.579
estimates,914,1958,3902.167
estimates,914,1959,3983.012
estimates,914,1960,4065.743
estimates,914,1961,4150.073
estimates,914,1962,4235.876
estimates,914,1963,4323.412
estimates,914,1964,4413.368
estimates,914,1965,4506.957
estimates,914,1966,4605.614
estimates,914,1967,4710.478
estimates,914,1968,4822.311
estimates,914,1969,4941.393
estimates,914,1970,5067.8
estimates,914,1971,5201.169
estimates,914,1972,5340.275
estimates,914,1973,5483.776
estimates,914,1974,5630.715
estimates,914,1975,5780.293
estimates,914,1976,5931.983
estimates,914,1977,6085.409
estimates,914,1978,6240.037
estimates,914,1979,6395.12
estimates,914,1980,6549.619
estimates,914,1981,6702.615
estimates,914,1982,6854.083
estimates,914,1983,7004.394
estimates,914,1984,7154.066
estimates,914,1985,7303.705
estimates,914,1986,7454.086
estimates,914,1987,7606.517
estimates,914,1988,7762.47
estimates,914,1989,7923.214
estimates,914,1990,8090.104
estimates,914,1991,8264.175
estimates,914,1992,8445.606
estimates,914,1993,8634.396
estimates,914,1994,8830.615
estimates,914,1995,9034.197
estimates,914,1996,9244.821
estimates,914,1997,9461.51
estimates,914,1998,9683.203
estimates,914,1999,9909.08
estimates,914,2000,10138.502
estimates,914,2001,10371.062
estimates,914,2002,10606.476
estimates,914,2003,10844.293
estimates,914,2004,11083.846
estimates,914,2005,11325.228
estimates,914,2006,11568.905
estimates,914,2007,11814.721
estimates,914,2008,12061.758
estimates,914,2009,12308.474
estimates,914,2010,12552.106
estimates,914,2011,12789.591
estimates,914,2012,13019.331
estimates,914,2013,13240.85
estimates,914,2014,13454.629
estimates,914,2015,13662.217
medium_variant,914,2015,13662.217
medium_variant,914,2016,13866.077
medium_variant,914,2017,14069.623
medium_variant,914,2018,14275.903
medium_variant,914,2019,14486.741
medium_variant,914,2020,14703.467
medium_variant,914,2021,14926.48
medium_variant,914,2022,15154.642
medium_variant,914,2023,15386.886
medium_variant,914,2024,15622.898
medium_variant,914,2025,15862.538
medium_variant,914,2026,16105.671
medium_variant,914,2027,16351.712
medium_variant,914,2028,16599.794
medium_variant,914,2029,16848.975
medium_variant,914,2030,17098.46
medium_variant,914,2031,17347.662
medium_variant,914,2032,17595.97
medium_variant,914,2033,17842.584
medium_variant,914,2034,18086.539
medium_variant,914,2035,18327.021
medium_variant,914,2036,18563.515
medium_variant,914,2037,18795.859
medium_variant,914,2038,19023.812
medium_variant,914,2039,19246.907
medium_variant,914,2040,19464.722
medium_variant,914,2041,19677.008
medium_variant,914,2042,19883.922
medium_variant,914,2043,20085.649
medium_variant,914,2044,20282.294
medium_variant,914,2045,20474.043
medium_variant,914,2046,20661.165
medium_variant,914,2047,20843.959
medium_variant,914,2048,21022.674
medium_variant,914,2049,21197.446
medium_variant,914,2050,21368.137
medium_variant,914,2051,21534.433
medium_variant,914,2052,21696.192
medium_variant,914,2053,21853.518
medium_variant,914,2054,22006.76
medium_variant,914,2055,22156.617
medium_variant,914,2056,22303.904
medium_variant,914,2057,22449.186
medium_variant,914,2058,22592.775
medium_variant,914,2059,22734.689
medium_variant,914,2060,22874.802
medium_variant,914,2061,23012.772
medium_variant,914,2062,23147.782
medium_variant,914,2063,23278.981
medium_variant,914,2064,23405.74
medium_variant,914,2065,23527.507
medium_variant,914,2066,23643.906
medium_variant,914,2067,23754.822
medium_variant,914,2068,23860.1
medium_variant,914,2069,23959.461
medium_variant,914,2070,24052.641
medium_variant,914,2071,24139.478
medium_variant,914,2072,24220.134
medium_variant,914,2073,24294.814
medium_variant,914,2074,24363.671
medium_variant,914,2075,24426.807
medium_variant,914,2076,24484.342
medium_variant,914,2077,24536.536
medium_variant,914,2078,24583.733
medium_variant,914,2079,24626.305
medium_variant,914,2080,24664.707
medium_variant,914,2081,24699.35
medium_variant,914,2082,24730.397
medium_variant,914,2083,24757.912
medium_variant,914,2084,24781.898
medium_variant,914,2085,24802.147
medium_variant,914,2086,24818.261
medium_variant,914,2087,24829.856
medium_variant,914,2088,24836.698
medium_variant,914,2089,24838.781
medium_variant,914,2090,24836.269
medium_variant,914,2091,24829.439
medium_variant,914,2092,24818.574
medium_variant,914,2093,24803.952
medium_variant,914,2094,24785.818
medium_variant,914,2095,24764.313
medium_variant,914,2096,24739.509
medium_variant,914,2097,24711.459
medium_variant,914,2098,24680.174
medium_variant,914,2099,24645.657
