variant,region,year,noofbirth
estimates,915,1950,709.679
estimates,915,1951,706.709
estimates,915,1952,702.963
estimates,915,1953,703.605
estimates,915,1954,708.617
estimates,915,1955,717.935
estimates,915,1956,731.3
estimates,915,1957,748.3
estimates,915,1958,768.156
estimates,915,1959,789.565
estimates,915,1960,810.966
estimates,915,1961,830.696
estimates,915,1962,847.074
estimates,915,1963,858.855
estimates,915,1964,865.556
estimates,915,1965,867.366
estimates,915,1966,865.211
estimates,915,1967,860.795
estimates,915,1968,855.56
estimates,915,1969,850.108
estimates,915,1970,844.409
estimates,915,1971,837.951
estimates,915,1972,830.256
estimates,915,1973,821.369
estimates,915,1974,811.968
estimates,915,1975,803.373
estimates,915,1976,797.151
estimates,915,1977,794.327
estimates,915,1978,795.393
estimates,915,1979,800.278
estimates,915,1980,808.439
estimates,915,1981,818.813
estimates,915,1982,829.789
estimates,915,1983,839.919
estimates,915,1984,848.361
estimates,915,1985,854.395
estimates,915,1986,857.741
estimates,915,1987,858.82
estimates,915,1988,858.087
estimates,915,1989,855.709
estimates,915,1990,851.953
estimates,915,1991,847.155
estimates,915,1992,841.703
estimates,915,1993,835.985
estimates,915,1994,830.249
estimates,915,1995,824.631
estimates,915,1996,819.106
estimates,915,1997,813.54
estimates,915,1998,807.886
estimates,915,1999,802.242
estimates,915,2000,796.77
estimates,915,2001,791.631
estimates,915,2002,786.938
estimates,915,2003,782.745
estimates,915,2004,779.061
estimates,915,2005,775.876
estimates,915,2006,773.124
estimates,915,2007,770.645
estimates,915,2008,768.271
estimates,915,2009,765.874
estimates,915,2010,763.337
estimates,915,2011,760.566
estimates,915,2012,757.533
estimates,915,2013,754.209
estimates,915,2014,750.555
estimates,915,2015,746.559
medium_variant,915,2015,746.559
medium_variant,915,2016,742.212
medium_variant,915,2017,737.58
medium_variant,915,2018,732.725
medium_variant,915,2019,727.673
medium_variant,915,2020,722.446
medium_variant,915,2021,717.067
medium_variant,915,2022,711.54
medium_variant,915,2023,705.899
medium_variant,915,2024,700.178
medium_variant,915,2025,694.402
medium_variant,915,2026,688.586
medium_variant,915,2027,682.745
medium_variant,915,2028,676.906
medium_variant,915,2029,671.084
medium_variant,915,2030,665.305
medium_variant,915,2031,659.581
medium_variant,915,2032,653.91
medium_variant,915,2033,648.304
medium_variant,915,2034,642.781
medium_variant,915,2035,637.374
medium_variant,915,2036,632.103
medium_variant,915,2037,626.976
medium_variant,915,2038,621.982
medium_variant,915,2039,617.119
medium_variant,915,2040,612.356
medium_variant,915,2041,607.668
medium_variant,915,2042,603.024
medium_variant,915,2043,598.388
medium_variant,915,2044,593.73
medium_variant,915,2045,589.048
medium_variant,915,2046,584.335
medium_variant,915,2047,579.597
medium_variant,915,2048,574.85
medium_variant,915,2049,570.082
medium_variant,915,2050,565.291
medium_variant,915,2051,560.468
medium_variant,915,2052,555.612
medium_variant,915,2053,550.727
medium_variant,915,2054,545.828
medium_variant,915,2055,540.925
medium_variant,915,2056,536.031
medium_variant,915,2057,531.167
medium_variant,915,2058,526.353
medium_variant,915,2059,521.6
medium_variant,915,2060,516.93
medium_variant,915,2061,512.357
medium_variant,915,2062,507.872
medium_variant,915,2063,503.48
medium_variant,915,2064,499.183
medium_variant,915,2065,494.986
medium_variant,915,2066,490.881
medium_variant,915,2067,486.871
medium_variant,915,2068,482.938
medium_variant,915,2069,479.082
medium_variant,915,2070,475.297
medium_variant,915,2071,471.585
medium_variant,915,2072,467.941
medium_variant,915,2073,464.359
medium_variant,915,2074,460.833
medium_variant,915,2075,457.352
medium_variant,915,2076,453.906
medium_variant,915,2077,450.496
medium_variant,915,2078,447.112
medium_variant,915,2079,443.749
medium_variant,915,2080,440.405
medium_variant,915,2081,437.084
medium_variant,915,2082,433.786
medium_variant,915,2083,430.515
medium_variant,915,2084,427.275
medium_variant,915,2085,424.057
medium_variant,915,2086,420.868
medium_variant,915,2087,417.703
medium_variant,915,2088,414.564
medium_variant,915,2089,411.453
medium_variant,915,2090,408.376
medium_variant,915,2091,405.334
medium_variant,915,2092,402.33
medium_variant,915,2093,399.371
medium_variant,915,2094,396.456
medium_variant,915,2095,393.585
medium_variant,915,2096,390.763
medium_variant,915,2097,387.992
medium_variant,915,2098,385.268
medium_variant,915,2099,382.588
