variant,region,year,noofbirth
estimates,910,1950,3375.039
estimates,910,1951,3406.42
estimates,910,1952,3471.495
estimates,910,1953,3541.182
estimates,910,1954,3615.487
estimates,910,1955,3694.378
estimates,910,1956,3777.758
estimates,910,1957,3865.534
estimates,910,1958,3957.5
estimates,910,1959,4053.272
estimates,910,1960,4152.47
estimates,910,1961,4254.738
estimates,910,1962,4359.856
estimates,910,1963,4467.891
estimates,910,1964,4579.278
estimates,910,1965,4694.945
estimates,910,1966,4816.052
estimates,910,1967,4943.529
estimates,910,1968,5077.966
estimates,910,1969,5219.484
estimates,910,1970,5367.824
estimates,910,1971,5522.327
estimates,910,1972,5681.925
estimates,910,1973,5845.727
estimates,910,1974,6013.291
estimates,910,1975,6184.601
estimates,910,1976,6359.973
estimates,910,1977,6539.739
estimates,910,1978,6723.907
estimates,910,1979,6912.06
estimates,910,1980,7104.081
estimates,910,1981,7299.934
estimates,910,1982,7498.93
estimates,910,1983,7699.956
estimates,910,1984,7901.694
estimates,910,1985,8101.627
estimates,910,1986,8297.034
estimates,910,1987,8487.042
estimates,910,1988,8672.012
estimates,910,1989,8853.193
estimates,910,1990,9033.8
estimates,910,1991,9218.054
estimates,910,1992,9409.544
estimates,910,1993,9610.475
estimates,910,1994,9821.205
estimates,910,1995,10040.486
estimates,910,1996,10265.587
estimates,910,1997,10492.543
estimates,910,1998,10718.146
estimates,910,1999,10941.01
estimates,910,2000,11160.87
estimates,910,2001,11378.567
estimates,910,2002,11595.84
estimates,910,2003,11813.795
estimates,910,2004,12032.275
estimates,910,2005,12250.384
estimates,910,2006,12466.817
estimates,910,2007,12680.559
estimates,910,2008,12891.203
estimates,910,2009,13099.027
estimates,910,2010,13305.012
estimates,910,2011,13510.612
estimates,910,2012,13717.349
estimates,910,2013,13926.312
estimates,910,2014,14137.887
estimates,910,2015,14352.054
medium_variant,910,2015,14352.054
medium_variant,910,2016,14568.32
medium_variant,910,2017,14785.49
medium_variant,910,2018,15002.48
medium_variant,910,2019,15218.714
medium_variant,910,2020,15433.803
medium_variant,910,2021,15647.615
medium_variant,910,2022,15860.236
medium_variant,910,2023,16071.632
medium_variant,910,2024,16281.551
medium_variant,910,2025,16489.912
medium_variant,910,2026,16696.745
medium_variant,910,2027,16901.969
medium_variant,910,2028,17105.307
medium_variant,910,2029,17306.333
medium_variant,910,2030,17504.504
medium_variant,910,2031,17699.281
medium_variant,910,2032,17890.307
medium_variant,910,2033,18077.306
medium_variant,910,2034,18260.087
medium_variant,910,2035,18438.71
medium_variant,910,2036,18613.449
medium_variant,910,2037,18784.679
medium_variant,910,2038,18952.635
medium_variant,910,2039,19117.273
medium_variant,910,2040,19278.422
medium_variant,910,2041,19435.808
medium_variant,910,2042,19589.124
medium_variant,910,2043,19738.146
medium_variant,910,2044,19882.794
medium_variant,910,2045,20023.065
medium_variant,910,2046,20159.032
medium_variant,910,2047,20290.916
medium_variant,910,2048,20418.946
medium_variant,910,2049,20543.242
medium_variant,910,2050,20663.918
medium_variant,910,2051,20781.049
medium_variant,910,2052,20894.649
medium_variant,910,2053,21004.732
medium_variant,910,2054,21111.344
medium_variant,910,2055,21214.471
medium_variant,910,2056,21314.068
medium_variant,910,2057,21410.094
medium_variant,910,2058,21502.558
medium_variant,910,2059,21591.504
medium_variant,910,2060,21677.091
medium_variant,910,2061,21759.526
medium_variant,910,2062,21838.882
medium_variant,910,2063,21915.132
medium_variant,910,2064,21988.168
medium_variant,910,2065,22057.733
medium_variant,910,2066,22123.51
medium_variant,910,2067,22185.22
medium_variant,910,2068,22242.665
medium_variant,910,2069,22295.777
medium_variant,910,2070,22344.558
medium_variant,910,2071,22389.104
medium_variant,910,2072,22429.69
medium_variant,910,2073,22466.582
medium_variant,910,2074,22499.948
medium_variant,910,2075,22529.92
medium_variant,910,2076,22556.576
medium_variant,910,2077,22579.937
medium_variant,910,2078,22600.051
medium_variant,910,2079,22617.015
medium_variant,910,2080,22630.86
medium_variant,910,2081,22641.581
medium_variant,910,2082,22649.181
medium_variant,910,2083,22653.707
medium_variant,910,2084,22655.263
medium_variant,910,2085,22654.034
medium_variant,910,2086,22650.221
medium_variant,910,2087,22643.904
medium_variant,910,2088,22635.093
medium_variant,910,2089,22623.722
medium_variant,910,2090,22609.649
medium_variant,910,2091,22592.677
medium_variant,910,2092,22572.613
medium_variant,910,2093,22549.275
medium_variant,910,2094,22522.509
medium_variant,910,2095,22492.227
medium_variant,910,2096,22458.383
medium_variant,910,2097,22420.942
medium_variant,910,2098,22379.901
medium_variant,910,2099,22335.252
