variant,region,year,noofbirth
estimates,5500,1950,617.53
estimates,5500,1951,639.189
estimates,5500,1952,682.395
estimates,5500,1953,725.367
estimates,5500,1954,768.108
estimates,5500,1955,810.519
estimates,5500,1956,852.274
estimates,5500,1957,893.001
estimates,5500,1958,931.942
estimates,5500,1959,967.728
estimates,5500,1960,998.887
estimates,5500,1961,1024.031
estimates,5500,1962,1042.071
estimates,5500,1963,1052.838
estimates,5500,1964,1057.32
estimates,5500,1965,1057.682
estimates,5500,1966,1056.81
estimates,5500,1967,1057.665
estimates,5500,1968,1062.532
estimates,5500,1969,1072.51
estimates,5500,1970,1087.634
estimates,5500,1971,1106.853
estimates,5500,1972,1128.096
estimates,5500,1973,1149.834
estimates,5500,1974,1171.751
estimates,5500,1975,1194.125
estimates,5500,1976,1217.695
estimates,5500,1977,1243.332
estimates,5500,1978,1271.52
estimates,5500,1979,1302.127
estimates,5500,1980,1335.468
estimates,5500,1981,1371.842
estimates,5500,1982,1410.331
estimates,5500,1983,1449.362
estimates,5500,1984,1487.124
estimates,5500,1985,1521.33
estimates,5500,1986,1549.715
estimates,5500,1987,1570.632
estimates,5500,1988,1582.762
estimates,5500,1989,1585.152
estimates,5500,1990,1576.516
estimates,5500,1991,1556.065
estimates,5500,1992,1525.405
estimates,5500,1993,1486.964
estimates,5500,1994,1443.112
estimates,5500,1995,1396.185
estimates,5500,1996,1348.367
estimates,5500,1997,1302.226
estimates,5500,1998,1260.698
estimates,5500,1999,1226.689
estimates,5500,2000,1203.748
estimates,5500,2001,1194.789
estimates,5500,2002,1199.765
estimates,5500,2003,1217.622
estimates,5500,2004,1247.152
estimates,5500,2005,1286.638
estimates,5500,2006,1333.749
estimates,5500,2007,1384.686
estimates,5500,2008,1435.46
estimates,5500,2009,1482.827
estimates,5500,2010,1523.599
estimates,5500,2011,1555.515
estimates,5500,2012,1578.525
estimates,5500,2013,1592.859
estimates,5500,2014,1598.336
estimates,5500,2015,1595.182
medium_variant,5500,2015,1595.182
medium_variant,5500,2016,1584.235
medium_variant,5500,2017,1567.552
medium_variant,5500,2018,1547.256
medium_variant,5500,2019,1524.858
medium_variant,5500,2020,1501.525
medium_variant,5500,2021,1477.934
medium_variant,5500,2022,1454.371
medium_variant,5500,2023,1431.382
medium_variant,5500,2024,1409.933
medium_variant,5500,2025,1390.968
medium_variant,5500,2026,1375.17
medium_variant,5500,2027,1362.619
medium_variant,5500,2028,1353.329
medium_variant,5500,2029,1347.428
medium_variant,5500,2030,1345.047
medium_variant,5500,2031,1346.152
medium_variant,5500,2032,1350.17
medium_variant,5500,2033,1356.381
medium_variant,5500,2034,1364.161
medium_variant,5500,2035,1372.961
medium_variant,5500,2036,1382.351
medium_variant,5500,2037,1391.889
medium_variant,5500,2038,1401.016
medium_variant,5500,2039,1409.093
medium_variant,5500,2040,1415.503
medium_variant,5500,2041,1419.807
medium_variant,5500,2042,1421.949
medium_variant,5500,2043,1421.904
medium_variant,5500,2044,1419.559
medium_variant,5500,2045,1414.807
medium_variant,5500,2046,1407.637
medium_variant,5500,2047,1398.398
medium_variant,5500,2048,1387.53
medium_variant,5500,2049,1375.413
medium_variant,5500,2050,1362.371
medium_variant,5500,2051,1348.671
medium_variant,5500,2052,1334.606
medium_variant,5500,2053,1320.542
medium_variant,5500,2054,1306.903
medium_variant,5500,2055,1294.088
medium_variant,5500,2056,1282.385
medium_variant,5500,2057,1271.85
medium_variant,5500,2058,1262.527
medium_variant,5500,2059,1254.512
medium_variant,5500,2060,1247.89
medium_variant,5500,2061,1242.673
medium_variant,5500,2062,1238.649
medium_variant,5500,2063,1235.569
medium_variant,5500,2064,1233.224
medium_variant,5500,2065,1231.445
medium_variant,5500,2066,1230.093
medium_variant,5500,2067,1229.004
medium_variant,5500,2068,1227.973
medium_variant,5500,2069,1226.758
medium_variant,5500,2070,1225.138
medium_variant,5500,2071,1222.951
medium_variant,5500,2072,1220.154
medium_variant,5500,2073,1216.705
medium_variant,5500,2074,1212.528
medium_variant,5500,2075,1207.557
medium_variant,5500,2076,1201.764
medium_variant,5500,2077,1195.252
medium_variant,5500,2078,1188.15
medium_variant,5500,2079,1180.561
medium_variant,5500,2080,1172.569
medium_variant,5500,2081,1164.243
medium_variant,5500,2082,1155.687
medium_variant,5500,2083,1147.031
medium_variant,5500,2084,1138.424
medium_variant,5500,2085,1129.994
medium_variant,5500,2086,1121.835
medium_variant,5500,2087,1113.989
medium_variant,5500,2088,1106.506
medium_variant,5500,2089,1099.454
medium_variant,5500,2090,1092.876
medium_variant,5500,2091,1086.78
medium_variant,5500,2092,1081.157
medium_variant,5500,2093,1075.99
medium_variant,5500,2094,1071.259
medium_variant,5500,2095,1066.954
medium_variant,5500,2096,1063.073
medium_variant,5500,2097,1059.607
medium_variant,5500,2098,1056.556
medium_variant,5500,2099,1053.918
