variant,region,year,noofbirth
estimates,913,1950,669.078
estimates,913,1951,675.185
estimates,913,1952,687.691
estimates,913,1953,700.783
estimates,913,1954,714.458
estimates,913,1955,728.711
estimates,913,1956,743.515
estimates,913,1957,758.84
estimates,913,1958,774.633
estimates,913,1959,790.787
estimates,913,1960,807.192
estimates,913,1961,823.755
estimates,913,1962,840.418
estimates,913,1963,857.207
estimates,913,1964,874.254
estimates,913,1965,891.911
estimates,913,1966,910.61
estimates,913,1967,930.615
estimates,913,1968,952.007
estimates,913,1969,974.679
estimates,913,1970,998.368
estimates,913,1971,1022.688
estimates,913,1972,1047.12
estimates,913,1973,1071.191
estimates,913,1974,1094.611
estimates,913,1975,1117.353
estimates,913,1976,1139.596
estimates,913,1977,1161.502
estimates,913,1978,1183.007
estimates,913,1979,1203.787
estimates,913,1980,1223.35
estimates,913,1981,1241.153
estimates,913,1982,1256.763
estimates,913,1983,1269.859
estimates,913,1984,1280.269
estimates,913,1985,1287.755
estimates,913,1986,1292.193
estimates,913,1987,1294.014
estimates,913,1988,1293.835
estimates,913,1989,1292.249
estimates,913,1990,1290.016
estimates,913,1991,1287.902
estimates,913,1992,1286.458
estimates,913,1993,1286.118
estimates,913,1994,1287.185
estimates,913,1995,1289.728
estimates,913,1996,1293.559
estimates,913,1997,1298.142
estimates,913,1998,1303.032
estimates,913,1999,1308.06
estimates,913,2000,1313.074
estimates,913,2001,1317.993
estimates,913,2002,1322.906
estimates,913,2003,1327.921
estimates,913,2004,1333.107
estimates,913,2005,1338.781
estimates,913,2006,1345.343
estimates,913,2007,1352.902
estimates,913,2008,1361.321
estimates,913,2009,1370.259
estimates,913,2010,1379.11
estimates,913,2011,1387.129
estimates,913,2012,1393.668
estimates,913,2013,1398.25
estimates,913,2014,1400.662
estimates,913,2015,1400.877
medium_variant,913,2015,1400.877
medium_variant,913,2016,1399.122
medium_variant,913,2017,1395.977
medium_variant,913,2018,1391.971
medium_variant,913,2019,1387.383
medium_variant,913,2020,1382.383
medium_variant,913,2021,1377.023
medium_variant,913,2022,1371.276
medium_variant,913,2023,1365.193
medium_variant,913,2024,1358.938
medium_variant,913,2025,1352.677
medium_variant,913,2026,1346.544
medium_variant,913,2027,1340.619
medium_variant,913,2028,1334.993
medium_variant,913,2029,1329.761
medium_variant,913,2030,1325.025
medium_variant,913,2031,1320.842
medium_variant,913,2032,1317.156
medium_variant,913,2033,1313.883
medium_variant,913,2034,1310.956
medium_variant,913,2035,1308.321
medium_variant,913,2036,1305.911
medium_variant,913,2037,1303.624
medium_variant,913,2038,1301.33
medium_variant,913,2039,1298.908
medium_variant,913,2040,1296.233
medium_variant,913,2041,1293.21
medium_variant,913,2042,1289.811
medium_variant,913,2043,1286.01
medium_variant,913,2044,1281.773
medium_variant,913,2045,1277.075
medium_variant,913,2046,1271.922
medium_variant,913,2047,1266.378
medium_variant,913,2048,1260.518
medium_variant,913,2049,1254.392
medium_variant,913,2050,1248.03
medium_variant,913,2051,1241.453
medium_variant,913,2052,1234.691
medium_variant,913,2053,1227.805
medium_variant,913,2054,1220.876
medium_variant,913,2055,1213.98
medium_variant,913,2056,1207.194
medium_variant,913,2057,1200.555
medium_variant,913,2058,1194.107
medium_variant,913,2059,1187.891
medium_variant,913,2060,1181.942
medium_variant,913,2061,1176.274
medium_variant,913,2062,1170.85
medium_variant,913,2063,1165.624
medium_variant,913,2064,1160.566
medium_variant,913,2065,1155.645
medium_variant,913,2066,1150.823
medium_variant,913,2067,1146.07
medium_variant,913,2068,1141.348
medium_variant,913,2069,1136.633
medium_variant,913,2070,1131.908
medium_variant,913,2071,1127.177
medium_variant,913,2072,1122.457
medium_variant,913,2073,1117.741
medium_variant,913,2074,1113.011
medium_variant,913,2075,1108.239
medium_variant,913,2076,1103.389
medium_variant,913,2077,1098.444
medium_variant,913,2078,1093.393
medium_variant,913,2079,1088.241
medium_variant,913,2080,1082.996
medium_variant,913,2081,1077.671
medium_variant,913,2082,1072.305
medium_variant,913,2083,1066.934
medium_variant,913,2084,1061.592
medium_variant,913,2085,1056.304
medium_variant,913,2086,1051.089
medium_variant,913,2087,1045.956
medium_variant,913,2088,1040.91
medium_variant,913,2089,1035.971
medium_variant,913,2090,1031.145
medium_variant,913,2091,1026.434
medium_variant,913,2092,1021.838
medium_variant,913,2093,1017.351
medium_variant,913,2094,1012.972
medium_variant,913,2095,1008.698
medium_variant,913,2096,1004.529
medium_variant,913,2097,1000.463
medium_variant,913,2098,996.5
medium_variant,913,2099,992.641
