variant,region,year,noofbirth
estimates,924,1950,1293.714
estimates,924,1951,1291.573
estimates,924,1952,1289.917
estimates,924,1953,1293.504
estimates,924,1954,1302.336
estimates,924,1955,1316.333
estimates,924,1956,1335.178
estimates,924,1957,1358.305
estimates,924,1958,1384.706
estimates,924,1959,1412.684
estimates,924,1960,1440.17
estimates,924,1961,1464.871
estimates,924,1962,1484.331
estimates,924,1963,1496.488
estimates,924,1964,1500.091
estimates,924,1965,1494.03
estimates,924,1966,1477.969
estimates,924,1967,1453.678
estimates,924,1968,1423.325
estimates,924,1969,1388.578
estimates,924,1970,1351.099
estimates,924,1971,1312.383
estimates,924,1972,1273.993
estimates,924,1973,1237.681
estimates,924,1974,1205.21
estimates,924,1975,1178.361
estimates,924,1976,1158.389
estimates,924,1977,1145.118
estimates,924,1978,1138.129
estimates,924,1979,1137.198
estimates,924,1980,1142.149
estimates,924,1981,1152.575
estimates,924,1982,1167.079
estimates,924,1983,1183.926
estimates,924,1984,1201.532
estimates,924,1985,1218.158
estimates,924,1986,1232.321
estimates,924,1987,1243.244
estimates,924,1988,1250.292
estimates,924,1989,1252.859
estimates,924,1990,1250.451
estimates,924,1991,1243.019
estimates,924,1992,1231.574
estimates,924,1993,1217.297
estimates,924,1994,1201.06
estimates,924,1995,1183.373
estimates,924,1996,1164.512
estimates,924,1997,1145.203
estimates,924,1998,1126.631
estimates,924,1999,1110.281
estimates,924,2000,1098.624
estimates,924,2001,1094.194
estimates,924,2002,1097.768
estimates,924,2003,1109.105
estimates,924,2004,1127.276
estimates,924,2005,1150.057
estimates,924,2006,1174.417
estimates,924,2007,1197.167
estimates,924,2008,1215.849
estimates,924,2009,1229.307
estimates,924,2010,1237.374
estimates,924,2011,1240.986
estimates,924,2012,1242.336
estimates,924,2013,1243.196
estimates,924,2014,1244.152
estimates,924,2015,1245.501
medium_variant,924,2015,1245.501
medium_variant,924,2016,1247.17
medium_variant,924,2017,1248.593
medium_variant,924,2018,1249.3
medium_variant,924,2019,1249.194
medium_variant,924,2020,1248.068
medium_variant,924,2021,1245.714
medium_variant,924,2022,1242.175
medium_variant,924,2023,1237.616
medium_variant,924,2024,1232.279
medium_variant,924,2025,1226.437
medium_variant,924,2026,1220.389
medium_variant,924,2027,1214.52
medium_variant,924,2028,1209.243
medium_variant,924,2029,1204.913
medium_variant,924,2030,1201.903
medium_variant,924,2031,1200.485
medium_variant,924,2032,1200.62
medium_variant,924,2033,1202.213
medium_variant,924,2034,1205.192
medium_variant,924,2035,1209.49
medium_variant,924,2036,1214.98
medium_variant,924,2037,1221.345
medium_variant,924,2038,1228.222
medium_variant,924,2039,1235.282
medium_variant,924,2040,1242.215
medium_variant,924,2041,1248.795
medium_variant,924,2042,1254.896
medium_variant,924,2043,1260.394
medium_variant,924,2044,1265.119
medium_variant,924,2045,1268.94
medium_variant,924,2046,1271.804
medium_variant,924,2047,1273.813
medium_variant,924,2048,1275.072
medium_variant,924,2049,1275.627
medium_variant,924,2050,1275.509
medium_variant,924,2051,1274.734
medium_variant,924,2052,1273.391
medium_variant,924,2053,1271.606
medium_variant,924,2054,1269.507
medium_variant,924,2055,1267.209
medium_variant,924,2056,1264.798
medium_variant,924,2057,1262.352
medium_variant,924,2058,1259.981
medium_variant,924,2059,1257.822
medium_variant,924,2060,1256.007
medium_variant,924,2061,1254.636
medium_variant,924,2062,1253.733
medium_variant,924,2063,1253.297
medium_variant,924,2064,1253.353
medium_variant,924,2065,1253.922
medium_variant,924,2066,1255.001
medium_variant,924,2067,1256.512
medium_variant,924,2068,1258.338
medium_variant,924,2069,1260.383
medium_variant,924,2070,1262.562
medium_variant,924,2071,1264.805
medium_variant,924,2072,1267.036
medium_variant,924,2073,1269.166
medium_variant,924,2074,1271.091
medium_variant,924,2075,1272.719
medium_variant,924,2076,1273.983
medium_variant,924,2077,1274.872
medium_variant,924,2078,1275.388
medium_variant,924,2079,1275.497
medium_variant,924,2080,1275.177
medium_variant,924,2081,1274.418
medium_variant,924,2082,1273.26
medium_variant,924,2083,1271.769
medium_variant,924,2084,1270.001
medium_variant,924,2085,1267.998
medium_variant,924,2086,1265.8
medium_variant,924,2087,1263.456
medium_variant,924,2088,1261.035
medium_variant,924,2089,1258.616
medium_variant,924,2090,1256.261
medium_variant,924,2091,1254.019
medium_variant,924,2092,1251.924
medium_variant,924,2093,1250
medium_variant,924,2094,1248.262
medium_variant,924,2095,1246.716
medium_variant,924,2096,1245.374
medium_variant,924,2097,1244.234
medium_variant,924,2098,1243.295
medium_variant,924,2099,1242.56
