variant,region,year,noofbirth
estimates,906,1950,30294.777
estimates,906,1951,29582.815
estimates,906,1952,28310.285
estimates,906,1953,27340.54
estimates,906,1954,26673.582
estimates,906,1955,26308.486
estimates,906,1956,26240.561
estimates,906,1957,26456.26
estimates,906,1958,26933.44
estimates,906,1959,27637.567
estimates,906,1960,28521.366
estimates,906,1961,29526.644
estimates,906,1962,30581.201
estimates,906,1963,31606.26
estimates,906,1964,32527.155
estimates,906,1965,33273.96
estimates,906,1966,33798.957
estimates,906,1967,34098.556
estimates,906,1968,34171.466
estimates,906,1969,34004.306
estimates,906,1970,33562.506
estimates,906,1971,32816.555
estimates,906,1972,31804.781
estimates,906,1973,30598.142
estimates,906,1974,29277.478
estimates,906,1975,27948.685
estimates,906,1976,26721.376
estimates,906,1977,25684.84
estimates,906,1978,24913.347
estimates,906,1979,24459.503
estimates,906,1980,24396.45
estimates,906,1981,24773.452
estimates,906,1982,25517.304
estimates,906,1983,26510.639
estimates,906,1984,27635.967
estimates,906,1985,28706.519
estimates,906,1986,29518.897
estimates,906,1987,29940.581
estimates,906,1988,29895.072
estimates,906,1989,29363.335
estimates,906,1990,28386.276
estimates,906,1991,27069.482
estimates,906,1992,25601.818
estimates,906,1993,24153.714
estimates,906,1994,22821.79
estimates,906,1995,21682.075
estimates,906,1996,20768.435
estimates,906,1997,20044.015
estimates,906,1998,19474.848
estimates,906,1999,19059.334
estimates,906,2000,18789.104
estimates,906,2001,18647.301
estimates,906,2002,18601.872
estimates,906,2003,18620.793
estimates,906,2004,18681.345
estimates,906,2005,18770.621
estimates,906,2006,18885.348
estimates,906,2007,19025.212
estimates,906,2008,19181.914
estimates,906,2009,19336.844
estimates,906,2010,19466.941
estimates,906,2011,19550.69
estimates,906,2012,19576.881
estimates,906,2013,19538.506
estimates,906,2014,19431.283
estimates,906,2015,19254.637
medium_variant,906,2015,19254.637
medium_variant,906,2016,19014.269
medium_variant,906,2017,18728.396
medium_variant,906,2018,18415.922
medium_variant,906,2019,18089.962
medium_variant,906,2020,17762.582
medium_variant,906,2021,17442.553
medium_variant,906,2022,17133.699
medium_variant,906,2023,16840.383
medium_variant,906,2024,16568.849
medium_variant,906,2025,16323.409
medium_variant,906,2026,16105.176
medium_variant,906,2027,15910.372
medium_variant,906,2028,15735.708
medium_variant,906,2029,15580.632
medium_variant,906,2030,15445.061
medium_variant,906,2031,15328.939
medium_variant,906,2032,15230.913
medium_variant,906,2033,15148.877
medium_variant,906,2034,15080.475
medium_variant,906,2035,15024.209
medium_variant,906,2036,14979.152
medium_variant,906,2037,14943.494
medium_variant,906,2038,14914.37
medium_variant,906,2039,14888.198
medium_variant,906,2040,14861.522
medium_variant,906,2041,14831.56
medium_variant,906,2042,14796.481
medium_variant,906,2043,14754.293
medium_variant,906,2044,14702.733
medium_variant,906,2045,14639.551
medium_variant,906,2046,14563.375
medium_variant,906,2047,14475.259
medium_variant,906,2048,14376.711
medium_variant,906,2049,14268.827
medium_variant,906,2050,14152.555
medium_variant,906,2051,14028.944
medium_variant,906,2052,13900.165
medium_variant,906,2053,13768.92
medium_variant,906,2054,13637.855
medium_variant,906,2055,13509.482
medium_variant,906,2056,13385.699
medium_variant,906,2057,13267.467
medium_variant,906,2058,13155.827
medium_variant,906,2059,13052.117
medium_variant,906,2060,12957.517
medium_variant,906,2061,12872.578
medium_variant,906,2062,12796.449
medium_variant,906,2063,12728.106
medium_variant,906,2064,12666.943
medium_variant,906,2065,12612.553
medium_variant,906,2066,12564.575
medium_variant,906,2067,12522.008
medium_variant,906,2068,12483.455
medium_variant,906,2069,12447.416
medium_variant,906,2070,12412.503
medium_variant,906,2071,12377.632
medium_variant,906,2072,12342.014
medium_variant,906,2073,12304.734
medium_variant,906,2074,12264.712
medium_variant,906,2075,12220.958
medium_variant,906,2076,12172.873
medium_variant,906,2077,12120.71
medium_variant,906,2078,12064.797
medium_variant,906,2079,12005.228
medium_variant,906,2080,11942.043
medium_variant,906,2081,11875.37
medium_variant,906,2082,11805.86
medium_variant,906,2083,11734.371
medium_variant,906,2084,11661.731
medium_variant,906,2085,11588.668
medium_variant,906,2086,11515.757
medium_variant,906,2087,11443.495
medium_variant,906,2088,11372.498
medium_variant,906,2089,11303.496
medium_variant,906,2090,11237.038
medium_variant,906,2091,11173.462
medium_variant,906,2092,11112.952
medium_variant,906,2093,11055.597
medium_variant,906,2094,11001.409
medium_variant,906,2095,10950.417
medium_variant,906,2096,10902.654
medium_variant,906,2097,10858.099
medium_variant,906,2098,10816.739
medium_variant,906,2099,10778.578
