variant,region,year,noofbirth
estimates,911,1950,1265.999
estimates,911,1951,1275.561
estimates,911,1952,1295.651
estimates,911,1953,1317.677
estimates,911,1954,1341.643
estimates,911,1955,1367.533
estimates,911,1956,1395.318
estimates,911,1957,1424.952
estimates,911,1958,1456.346
estimates,911,1959,1489.352
estimates,911,1960,1523.791
estimates,911,1961,1559.493
estimates,911,1962,1596.301
estimates,911,1963,1634.132
estimates,911,1964,1673.016
estimates,911,1965,1713.045
estimates,911,1966,1754.377
estimates,911,1967,1797.281
estimates,911,1968,1842.023
estimates,911,1969,1888.79
estimates,911,1970,1937.781
estimates,911,1971,1989.127
estimates,911,1972,2042.808
estimates,911,1973,2098.769
estimates,911,1974,2156.97
estimates,911,1975,2217.298
estimates,911,1976,2279.592
estimates,911,1977,2343.688
estimates,911,1978,2409.489
estimates,911,1979,2476.959
estimates,911,1980,2546.03
estimates,911,1981,2616.665
estimates,911,1982,2689.012
estimates,911,1983,2763.301
estimates,911,1984,2839.772
estimates,911,1985,2918.861
estimates,911,1986,3001.038
estimates,911,1987,3086.518
estimates,911,1988,3175.316
estimates,911,1989,3267.302
estimates,911,1990,3362.049
estimates,911,1991,3458.951
estimates,911,1992,3557.448
estimates,911,1993,3657.182
estimates,911,1994,3758.083
estimates,911,1995,3860.16
estimates,911,1996,3963.579
estimates,911,1997,4068.915
estimates,911,1998,4176.797
estimates,911,1999,4287.719
estimates,911,2000,4402.619
estimates,911,2001,4522.479
estimates,911,2002,4647.454
estimates,911,2003,4777.206
estimates,911,2004,4911.084
estimates,911,2005,5048.175
estimates,911,2006,5187.358
estimates,911,2007,5327.157
estimates,911,2008,5466.116
estimates,911,2009,5603.097
estimates,911,2010,5736.908
estimates,911,2011,5866.746
estimates,911,2012,5992.898
estimates,911,2013,6115.892
estimates,911,2014,6236.121
estimates,911,2015,6354.261
medium_variant,911,2015,6354.261
medium_variant,911,2016,6471.188
medium_variant,911,2017,6587.979
medium_variant,911,2018,6705.605
medium_variant,911,2019,6824.712
medium_variant,911,2020,6945.887
medium_variant,911,2021,7069.408
medium_variant,911,2022,7194.871
medium_variant,911,2023,7321.772
medium_variant,911,2024,7449.807
medium_variant,911,2025,7578.671
medium_variant,911,2026,7708.051
medium_variant,911,2027,7837.444
medium_variant,911,2028,7966.253
medium_variant,911,2029,8093.916
medium_variant,911,2030,8220.001
medium_variant,911,2031,8344.276
medium_variant,911,2032,8466.614
medium_variant,911,2033,8586.772
medium_variant,911,2034,8704.34
medium_variant,911,2035,8818.887
medium_variant,911,2036,8930.076
medium_variant,911,2037,9037.823
medium_variant,911,2038,9142.105
medium_variant,911,2039,9242.871
medium_variant,911,2040,9340.108
medium_variant,911,2041,9433.894
medium_variant,911,2042,9524.527
medium_variant,911,2043,9612.342
medium_variant,911,2044,9697.6
medium_variant,911,2045,9780.569
medium_variant,911,2046,9861.459
medium_variant,911,2047,9940.386
medium_variant,911,2048,10017.462
medium_variant,911,2049,10092.815
medium_variant,911,2050,10166.443
medium_variant,911,2051,10238.273
medium_variant,911,2052,10308.188
medium_variant,911,2053,10376.153
medium_variant,911,2054,10442.26
medium_variant,911,2055,10506.792
medium_variant,911,2056,10570.107
medium_variant,911,2057,10632.344
medium_variant,911,2058,10693.466
medium_variant,911,2059,10753.266
medium_variant,911,2060,10811.374
medium_variant,911,2061,10867.32
medium_variant,911,2062,10920.593
medium_variant,911,2063,10970.768
medium_variant,911,2064,11017.595
medium_variant,911,2065,11060.903
medium_variant,911,2066,11100.682
medium_variant,911,2067,11137.221
medium_variant,911,2068,11170.823
medium_variant,911,2069,11201.651
medium_variant,911,2070,11229.903
medium_variant,911,2071,11255.771
medium_variant,911,2072,11279.374
medium_variant,911,2073,11300.813
medium_variant,911,2074,11320.163
medium_variant,911,2075,11337.373
medium_variant,911,2076,11352.302
medium_variant,911,2077,11364.828
medium_variant,911,2078,11374.928
medium_variant,911,2079,11382.704
medium_variant,911,2080,11388.304
medium_variant,911,2081,11391.912
medium_variant,911,2082,11393.754
medium_variant,911,2083,11394.035
medium_variant,911,2084,11392.91
medium_variant,911,2085,11390.479
medium_variant,911,2086,11386.77
medium_variant,911,2087,11381.712
medium_variant,911,2088,11375.257
medium_variant,911,2089,11367.425
medium_variant,911,2090,11358.225
medium_variant,911,2091,11347.662
medium_variant,911,2092,11335.737
medium_variant,911,2093,11322.446
medium_variant,911,2094,11307.787
medium_variant,911,2095,11291.758
medium_variant,911,2096,11274.357
medium_variant,911,2097,11255.586
medium_variant,911,2098,11235.439
medium_variant,911,2099,11213.923
