variant,region,year,noofbirth
estimates,5501,1950,21982.069
estimates,5501,1951,22156.427
estimates,5501,1952,22510.044
estimates,5501,1953,22873.46
estimates,5501,1954,23246.676
estimates,5501,1955,23629.588
estimates,5501,1956,24021.821
estimates,5501,1957,24422.891
estimates,5501,1958,24831.848
estimates,5501,1959,25247.025
estimates,5501,1960,25666.535
estimates,5501,1961,26088.499
estimates,5501,1962,26511.207
estimates,5501,1963,26933.827
estimates,5501,1964,27356.732
estimates,5501,1965,27781.441
estimates,5501,1966,28210.373
estimates,5501,1967,28646.481
estimates,5501,1968,29092.144
estimates,5501,1969,29548.48
estimates,5501,1970,30013.981
estimates,5501,1971,30485.638
estimates,5501,1972,30961.997
estimates,5501,1973,31443.95
estimates,5501,1974,31934.773
estimates,5501,1975,32446.752
estimates,5501,1976,32995.182
estimates,5501,1977,33585.035
estimates,5501,1978,34212.511
estimates,5501,1979,34866.542
estimates,5501,1980,35529.738
estimates,5501,1981,36180.847
estimates,5501,1982,36796.143
estimates,5501,1983,37354.399
estimates,5501,1984,37841.109
estimates,5501,1985,38242.595
estimates,5501,1986,38551.877
estimates,5501,1987,38779.733
estimates,5501,1988,38940.092
estimates,5501,1989,39043.104
estimates,5501,1990,39103.253
estimates,5501,1991,39136.472
estimates,5501,1992,39156.761
estimates,5501,1993,39175.612
estimates,5501,1994,39200.501
estimates,5501,1995,39233.446
estimates,5501,1996,39270.409
estimates,5501,1997,39301.211
estimates,5501,1998,39318.307
estimates,5501,1999,39320.644
estimates,5501,2000,39312.349
estimates,5501,2001,39300.234
estimates,5501,2002,39287.64
estimates,5501,2003,39273.289
estimates,5501,2004,39251.29
estimates,5501,2005,39204.979
estimates,5501,2006,39113.616
estimates,5501,2007,38966.423
estimates,5501,2008,38762.225
estimates,5501,2009,38508.967
estimates,5501,2010,38227.649
estimates,5501,2011,37946.8
estimates,5501,2012,37692.84
estimates,5501,2013,37483.512
estimates,5501,2014,37323.839
estimates,5501,2015,37208.417
medium_variant,5501,2015,37208.417
medium_variant,5501,2016,37121.773
medium_variant,5501,2017,37038.997
medium_variant,5501,2018,36940.008
medium_variant,5501,2019,36816.731
medium_variant,5501,2020,36665.824
medium_variant,5501,2021,36489.9
medium_variant,5501,2022,36298.901
medium_variant,5501,2023,36100.901
medium_variant,5501,2024,35898.013
medium_variant,5501,2025,35691.003
medium_variant,5501,2026,35479.309
medium_variant,5501,2027,35261.555
medium_variant,5501,2028,35037.256
medium_variant,5501,2029,34807.404
medium_variant,5501,2030,34572.824
medium_variant,5501,2031,34334.294
medium_variant,5501,2032,34093.261
medium_variant,5501,2033,33851.561
medium_variant,5501,2034,33611.09
medium_variant,5501,2035,33374.039
medium_variant,5501,2036,33142.268
medium_variant,5501,2037,32916.407
medium_variant,5501,2038,32696.719
medium_variant,5501,2039,32483.385
medium_variant,5501,2040,32276.391
medium_variant,5501,2041,32075.25
medium_variant,5501,2042,31878.243
medium_variant,5501,2043,31683.445
medium_variant,5501,2044,31489.326
medium_variant,5501,2045,31294.203
medium_variant,5501,2046,31096.665
medium_variant,5501,2047,30896.084
medium_variant,5501,2048,30692.023
medium_variant,5501,2049,30484.056
medium_variant,5501,2050,30271.824
medium_variant,5501,2051,30055.332
medium_variant,5501,2052,29835.679
medium_variant,5501,2053,29614.188
medium_variant,5501,2054,29391.948
medium_variant,5501,2055,29170.066
medium_variant,5501,2056,28949.521
medium_variant,5501,2057,28731.101
medium_variant,5501,2058,28515.625
medium_variant,5501,2059,28303.919
medium_variant,5501,2060,28096.618
medium_variant,5501,2061,27893.982
medium_variant,5501,2062,27695.674
medium_variant,5501,2063,27501.392
medium_variant,5501,2064,27311.135
medium_variant,5501,2065,27124.987
medium_variant,5501,2066,26943.017
medium_variant,5501,2067,26764.967
medium_variant,5501,2068,26590.438
medium_variant,5501,2069,26418.979
medium_variant,5501,2070,26250.11
medium_variant,5501,2071,26083.398
medium_variant,5501,2072,25918.434
medium_variant,5501,2073,25754.797
medium_variant,5501,2074,25592.085
medium_variant,5501,2075,25430.093
medium_variant,5501,2076,25268.818
medium_variant,5501,2077,25108.38
medium_variant,5501,2078,24948.775
medium_variant,5501,2079,24789.777
medium_variant,5501,2080,24630.907
medium_variant,5501,2081,24471.634
medium_variant,5501,2082,24311.802
medium_variant,5501,2083,24151.493
medium_variant,5501,2084,23991.004
medium_variant,5501,2085,23830.745
medium_variant,5501,2086,23671.253
medium_variant,5501,2087,23513.276
medium_variant,5501,2088,23357.57
medium_variant,5501,2089,23204.724
medium_variant,5501,2090,23055.147
medium_variant,5501,2091,22909.055
medium_variant,5501,2092,22766.53
medium_variant,5501,2093,22627.585
medium_variant,5501,2094,22492.175
medium_variant,5501,2095,22360.292
medium_variant,5501,2096,22231.943
medium_variant,5501,2097,22107.104
medium_variant,5501,2098,21985.761
medium_variant,5501,2099,21867.912
