variant,region,year,noofbirth
estimates,927,1950,235.148
estimates,927,1951,239.656
estimates,927,1952,248.269
estimates,927,1953,256.074
estimates,927,1954,263.072
estimates,927,1955,269.262
estimates,927,1956,274.655
estimates,927,1957,279.278
estimates,927,1958,283.17
estimates,927,1959,286.399
estimates,927,1960,289.056
estimates,927,1961,291.248
estimates,927,1962,293.114
estimates,927,1963,294.8
estimates,927,1964,296.445
estimates,927,1965,298.35
estimates,927,1966,300.829
estimates,927,1967,303.871
estimates,927,1968,307.277
estimates,927,1969,310.736
estimates,927,1970,313.483
estimates,927,1971,314.586
estimates,927,1972,313.524
estimates,927,1973,310.177
estimates,927,1974,304.807
estimates,927,1975,298.148
estimates,927,1976,291.251
estimates,927,1977,285.239
estimates,927,1978,280.97
estimates,927,1979,278.813
estimates,927,1980,278.839
estimates,927,1981,280.745
estimates,927,1982,283.748
estimates,927,1983,287.171
estimates,927,1984,290.719
estimates,927,1985,294.261
estimates,927,1986,297.829
estimates,927,1987,301.519
estimates,927,1988,305.302
estimates,927,1989,308.976
estimates,927,1990,312.179
estimates,927,1991,314.526
estimates,927,1992,315.828
estimates,927,1993,316.041
estimates,927,1994,315.237
estimates,927,1995,313.516
estimates,927,1996,311.056
estimates,927,1997,308.309
estimates,927,1998,305.793
estimates,927,1999,303.956
estimates,927,2000,303.487
estimates,927,2001,305.053
estimates,927,2002,308.789
estimates,927,2003,314.554
estimates,927,2004,322.057
estimates,927,2005,330.65
estimates,927,2006,339.467
estimates,927,2007,347.636
estimates,927,2008,354.503
estimates,927,2009,359.77
estimates,927,2010,363.424
estimates,927,2011,365.767
estimates,927,2012,367.449
estimates,927,2013,368.991
estimates,927,2014,370.576
estimates,927,2015,372.287
medium_variant,927,2015,372.287
medium_variant,927,2016,374.086
medium_variant,927,2017,375.788
medium_variant,927,2018,377.252
medium_variant,927,2019,378.456
medium_variant,927,2020,379.371
medium_variant,927,2021,379.973
medium_variant,927,2022,380.299
medium_variant,927,2023,380.403
medium_variant,927,2024,380.341
medium_variant,927,2025,380.161
medium_variant,927,2026,379.903
medium_variant,927,2027,379.631
medium_variant,927,2028,379.43
medium_variant,927,2029,379.391
medium_variant,927,2030,379.611
medium_variant,927,2031,380.173
medium_variant,927,2032,381.104
medium_variant,927,2033,382.418
medium_variant,927,2034,384.13
medium_variant,927,2035,386.252
medium_variant,927,2036,388.777
medium_variant,927,2037,391.636
medium_variant,927,2038,394.743
medium_variant,927,2039,398.024
medium_variant,927,2040,401.418
medium_variant,927,2041,404.876
medium_variant,927,2042,408.35
medium_variant,927,2043,411.779
medium_variant,927,2044,415.089
medium_variant,927,2045,418.214
medium_variant,927,2046,421.107
medium_variant,927,2047,423.759
medium_variant,927,2048,426.165
medium_variant,927,2049,428.307
medium_variant,927,2050,430.167
medium_variant,927,2051,431.742
medium_variant,927,2052,433.064
medium_variant,927,2053,434.173
medium_variant,927,2054,435.105
medium_variant,927,2055,435.887
medium_variant,927,2056,436.542
medium_variant,927,2057,437.101
medium_variant,927,2058,437.603
medium_variant,927,2059,438.091
medium_variant,927,2060,438.603
medium_variant,927,2061,439.164
medium_variant,927,2062,439.786
medium_variant,927,2063,440.481
medium_variant,927,2064,441.274
medium_variant,927,2065,442.192
medium_variant,927,2066,443.256
medium_variant,927,2067,444.459
medium_variant,927,2068,445.783
medium_variant,927,2069,447.213
medium_variant,927,2070,448.732
medium_variant,927,2071,450.316
medium_variant,927,2072,451.934
medium_variant,927,2073,453.55
medium_variant,927,2074,455.132
medium_variant,927,2075,456.653
medium_variant,927,2076,458.1
medium_variant,927,2077,459.469
medium_variant,927,2078,460.749
medium_variant,927,2079,461.925
medium_variant,927,2080,462.974
medium_variant,927,2081,463.882
medium_variant,927,2082,464.647
medium_variant,927,2083,465.274
medium_variant,927,2084,465.768
medium_variant,927,2085,466.13
medium_variant,927,2086,466.366
medium_variant,927,2087,466.494
medium_variant,927,2088,466.539
medium_variant,927,2089,466.521
medium_variant,927,2090,466.464
medium_variant,927,2091,466.386
medium_variant,927,2092,466.3
medium_variant,927,2093,466.218
medium_variant,927,2094,466.149
medium_variant,927,2095,466.095
medium_variant,927,2096,466.063
medium_variant,927,2097,466.051
medium_variant,927,2098,466.06
medium_variant,927,2099,466.09
