variant,region,year,noofbirth
estimates,1503,1950,15313.972
estimates,1503,1951,15392.933
estimates,1503,1952,15545.63
estimates,1503,1953,15687.859
estimates,1503,1954,15819.616
estimates,1503,1955,15940.546
estimates,1503,1956,16049.498
estimates,1503,1957,16145.111
estimates,1503,1958,16224.636
estimates,1503,1959,16283.155
estimates,1503,1960,16315.325
estimates,1503,1961,16316.097
estimates,1503,1962,16281.455
estimates,1503,1963,16210.618
estimates,1503,1964,16106.944
estimates,1503,1965,15977.882
estimates,1503,1966,15833.435
estimates,1503,1967,15684.128
estimates,1503,1968,15538.198
estimates,1503,1969,15399.691
estimates,1503,1970,15266.532
estimates,1503,1971,15132.034
estimates,1503,1972,14989.396
estimates,1503,1973,14836.376
estimates,1503,1974,14676.875
estimates,1503,1975,14520.468
estimates,1503,1976,14379.465
estimates,1503,1977,14263.551
estimates,1503,1978,14178.2
estimates,1503,1979,14123.652
estimates,1503,1980,14095.367
estimates,1503,1981,14084.571
estimates,1503,1982,14079.113
estimates,1503,1983,14069.154
estimates,1503,1984,14050.265
estimates,1503,1985,14022.344
estimates,1503,1986,13989.15
estimates,1503,1987,13956.177
estimates,1503,1988,13926.017
estimates,1503,1989,13896.632
estimates,1503,1990,13861.442
estimates,1503,1991,13811.894
estimates,1503,1992,13742.669
estimates,1503,1993,13652.26
estimates,1503,1994,13543.112
estimates,1503,1995,13420.209
estimates,1503,1996,13290.831
estimates,1503,1997,13165.513
estimates,1503,1998,13054.265
estimates,1503,1999,12964.05
estimates,1503,2000,12904.262
estimates,1503,2001,12882.516
estimates,1503,2002,12896.365
estimates,1503,2003,12939.483
estimates,1503,2004,13004.825
estimates,1503,2005,13078.695
estimates,1503,2006,13144.652
estimates,1503,2007,13190.198
estimates,1503,2008,13207.792
estimates,1503,2009,13195.868
estimates,1503,2010,13159.944
estimates,1503,2011,13111.459
estimates,1503,2012,13065.605
estimates,1503,2013,13033.695
estimates,1503,2014,13019.358
estimates,1503,2015,13022.515
medium_variant,1503,2015,13022.515
medium_variant,1503,2016,13038.953
medium_variant,1503,2017,13059.648
medium_variant,1503,2018,13077.023
medium_variant,1503,2019,13088.037
medium_variant,1503,2020,13090.497
medium_variant,1503,2021,13083.856
medium_variant,1503,2022,13070.298
medium_variant,1503,2023,13051.903
medium_variant,1503,2024,13029.413
medium_variant,1503,2025,13003.497
medium_variant,1503,2026,12974.79
medium_variant,1503,2027,12944.321
medium_variant,1503,2028,12913.33
medium_variant,1503,2029,12883.06
medium_variant,1503,2030,12854.661
medium_variant,1503,2031,12828.968
medium_variant,1503,2032,12806.283
medium_variant,1503,2033,12786.96
medium_variant,1503,2034,12771.498
medium_variant,1503,2035,12760.411
medium_variant,1503,2036,12753.931
medium_variant,1503,2037,12751.646
medium_variant,1503,2038,12753.033
medium_variant,1503,2039,12757.699
medium_variant,1503,2040,12765.282
medium_variant,1503,2041,12775.448
medium_variant,1503,2042,12787.656
medium_variant,1503,2043,12801.292
medium_variant,1503,2044,12815.712
medium_variant,1503,2045,12830.516
medium_variant,1503,2046,12845.526
medium_variant,1503,2047,12860.587
medium_variant,1503,2048,12875.362
medium_variant,1503,2049,12889.275
medium_variant,1503,2050,12901.697
medium_variant,1503,2051,12912.102
medium_variant,1503,2052,12920.223
medium_variant,1503,2053,12925.848
medium_variant,1503,2054,12928.76
medium_variant,1503,2055,12928.75
medium_variant,1503,2056,12925.753
medium_variant,1503,2057,12920.137
medium_variant,1503,2058,12912.366
medium_variant,1503,2059,12902.827
medium_variant,1503,2060,12891.88
medium_variant,1503,2061,12879.808
medium_variant,1503,2062,12866.981
medium_variant,1503,2063,12853.821
medium_variant,1503,2064,12840.797
medium_variant,1503,2065,12828.292
medium_variant,1503,2066,12816.536
medium_variant,1503,2067,12805.611
medium_variant,1503,2068,12795.589
medium_variant,1503,2069,12786.7
medium_variant,1503,2070,12779.214
medium_variant,1503,2071,12773.379
medium_variant,1503,2072,12769.11
medium_variant,1503,2073,12766.215
medium_variant,1503,2074,12764.489
medium_variant,1503,2075,12763.677
medium_variant,1503,2076,12763.511
medium_variant,1503,2077,12763.603
medium_variant,1503,2078,12763.524
medium_variant,1503,2079,12762.897
medium_variant,1503,2080,12761.424
medium_variant,1503,2081,12758.94
medium_variant,1503,2082,12755.43
medium_variant,1503,2083,12750.835
medium_variant,1503,2084,12745.019
medium_variant,1503,2085,12737.832
medium_variant,1503,2086,12729.194
medium_variant,1503,2087,12719.138
medium_variant,1503,2088,12707.74
medium_variant,1503,2089,12695.017
medium_variant,1503,2090,12681.027
medium_variant,1503,2091,12665.859
medium_variant,1503,2092,12649.573
medium_variant,1503,2093,12632.256
medium_variant,1503,2094,12613.963
medium_variant,1503,2095,12594.718
medium_variant,1503,2096,12574.567
medium_variant,1503,2097,12553.504
medium_variant,1503,2098,12531.535
medium_variant,1503,2099,12508.656
