variant,region,year,noofbirth
estimates,954,1950,6.223
estimates,954,1951,6.307
estimates,954,1952,6.48
estimates,954,1953,6.662
estimates,954,1954,6.852
estimates,954,1955,7.051
estimates,954,1956,7.256
estimates,954,1957,7.466
estimates,954,1958,7.678
estimates,954,1959,7.887
estimates,954,1960,8.081
estimates,954,1961,8.261
estimates,954,1962,8.414
estimates,954,1963,8.539
estimates,954,1964,8.634
estimates,954,1965,8.711
estimates,954,1966,8.767
estimates,954,1967,8.815
estimates,954,1968,8.868
estimates,954,1969,8.929
estimates,954,1970,9.006
estimates,954,1971,9.096
estimates,954,1972,9.2
estimates,954,1973,9.321
estimates,954,1974,9.455
estimates,954,1975,9.606
estimates,954,1976,9.775
estimates,954,1977,9.964
estimates,954,1978,10.171
estimates,954,1979,10.393
estimates,954,1980,10.63
estimates,954,1981,10.885
estimates,954,1982,11.154
estimates,954,1983,11.431
estimates,954,1984,11.712
estimates,954,1985,11.984
estimates,954,1986,12.242
estimates,954,1987,12.477
estimates,954,1988,12.687
estimates,954,1989,12.871
estimates,954,1990,13.03
estimates,954,1991,13.169
estimates,954,1992,13.296
estimates,954,1993,13.414
estimates,954,1994,13.517
estimates,954,1995,13.594
estimates,954,1996,13.633
estimates,954,1997,13.626
estimates,954,1998,13.565
estimates,954,1999,13.449
estimates,954,2000,13.281
estimates,954,2001,13.066
estimates,954,2002,12.814
estimates,954,2003,12.543
estimates,954,2004,12.266
estimates,954,2005,11.993
estimates,954,2006,11.738
estimates,954,2007,11.503
estimates,954,2008,11.294
estimates,954,2009,11.116
estimates,954,2010,10.972
estimates,954,2011,10.858
estimates,954,2012,10.772
estimates,954,2013,10.704
estimates,954,2014,10.65
estimates,954,2015,10.611
medium_variant,954,2015,10.611
medium_variant,954,2016,10.587
medium_variant,954,2017,10.573
medium_variant,954,2018,10.569
medium_variant,954,2019,10.571
medium_variant,954,2020,10.582
medium_variant,954,2021,10.597
medium_variant,954,2022,10.616
medium_variant,954,2023,10.637
medium_variant,954,2024,10.659
medium_variant,954,2025,10.68
medium_variant,954,2026,10.696
medium_variant,954,2027,10.71
medium_variant,954,2028,10.72
medium_variant,954,2029,10.723
medium_variant,954,2030,10.72
medium_variant,954,2031,10.709
medium_variant,954,2032,10.692
medium_variant,954,2033,10.67
medium_variant,954,2034,10.64
medium_variant,954,2035,10.607
medium_variant,954,2036,10.566
medium_variant,954,2037,10.522
medium_variant,954,2038,10.473
medium_variant,954,2039,10.422
medium_variant,954,2040,10.371
medium_variant,954,2041,10.315
medium_variant,954,2042,10.256
medium_variant,954,2043,10.196
medium_variant,954,2044,10.132
medium_variant,954,2045,10.072
medium_variant,954,2046,10.01
medium_variant,954,2047,9.949
medium_variant,954,2048,9.891
medium_variant,954,2049,9.838
medium_variant,954,2050,9.787
medium_variant,954,2051,9.74
medium_variant,954,2052,9.696
medium_variant,954,2053,9.656
medium_variant,954,2054,9.62
medium_variant,954,2055,9.586
medium_variant,954,2056,9.553
medium_variant,954,2057,9.521
medium_variant,954,2058,9.49
medium_variant,954,2059,9.46
medium_variant,954,2060,9.426
medium_variant,954,2061,9.393
medium_variant,954,2062,9.358
medium_variant,954,2063,9.321
medium_variant,954,2064,9.28
medium_variant,954,2065,9.238
medium_variant,954,2066,9.194
medium_variant,954,2067,9.147
medium_variant,954,2068,9.097
medium_variant,954,2069,9.045
medium_variant,954,2070,8.99
medium_variant,954,2071,8.934
medium_variant,954,2072,8.877
medium_variant,954,2073,8.819
medium_variant,954,2074,8.759
medium_variant,954,2075,8.701
medium_variant,954,2076,8.641
medium_variant,954,2077,8.583
medium_variant,954,2078,8.526
medium_variant,954,2079,8.466
medium_variant,954,2080,8.41
medium_variant,954,2081,8.354
medium_variant,954,2082,8.299
medium_variant,954,2083,8.243
medium_variant,954,2084,8.191
medium_variant,954,2085,8.139
medium_variant,954,2086,8.088
medium_variant,954,2087,8.04
medium_variant,954,2088,7.99
medium_variant,954,2089,7.946
medium_variant,954,2090,7.898
medium_variant,954,2091,7.854
medium_variant,954,2092,7.811
medium_variant,954,2093,7.768
medium_variant,954,2094,7.727
medium_variant,954,2095,7.684
medium_variant,954,2096,7.646
medium_variant,954,2097,7.605
medium_variant,954,2098,7.566
medium_variant,954,2099,7.529
