region,variant,freq,year,rateofnaturalincreaseper1000population
5500,estimates,5yearly,1950,22.056
5500,estimates,5yearly,1955,26.233
5500,estimates,5yearly,1960,26.913
5500,estimates,5yearly,1965,22.701
5500,estimates,5yearly,1970,22.518
5500,estimates,5yearly,1975,22.514
5500,estimates,5yearly,1980,23.827
5500,estimates,5yearly,1985,24.612
5500,estimates,5yearly,1990,20.62
5500,estimates,5yearly,1995,14.962
5500,estimates,5yearly,2000,13.151
5500,estimates,5yearly,2005,15.773
5500,estimates,5yearly,2010,17.421
5500,constant_fertility,5yearly,2015,16.345
5500,constant_mortality,5yearly,2015,14.818
5500,high_variant,5yearly,2015,17.104
5500,instant_replacement,5yearly,2015,11.87
5500,low_variant,5yearly,2015,13.103
5500,medium_variant,5yearly,2015,15.114
5500,momentum,5yearly,2015,11.7
5500,no_change,5yearly,2015,16.045
5500,zero_migration,5yearly,2015,15.156
5500,constant_fertility,5yearly,2020,14.22
5500,constant_mortality,5yearly,2020,11.74
5500,high_variant,5yearly,2020,15.074
5500,instant_replacement,5yearly,2020,10.34
5500,low_variant,5yearly,2020,9.405
5500,medium_variant,5yearly,2020,12.289
5500,momentum,5yearly,2020,10.018
5500,no_change,5yearly,2020,13.667
5500,zero_migration,5yearly,2020,12.389
5500,constant_fertility,5yearly,2025,12.589
5500,constant_mortality,5yearly,2025,9.252
5500,high_variant,5yearly,2025,13.166
5500,instant_replacement,5yearly,2025,8.958
5500,low_variant,5yearly,2025,6.694
5500,medium_variant,5yearly,2025,10.036
5500,momentum,5yearly,2025,8.459
5500,no_change,5yearly,2025,11.805
5500,zero_migration,5yearly,2025,10.171
5500,constant_fertility,5yearly,2030,12.216
5500,constant_mortality,5yearly,2030,7.815
5500,high_variant,5yearly,2030,11.854
5500,instant_replacement,5yearly,2030,8.295
5500,low_variant,5yearly,2030,5.555
5500,medium_variant,5yearly,2030,8.849
5500,momentum,5yearly,2030,7.579
5500,no_change,5yearly,2030,11.199
5500,zero_migration,5yearly,2030,8.987
5500,constant_fertility,5yearly,2035,12.401
5500,constant_mortality,5yearly,2035,6.934
5500,high_variant,5yearly,2035,11.472
5500,instant_replacement,5yearly,2035,7.76
5500,low_variant,5yearly,2035,4.646
5500,medium_variant,5yearly,2035,8.211
5500,momentum,5yearly,2035,6.841
5500,no_change,5yearly,2035,11.17
5500,zero_migration,5yearly,2035,8.339
5500,constant_fertility,5yearly,2040,12.258
5500,constant_mortality,5yearly,2040,5.945
5500,high_variant,5yearly,2040,11.246
5500,instant_replacement,5yearly,2040,6.8
5500,low_variant,5yearly,2040,3.388
5500,medium_variant,5yearly,2040,7.441
5500,momentum,5yearly,2040,5.725
5500,no_change,5yearly,2040,10.845
5500,zero_migration,5yearly,2040,7.576
5500,constant_fertility,5yearly,2045,11.611
5500,constant_mortality,5yearly,2045,4.521
5500,high_variant,5yearly,2045,10.615
5500,instant_replacement,5yearly,2045,5.529
5500,low_variant,5yearly,2045,1.655
5500,medium_variant,5yearly,2045,6.231
5500,momentum,5yearly,2045,4.324
5500,no_change,5yearly,2045,10.037
5500,zero_migration,5yearly,2045,6.396
5500,constant_fertility,5yearly,2050,10.918
5500,constant_mortality,5yearly,2050,2.874
5500,high_variant,5yearly,2050,9.626
5500,instant_replacement,5yearly,2050,4.348
5500,low_variant,5yearly,2050,-0.207000000000001
5500,medium_variant,5yearly,2050,4.815
5500,momentum,5yearly,2050,3.001
5500,no_change,5yearly,2050,9.187
5500,zero_migration,5yearly,2050,5.019
5500,constant_fertility,5yearly,2055,10.634
5500,constant_mortality,5yearly,2055,1.382
5500,high_variant,5yearly,2055,8.647
5500,instant_replacement,5yearly,2055,3.525
5500,low_variant,5yearly,2055,-1.829
5500,medium_variant,5yearly,2055,3.567
5500,momentum,5yearly,2055,2.022
5500,no_change,5yearly,2055,8.763
5500,zero_migration,5yearly,2055,3.797
5500,constant_fertility,5yearly,2060,10.761
5500,constant_mortality,5yearly,2060,0.287999999999998
5500,high_variant,5yearly,2060,8.006
5500,instant_replacement,5yearly,2060,3.028
5500,low_variant,5yearly,2060,-3.104
5500,medium_variant,5yearly,2060,2.683
5500,momentum,5yearly,2060,1.404
5500,no_change,5yearly,2060,8.8
5500,zero_migration,5yearly,2060,2.919
5500,constant_fertility,5yearly,2065,11.005
5500,constant_mortality,5yearly,2065,-0.459999999999999
5500,high_variant,5yearly,2065,7.722
5500,instant_replacement,5yearly,2065,2.683
5500,low_variant,5yearly,2065,-4.161
5500,medium_variant,5yearly,2065,2.088
5500,momentum,5yearly,2065,1.005
5500,no_change,5yearly,2065,9.011
5500,zero_migration,5yearly,2065,2.317
5500,constant_fertility,5yearly,2070,11.128
5500,constant_mortality,5yearly,2070,-1.028
5500,high_variant,5yearly,2070,7.596
5500,instant_replacement,5yearly,2070,2.316
5500,low_variant,5yearly,2070,-5.19
5500,medium_variant,5yearly,2070,1.581
5500,momentum,5yearly,2070,0.693
5500,no_change,5yearly,2070,9.165
5500,zero_migration,5yearly,2070,1.803
5500,constant_fertility,5yearly,2075,11.212
5500,constant_mortality,5yearly,2075,-1.602
5500,high_variant,5yearly,2075,7.46
5500,instant_replacement,5yearly,2075,1.998
5500,low_variant,5yearly,2075,-6.172
5500,medium_variant,5yearly,2075,1.099
5500,momentum,5yearly,2075,0.427
5500,no_change,5yearly,2075,9.241
5500,zero_migration,5yearly,2075,1.318
5500,constant_fertility,5yearly,2080,11.385
5500,constant_mortality,5yearly,2080,-2.304
5500,high_variant,5yearly,2080,7.229
5500,instant_replacement,5yearly,2080,1.783
5500,low_variant,5yearly,2080,-7.086
5500,medium_variant,5yearly,2080,0.621
5500,momentum,5yearly,2080,0.163
5500,no_change,5yearly,2080,9.308
5500,zero_migration,5yearly,2080,0.838999999999999
5500,constant_fertility,5yearly,2085,11.659
5500,constant_mortality,5yearly,2085,-3.114
5500,high_variant,5yearly,2085,6.915
5500,instant_replacement,5yearly,2085,1.668
5500,low_variant,5yearly,2085,-7.963
5500,medium_variant,5yearly,2085,0.141
5500,momentum,5yearly,2085,-0.0739999999999998
5500,no_change,5yearly,2085,9.407
5500,zero_migration,5yearly,2085,0.361999999999998
5500,constant_fertility,5yearly,2090,11.908
5500,constant_mortality,5yearly,2090,-3.838
5500,high_variant,5yearly,2090,6.572
5500,instant_replacement,5yearly,2090,1.582
5500,low_variant,5yearly,2090,-8.873
5500,medium_variant,5yearly,2090,-0.356
5500,momentum,5yearly,2090,-0.182
5500,no_change,5yearly,2090,9.547
5500,zero_migration,5yearly,2090,-0.131
5500,constant_fertility,5yearly,2095,12.026
5500,constant_mortality,5yearly,2095,-4.288
5500,high_variant,5yearly,2095,6.238
5500,instant_replacement,5yearly,2095,1.478
5500,low_variant,5yearly,2095,-9.817
5500,medium_variant,5yearly,2095,-0.870000000000001
5500,momentum,5yearly,2095,-0.093
5500,no_change,5yearly,2095,9.705
5500,zero_migration,5yearly,2095,-0.635999999999999
5500,constant_fertility,5yearly,Regi,Central Asia
5500,constant_mortality,5yearly,Regi,Central Asia
5500,estimates,5yearly,Regi,Central Asia
5500,high_variant,5yearly,Regi,Central Asia
5500,instant_replacement,5yearly,Regi,Central Asia
5500,low_variant,5yearly,Regi,Central Asia
5500,medium_variant,5yearly,Regi,Central Asia
5500,momentum,5yearly,Regi,Central Asia
5500,no_change,5yearly,Regi,Central Asia
5500,zero_migration,5yearly,Regi,Central Asia
