region,variant,freq,year,rateofnaturalincreaseper1000population
914,estimates,5yearly,1950,17
914,estimates,5yearly,1955,19.53
914,estimates,5yearly,1960,21.672
914,estimates,5yearly,1965,23.194
914,estimates,5yearly,1970,25.525
914,estimates,5yearly,1975,27.584
914,estimates,5yearly,1980,28.513
914,estimates,5yearly,1985,27.833
914,estimates,5yearly,1990,27.088
914,estimates,5yearly,1995,26.596
914,estimates,5yearly,2000,26.824
914,estimates,5yearly,2005,27.824
914,estimates,5yearly,2010,27.872
914,constant_fertility,5yearly,2015,29.019
914,constant_mortality,5yearly,2015,25.798
914,high_variant,5yearly,2015,28.518
914,instant_replacement,5yearly,2015,9.367
914,low_variant,5yearly,2015,25.4
914,medium_variant,5yearly,2015,26.965
914,momentum,5yearly,2015,8.951
914,no_change,5yearly,2015,27.832
914,zero_migration,5yearly,2015,26.979
914,constant_fertility,5yearly,2020,29.952
914,constant_mortality,5yearly,2020,24.027
914,high_variant,5yearly,2020,28.373
914,instant_replacement,5yearly,2020,11.192
914,low_variant,5yearly,2020,23.728
914,medium_variant,5yearly,2020,26.083
914,momentum,5yearly,2020,10.515
914,no_change,5yearly,2020,27.838
914,zero_migration,5yearly,2020,26.107
914,constant_fertility,5yearly,2025,30.71
914,constant_mortality,5yearly,2025,22.463
914,high_variant,5yearly,2025,27.927
914,instant_replacement,5yearly,2025,12.698
914,low_variant,5yearly,2025,22.428
914,medium_variant,5yearly,2025,25.251
914,momentum,5yearly,2025,11.717
914,no_change,5yearly,2025,27.829
914,zero_migration,5yearly,2025,25.26
914,constant_fertility,5yearly,2030,31.305
914,constant_mortality,5yearly,2030,20.919
914,high_variant,5yearly,2030,26.876
914,instant_replacement,5yearly,2030,13.267
914,low_variant,5yearly,2030,21.63
914,medium_variant,5yearly,2030,24.347
914,momentum,5yearly,2030,11.906
914,no_change,5yearly,2030,27.757
914,zero_migration,5yearly,2030,24.328
914,constant_fertility,5yearly,2035,31.843
914,constant_mortality,5yearly,2035,19.25
914,high_variant,5yearly,2035,25.917
914,instant_replacement,5yearly,2035,12.232
914,low_variant,5yearly,2035,20.409
914,medium_variant,5yearly,2035,23.26
914,momentum,5yearly,2035,10.491
914,no_change,5yearly,2035,27.672
914,zero_migration,5yearly,2035,23.221
914,constant_fertility,5yearly,2040,32.368
914,constant_mortality,5yearly,2040,17.455
914,high_variant,5yearly,2040,24.972
914,instant_replacement,5yearly,2040,10.287
914,low_variant,5yearly,2040,18.832
914,medium_variant,5yearly,2040,21.995
914,momentum,5yearly,2040,8.225
914,no_change,5yearly,2040,27.618
914,zero_migration,5yearly,2040,21.945
914,constant_fertility,5yearly,2045,32.857
914,constant_mortality,5yearly,2045,15.614
914,high_variant,5yearly,2045,23.95
914,instant_replacement,5yearly,2045,8.436
914,low_variant,5yearly,2045,17.093
914,medium_variant,5yearly,2045,20.619
914,momentum,5yearly,2045,6.15
914,no_change,5yearly,2045,27.602
914,zero_migration,5yearly,2045,20.567
914,constant_fertility,5yearly,2050,33.318
914,constant_mortality,5yearly,2050,13.819
914,high_variant,5yearly,2050,22.855
914,instant_replacement,5yearly,2050,6.916
914,low_variant,5yearly,2050,15.376
914,medium_variant,5yearly,2050,19.228
914,momentum,5yearly,2050,4.503
914,no_change,5yearly,2050,27.626
914,zero_migration,5yearly,2050,19.176
914,constant_fertility,5yearly,2055,33.734
914,constant_mortality,5yearly,2055,12.091
914,high_variant,5yearly,2055,21.685
914,instant_replacement,5yearly,2055,5.961
914,low_variant,5yearly,2055,13.74
914,medium_variant,5yearly,2055,17.848
914,momentum,5yearly,2055,3.478
914,no_change,5yearly,2055,27.687
914,zero_migration,5yearly,2055,17.793
914,constant_fertility,5yearly,2060,34.098
914,constant_mortality,5yearly,2060,10.49
914,high_variant,5yearly,2060,20.54
914,instant_replacement,5yearly,2060,5.344
914,low_variant,5yearly,2060,12.227
914,medium_variant,5yearly,2060,16.545
914,momentum,5yearly,2060,2.838
914,no_change,5yearly,2060,27.771
914,zero_migration,5yearly,2060,16.485
914,constant_fertility,5yearly,2065,34.438
914,constant_mortality,5yearly,2065,8.93
914,high_variant,5yearly,2065,19.43
914,instant_replacement,5yearly,2065,4.552
914,low_variant,5yearly,2065,10.75
914,medium_variant,5yearly,2065,15.273
914,momentum,5yearly,2065,2.013
914,no_change,5yearly,2065,27.863
914,zero_migration,5yearly,2065,15.21
914,constant_fertility,5yearly,2070,34.743
914,constant_mortality,5yearly,2070,7.363
914,high_variant,5yearly,2070,18.336
914,instant_replacement,5yearly,2070,3.499
914,low_variant,5yearly,2070,9.235
914,medium_variant,5yearly,2070,13.989
914,momentum,5yearly,2070,0.954000000000001
914,no_change,5yearly,2070,27.957
914,zero_migration,5yearly,2070,13.927
914,constant_fertility,5yearly,2075,35.022
914,constant_mortality,5yearly,2075,5.799
914,high_variant,5yearly,2075,17.263
914,instant_replacement,5yearly,2075,2.336
914,low_variant,5yearly,2075,7.682
914,medium_variant,5yearly,2075,12.7
914,momentum,5yearly,2075,-0.0860000000000021
914,no_change,5yearly,2075,28.059
914,zero_migration,5yearly,2075,12.642
914,constant_fertility,5yearly,2080,35.277
914,constant_mortality,5yearly,2080,4.286
914,high_variant,5yearly,2080,16.229
914,instant_replacement,5yearly,2080,1.481
914,low_variant,5yearly,2080,6.189
914,medium_variant,5yearly,2080,11.465
914,momentum,5yearly,2080,-0.709
914,no_change,5yearly,2080,28.173
914,zero_migration,5yearly,2080,11.413
914,constant_fertility,5yearly,2085,35.504
914,constant_mortality,5yearly,2085,2.867
914,high_variant,5yearly,2085,15.224
914,instant_replacement,5yearly,2085,1.051
914,low_variant,5yearly,2085,4.761
914,medium_variant,5yearly,2085,10.282
914,momentum,5yearly,2085,-0.702999999999999
914,no_change,5yearly,2085,28.298
914,zero_migration,5yearly,2085,10.237
914,constant_fertility,5yearly,2090,35.717
914,constant_mortality,5yearly,2090,1.533
914,high_variant,5yearly,2090,14.236
914,instant_replacement,5yearly,2090,1.109
914,low_variant,5yearly,2090,3.407
914,medium_variant,5yearly,2090,9.143
914,momentum,5yearly,2090,-0.181999999999999
914,no_change,5yearly,2090,28.431
914,zero_migration,5yearly,2090,9.104
914,constant_fertility,5yearly,2095,35.915
914,constant_mortality,5yearly,2095,0.288
914,high_variant,5yearly,2095,13.298
914,instant_replacement,5yearly,2095,1.513
914,low_variant,5yearly,2095,2.145
914,medium_variant,5yearly,2095,8.069
914,momentum,5yearly,2095,0.365000000000002
914,no_change,5yearly,2095,28.566
914,zero_migration,5yearly,2095,8.035
