region,variant,freq,year,rateofnaturalincreaseper1000population
5501,estimates,5yearly,1950,17.315
5501,estimates,5yearly,1955,19.923
5501,estimates,5yearly,1960,21.787
5501,estimates,5yearly,1965,22.905
5501,estimates,5yearly,1970,23.408
5501,estimates,5yearly,1975,24.081
5501,estimates,5yearly,1980,24.345
5501,estimates,5yearly,1985,23.134
5501,estimates,5yearly,1990,21.229
5501,estimates,5yearly,1995,19.553
5501,estimates,5yearly,2000,17.767
5501,estimates,5yearly,2005,16.178
5501,estimates,5yearly,2010,14.169
5501,constant_fertility,5yearly,2015,13.968
5501,constant_mortality,5yearly,2015,12.244
5501,high_variant,5yearly,2015,14.633
5501,instant_replacement,5yearly,2015,11.649
5501,low_variant,5yearly,2015,10.79
5501,medium_variant,5yearly,2015,12.721
5501,momentum,5yearly,2015,11.418
5501,no_change,5yearly,2015,13.484
5501,zero_migration,5yearly,2015,12.749
5501,constant_fertility,5yearly,2020,13.32
5501,constant_mortality,5yearly,2020,10.268
5501,high_variant,5yearly,2020,13.969
5501,instant_replacement,5yearly,2020,10.899
5501,low_variant,5yearly,2020,8.15
5501,medium_variant,5yearly,2020,11.11
5501,momentum,5yearly,2020,10.495
5501,no_change,5yearly,2020,12.459
5501,zero_migration,5yearly,2020,11.178
5501,constant_fertility,5yearly,2025,12.43
5501,constant_mortality,5yearly,2025,8.383
5501,high_variant,5yearly,2025,12.863
5501,instant_replacement,5yearly,2025,9.916
5501,low_variant,5yearly,2025,5.958
5501,medium_variant,5yearly,2025,9.524
5501,momentum,5yearly,2025,9.337
5501,no_change,5yearly,2025,11.264
5501,zero_migration,5yearly,2025,9.609
5501,constant_fertility,5yearly,2030,11.423
5501,constant_mortality,5yearly,2030,6.559
5501,high_variant,5yearly,2030,11.118
5501,instant_replacement,5yearly,2030,8.786
5501,low_variant,5yearly,2030,4.551
5501,medium_variant,5yearly,2030,7.989
5501,momentum,5yearly,2030,8.001
5501,no_change,5yearly,2030,9.972
5501,zero_migration,5yearly,2030,8.075
5501,constant_fertility,5yearly,2035,10.595
5501,constant_mortality,5yearly,2035,4.827
5501,high_variant,5yearly,2035,9.825
5501,instant_replacement,5yearly,2035,7.5
5501,low_variant,5yearly,2035,2.964
5501,medium_variant,5yearly,2035,6.538
5501,momentum,5yearly,2035,6.532
5501,no_change,5yearly,2035,8.87
5501,zero_migration,5yearly,2035,6.628
5501,constant_fertility,5yearly,2040,10.172
5501,constant_mortality,5yearly,2040,3.224
5501,high_variant,5yearly,2040,9.126
5501,instant_replacement,5yearly,2040,6.313
5501,low_variant,5yearly,2040,1.231
5501,medium_variant,5yearly,2040,5.264
